'Elapsed time','I','II','V','MCL1','ABP','PAP'
'8:51:29.872',-,0.000,-,-,38.400,-
'8:51:29.880',-,0.000,-,-,38.400,-
'8:51:29.888',-,-0.017,-,-,37.600,-
'8:51:29.896',-,-0.043,-,-,37.600,-
'8:51:29.904',-,-0.060,-,-,37.600,-
'8:51:29.912',-,-0.043,-,-,37.600,-
'8:51:29.920',-,-0.043,-,-,37.600,-
'8:51:29.928',-,-0.017,-,-,36.800,-
'8:51:29.936',-,-0.043,-,-,36.800,-
'8:51:29.944',-,0.000,-,-,36.800,-
'8:51:29.952',-,0.000,-,-,36.800,-
'8:51:29.960',-,-0.043,-,-,37.600,-
'8:51:29.968',-,-0.043,-,-,40.000,-
'8:51:29.976',-,-0.043,-,-,42.400,-
'8:51:29.984',-,-0.043,-,-,46.400,-
'8:51:29.992',-,-0.043,-,-,51.200,-
'8:51:30.000',-,-0.043,-,-,56.000,-
'8:51:30.008',-,-0.043,-,-,61.600,-
'8:51:30.016',-,-0.043,-,-,66.400,-
'8:51:30.024',-,-0.043,-,-,70.400,-
'8:51:30.032',-,-0.043,-,-,73.600,-
'8:51:30.040',-,-0.017,-,-,76.800,-
'8:51:30.048',-,-0.043,-,-,78.400,-
'8:51:30.056',-,-0.060,-,-,80.000,-
'8:51:30.064',-,-0.111,-,-,80.800,-
'8:51:30.072',-,-0.060,-,-,80.800,-
'8:51:30.080',-,-0.043,-,-,80.800,-
'8:51:30.088',-,0.000,-,-,80.800,-
'8:51:30.096',-,-0.017,-,-,80.000,-
'8:51:30.104',-,0.000,-,-,78.400,-
'8:51:30.112',-,0.000,-,-,76.800,-
'8:51:30.120',-,0.000,-,-,74.400,-
'8:51:30.128',-,0.043,-,-,72.000,-
'8:51:30.136',-,0.017,-,-,69.600,-
'8:51:30.144',-,0.000,-,-,66.400,-
'8:51:30.152',-,0.043,-,-,63.200,-
'8:51:30.160',-,0.060,-,-,60.800,-
'8:51:30.168',-,0.085,-,-,57.600,-
'8:51:30.176',-,0.060,-,-,54.400,-
'8:51:30.184',-,0.085,-,-,52.000,-
'8:51:30.192',-,0.111,-,-,49.600,-
'8:51:30.200',-,0.128,-,-,48.000,-
'8:51:30.208',-,0.179,-,-,46.400,-
'8:51:30.216',-,0.179,-,-,45.600,-
'8:51:30.224',-,0.111,-,-,44.000,-
'8:51:30.232',-,0.111,-,-,44.000,-
'8:51:30.240',-,0.060,-,-,43.200,-
'8:51:30.248',-,0.043,-,-,42.400,-
'8:51:30.256',-,0.017,-,-,41.600,-
'8:51:30.264',-,0.000,-,-,41.600,-
'8:51:30.272',-,-0.017,-,-,40.800,-
'8:51:30.280',-,0.000,-,-,40.800,-
'8:51:30.288',-,0.000,-,-,40.800,-
'8:51:30.296',-,0.000,-,-,40.000,-
'8:51:30.304',-,0.000,-,-,40.000,-
'8:51:30.312',-,0.000,-,-,40.000,-
'8:51:30.320',-,0.222,-,-,39.200,-
'8:51:30.328',-,0.453,-,-,39.200,-
'8:51:30.336',-,0.538,-,-,39.200,-
'8:51:30.344',-,0.248,-,-,39.200,-
'8:51:30.352',-,0.060,-,-,39.200,-
'8:51:30.360',-,0.017,-,-,39.200,-
'8:51:30.368',-,0.000,-,-,39.200,-
'8:51:30.376',-,0.000,-,-,39.200,-
'8:51:30.384',-,0.000,-,-,39.200,-
'8:51:30.392',-,-0.017,-,-,39.200,-
'8:51:30.400',-,-0.043,-,-,39.200,-
'8:51:30.408',-,-0.060,-,-,39.200,-
'8:51:30.416',-,-0.043,-,-,39.200,-
'8:51:30.424',-,-0.060,-,-,39.200,-
'8:51:30.432',-,-0.043,-,-,39.200,-
'8:51:30.440',-,-0.017,-,-,39.200,-
'8:51:30.448',-,-0.017,-,-,40.000,-
'8:51:30.456',-,-0.043,-,-,42.400,-
'8:51:30.464',-,-0.017,-,-,45.600,-
'8:51:30.472',-,-0.017,-,-,49.600,-
'8:51:30.480',-,0.000,-,-,55.200,-
'8:51:30.488',-,0.000,-,-,60.800,-
'8:51:30.496',-,-0.043,-,-,66.400,-
'8:51:30.504',-,-0.060,-,-,71.200,-
'8:51:30.512',-,-0.017,-,-,76.000,-
'8:51:30.520',-,0.000,-,-,79.200,-
'8:51:30.528',-,-0.043,-,-,82.400,-
'8:51:30.536',-,-0.017,-,-,84.000,-
'8:51:30.544',-,-0.060,-,-,85.600,-
'8:51:30.552',-,-0.085,-,-,87.200,-
'8:51:30.560',-,-0.043,-,-,87.200,-
'8:51:30.568',-,0.000,-,-,87.200,-
'8:51:30.576',-,-0.017,-,-,87.200,-
'8:51:30.584',-,-0.043,-,-,86.400,-
'8:51:30.592',-,-0.060,-,-,85.600,-
'8:51:30.600',-,0.000,-,-,84.800,-
'8:51:30.608',-,0.000,-,-,83.200,-
'8:51:30.616',-,0.000,-,-,80.800,-
'8:51:30.624',-,0.000,-,-,78.400,-
'8:51:30.632',-,0.000,-,-,76.000,-
'8:51:30.640',-,0.043,-,-,72.800,-
'8:51:30.648',-,0.043,-,-,69.600,-
'8:51:30.656',-,0.043,-,-,66.400,-
'8:51:30.664',-,0.043,-,-,63.200,-
'8:51:30.672',-,0.060,-,-,60.000,-
'8:51:30.680',-,0.128,-,-,57.600,-
'8:51:30.688',-,0.128,-,-,55.200,-
'8:51:30.696',-,0.128,-,-,52.800,-
'8:51:30.704',-,0.179,-,-,51.200,-
'8:51:30.712',-,0.179,-,-,49.600,-
'8:51:30.720',-,0.128,-,-,48.800,-
'8:51:30.728',-,0.085,-,-,47.200,-
'8:51:30.736',-,0.043,-,-,46.400,-
'8:51:30.744',-,0.000,-,-,46.400,-
'8:51:30.752',-,-0.017,-,-,45.600,-
'8:51:30.760',-,0.000,-,-,45.600,-
'8:51:30.768',-,0.000,-,-,44.800,-
'8:51:30.776',-,0.017,-,-,44.800,-
'8:51:30.784',-,-0.043,-,-,44.000,-
'8:51:30.792',-,-0.043,-,-,44.000,-
'8:51:30.800',-,-0.017,-,-,44.000,-
'8:51:30.808',-,0.179,-,-,43.200,-
'8:51:30.816',-,0.402,-,-,43.200,-
'8:51:30.824',-,0.521,-,-,43.200,-
'8:51:30.832',-,0.085,-,-,42.400,-
'8:51:30.840',-,-0.017,-,-,42.400,-
'8:51:30.848',-,0.043,-,-,42.400,-
'8:51:30.856',-,0.017,-,-,41.600,-
'8:51:30.864',-,-0.017,-,-,41.600,-
'8:51:30.872',-,-0.060,-,-,41.600,-
'8:51:30.880',-,-0.111,-,-,40.800,-
'8:51:30.888',-,-0.043,-,-,40.800,-
'8:51:30.896',-,-0.043,-,-,40.800,-
'8:51:30.904',-,-0.111,-,-,40.000,-
'8:51:30.912',-,-0.085,-,-,40.000,-
'8:51:30.920',-,-0.043,-,-,40.000,-
'8:51:30.928',-,-0.060,-,-,40.800,-
'8:51:30.936',-,-0.060,-,-,43.200,-
'8:51:30.944',-,-0.043,-,-,45.600,-
'8:51:30.952',-,-0.043,-,-,49.600,-
'8:51:30.960',-,-0.085,-,-,55.200,-
'8:51:30.968',-,-0.111,-,-,60.800,-
'8:51:30.976',-,-0.060,-,-,67.200,-
'8:51:30.984',-,-0.111,-,-,72.800,-
'8:51:30.992',-,-0.060,-,-,77.600,-
'8:51:31.000',-,-0.111,-,-,81.600,-
'8:51:31.008',-,-0.111,-,-,84.800,-
'8:51:31.016',-,-0.060,-,-,87.200,-
'8:51:31.024',-,-0.085,-,-,89.600,-
'8:51:31.032',-,-0.128,-,-,90.400,-
'8:51:31.040',-,-0.128,-,-,91.200,-
'8:51:31.048',-,-0.111,-,-,91.200,-
'8:51:31.056',-,-0.128,-,-,91.200,-
'8:51:31.064',-,-0.111,-,-,91.200,-
'8:51:31.072',-,-0.085,-,-,90.400,-
'8:51:31.080',-,-0.043,-,-,88.800,-
'8:51:31.088',-,-0.043,-,-,87.200,-
'8:51:31.096',-,-0.043,-,-,85.600,-
'8:51:31.104',-,-0.017,-,-,84.000,-
'8:51:31.112',-,0.000,-,-,81.600,-
'8:51:31.120',-,0.000,-,-,78.400,-
'8:51:31.128',-,0.000,-,-,75.200,-
'8:51:31.136',-,0.017,-,-,72.000,-
'8:51:31.144',-,0.000,-,-,68.800,-
'8:51:31.152',-,0.000,-,-,65.600,-
'8:51:31.160',-,0.000,-,-,62.400,-
'8:51:31.168',-,0.043,-,-,59.200,-
'8:51:31.176',-,0.043,-,-,56.800,-
'8:51:31.184',-,0.043,-,-,54.400,-
'8:51:31.192',-,0.085,-,-,52.000,-
'8:51:31.200',-,0.085,-,-,50.400,-
'8:51:31.208',-,0.060,-,-,48.800,-
'8:51:31.216',-,0.000,-,-,48.000,-
'8:51:31.224',-,0.000,-,-,47.200,-
'8:51:31.232',-,0.000,-,-,46.400,-
'8:51:31.240',-,-0.043,-,-,45.600,-
'8:51:31.248',-,-0.060,-,-,44.800,-
'8:51:31.256',-,-0.060,-,-,44.800,-
'8:51:31.264',-,-0.043,-,-,44.800,-
'8:51:31.272',-,-0.060,-,-,44.000,-
'8:51:31.280',-,-0.060,-,-,44.000,-
'8:51:31.288',-,-0.043,-,-,43.200,-
'8:51:31.296',-,-0.060,-,-,43.200,-
'8:51:31.304',-,0.111,-,-,42.400,-
'8:51:31.312',-,0.385,-,-,42.400,-
'8:51:31.320',-,0.427,-,-,42.400,-
'8:51:31.328',-,0.017,-,-,41.600,-
'8:51:31.336',-,-0.017,-,-,41.600,-
'8:51:31.344',-,0.000,-,-,41.600,-
'8:51:31.352',-,-0.017,-,-,41.600,-
'8:51:31.360',-,-0.085,-,-,40.800,-
'8:51:31.368',-,-0.111,-,-,40.800,-
'8:51:31.376',-,-0.111,-,-,40.800,-
'8:51:31.384',-,-0.111,-,-,40.000,-
'8:51:31.392',-,-0.111,-,-,40.000,-
'8:51:31.400',-,-0.154,-,-,40.000,-
'8:51:31.408',-,-0.154,-,-,40.000,-
'8:51:31.416',-,-0.154,-,-,40.000,-
'8:51:31.424',-,-0.111,-,-,40.800,-
'8:51:31.432',-,-0.111,-,-,42.400,-
'8:51:31.440',-,-0.128,-,-,44.800,-
'8:51:31.448',-,-0.154,-,-,48.800,-
'8:51:31.456',-,-0.111,-,-,53.600,-
'8:51:31.464',-,-0.085,-,-,59.200,-
'8:51:31.472',-,-0.154,-,-,64.800,-
'8:51:31.480',-,-0.154,-,-,70.400,-
'8:51:31.488',-,-0.111,-,-,75.200,-
'8:51:31.496',-,-0.111,-,-,79.200,-
'8:51:31.504',-,-0.154,-,-,82.400,-
'8:51:31.512',-,-0.154,-,-,84.800,-
'8:51:31.520',-,-0.154,-,-,87.200,-
'8:51:31.528',-,-0.128,-,-,88.000,-
'8:51:31.536',-,-0.128,-,-,88.800,-
'8:51:31.544',-,-0.085,-,-,88.800,-
'8:51:31.552',-,-0.111,-,-,88.800,-
'8:51:31.560',-,-0.154,-,-,88.000,-
'8:51:31.568',-,-0.179,-,-,87.200,-
'8:51:31.576',-,-0.128,-,-,85.600,-
'8:51:31.584',-,-0.085,-,-,84.000,-
'8:51:31.592',-,-0.043,-,-,81.600,-
'8:51:31.600',-,0.000,-,-,79.200,-
'8:51:31.608',-,0.000,-,-,76.800,-
'8:51:31.616',-,0.000,-,-,73.600,-
'8:51:31.624',-,0.000,-,-,70.400,-
'8:51:31.632',-,0.000,-,-,67.200,-
'8:51:31.640',-,0.000,-,-,64.000,-
'8:51:31.648',-,0.017,-,-,60.800,-
'8:51:31.656',-,0.060,-,-,57.600,-
'8:51:31.664',-,0.085,-,-,55.200,-
'8:51:31.672',-,0.128,-,-,52.800,-
'8:51:31.680',-,0.111,-,-,50.400,-
'8:51:31.688',-,0.128,-,-,48.800,-
'8:51:31.696',-,0.043,-,-,48.000,-
'8:51:31.704',-,0.000,-,-,46.400,-
'8:51:31.712',-,0.000,-,-,45.600,-
'8:51:31.720',-,-0.043,-,-,44.800,-
'8:51:31.728',-,-0.043,-,-,44.000,-
'8:51:31.736',-,-0.017,-,-,44.000,-
'8:51:31.744',-,0.000,-,-,43.200,-
'8:51:31.752',-,0.000,-,-,43.200,-
'8:51:31.760',-,-0.043,-,-,42.400,-
'8:51:31.768',-,-0.017,-,-,42.400,-
'8:51:31.776',-,-0.043,-,-,41.600,-
'8:51:31.784',-,-0.017,-,-,41.600,-
'8:51:31.792',-,-0.043,-,-,40.800,-
'8:51:31.800',-,0.248,-,-,40.800,-
'8:51:31.808',-,0.453,-,-,40.800,-
'8:51:31.816',-,0.222,-,-,40.000,-
'8:51:31.824',-,0.043,-,-,40.000,-
'8:51:31.832',-,0.085,-,-,40.000,-
'8:51:31.840',-,0.000,-,-,39.200,-
'8:51:31.848',-,-0.043,-,-,39.200,-
'8:51:31.856',-,-0.060,-,-,39.200,-
'8:51:31.864',-,-0.060,-,-,39.200,-
'8:51:31.872',-,-0.111,-,-,38.400,-
'8:51:31.880',-,-0.085,-,-,38.400,-
'8:51:31.888',-,-0.111,-,-,37.600,-
'8:51:31.896',-,-0.085,-,-,37.600,-
'8:51:31.904',-,-0.043,-,-,37.600,-
'8:51:31.912',-,-0.043,-,-,37.600,-
'8:51:31.920',-,-0.060,-,-,38.400,-
'8:51:31.928',-,-0.085,-,-,40.000,-
'8:51:31.936',-,-0.060,-,-,42.400,-
'8:51:31.944',-,-0.043,-,-,46.400,-
'8:51:31.952',-,-0.060,-,-,50.400,-
'8:51:31.960',-,-0.043,-,-,56.000,-
'8:51:31.968',-,-0.085,-,-,61.600,-
'8:51:31.976',-,-0.085,-,-,67.200,-
'8:51:31.984',-,-0.111,-,-,72.000,-
'8:51:31.992',-,-0.060,-,-,76.000,-
'8:51:32.000',-,-0.060,-,-,79.200,-
'8:51:32.008',-,-0.043,-,-,81.600,-
'8:51:32.016',-,-0.060,-,-,83.200,-
'8:51:32.024',-,-0.043,-,-,84.000,-
'8:51:32.032',-,-0.017,-,-,84.800,-
'8:51:32.040',-,-0.043,-,-,84.800,-
'8:51:32.048',-,-0.111,-,-,84.800,-
'8:51:32.056',-,-0.060,-,-,84.000,-
'8:51:32.064',-,-0.085,-,-,83.200,-
'8:51:32.072',-,-0.043,-,-,81.600,-
'8:51:32.080',-,-0.017,-,-,79.200,-
'8:51:32.088',-,0.000,-,-,76.800,-
'8:51:32.096',-,0.017,-,-,74.400,-
'8:51:32.104',-,0.060,-,-,71.200,-
'8:51:32.112',-,0.043,-,-,68.000,-
'8:51:32.120',-,0.000,-,-,64.800,-
'8:51:32.128',-,0.000,-,-,61.600,-
'8:51:32.136',-,0.060,-,-,58.400,-
'8:51:32.144',-,0.085,-,-,55.200,-
'8:51:32.152',-,0.060,-,-,52.800,-
'8:51:32.160',-,0.111,-,-,50.400,-
'8:51:32.168',-,0.085,-,-,48.000,-
'8:51:32.176',-,0.154,-,-,46.400,-
'8:51:32.184',-,0.128,-,-,45.600,-
'8:51:32.192',-,0.111,-,-,44.000,-
'8:51:32.200',-,0.060,-,-,43.200,-
'8:51:32.208',-,0.085,-,-,43.200,-
'8:51:32.216',-,-0.017,-,-,42.400,-
'8:51:32.224',-,0.000,-,-,41.600,-
'8:51:32.232',-,-0.043,-,-,41.600,-
'8:51:32.240',-,0.000,-,-,40.800,-
'8:51:32.248',-,0.000,-,-,40.800,-
'8:51:32.256',-,0.000,-,-,40.800,-
'8:51:32.264',-,-0.017,-,-,40.000,-
'8:51:32.272',-,-0.043,-,-,40.000,-
'8:51:32.280',-,0.060,-,-,40.000,-
'8:51:32.288',-,0.359,-,-,40.000,-
'8:51:32.296',-,0.564,-,-,39.200,-
'8:51:32.304',-,0.316,-,-,39.200,-
'8:51:32.312',-,0.043,-,-,39.200,-
'8:51:32.320',-,0.000,-,-,39.200,-
'8:51:32.328',-,-0.017,-,-,39.200,-
'8:51:32.336',-,0.000,-,-,39.200,-
'8:51:32.344',-,0.000,-,-,39.200,-
'8:51:32.352',-,-0.043,-,-,39.200,-
'8:51:32.360',-,-0.043,-,-,39.200,-
'8:51:32.368',-,-0.043,-,-,38.400,-
'8:51:32.376',-,-0.017,-,-,38.400,-
'8:51:32.384',-,0.000,-,-,38.400,-
'8:51:32.392',-,0.000,-,-,37.600,-
'8:51:32.400',-,-0.060,-,-,37.600,-
'8:51:32.408',-,-0.060,-,-,38.400,-
'8:51:32.416',-,-0.085,-,-,39.200,-
'8:51:32.424',-,-0.043,-,-,41.600,-
'8:51:32.432',-,0.000,-,-,44.000,-
'8:51:32.440',-,0.000,-,-,48.800,-
'8:51:32.448',-,-0.043,-,-,53.600,-
'8:51:32.456',-,-0.060,-,-,58.400,-
'8:51:32.464',-,-0.111,-,-,64.000,-
'8:51:32.472',-,-0.085,-,-,69.600,-
'8:51:32.480',-,-0.043,-,-,73.600,-
'8:51:32.488',-,-0.017,-,-,76.800,-
'8:51:32.496',-,-0.111,-,-,80.000,-
'8:51:32.504',-,-0.085,-,-,81.600,-
'8:51:32.512',-,-0.043,-,-,83.200,-
'8:51:32.520',-,-0.043,-,-,84.000,-
'8:51:32.528',-,-0.043,-,-,84.800,-
'8:51:32.536',-,-0.043,-,-,84.000,-
'8:51:32.544',-,-0.017,-,-,84.000,-
'8:51:32.552',-,0.000,-,-,83.200,-
'8:51:32.560',-,0.000,-,-,81.600,-
'8:51:32.568',-,0.017,-,-,80.000,-
'8:51:32.576',-,-0.017,-,-,77.600,-
'8:51:32.584',-,-0.043,-,-,75.200,-
'8:51:32.592',-,0.017,-,-,72.000,-
'8:51:32.600',-,0.017,-,-,68.800,-
'8:51:32.608',-,0.000,-,-,65.600,-
'8:51:32.616',-,0.000,-,-,62.400,-
'8:51:32.624',-,0.017,-,-,60.000,-
'8:51:32.632',-,0.043,-,-,56.800,-
'8:51:32.640',-,0.085,-,-,54.400,-
'8:51:32.648',-,0.085,-,-,52.000,-
'8:51:32.656',-,0.154,-,-,50.400,-
'8:51:32.664',-,0.179,-,-,48.800,-
'8:51:32.672',-,0.128,-,-,47.200,-
'8:51:32.680',-,0.128,-,-,46.400,-
'8:51:32.688',-,0.085,-,-,45.600,-
'8:51:32.696',-,0.017,-,-,45.600,-
'8:51:32.704',-,0.000,-,-,44.800,-
'8:51:32.712',-,0.017,-,-,44.000,-
'8:51:32.720',-,0.000,-,-,44.000,-
'8:51:32.728',-,0.000,-,-,44.000,-
'8:51:32.736',-,0.000,-,-,43.200,-
'8:51:32.744',-,-0.017,-,-,43.200,-
'8:51:32.752',-,-0.017,-,-,43.200,-
'8:51:32.760',-,0.000,-,-,42.400,-
'8:51:32.768',-,-0.043,-,-,42.400,-
'8:51:32.776',-,0.248,-,-,42.400,-
'8:51:32.784',-,0.538,-,-,42.400,-
'8:51:32.792',-,0.590,-,-,42.400,-
'8:51:32.800',-,0.085,-,-,42.400,-
'8:51:32.808',-,0.000,-,-,42.400,-
'8:51:32.816',-,0.043,-,-,42.400,-
'8:51:32.824',-,0.000,-,-,42.400,-
'8:51:32.832',-,-0.043,-,-,42.400,-
'8:51:32.840',-,-0.043,-,-,42.400,-
'8:51:32.848',-,-0.085,-,-,41.600,-
'8:51:32.856',-,-0.111,-,-,41.600,-
'8:51:32.864',-,-0.043,-,-,41.600,-
'8:51:32.872',-,0.000,-,-,41.600,-
'8:51:32.880',-,0.000,-,-,41.600,-
'8:51:32.888',-,-0.043,-,-,41.600,-
'8:51:32.896',-,-0.128,-,-,42.400,-
'8:51:32.904',-,-0.085,-,-,44.800,-
'8:51:32.912',-,-0.060,-,-,48.000,-
'8:51:32.920',-,-0.085,-,-,52.800,-
'8:51:32.928',-,-0.060,-,-,58.400,-
'8:51:32.936',-,-0.085,-,-,64.800,-
'8:51:32.944',-,0.000,-,-,70.400,-
'8:51:32.952',-,-0.043,-,-,76.000,-
'8:51:32.960',-,-0.060,-,-,80.800,-
'8:51:32.968',-,-0.085,-,-,84.800,-
'8:51:32.976',-,-0.043,-,-,87.200,-
'8:51:32.984',-,-0.085,-,-,89.600,-
'8:51:32.992',-,-0.043,-,-,91.200,-
'8:51:33.000',-,-0.043,-,-,92.000,-
'8:51:33.008',-,-0.154,-,-,92.800,-
'8:51:33.016',-,-0.128,-,-,92.800,-
'8:51:33.024',-,-0.111,-,-,92.000,-
'8:51:33.032',-,-0.060,-,-,91.200,-
'8:51:33.040',-,-0.085,-,-,90.400,-
'8:51:33.048',-,-0.043,-,-,89.600,-
'8:51:33.056',-,-0.060,-,-,88.000,-
'8:51:33.064',-,-0.017,-,-,85.600,-
'8:51:33.072',-,-0.017,-,-,83.200,-
'8:51:33.080',-,-0.017,-,-,80.800,-
'8:51:33.088',-,0.000,-,-,77.600,-
'8:51:33.096',-,0.017,-,-,75.200,-
'8:51:33.104',-,0.043,-,-,71.200,-
'8:51:33.112',-,0.017,-,-,68.000,-
'8:51:33.120',-,0.017,-,-,64.800,-
'8:51:33.128',-,0.085,-,-,61.600,-
'8:51:33.136',-,0.085,-,-,58.400,-
'8:51:33.144',-,0.128,-,-,56.000,-
'8:51:33.152',-,0.128,-,-,53.600,-
'8:51:33.160',-,0.128,-,-,51.200,-
'8:51:33.168',-,0.085,-,-,49.600,-
'8:51:33.176',-,0.017,-,-,48.800,-
'8:51:33.184',-,0.000,-,-,48.000,-
'8:51:33.192',-,-0.017,-,-,47.200,-
'8:51:33.200',-,-0.043,-,-,46.400,-
'8:51:33.208',-,-0.060,-,-,45.600,-
'8:51:33.216',-,-0.060,-,-,45.600,-
'8:51:33.224',-,-0.043,-,-,44.800,-
'8:51:33.232',-,-0.043,-,-,44.800,-
'8:51:33.240',-,-0.017,-,-,44.800,-
'8:51:33.248',-,-0.043,-,-,44.000,-
'8:51:33.256',-,0.128,-,-,44.000,-
'8:51:33.264',-,0.385,-,-,44.000,-
'8:51:33.272',-,0.453,-,-,43.200,-
'8:51:33.280',-,0.111,-,-,43.200,-
'8:51:33.288',-,0.000,-,-,43.200,-
'8:51:33.296',-,0.060,-,-,42.400,-
'8:51:33.304',-,-0.017,-,-,42.400,-
'8:51:33.312',-,-0.111,-,-,42.400,-
'8:51:33.320',-,-0.128,-,-,42.400,-
'8:51:33.328',-,-0.128,-,-,41.600,-
'8:51:33.336',-,-0.111,-,-,41.600,-
'8:51:33.344',-,-0.060,-,-,41.600,-
'8:51:33.352',-,-0.060,-,-,41.600,-
'8:51:33.360',-,-0.085,-,-,40.800,-
'8:51:33.368',-,-0.111,-,-,40.800,-
'8:51:33.376',-,-0.111,-,-,41.600,-
'8:51:33.384',-,-0.111,-,-,43.200,-
'8:51:33.392',-,-0.111,-,-,45.600,-
'8:51:33.400',-,-0.060,-,-,49.600,-
'8:51:33.408',-,-0.043,-,-,54.400,-
'8:51:33.416',-,-0.111,-,-,60.800,-
'8:51:33.424',-,-0.128,-,-,66.400,-
'8:51:33.432',-,-0.111,-,-,72.000,-
'8:51:33.440',-,-0.111,-,-,77.600,-
'8:51:33.448',-,-0.111,-,-,81.600,-
'8:51:33.456',-,-0.154,-,-,85.600,-
'8:51:33.464',-,-0.111,-,-,88.000,-
'8:51:33.472',-,-0.128,-,-,89.600,-
'8:51:33.480',-,-0.154,-,-,91.200,-
'8:51:33.488',-,-0.179,-,-,92.000,-
'8:51:33.496',-,-0.128,-,-,92.000,-
'8:51:33.504',-,-0.085,-,-,92.000,-
'8:51:33.512',-,-0.111,-,-,91.200,-
'8:51:33.520',-,-0.111,-,-,90.400,-
'8:51:33.528',-,-0.060,-,-,89.600,-
'8:51:33.536',-,-0.017,-,-,88.000,-
'8:51:33.544',-,0.000,-,-,85.600,-
'8:51:33.552',-,-0.043,-,-,84.000,-
'8:51:33.560',-,0.000,-,-,81.600,-
'8:51:33.568',-,-0.017,-,-,78.400,-
'8:51:33.576',-,-0.017,-,-,75.200,-
'8:51:33.584',-,0.000,-,-,72.000,-
'8:51:33.592',-,0.043,-,-,68.000,-
'8:51:33.600',-,0.000,-,-,64.800,-
'8:51:33.608',-,0.000,-,-,61.600,-
'8:51:33.616',-,0.000,-,-,58.400,-
'8:51:33.624',-,0.043,-,-,56.000,-
'8:51:33.632',-,0.017,-,-,53.600,-
'8:51:33.640',-,0.060,-,-,51.200,-
'8:51:33.648',-,0.085,-,-,49.600,-
'8:51:33.656',-,0.128,-,-,48.800,-
'8:51:33.664',-,0.085,-,-,47.200,-
'8:51:33.672',-,0.017,-,-,46.400,-
'8:51:33.680',-,0.000,-,-,45.600,-
'8:51:33.688',-,-0.017,-,-,45.600,-
'8:51:33.696',-,-0.043,-,-,44.800,-
'8:51:33.704',-,-0.043,-,-,44.800,-
'8:51:33.712',-,-0.043,-,-,44.000,-
'8:51:33.720',-,-0.043,-,-,44.000,-
'8:51:33.728',-,-0.043,-,-,44.000,-
'8:51:33.736',-,-0.085,-,-,43.200,-
'8:51:33.744',-,-0.085,-,-,43.200,-
'8:51:33.752',-,0.000,-,-,43.200,-
'8:51:33.760',-,0.222,-,-,43.200,-
'8:51:33.768',-,0.427,-,-,42.400,-
'8:51:33.776',-,0.291,-,-,42.400,-
'8:51:33.784',-,0.017,-,-,42.400,-
'8:51:33.792',-,0.085,-,-,42.400,-
'8:51:33.800',-,0.000,-,-,42.400,-
'8:51:33.808',-,-0.060,-,-,41.600,-
'8:51:33.816',-,-0.111,-,-,41.600,-
'8:51:33.824',-,-0.060,-,-,41.600,-
'8:51:33.832',-,-0.111,-,-,41.600,-
'8:51:33.840',-,-0.111,-,-,41.600,-
'8:51:33.848',-,-0.111,-,-,40.800,-
'8:51:33.856',-,-0.085,-,-,40.800,-
'8:51:33.864',-,-0.060,-,-,40.800,-
'8:51:33.872',-,-0.111,-,-,40.800,-
'8:51:33.880',-,-0.060,-,-,41.600,-
'8:51:33.888',-,-0.043,-,-,43.200,-
'8:51:33.896',-,-0.017,-,-,46.400,-
'8:51:33.904',-,-0.043,-,-,50.400,-
'8:51:33.912',-,-0.043,-,-,55.200,-
'8:51:33.920',-,-0.043,-,-,60.800,-
'8:51:33.928',-,-0.085,-,-,65.600,-
'8:51:33.936',-,-0.111,-,-,71.200,-
'8:51:33.944',-,-0.060,-,-,76.000,-
'8:51:33.952',-,-0.043,-,-,79.200,-
'8:51:33.960',-,-0.017,-,-,82.400,-
'8:51:33.968',-,-0.043,-,-,84.800,-
'8:51:33.976',-,-0.111,-,-,86.400,-
'8:51:33.984',-,-0.085,-,-,87.200,-
'8:51:33.992',-,-0.111,-,-,88.000,-
'8:51:34.000',-,-0.085,-,-,88.000,-
'8:51:34.008',-,-0.111,-,-,88.000,-
'8:51:34.016',-,-0.085,-,-,87.200,-
'8:51:34.024',-,-0.043,-,-,85.600,-
'8:51:34.032',-,0.000,-,-,84.000,-
'8:51:34.040',-,-0.017,-,-,82.400,-
'8:51:34.048',-,-0.043,-,-,80.000,-
'8:51:34.056',-,0.000,-,-,77.600,-
'8:51:34.064',-,0.017,-,-,74.400,-
'8:51:34.072',-,0.000,-,-,71.200,-
'8:51:34.080',-,0.043,-,-,68.000,-
'8:51:34.088',-,0.060,-,-,64.000,-
'8:51:34.096',-,0.043,-,-,60.800,-
'8:51:34.104',-,0.085,-,-,57.600,-
'8:51:34.112',-,0.060,-,-,55.200,-
'8:51:34.120',-,0.043,-,-,52.800,-
'8:51:34.128',-,0.060,-,-,50.400,-
'8:51:34.136',-,0.111,-,-,48.800,-
'8:51:34.144',-,0.128,-,-,47.200,-
'8:51:34.152',-,0.128,-,-,46.400,-
'8:51:34.160',-,0.085,-,-,45.600,-
'8:51:34.168',-,0.017,-,-,44.800,-
'8:51:34.176',-,0.000,-,-,44.000,-
'8:51:34.184',-,0.000,-,-,43.200,-
'8:51:34.192',-,-0.043,-,-,43.200,-
'8:51:34.200',-,-0.043,-,-,42.400,-
'8:51:34.208',-,0.000,-,-,42.400,-
'8:51:34.216',-,0.000,-,-,41.600,-
'8:51:34.224',-,-0.043,-,-,41.600,-
'8:51:34.232',-,0.000,-,-,41.600,-
