'Elapsed time','I','II','V','MCL1','ABP','PAP'
'9:16:04.872',-,0.017,-,-,64.800,-
'9:16:04.880',-,0.043,-,-,61.600,-
'9:16:04.888',-,0.043,-,-,58.400,-
'9:16:04.896',-,0.043,-,-,55.200,-
'9:16:04.904',-,0.085,-,-,52.800,-
'9:16:04.912',-,0.085,-,-,50.400,-
'9:16:04.920',-,0.060,-,-,48.800,-
'9:16:04.928',-,0.128,-,-,47.200,-
'9:16:04.936',-,0.179,-,-,46.400,-
'9:16:04.944',-,0.222,-,-,44.800,-
'9:16:04.952',-,0.179,-,-,44.800,-
'9:16:04.960',-,0.043,-,-,44.000,-
'9:16:04.968',-,0.000,-,-,43.200,-
'9:16:04.976',-,-0.017,-,-,43.200,-
'9:16:04.984',-,-0.043,-,-,42.400,-
'9:16:04.992',-,0.000,-,-,42.400,-
'9:16:05.000',-,-0.043,-,-,41.600,-
'9:16:05.008',-,0.000,-,-,41.600,-
'9:16:05.016',-,0.000,-,-,40.800,-
'9:16:05.024',-,0.000,-,-,40.800,-
'9:16:05.032',-,0.000,-,-,40.800,-
'9:16:05.040',-,0.111,-,-,40.000,-
'9:16:05.048',-,0.385,-,-,40.000,-
'9:16:05.056',-,0.590,-,-,40.000,-
'9:16:05.064',-,0.333,-,-,39.200,-
'9:16:05.072',-,0.043,-,-,39.200,-
'9:16:05.080',-,0.000,-,-,39.200,-
'9:16:05.088',-,0.017,-,-,39.200,-
'9:16:05.096',-,0.000,-,-,39.200,-
'9:16:05.104',-,-0.043,-,-,39.200,-
'9:16:05.112',-,-0.043,-,-,39.200,-
'9:16:05.120',-,-0.017,-,-,39.200,-
'9:16:05.128',-,-0.085,-,-,38.400,-
'9:16:05.136',-,-0.043,-,-,38.400,-
'9:16:05.144',-,-0.043,-,-,38.400,-
'9:16:05.152',-,0.000,-,-,37.600,-
'9:16:05.160',-,0.000,-,-,37.600,-
'9:16:05.168',-,-0.017,-,-,37.600,-
'9:16:05.176',-,-0.085,-,-,38.400,-
'9:16:05.184',-,-0.043,-,-,40.000,-
'9:16:05.192',-,-0.043,-,-,43.200,-
'9:16:05.200',-,-0.017,-,-,48.000,-
'9:16:05.208',-,-0.043,-,-,52.800,-
'9:16:05.216',-,0.000,-,-,58.400,-
'9:16:05.224',-,-0.017,-,-,64.000,-
'9:16:05.232',-,-0.043,-,-,68.800,-
'9:16:05.240',-,-0.060,-,-,72.800,-
'9:16:05.248',-,-0.043,-,-,76.000,-
'9:16:05.256',-,-0.085,-,-,78.400,-
'9:16:05.264',-,-0.111,-,-,80.800,-
'9:16:05.272',-,-0.043,-,-,82.400,-
'9:16:05.280',-,-0.043,-,-,83.200,-
'9:16:05.288',-,-0.043,-,-,83.200,-
'9:16:05.296',-,-0.043,-,-,84.000,-
'9:16:05.304',-,-0.017,-,-,83.200,-
'9:16:05.312',-,0.000,-,-,83.200,-
'9:16:05.320',-,0.000,-,-,81.600,-
'9:16:05.328',-,-0.017,-,-,80.800,-
'9:16:05.336',-,0.043,-,-,78.400,-
'9:16:05.344',-,0.043,-,-,76.800,-
'9:16:05.352',-,0.000,-,-,73.600,-
'9:16:05.360',-,0.043,-,-,70.400,-
'9:16:05.368',-,0.000,-,-,67.200,-
'9:16:05.376',-,0.043,-,-,64.000,-
'9:16:05.384',-,0.043,-,-,60.800,-
'9:16:05.392',-,0.085,-,-,58.400,-
'9:16:05.400',-,0.085,-,-,55.200,-
'9:16:05.408',-,0.128,-,-,53.600,-
'9:16:05.416',-,0.128,-,-,52.000,-
'9:16:05.424',-,0.179,-,-,50.400,-
'9:16:05.432',-,0.128,-,-,49.600,-
'9:16:05.440',-,0.154,-,-,48.800,-
'9:16:05.448',-,0.111,-,-,48.800,-
'9:16:05.456',-,0.017,-,-,48.000,-
'9:16:05.464',-,-0.017,-,-,48.000,-
'9:16:05.472',-,-0.043,-,-,48.000,-
'9:16:05.480',-,-0.017,-,-,47.200,-
'9:16:05.488',-,0.000,-,-,47.200,-
'9:16:05.496',-,-0.017,-,-,47.200,-
'9:16:05.504',-,0.000,-,-,46.400,-
'9:16:05.512',-,0.000,-,-,46.400,-
'9:16:05.520',-,0.000,-,-,46.400,-
'9:16:05.528',-,0.222,-,-,46.400,-
'9:16:05.536',-,0.453,-,-,45.600,-
'9:16:05.544',-,0.538,-,-,45.600,-
'9:16:05.552',-,0.154,-,-,45.600,-
'9:16:05.560',-,0.000,-,-,45.600,-
'9:16:05.568',-,0.017,-,-,45.600,-
'9:16:05.576',-,0.000,-,-,45.600,-
'9:16:05.584',-,-0.017,-,-,45.600,-
'9:16:05.592',-,-0.060,-,-,45.600,-
'9:16:05.600',-,-0.043,-,-,44.800,-
'9:16:05.608',-,-0.060,-,-,44.800,-
'9:16:05.616',-,-0.043,-,-,44.800,-
'9:16:05.624',-,-0.085,-,-,44.800,-
'9:16:05.632',-,-0.043,-,-,44.000,-
'9:16:05.640',-,0.000,-,-,44.000,-
'9:16:05.648',-,0.000,-,-,44.800,-
'9:16:05.656',-,-0.111,-,-,46.400,-
'9:16:05.664',-,-0.085,-,-,48.800,-
'9:16:05.672',-,-0.111,-,-,53.600,-
'9:16:05.680',-,-0.060,-,-,58.400,-
'9:16:05.688',-,-0.043,-,-,64.000,-
'9:16:05.696',-,-0.060,-,-,69.600,-
'9:16:05.704',-,-0.085,-,-,75.200,-
'9:16:05.712',-,-0.060,-,-,79.200,-
'9:16:05.720',-,-0.085,-,-,83.200,-
'9:16:05.728',-,-0.043,-,-,85.600,-
'9:16:05.736',-,-0.111,-,-,88.000,-
'9:16:05.744',-,-0.128,-,-,90.400,-
'9:16:05.752',-,-0.111,-,-,91.200,-
'9:16:05.760',-,-0.154,-,-,92.000,-
'9:16:05.768',-,-0.085,-,-,92.800,-
'9:16:05.776',-,-0.085,-,-,92.800,-
'9:16:05.784',-,-0.043,-,-,92.000,-
'9:16:05.792',-,-0.085,-,-,92.000,-
'9:16:05.800',-,-0.017,-,-,90.400,-
'9:16:05.808',-,-0.043,-,-,89.600,-
'9:16:05.816',-,-0.043,-,-,88.000,-
'9:16:05.824',-,-0.017,-,-,85.600,-
'9:16:05.832',-,-0.017,-,-,83.200,-
'9:16:05.840',-,0.000,-,-,80.800,-
'9:16:05.848',-,-0.017,-,-,77.600,-
'9:16:05.856',-,0.000,-,-,74.400,-
'9:16:05.864',-,0.043,-,-,71.200,-
'9:16:05.872',-,0.043,-,-,67.200,-
'9:16:05.880',-,0.017,-,-,64.000,-
'9:16:05.888',-,0.043,-,-,60.800,-
'9:16:05.896',-,0.128,-,-,57.600,-
'9:16:05.904',-,0.179,-,-,55.200,-
'9:16:05.912',-,0.111,-,-,53.600,-
'9:16:05.920',-,0.017,-,-,52.000,-
'9:16:05.928',-,0.000,-,-,51.200,-
'9:16:05.936',-,0.000,-,-,50.400,-
'9:16:05.944',-,-0.017,-,-,50.400,-
'9:16:05.952',-,0.000,-,-,49.600,-
'9:16:05.960',-,-0.060,-,-,49.600,-
'9:16:05.968',-,-0.043,-,-,48.800,-
'9:16:05.976',-,-0.043,-,-,48.800,-
'9:16:05.984',-,-0.060,-,-,48.000,-
'9:16:05.992',-,-0.043,-,-,48.000,-
'9:16:06.000',-,-0.085,-,-,47.200,-
'9:16:06.008',-,0.043,-,-,46.400,-
'9:16:06.016',-,0.291,-,-,46.400,-
'9:16:06.024',-,0.427,-,-,45.600,-
'9:16:06.032',-,0.248,-,-,45.600,-
'9:16:06.040',-,0.000,-,-,44.800,-
'9:16:06.048',-,0.043,-,-,44.800,-
'9:16:06.056',-,0.000,-,-,44.800,-
'9:16:06.064',-,-0.060,-,-,44.000,-
'9:16:06.072',-,-0.111,-,-,44.000,-
'9:16:06.080',-,-0.111,-,-,44.000,-
'9:16:06.088',-,-0.085,-,-,44.000,-
'9:16:06.096',-,-0.128,-,-,43.200,-
'9:16:06.104',-,-0.154,-,-,43.200,-
'9:16:06.112',-,-0.128,-,-,42.400,-
'9:16:06.120',-,-0.111,-,-,42.400,-
'9:16:06.128',-,-0.128,-,-,43.200,-
'9:16:06.136',-,-0.111,-,-,44.000,-
'9:16:06.144',-,-0.111,-,-,46.400,-
'9:16:06.152',-,-0.111,-,-,50.400,-
'9:16:06.160',-,-0.111,-,-,55.200,-
'9:16:06.168',-,-0.128,-,-,60.800,-
'9:16:06.176',-,-0.111,-,-,66.400,-
'9:16:06.184',-,-0.111,-,-,71.200,-
'9:16:06.192',-,-0.111,-,-,76.000,-
'9:16:06.200',-,-0.154,-,-,80.000,-
'9:16:06.208',-,-0.128,-,-,83.200,-
'9:16:06.216',-,-0.111,-,-,86.400,-
'9:16:06.224',-,-0.085,-,-,88.000,-
'9:16:06.232',-,-0.128,-,-,89.600,-
'9:16:06.240',-,-0.111,-,-,90.400,-
'9:16:06.248',-,-0.111,-,-,91.200,-
'9:16:06.256',-,-0.111,-,-,91.200,-
'9:16:06.264',-,-0.154,-,-,90.400,-
'9:16:06.272',-,-0.128,-,-,90.400,-
'9:16:06.280',-,-0.128,-,-,88.800,-
'9:16:06.288',-,-0.043,-,-,88.000,-
'9:16:06.296',-,0.000,-,-,86.400,-
'9:16:06.304',-,-0.043,-,-,84.000,-
'9:16:06.312',-,-0.017,-,-,81.600,-
'9:16:06.320',-,0.000,-,-,79.200,-
'9:16:06.328',-,0.000,-,-,76.000,-
'9:16:06.336',-,0.000,-,-,72.800,-
'9:16:06.344',-,0.000,-,-,68.800,-
'9:16:06.352',-,0.017,-,-,65.600,-
'9:16:06.360',-,0.043,-,-,61.600,-
'9:16:06.368',-,0.043,-,-,58.400,-
'9:16:06.376',-,0.043,-,-,56.000,-
'9:16:06.384',-,0.085,-,-,52.800,-
'9:16:06.392',-,0.111,-,-,51.200,-
'9:16:06.400',-,0.111,-,-,49.600,-
'9:16:06.408',-,0.085,-,-,48.800,-
'9:16:06.416',-,0.043,-,-,47.200,-
'9:16:06.424',-,0.000,-,-,47.200,-
'9:16:06.432',-,0.000,-,-,46.400,-
'9:16:06.440',-,0.000,-,-,45.600,-
'9:16:06.448',-,-0.043,-,-,45.600,-
'9:16:06.456',-,-0.043,-,-,44.800,-
'9:16:06.464',-,-0.043,-,-,44.800,-
'9:16:06.472',-,-0.043,-,-,44.000,-
'9:16:06.480',-,-0.017,-,-,44.000,-
'9:16:06.488',-,-0.060,-,-,43.200,-
'9:16:06.496',-,0.043,-,-,43.200,-
'9:16:06.504',-,0.291,-,-,42.400,-
'9:16:06.512',-,0.470,-,-,42.400,-
'9:16:06.520',-,0.248,-,-,41.600,-
'9:16:06.528',-,0.000,-,-,41.600,-
'9:16:06.536',-,0.000,-,-,41.600,-
'9:16:06.544',-,0.000,-,-,40.800,-
'9:16:06.552',-,0.000,-,-,40.800,-
'9:16:06.560',-,-0.085,-,-,40.800,-
'9:16:06.568',-,-0.085,-,-,40.000,-
'9:16:06.576',-,-0.043,-,-,40.000,-
'9:16:06.584',-,-0.043,-,-,40.000,-
'9:16:06.592',-,-0.085,-,-,39.200,-
'9:16:06.600',-,-0.085,-,-,39.200,-
'9:16:06.608',-,-0.043,-,-,38.400,-
'9:16:06.616',-,-0.060,-,-,38.400,-
'9:16:06.624',-,-0.085,-,-,39.200,-
'9:16:06.632',-,-0.043,-,-,40.800,-
'9:16:06.640',-,-0.043,-,-,43.200,-
'9:16:06.648',-,-0.043,-,-,47.200,-
'9:16:06.656',-,-0.060,-,-,52.000,-
'9:16:06.664',-,-0.060,-,-,57.600,-
'9:16:06.672',-,-0.043,-,-,63.200,-
'9:16:06.680',-,-0.085,-,-,68.800,-
'9:16:06.688',-,-0.128,-,-,72.800,-
'9:16:06.696',-,-0.111,-,-,76.800,-
'9:16:06.704',-,-0.085,-,-,80.000,-
'9:16:06.712',-,-0.060,-,-,82.400,-
'9:16:06.720',-,-0.060,-,-,84.000,-
'9:16:06.728',-,-0.111,-,-,84.800,-
'9:16:06.736',-,-0.085,-,-,85.600,-
'9:16:06.744',-,-0.043,-,-,85.600,-
'9:16:06.752',-,-0.043,-,-,85.600,-
'9:16:06.760',-,-0.085,-,-,85.600,-
'9:16:06.768',-,-0.043,-,-,84.800,-
'9:16:06.776',-,0.000,-,-,83.200,-
'9:16:06.784',-,0.000,-,-,82.400,-
'9:16:06.792',-,0.000,-,-,80.000,-
'9:16:06.800',-,0.000,-,-,77.600,-
'9:16:06.808',-,0.017,-,-,75.200,-
'9:16:06.816',-,0.000,-,-,72.000,-
'9:16:06.824',-,0.043,-,-,68.800,-
'9:16:06.832',-,0.060,-,-,64.800,-
'9:16:06.840',-,0.043,-,-,61.600,-
'9:16:06.848',-,0.060,-,-,58.400,-
'9:16:06.856',-,0.085,-,-,55.200,-
'9:16:06.864',-,0.085,-,-,52.000,-
'9:16:06.872',-,0.128,-,-,50.400,-
'9:16:06.880',-,0.128,-,-,48.800,-
'9:16:06.888',-,0.128,-,-,47.200,-
'9:16:06.896',-,0.043,-,-,46.400,-
'9:16:06.904',-,0.017,-,-,46.400,-
'9:16:06.912',-,0.043,-,-,45.600,-
'9:16:06.920',-,0.000,-,-,44.800,-
'9:16:06.928',-,-0.017,-,-,44.800,-
'9:16:06.936',-,0.000,-,-,44.000,-
'9:16:06.944',-,-0.043,-,-,44.000,-
'9:16:06.952',-,0.000,-,-,44.000,-
'9:16:06.960',-,0.000,-,-,43.200,-
'9:16:06.968',-,0.000,-,-,42.400,-
'9:16:06.976',-,0.000,-,-,42.400,-
'9:16:06.984',-,0.179,-,-,42.400,-
'9:16:06.992',-,0.402,-,-,41.600,-
'9:16:07.000',-,0.521,-,-,41.600,-
'9:16:07.008',-,0.154,-,-,41.600,-
'9:16:07.016',-,0.017,-,-,41.600,-
'9:16:07.024',-,0.000,-,-,40.800,-
'9:16:07.032',-,0.000,-,-,40.800,-
'9:16:07.040',-,-0.043,-,-,40.800,-
'9:16:07.048',-,-0.043,-,-,40.800,-
'9:16:07.056',-,-0.043,-,-,40.800,-
'9:16:07.064',-,-0.043,-,-,40.800,-
'9:16:07.072',-,-0.017,-,-,40.000,-
'9:16:07.080',-,0.000,-,-,40.000,-
'9:16:07.088',-,-0.043,-,-,40.000,-
'9:16:07.096',-,-0.043,-,-,40.000,-
'9:16:07.104',-,-0.017,-,-,40.000,-
'9:16:07.112',-,-0.060,-,-,40.000,-
'9:16:07.120',-,-0.043,-,-,41.600,-
'9:16:07.128',-,-0.060,-,-,44.800,-
'9:16:07.136',-,-0.043,-,-,48.800,-
'9:16:07.144',-,-0.043,-,-,53.600,-
'9:16:07.152',-,-0.060,-,-,60.000,-
'9:16:07.160',-,-0.043,-,-,64.800,-
'9:16:07.168',-,-0.043,-,-,70.400,-
'9:16:07.176',-,-0.017,-,-,74.400,-
'9:16:07.184',-,-0.085,-,-,77.600,-
'9:16:07.192',-,-0.085,-,-,80.800,-
'9:16:07.200',-,-0.085,-,-,83.200,-
'9:16:07.208',-,-0.111,-,-,84.800,-
'9:16:07.216',-,-0.085,-,-,85.600,-
'9:16:07.224',-,-0.043,-,-,86.400,-
'9:16:07.232',-,-0.043,-,-,86.400,-
'9:16:07.240',-,-0.017,-,-,86.400,-
'9:16:07.248',-,-0.043,-,-,86.400,-
'9:16:07.256',-,-0.043,-,-,85.600,-
'9:16:07.264',-,-0.017,-,-,84.000,-
'9:16:07.272',-,0.000,-,-,82.400,-
'9:16:07.280',-,0.000,-,-,80.800,-
'9:16:07.288',-,0.000,-,-,78.400,-
'9:16:07.296',-,0.000,-,-,75.200,-
'9:16:07.304',-,0.043,-,-,72.800,-
'9:16:07.312',-,0.043,-,-,68.800,-
'9:16:07.320',-,0.060,-,-,65.600,-
'9:16:07.328',-,0.043,-,-,62.400,-
'9:16:07.336',-,0.043,-,-,59.200,-
'9:16:07.344',-,0.085,-,-,56.800,-
'9:16:07.352',-,0.128,-,-,54.400,-
'9:16:07.360',-,0.128,-,-,52.800,-
'9:16:07.368',-,0.128,-,-,51.200,-
'9:16:07.376',-,0.111,-,-,50.400,-
'9:16:07.384',-,0.111,-,-,49.600,-
'9:16:07.392',-,0.060,-,-,48.800,-
'9:16:07.400',-,0.017,-,-,48.800,-
'9:16:07.408',-,0.000,-,-,48.000,-
'9:16:07.416',-,0.000,-,-,48.000,-
'9:16:07.424',-,0.017,-,-,48.000,-
'9:16:07.432',-,0.000,-,-,47.200,-
'9:16:07.440',-,-0.043,-,-,47.200,-
'9:16:07.448',-,-0.017,-,-,47.200,-
'9:16:07.456',-,-0.043,-,-,46.400,-
'9:16:07.464',-,0.000,-,-,46.400,-
'9:16:07.472',-,0.291,-,-,46.400,-
'9:16:07.480',-,0.538,-,-,45.600,-
'9:16:07.488',-,0.538,-,-,45.600,-
'9:16:07.496',-,0.043,-,-,45.600,-
'9:16:07.504',-,0.017,-,-,45.600,-
'9:16:07.512',-,0.043,-,-,45.600,-
'9:16:07.520',-,0.000,-,-,45.600,-
'9:16:07.528',-,-0.043,-,-,44.800,-
'9:16:07.536',-,-0.017,-,-,44.800,-
'9:16:07.544',-,0.000,-,-,44.800,-
'9:16:07.552',-,-0.060,-,-,44.800,-
'9:16:07.560',-,-0.085,-,-,44.800,-
'9:16:07.568',-,-0.043,-,-,44.800,-
'9:16:07.576',-,-0.085,-,-,44.000,-
'9:16:07.584',-,0.000,-,-,44.800,-
'9:16:07.592',-,-0.017,-,-,46.400,-
'9:16:07.600',-,0.000,-,-,48.800,-
'9:16:07.608',-,-0.111,-,-,52.800,-
'9:16:07.616',-,-0.111,-,-,58.400,-
'9:16:07.624',-,-0.085,-,-,64.000,-
'9:16:07.632',-,-0.043,-,-,69.600,-
'9:16:07.640',-,-0.060,-,-,74.400,-
'9:16:07.648',-,-0.043,-,-,79.200,-
'9:16:07.656',-,-0.111,-,-,83.200,-
'9:16:07.664',-,-0.043,-,-,86.400,-
'9:16:07.672',-,-0.085,-,-,88.800,-
'9:16:07.680',-,-0.111,-,-,91.200,-
'9:16:07.688',-,-0.111,-,-,92.000,-
'9:16:07.696',-,-0.085,-,-,92.800,-
'9:16:07.704',-,-0.060,-,-,93.600,-
'9:16:07.712',-,-0.085,-,-,93.600,-
'9:16:07.720',-,-0.043,-,-,93.600,-
'9:16:07.728',-,-0.060,-,-,92.800,-
'9:16:07.736',-,-0.060,-,-,92.000,-
'9:16:07.744',-,-0.085,-,-,91.200,-
'9:16:07.752',-,-0.043,-,-,89.600,-
'9:16:07.760',-,-0.017,-,-,88.000,-
'9:16:07.768',-,0.000,-,-,85.600,-
'9:16:07.776',-,0.017,-,-,83.200,-
'9:16:07.784',-,0.000,-,-,80.800,-
'9:16:07.792',-,0.000,-,-,77.600,-
'9:16:07.800',-,0.017,-,-,73.600,-
'9:16:07.808',-,0.000,-,-,70.400,-
'9:16:07.816',-,0.017,-,-,66.400,-
'9:16:07.824',-,0.043,-,-,63.200,-
'9:16:07.832',-,0.060,-,-,60.000,-
'9:16:07.840',-,0.111,-,-,57.600,-
'9:16:07.848',-,0.128,-,-,55.200,-
'9:16:07.856',-,0.111,-,-,53.600,-
'9:16:07.864',-,0.085,-,-,52.800,-
'9:16:07.872',-,0.043,-,-,51.200,-
'9:16:07.880',-,0.000,-,-,51.200,-
'9:16:07.888',-,-0.017,-,-,50.400,-
'9:16:07.896',-,-0.043,-,-,50.400,-
'9:16:07.904',-,-0.060,-,-,49.600,-
'9:16:07.912',-,-0.060,-,-,49.600,-
'9:16:07.920',-,-0.060,-,-,48.800,-
'9:16:07.928',-,-0.043,-,-,48.800,-
'9:16:07.936',-,-0.017,-,-,48.000,-
'9:16:07.944',-,-0.043,-,-,48.000,-
'9:16:07.952',-,0.179,-,-,47.200,-
'9:16:07.960',-,0.385,-,-,46.400,-
'9:16:07.968',-,0.470,-,-,46.400,-
'9:16:07.976',-,0.043,-,-,45.600,-
'9:16:07.984',-,-0.043,-,-,45.600,-
'9:16:07.992',-,0.000,-,-,44.800,-
'9:16:08.000',-,-0.043,-,-,44.800,-
'9:16:08.008',-,-0.085,-,-,44.800,-
'9:16:08.016',-,-0.111,-,-,44.000,-
'9:16:08.024',-,-0.128,-,-,44.000,-
'9:16:08.032',-,-0.111,-,-,44.000,-
'9:16:08.040',-,-0.111,-,-,44.000,-
'9:16:08.048',-,-0.111,-,-,44.000,-
'9:16:08.056',-,-0.111,-,-,44.000,-
'9:16:08.064',-,-0.111,-,-,44.000,-
'9:16:08.072',-,-0.111,-,-,44.000,-
'9:16:08.080',-,-0.111,-,-,45.600,-
'9:16:08.088',-,-0.085,-,-,48.800,-
'9:16:08.096',-,-0.043,-,-,52.800,-
'9:16:08.104',-,-0.043,-,-,58.400,-
'9:16:08.112',-,-0.128,-,-,63.200,-
'9:16:08.120',-,-0.154,-,-,68.800,-
'9:16:08.128',-,-0.154,-,-,73.600,-
'9:16:08.136',-,-0.128,-,-,77.600,-
'9:16:08.144',-,-0.154,-,-,81.600,-
'9:16:08.152',-,-0.128,-,-,84.000,-
'9:16:08.160',-,-0.154,-,-,86.400,-
'9:16:08.168',-,-0.154,-,-,88.800,-
'9:16:08.176',-,-0.179,-,-,89.600,-
'9:16:08.184',-,-0.154,-,-,90.400,-
'9:16:08.192',-,-0.128,-,-,91.200,-
'9:16:08.200',-,-0.111,-,-,91.200,-
'9:16:08.208',-,-0.085,-,-,90.400,-
'9:16:08.216',-,-0.060,-,-,89.600,-
'9:16:08.224',-,-0.060,-,-,88.800,-
'9:16:08.232',-,-0.017,-,-,87.200,-
'9:16:08.240',-,-0.043,-,-,84.800,-
'9:16:08.248',-,-0.017,-,-,82.400,-
'9:16:08.256',-,0.000,-,-,80.000,-
'9:16:08.264',-,0.000,-,-,76.800,-
'9:16:08.272',-,0.000,-,-,74.400,-
'9:16:08.280',-,0.017,-,-,70.400,-
'9:16:08.288',-,0.000,-,-,67.200,-
'9:16:08.296',-,0.000,-,-,64.000,-
'9:16:08.304',-,0.000,-,-,60.800,-
'9:16:08.312',-,0.043,-,-,58.400,-
'9:16:08.320',-,0.043,-,-,56.000,-
'9:16:08.328',-,0.111,-,-,54.400,-
'9:16:08.336',-,0.085,-,-,52.800,-
'9:16:08.344',-,0.111,-,-,51.200,-
'9:16:08.352',-,0.085,-,-,50.400,-
'9:16:08.360',-,0.043,-,-,49.600,-
'9:16:08.368',-,0.000,-,-,48.800,-
'9:16:08.376',-,-0.017,-,-,48.800,-
'9:16:08.384',-,-0.043,-,-,48.000,-
'9:16:08.392',-,-0.043,-,-,48.000,-
'9:16:08.400',-,-0.043,-,-,47.200,-
'9:16:08.408',-,-0.043,-,-,47.200,-
'9:16:08.416',-,-0.043,-,-,46.400,-
'9:16:08.424',-,-0.060,-,-,45.600,-
'9:16:08.432',-,-0.060,-,-,44.800,-
'9:16:08.440',-,0.128,-,-,44.000,-
'9:16:08.448',-,0.402,-,-,43.200,-
'9:16:08.456',-,0.470,-,-,43.200,-
'9:16:08.464',-,0.085,-,-,42.400,-
'9:16:08.472',-,0.017,-,-,42.400,-
'9:16:08.480',-,0.043,-,-,41.600,-
'9:16:08.488',-,0.000,-,-,41.600,-
'9:16:08.496',-,-0.043,-,-,41.600,-
'9:16:08.504',-,-0.060,-,-,41.600,-
'9:16:08.512',-,-0.043,-,-,41.600,-
'9:16:08.520',-,-0.085,-,-,40.800,-
'9:16:08.528',-,-0.060,-,-,40.800,-
'9:16:08.536',-,-0.043,-,-,40.800,-
'9:16:08.544',-,-0.060,-,-,40.000,-
'9:16:08.552',-,-0.060,-,-,40.000,-
'9:16:08.560',-,-0.060,-,-,40.000,-
'9:16:08.568',-,-0.060,-,-,40.000,-
'9:16:08.576',-,-0.043,-,-,40.800,-
'9:16:08.584',-,-0.043,-,-,43.200,-
'9:16:08.592',-,-0.060,-,-,47.200,-
'9:16:08.600',-,-0.085,-,-,52.800,-
'9:16:08.608',-,-0.060,-,-,58.400,-
'9:16:08.616',-,-0.085,-,-,64.000,-
'9:16:08.624',-,-0.111,-,-,68.800,-
'9:16:08.632',-,-0.085,-,-,72.800,-
'9:16:08.640',-,-0.111,-,-,76.000,-
'9:16:08.648',-,-0.111,-,-,79.200,-
'9:16:08.656',-,-0.060,-,-,80.800,-
'9:16:08.664',-,-0.111,-,-,82.400,-
'9:16:08.672',-,-0.111,-,-,83.200,-
'9:16:08.680',-,-0.085,-,-,84.000,-
'9:16:08.688',-,-0.043,-,-,84.000,-
'9:16:08.696',-,-0.043,-,-,84.000,-
'9:16:08.704',-,-0.043,-,-,83.200,-
'9:16:08.712',-,-0.017,-,-,82.400,-
'9:16:08.720',-,0.000,-,-,80.800,-
'9:16:08.728',-,-0.017,-,-,78.400,-
'9:16:08.736',-,0.000,-,-,76.000,-
'9:16:08.744',-,0.017,-,-,73.600,-
'9:16:08.752',-,0.000,-,-,70.400,-
'9:16:08.760',-,0.043,-,-,67.200,-
'9:16:08.768',-,0.000,-,-,64.000,-
'9:16:08.776',-,0.043,-,-,60.800,-
'9:16:08.784',-,0.043,-,-,58.400,-
'9:16:08.792',-,0.043,-,-,55.200,-
'9:16:08.800',-,0.085,-,-,52.800,-
'9:16:08.808',-,0.128,-,-,51.200,-
'9:16:08.816',-,0.154,-,-,49.600,-
'9:16:08.824',-,0.128,-,-,48.800,-
'9:16:08.832',-,0.085,-,-,48.000,-
'9:16:08.840',-,0.060,-,-,47.200,-
'9:16:08.848',-,0.000,-,-,47.200,-
'9:16:08.856',-,0.000,-,-,46.400,-
'9:16:08.864',-,0.000,-,-,45.600,-
'9:16:08.872',-,0.000,-,-,45.600,-
'9:16:08.880',-,-0.017,-,-,44.800,-
'9:16:08.888',-,0.000,-,-,44.800,-
'9:16:08.896',-,0.000,-,-,44.800,-
'9:16:08.904',-,-0.043,-,-,44.800,-
'9:16:08.912',-,-0.060,-,-,44.800,-
'9:16:08.920',-,0.043,-,-,44.000,-
'9:16:08.928',-,0.333,-,-,44.000,-
'9:16:08.936',-,0.564,-,-,44.000,-
'9:16:08.944',-,0.333,-,-,44.000,-
'9:16:08.952',-,0.085,-,-,44.000,-
'9:16:08.960',-,0.000,-,-,44.000,-
'9:16:08.968',-,0.000,-,-,44.800,-
'9:16:08.976',-,0.000,-,-,44.800,-
'9:16:08.984',-,0.000,-,-,44.800,-
'9:16:08.992',-,-0.017,-,-,44.800,-
'9:16:09.000',-,-0.043,-,-,44.000,-
'9:16:09.008',-,-0.017,-,-,42.400,-
'9:16:09.016',-,-0.043,-,-,41.600,-
'9:16:09.024',-,-0.043,-,-,40.000,-
'9:16:09.032',-,0.000,-,-,39.200,-
'9:16:09.040',-,-0.017,-,-,39.200,-
'9:16:09.048',-,-0.017,-,-,40.000,-
'9:16:09.056',-,-0.060,-,-,40.800,-
'9:16:09.064',-,-0.043,-,-,42.400,-
'9:16:09.072',-,-0.043,-,-,44.800,-
'9:16:09.080',-,0.000,-,-,47.200,-
'9:16:09.088',-,0.000,-,-,50.400,-
'9:16:09.096',-,-0.043,-,-,53.600,-
'9:16:09.104',-,-0.043,-,-,57.600,-
'9:16:09.112',-,-0.017,-,-,62.400,-
'9:16:09.120',-,-0.043,-,-,68.000,-
'9:16:09.128',-,-0.043,-,-,72.800,-
'9:16:09.136',-,-0.043,-,-,77.600,-
'9:16:09.144',-,-0.060,-,-,80.000,-
'9:16:09.152',-,-0.043,-,-,81.600,-
'9:16:09.160',-,-0.017,-,-,81.600,-
'9:16:09.168',-,-0.043,-,-,81.600,-
'9:16:09.176',-,-0.043,-,-,81.600,-
'9:16:09.184',-,-0.017,-,-,81.600,-
'9:16:09.192',-,0.000,-,-,80.800,-
'9:16:09.200',-,0.000,-,-,80.000,-
'9:16:09.208',-,0.000,-,-,79.200,-
'9:16:09.216',-,0.000,-,-,76.800,-
'9:16:09.224',-,0.000,-,-,74.400,-
'9:16:09.232',-,0.043,-,-,72.000,-
'9:16:09.240',-,0.043,-,-,68.800,-
