'Elapsed time','I','II','V','MCL1','ABP','PAP'
'9:22:12.864',-,-0.043,-,-,58.400,-
'9:22:12.872',-,-0.043,-,-,64.000,-
'9:22:12.880',-,-0.043,-,-,69.600,-
'9:22:12.888',-,-0.043,-,-,75.200,-
'9:22:12.896',-,-0.060,-,-,80.000,-
'9:22:12.904',-,-0.085,-,-,84.800,-
'9:22:12.912',-,-0.043,-,-,88.000,-
'9:22:12.920',-,-0.085,-,-,90.400,-
'9:22:12.928',-,-0.111,-,-,92.800,-
'9:22:12.936',-,-0.060,-,-,93.600,-
'9:22:12.944',-,-0.085,-,-,94.400,-
'9:22:12.952',-,-0.043,-,-,94.400,-
'9:22:12.960',-,-0.043,-,-,94.400,-
'9:22:12.968',-,-0.043,-,-,93.600,-
'9:22:12.976',-,-0.043,-,-,92.000,-
'9:22:12.984',-,0.000,-,-,90.400,-
'9:22:12.992',-,0.000,-,-,88.000,-
'9:22:13.000',-,0.000,-,-,84.800,-
'9:22:13.008',-,0.017,-,-,81.600,-
'9:22:13.016',-,0.043,-,-,77.600,-
'9:22:13.024',-,0.043,-,-,73.600,-
'9:22:13.032',-,0.017,-,-,68.800,-
'9:22:13.040',-,0.085,-,-,64.800,-
'9:22:13.048',-,0.085,-,-,61.600,-
'9:22:13.056',-,0.085,-,-,58.400,-
'9:22:13.064',-,0.111,-,-,55.200,-
'9:22:13.072',-,0.179,-,-,53.600,-
'9:22:13.080',-,0.179,-,-,52.000,-
'9:22:13.088',-,0.128,-,-,50.400,-
'9:22:13.096',-,0.128,-,-,49.600,-
'9:22:13.104',-,0.111,-,-,48.800,-
'9:22:13.112',-,0.060,-,-,48.000,-
'9:22:13.120',-,0.017,-,-,48.000,-
'9:22:13.128',-,0.000,-,-,47.200,-
'9:22:13.136',-,0.000,-,-,46.400,-
'9:22:13.144',-,0.017,-,-,46.400,-
'9:22:13.152',-,0.000,-,-,46.400,-
'9:22:13.160',-,0.017,-,-,45.600,-
'9:22:13.168',-,0.000,-,-,45.600,-
'9:22:13.176',-,0.017,-,-,44.800,-
'9:22:13.184',-,0.000,-,-,44.800,-
'9:22:13.192',-,0.333,-,-,44.800,-
'9:22:13.200',-,0.590,-,-,44.800,-
'9:22:13.208',-,0.453,-,-,44.000,-
'9:22:13.216',-,0.179,-,-,44.000,-
'9:22:13.224',-,0.060,-,-,44.000,-
'9:22:13.232',-,0.000,-,-,44.000,-
'9:22:13.240',-,0.017,-,-,44.000,-
'9:22:13.248',-,0.000,-,-,43.200,-
'9:22:13.256',-,0.000,-,-,43.200,-
'9:22:13.264',-,0.000,-,-,43.200,-
'9:22:13.272',-,0.000,-,-,42.400,-
'9:22:13.280',-,0.000,-,-,42.400,-
'9:22:13.288',-,0.000,-,-,41.600,-
'9:22:13.296',-,0.000,-,-,41.600,-
'9:22:13.304',-,0.000,-,-,41.600,-
'9:22:13.312',-,0.000,-,-,41.600,-
'9:22:13.320',-,0.000,-,-,43.200,-
'9:22:13.328',-,0.000,-,-,45.600,-
'9:22:13.336',-,0.000,-,-,49.600,-
'9:22:13.344',-,0.000,-,-,54.400,-
'9:22:13.352',-,0.000,-,-,60.000,-
'9:22:13.360',-,0.000,-,-,65.600,-
'9:22:13.368',-,-0.017,-,-,71.200,-
'9:22:13.376',-,-0.043,-,-,76.000,-
'9:22:13.384',-,-0.017,-,-,80.000,-
'9:22:13.392',-,-0.043,-,-,83.200,-
'9:22:13.400',-,-0.043,-,-,85.600,-
'9:22:13.408',-,-0.043,-,-,87.200,-
'9:22:13.416',-,-0.017,-,-,88.000,-
'9:22:13.424',-,-0.043,-,-,88.800,-
'9:22:13.432',-,-0.043,-,-,88.800,-
'9:22:13.440',-,-0.017,-,-,88.000,-
'9:22:13.448',-,0.000,-,-,87.200,-
'9:22:13.456',-,-0.017,-,-,85.600,-
'9:22:13.464',-,0.000,-,-,83.200,-
'9:22:13.472',-,0.000,-,-,80.000,-
'9:22:13.480',-,0.000,-,-,76.800,-
'9:22:13.488',-,0.043,-,-,72.800,-
'9:22:13.496',-,0.043,-,-,69.600,-
'9:22:13.504',-,0.043,-,-,65.600,-
'9:22:13.512',-,0.085,-,-,61.600,-
'9:22:13.520',-,0.085,-,-,58.400,-
'9:22:13.528',-,0.111,-,-,56.000,-
'9:22:13.536',-,0.128,-,-,53.600,-
'9:22:13.544',-,0.179,-,-,52.000,-
'9:22:13.552',-,0.197,-,-,51.200,-
'9:22:13.560',-,0.179,-,-,50.400,-
'9:22:13.568',-,0.179,-,-,49.600,-
'9:22:13.576',-,0.128,-,-,48.800,-
'9:22:13.584',-,0.085,-,-,48.800,-
'9:22:13.592',-,0.043,-,-,48.000,-
'9:22:13.600',-,0.017,-,-,48.000,-
'9:22:13.608',-,0.000,-,-,48.000,-
'9:22:13.616',-,0.000,-,-,47.200,-
'9:22:13.624',-,0.000,-,-,47.200,-
'9:22:13.632',-,0.000,-,-,47.200,-
'9:22:13.640',-,0.000,-,-,47.200,-
'9:22:13.648',-,0.000,-,-,46.400,-
'9:22:13.656',-,0.017,-,-,46.400,-
'9:22:13.664',-,0.265,-,-,46.400,-
'9:22:13.672',-,0.538,-,-,46.400,-
'9:22:13.680',-,0.564,-,-,46.400,-
'9:22:13.688',-,0.085,-,-,46.400,-
'9:22:13.696',-,0.000,-,-,46.400,-
'9:22:13.704',-,0.000,-,-,46.400,-
'9:22:13.712',-,0.000,-,-,46.400,-
'9:22:13.720',-,-0.017,-,-,46.400,-
'9:22:13.728',-,-0.043,-,-,45.600,-
'9:22:13.736',-,-0.043,-,-,45.600,-
'9:22:13.744',-,-0.043,-,-,45.600,-
'9:22:13.752',-,-0.043,-,-,44.800,-
'9:22:13.760',-,-0.043,-,-,44.800,-
'9:22:13.768',-,-0.043,-,-,44.800,-
'9:22:13.776',-,-0.043,-,-,45.600,-
'9:22:13.784',-,-0.043,-,-,47.200,-
'9:22:13.792',-,-0.043,-,-,50.400,-
'9:22:13.800',-,-0.043,-,-,55.200,-
'9:22:13.808',-,-0.043,-,-,61.600,-
'9:22:13.816',-,-0.060,-,-,68.000,-
'9:22:13.824',-,-0.060,-,-,74.400,-
'9:22:13.832',-,-0.043,-,-,80.000,-
'9:22:13.840',-,-0.060,-,-,85.600,-
'9:22:13.848',-,-0.085,-,-,89.600,-
'9:22:13.856',-,-0.111,-,-,92.800,-
'9:22:13.864',-,-0.111,-,-,95.200,-
'9:22:13.872',-,-0.111,-,-,97.600,-
'9:22:13.880',-,-0.111,-,-,99.200,-
'9:22:13.888',-,-0.111,-,-,100.000,-
'9:22:13.896',-,-0.111,-,-,100.000,-
'9:22:13.904',-,-0.111,-,-,100.000,-
'9:22:13.912',-,-0.111,-,-,99.200,-
'9:22:13.920',-,-0.111,-,-,98.400,-
'9:22:13.928',-,-0.060,-,-,97.600,-
'9:22:13.936',-,-0.043,-,-,95.200,-
'9:22:13.944',-,-0.043,-,-,93.600,-
'9:22:13.952',-,-0.017,-,-,91.200,-
'9:22:13.960',-,0.000,-,-,88.000,-
'9:22:13.968',-,0.000,-,-,84.000,-
'9:22:13.976',-,0.000,-,-,80.000,-
'9:22:13.984',-,0.017,-,-,76.000,-
'9:22:13.992',-,0.043,-,-,72.000,-
'9:22:14.000',-,0.060,-,-,68.000,-
'9:22:14.008',-,0.085,-,-,64.000,-
'9:22:14.016',-,0.128,-,-,60.800,-
'9:22:14.024',-,0.128,-,-,58.400,-
'9:22:14.032',-,0.111,-,-,56.000,-
'9:22:14.040',-,0.085,-,-,54.400,-
'9:22:14.048',-,0.043,-,-,53.600,-
'9:22:14.056',-,0.000,-,-,52.800,-
'9:22:14.064',-,-0.017,-,-,52.000,-
'9:22:14.072',-,-0.043,-,-,52.000,-
'9:22:14.080',-,-0.043,-,-,51.200,-
'9:22:14.088',-,-0.043,-,-,51.200,-
'9:22:14.096',-,-0.043,-,-,50.400,-
'9:22:14.104',-,-0.043,-,-,50.400,-
'9:22:14.112',-,-0.043,-,-,49.600,-
'9:22:14.120',-,-0.043,-,-,49.600,-
'9:22:14.128',-,0.197,-,-,49.600,-
'9:22:14.136',-,0.453,-,-,48.800,-
'9:22:14.144',-,0.470,-,-,48.800,-
'9:22:14.152',-,0.000,-,-,48.800,-
'9:22:14.160',-,-0.043,-,-,48.000,-
'9:22:14.168',-,0.043,-,-,48.000,-
'9:22:14.176',-,-0.017,-,-,48.000,-
'9:22:14.184',-,-0.085,-,-,47.200,-
'9:22:14.192',-,-0.111,-,-,47.200,-
'9:22:14.200',-,-0.111,-,-,47.200,-
'9:22:14.208',-,-0.111,-,-,46.400,-
'9:22:14.216',-,-0.111,-,-,46.400,-
'9:22:14.224',-,-0.111,-,-,45.600,-
'9:22:14.232',-,-0.111,-,-,45.600,-
'9:22:14.240',-,-0.111,-,-,46.400,-
'9:22:14.248',-,-0.111,-,-,48.800,-
'9:22:14.256',-,-0.111,-,-,52.000,-
'9:22:14.264',-,-0.111,-,-,57.600,-
'9:22:14.272',-,-0.111,-,-,63.200,-
'9:22:14.280',-,-0.111,-,-,69.600,-
'9:22:14.288',-,-0.111,-,-,76.000,-
'9:22:14.296',-,-0.128,-,-,82.400,-
'9:22:14.304',-,-0.128,-,-,88.000,-
'9:22:14.312',-,-0.128,-,-,92.000,-
'9:22:14.320',-,-0.154,-,-,95.200,-
'9:22:14.328',-,-0.154,-,-,97.600,-
'9:22:14.336',-,-0.154,-,-,100.000,-
'9:22:14.344',-,-0.154,-,-,100.800,-
'9:22:14.352',-,-0.154,-,-,101.600,-
'9:22:14.360',-,-0.154,-,-,102.400,-
'9:22:14.368',-,-0.128,-,-,101.600,-
'9:22:14.376',-,-0.111,-,-,101.600,-
'9:22:14.384',-,-0.111,-,-,100.000,-
'9:22:14.392',-,-0.085,-,-,98.400,-
'9:22:14.400',-,-0.060,-,-,96.800,-
'9:22:14.408',-,-0.043,-,-,95.200,-
'9:22:14.416',-,-0.043,-,-,92.000,-
'9:22:14.424',-,-0.017,-,-,88.800,-
'9:22:14.432',-,-0.043,-,-,85.600,-
'9:22:14.440',-,0.000,-,-,81.600,-
'9:22:14.448',-,0.000,-,-,77.600,-
'9:22:14.456',-,0.000,-,-,73.600,-
'9:22:14.464',-,0.000,-,-,69.600,-
'9:22:14.472',-,0.017,-,-,65.600,-
'9:22:14.480',-,0.043,-,-,62.400,-
'9:22:14.488',-,0.043,-,-,59.200,-
'9:22:14.496',-,0.085,-,-,57.600,-
'9:22:14.504',-,0.085,-,-,55.200,-
'9:22:14.512',-,0.085,-,-,54.400,-
'9:22:14.520',-,0.043,-,-,53.600,-
'9:22:14.528',-,0.000,-,-,52.800,-
'9:22:14.536',-,0.000,-,-,52.000,-
'9:22:14.544',-,-0.043,-,-,51.200,-
'9:22:14.552',-,-0.043,-,-,51.200,-
'9:22:14.560',-,-0.043,-,-,50.400,-
'9:22:14.568',-,-0.060,-,-,50.400,-
'9:22:14.576',-,-0.043,-,-,50.400,-
'9:22:14.584',-,-0.060,-,-,49.600,-
'9:22:14.592',-,-0.043,-,-,49.600,-
'9:22:14.600',-,-0.111,-,-,49.600,-
'9:22:14.608',-,0.128,-,-,48.800,-
'9:22:14.616',-,0.385,-,-,48.800,-
'9:22:14.624',-,0.427,-,-,48.800,-
'9:22:14.632',-,0.017,-,-,48.000,-
'9:22:14.640',-,0.000,-,-,48.000,-
'9:22:14.648',-,0.017,-,-,48.000,-
'9:22:14.656',-,0.000,-,-,47.200,-
'9:22:14.664',-,-0.060,-,-,47.200,-
'9:22:14.672',-,-0.060,-,-,47.200,-
'9:22:14.680',-,-0.085,-,-,46.400,-
'9:22:14.688',-,-0.060,-,-,46.400,-
'9:22:14.696',-,-0.111,-,-,45.600,-
'9:22:14.704',-,-0.111,-,-,45.600,-
'9:22:14.712',-,-0.085,-,-,45.600,-
'9:22:14.720',-,-0.111,-,-,45.600,-
'9:22:14.728',-,-0.111,-,-,47.200,-
'9:22:14.736',-,-0.111,-,-,49.600,-
'9:22:14.744',-,-0.111,-,-,53.600,-
'9:22:14.752',-,-0.111,-,-,59.200,-
'9:22:14.760',-,-0.085,-,-,64.800,-
'9:22:14.768',-,-0.060,-,-,71.200,-
'9:22:14.776',-,-0.111,-,-,76.800,-
'9:22:14.784',-,-0.111,-,-,81.600,-
'9:22:14.792',-,-0.111,-,-,85.600,-
'9:22:14.800',-,-0.111,-,-,89.600,-
'9:22:14.808',-,-0.085,-,-,92.000,-
'9:22:14.816',-,-0.111,-,-,93.600,-
'9:22:14.824',-,-0.111,-,-,95.200,-
'9:22:14.832',-,-0.111,-,-,96.000,-
'9:22:14.840',-,-0.085,-,-,96.000,-
'9:22:14.848',-,-0.085,-,-,96.000,-
'9:22:14.856',-,-0.060,-,-,95.200,-
'9:22:14.864',-,-0.043,-,-,93.600,-
'9:22:14.872',-,-0.060,-,-,92.000,-
'9:22:14.880',-,-0.017,-,-,89.600,-
'9:22:14.888',-,0.000,-,-,87.200,-
'9:22:14.896',-,0.000,-,-,84.000,-
'9:22:14.904',-,0.000,-,-,80.000,-
'9:22:14.912',-,0.017,-,-,76.000,-
'9:22:14.920',-,0.043,-,-,72.000,-
'9:22:14.928',-,0.043,-,-,68.000,-
'9:22:14.936',-,0.043,-,-,64.000,-
'9:22:14.944',-,0.043,-,-,60.800,-
'9:22:14.952',-,0.085,-,-,57.600,-
'9:22:14.960',-,0.111,-,-,55.200,-
'9:22:14.968',-,0.128,-,-,53.600,-
'9:22:14.976',-,0.154,-,-,52.800,-
'9:22:14.984',-,0.128,-,-,51.200,-
'9:22:14.992',-,0.111,-,-,50.400,-
'9:22:15.000',-,0.060,-,-,50.400,-
'9:22:15.008',-,0.043,-,-,49.600,-
'9:22:15.016',-,0.000,-,-,48.800,-
'9:22:15.024',-,0.000,-,-,48.800,-
'9:22:15.032',-,0.000,-,-,48.000,-
'9:22:15.040',-,0.000,-,-,48.000,-
'9:22:15.048',-,0.000,-,-,47.200,-
'9:22:15.056',-,0.000,-,-,47.200,-
'9:22:15.064',-,0.000,-,-,47.200,-
'9:22:15.072',-,0.000,-,-,46.400,-
'9:22:15.080',-,0.085,-,-,46.400,-
'9:22:15.088',-,0.385,-,-,46.400,-
'9:22:15.096',-,0.590,-,-,45.600,-
'9:22:15.104',-,0.333,-,-,45.600,-
'9:22:15.112',-,0.111,-,-,45.600,-
'9:22:15.120',-,0.043,-,-,44.800,-
'9:22:15.128',-,0.000,-,-,44.800,-
'9:22:15.136',-,0.017,-,-,44.800,-
'9:22:15.144',-,-0.043,-,-,44.800,-
'9:22:15.152',-,0.000,-,-,44.000,-
'9:22:15.160',-,-0.017,-,-,44.000,-
'9:22:15.168',-,-0.017,-,-,43.200,-
'9:22:15.176',-,0.000,-,-,43.200,-
'9:22:15.184',-,0.000,-,-,42.400,-
'9:22:15.192',-,-0.017,-,-,42.400,-
'9:22:15.200',-,0.000,-,-,42.400,-
'9:22:15.208',-,0.000,-,-,43.200,-
'9:22:15.216',-,0.000,-,-,44.800,-
'9:22:15.224',-,0.000,-,-,48.000,-
'9:22:15.232',-,-0.017,-,-,52.800,-
'9:22:15.240',-,0.000,-,-,57.600,-
'9:22:15.248',-,-0.043,-,-,63.200,-
'9:22:15.256',-,-0.017,-,-,69.600,-
'9:22:15.264',-,0.000,-,-,74.400,-
'9:22:15.272',-,-0.043,-,-,79.200,-
'9:22:15.280',-,-0.017,-,-,82.400,-
'9:22:15.288',-,-0.043,-,-,85.600,-
'9:22:15.296',-,-0.085,-,-,87.200,-
'9:22:15.304',-,-0.043,-,-,88.800,-
'9:22:15.312',-,-0.043,-,-,89.600,-
'9:22:15.320',-,-0.043,-,-,89.600,-
'9:22:15.328',-,-0.017,-,-,89.600,-
'9:22:15.336',-,-0.043,-,-,88.800,-
'9:22:15.344',-,-0.043,-,-,87.200,-
'9:22:15.352',-,0.000,-,-,84.800,-
'9:22:15.360',-,0.000,-,-,82.400,-
'9:22:15.368',-,0.000,-,-,79.200,-
'9:22:15.376',-,0.043,-,-,75.200,-
'9:22:15.384',-,0.060,-,-,72.000,-
'9:22:15.392',-,0.043,-,-,68.000,-
'9:22:15.400',-,0.043,-,-,64.000,-
'9:22:15.408',-,0.085,-,-,60.000,-
'9:22:15.416',-,0.111,-,-,56.800,-
'9:22:15.424',-,0.128,-,-,54.400,-
'9:22:15.432',-,0.128,-,-,52.000,-
'9:22:15.440',-,0.154,-,-,51.200,-
'9:22:15.448',-,0.128,-,-,49.600,-
'9:22:15.456',-,0.197,-,-,48.800,-
'9:22:15.464',-,0.128,-,-,48.000,-
'9:22:15.472',-,0.111,-,-,48.000,-
'9:22:15.480',-,0.060,-,-,47.200,-
'9:22:15.488',-,0.043,-,-,47.200,-
'9:22:15.496',-,0.000,-,-,46.400,-
'9:22:15.504',-,0.000,-,-,46.400,-
'9:22:15.512',-,0.000,-,-,45.600,-
'9:22:15.520',-,0.000,-,-,45.600,-
'9:22:15.528',-,0.000,-,-,45.600,-
'9:22:15.536',-,0.017,-,-,44.800,-
'9:22:15.544',-,0.000,-,-,44.800,-
'9:22:15.552',-,0.085,-,-,44.800,-
'9:22:15.560',-,0.359,-,-,44.800,-
'9:22:15.568',-,0.590,-,-,44.800,-
'9:22:15.576',-,0.385,-,-,44.800,-
'9:22:15.584',-,0.043,-,-,44.800,-
'9:22:15.592',-,0.000,-,-,44.800,-
'9:22:15.600',-,0.017,-,-,44.000,-
'9:22:15.608',-,0.000,-,-,44.000,-
'9:22:15.616',-,-0.017,-,-,44.000,-
'9:22:15.624',-,-0.043,-,-,44.000,-
'9:22:15.632',-,-0.043,-,-,44.000,-
'9:22:15.640',-,-0.043,-,-,43.200,-
'9:22:15.648',-,-0.043,-,-,43.200,-
'9:22:15.656',-,-0.043,-,-,43.200,-
'9:22:15.664',-,-0.017,-,-,43.200,-
'9:22:15.672',-,-0.017,-,-,43.200,-
'9:22:15.680',-,-0.043,-,-,44.800,-
'9:22:15.688',-,-0.017,-,-,48.000,-
'9:22:15.696',-,-0.043,-,-,52.800,-
'9:22:15.704',-,-0.017,-,-,58.400,-
'9:22:15.712',-,-0.043,-,-,64.800,-
'9:22:15.720',-,-0.043,-,-,71.200,-
'9:22:15.728',-,-0.043,-,-,77.600,-
'9:22:15.736',-,-0.043,-,-,82.400,-
'9:22:15.744',-,-0.060,-,-,87.200,-
'9:22:15.752',-,-0.085,-,-,90.400,-
'9:22:15.760',-,-0.085,-,-,93.600,-
'9:22:15.768',-,-0.111,-,-,95.200,-
'9:22:15.776',-,-0.111,-,-,96.800,-
'9:22:15.784',-,-0.111,-,-,97.600,-
'9:22:15.792',-,-0.111,-,-,98.400,-
'9:22:15.800',-,-0.085,-,-,98.400,-
'9:22:15.808',-,-0.043,-,-,97.600,-
'9:22:15.816',-,-0.043,-,-,96.800,-
'9:22:15.824',-,-0.043,-,-,95.200,-
'9:22:15.832',-,-0.017,-,-,93.600,-
'9:22:15.840',-,0.000,-,-,92.000,-
'9:22:15.848',-,0.000,-,-,88.800,-
'9:22:15.856',-,0.000,-,-,85.600,-
'9:22:15.864',-,0.000,-,-,81.600,-
'9:22:15.872',-,0.017,-,-,77.600,-
'9:22:15.880',-,0.043,-,-,73.600,-
'9:22:15.888',-,0.060,-,-,69.600,-
'9:22:15.896',-,0.085,-,-,65.600,-
'9:22:15.904',-,0.111,-,-,62.400,-
'9:22:15.912',-,0.128,-,-,60.000,-
'9:22:15.920',-,0.128,-,-,57.600,-
'9:22:15.928',-,0.128,-,-,56.000,-
'9:22:15.936',-,0.128,-,-,54.400,-
'9:22:15.944',-,0.085,-,-,53.600,-
'9:22:15.952',-,0.043,-,-,52.800,-
'9:22:15.960',-,0.000,-,-,52.000,-
'9:22:15.968',-,-0.017,-,-,52.000,-
'9:22:15.976',-,-0.017,-,-,51.200,-
'9:22:15.984',-,-0.043,-,-,51.200,-
'9:22:15.992',-,-0.017,-,-,50.400,-
'9:22:16.000',-,-0.043,-,-,50.400,-
'9:22:16.008',-,-0.043,-,-,49.600,-
'9:22:16.016',-,-0.017,-,-,49.600,-
'9:22:16.024',-,0.085,-,-,48.800,-
'9:22:16.032',-,0.333,-,-,48.800,-
'9:22:16.040',-,0.496,-,-,48.000,-
'9:22:16.048',-,0.179,-,-,48.000,-
'9:22:16.056',-,-0.017,-,-,47.200,-
'9:22:16.064',-,0.043,-,-,47.200,-
'9:22:16.072',-,0.000,-,-,47.200,-
'9:22:16.080',-,-0.043,-,-,46.400,-
'9:22:16.088',-,-0.085,-,-,46.400,-
'9:22:16.096',-,-0.085,-,-,46.400,-
'9:22:16.104',-,-0.111,-,-,45.600,-
'9:22:16.112',-,-0.060,-,-,45.600,-
'9:22:16.120',-,-0.085,-,-,44.800,-
'9:22:16.128',-,-0.111,-,-,44.800,-
'9:22:16.136',-,-0.085,-,-,45.600,-
'9:22:16.144',-,-0.111,-,-,46.400,-
'9:22:16.152',-,-0.085,-,-,49.600,-
'9:22:16.160',-,-0.060,-,-,53.600,-
'9:22:16.168',-,-0.111,-,-,60.000,-
'9:22:16.176',-,-0.060,-,-,66.400,-
'9:22:16.184',-,-0.111,-,-,72.800,-
'9:22:16.192',-,-0.111,-,-,79.200,-
'9:22:16.200',-,-0.111,-,-,85.600,-
'9:22:16.208',-,-0.111,-,-,90.400,-
'9:22:16.216',-,-0.128,-,-,94.400,-
'9:22:16.224',-,-0.111,-,-,96.800,-
'9:22:16.232',-,-0.154,-,-,99.200,-
'9:22:16.240',-,-0.128,-,-,100.800,-
'9:22:16.248',-,-0.128,-,-,102.400,-
'9:22:16.256',-,-0.128,-,-,102.400,-
'9:22:16.264',-,-0.111,-,-,102.400,-
'9:22:16.272',-,-0.085,-,-,102.400,-
'9:22:16.280',-,-0.085,-,-,101.600,-
'9:22:16.288',-,-0.060,-,-,100.800,-
'9:22:16.296',-,-0.043,-,-,99.200,-
'9:22:16.304',-,-0.060,-,-,96.800,-
'9:22:16.312',-,-0.017,-,-,94.400,-
'9:22:16.320',-,0.000,-,-,92.000,-
'9:22:16.328',-,0.000,-,-,88.800,-
'9:22:16.336',-,0.000,-,-,85.600,-
'9:22:16.344',-,0.000,-,-,81.600,-
'9:22:16.352',-,0.000,-,-,77.600,-
'9:22:16.360',-,0.000,-,-,72.800,-
'9:22:16.368',-,0.017,-,-,68.800,-
'9:22:16.376',-,0.043,-,-,65.600,-
'9:22:16.384',-,0.043,-,-,62.400,-
'9:22:16.392',-,0.060,-,-,59.200,-
'9:22:16.400',-,0.085,-,-,57.600,-
'9:22:16.408',-,0.111,-,-,56.000,-
'9:22:16.416',-,0.085,-,-,54.400,-
'9:22:16.424',-,0.043,-,-,53.600,-
'9:22:16.432',-,0.000,-,-,52.800,-
'9:22:16.440',-,0.000,-,-,52.000,-
'9:22:16.448',-,-0.043,-,-,52.000,-
'9:22:16.456',-,-0.043,-,-,51.200,-
'9:22:16.464',-,-0.043,-,-,51.200,-
'9:22:16.472',-,-0.043,-,-,50.400,-
'9:22:16.480',-,-0.060,-,-,50.400,-
'9:22:16.488',-,-0.043,-,-,50.400,-
'9:22:16.496',-,-0.085,-,-,49.600,-
'9:22:16.504',-,0.000,-,-,49.600,-
'9:22:16.512',-,0.222,-,-,49.600,-
'9:22:16.520',-,0.453,-,-,49.600,-
'9:22:16.528',-,0.265,-,-,48.800,-
'9:22:16.536',-,0.000,-,-,48.800,-
'9:22:16.544',-,0.000,-,-,48.800,-
'9:22:16.552',-,-0.017,-,-,48.800,-
'9:22:16.560',-,-0.043,-,-,48.800,-
'9:22:16.568',-,-0.111,-,-,48.000,-
'9:22:16.576',-,-0.111,-,-,48.000,-
'9:22:16.584',-,-0.111,-,-,48.000,-
'9:22:16.592',-,-0.111,-,-,47.200,-
'9:22:16.600',-,-0.111,-,-,47.200,-
'9:22:16.608',-,-0.085,-,-,46.400,-
'9:22:16.616',-,-0.111,-,-,46.400,-
'9:22:16.624',-,-0.085,-,-,47.200,-
'9:22:16.632',-,-0.111,-,-,49.600,-
'9:22:16.640',-,-0.111,-,-,52.800,-
'9:22:16.648',-,-0.111,-,-,57.600,-
'9:22:16.656',-,-0.111,-,-,64.000,-
'9:22:16.664',-,-0.111,-,-,69.600,-
'9:22:16.672',-,-0.111,-,-,76.000,-
'9:22:16.680',-,-0.128,-,-,81.600,-
'9:22:16.688',-,-0.154,-,-,86.400,-
'9:22:16.696',-,-0.154,-,-,90.400,-
'9:22:16.704',-,-0.128,-,-,93.600,-
'9:22:16.712',-,-0.154,-,-,96.000,-
'9:22:16.720',-,-0.154,-,-,97.600,-
'9:22:16.728',-,-0.154,-,-,98.400,-
'9:22:16.736',-,-0.154,-,-,99.200,-
'9:22:16.744',-,-0.154,-,-,99.200,-
'9:22:16.752',-,-0.111,-,-,98.400,-
'9:22:16.760',-,-0.111,-,-,97.600,-
'9:22:16.768',-,-0.085,-,-,96.000,-
'9:22:16.776',-,-0.060,-,-,94.400,-
'9:22:16.784',-,-0.043,-,-,92.800,-
'9:22:16.792',-,-0.060,-,-,89.600,-
'9:22:16.800',-,-0.043,-,-,86.400,-
'9:22:16.808',-,0.000,-,-,82.400,-
'9:22:16.816',-,0.000,-,-,78.400,-
'9:22:16.824',-,0.000,-,-,74.400,-
'9:22:16.832',-,0.000,-,-,70.400,-
'9:22:16.840',-,0.043,-,-,66.400,-
'9:22:16.848',-,0.017,-,-,62.400,-
'9:22:16.856',-,0.043,-,-,60.000,-
'9:22:16.864',-,0.085,-,-,56.800,-
'9:22:16.872',-,0.111,-,-,55.200,-
'9:22:16.880',-,0.128,-,-,53.600,-
'9:22:16.888',-,0.128,-,-,52.000,-
'9:22:16.896',-,0.060,-,-,51.200,-
'9:22:16.904',-,0.043,-,-,50.400,-
'9:22:16.912',-,0.000,-,-,49.600,-
'9:22:16.920',-,0.000,-,-,48.800,-
'9:22:16.928',-,-0.017,-,-,48.800,-
'9:22:16.936',-,-0.017,-,-,48.000,-
'9:22:16.944',-,-0.017,-,-,47.200,-
'9:22:16.952',-,-0.017,-,-,47.200,-
'9:22:16.960',-,0.000,-,-,46.400,-
'9:22:16.968',-,-0.043,-,-,46.400,-
'9:22:16.976',-,0.000,-,-,45.600,-
'9:22:16.984',-,0.197,-,-,45.600,-
'9:22:16.992',-,0.470,-,-,45.600,-
'9:22:17.000',-,0.470,-,-,44.800,-
'9:22:17.008',-,0.043,-,-,44.800,-
'9:22:17.016',-,0.017,-,-,44.800,-
'9:22:17.024',-,0.000,-,-,44.000,-
'9:22:17.032',-,0.000,-,-,44.000,-
'9:22:17.040',-,-0.017,-,-,44.000,-
'9:22:17.048',-,-0.043,-,-,43.200,-
'9:22:17.056',-,-0.043,-,-,43.200,-
'9:22:17.064',-,-0.060,-,-,42.400,-
'9:22:17.072',-,-0.017,-,-,42.400,-
'9:22:17.080',-,-0.043,-,-,42.400,-
'9:22:17.088',-,-0.017,-,-,41.600,-
'9:22:17.096',-,-0.043,-,-,41.600,-
'9:22:17.104',-,-0.043,-,-,43.200,-
'9:22:17.112',-,-0.043,-,-,44.800,-
'9:22:17.120',-,0.000,-,-,48.800,-
'9:22:17.128',-,-0.043,-,-,53.600,-
'9:22:17.136',-,-0.043,-,-,59.200,-
'9:22:17.144',-,-0.043,-,-,65.600,-
'9:22:17.152',-,-0.017,-,-,71.200,-
'9:22:17.160',-,-0.043,-,-,76.800,-
'9:22:17.168',-,-0.043,-,-,81.600,-
'9:22:17.176',-,-0.043,-,-,85.600,-
'9:22:17.184',-,-0.085,-,-,88.800,-
'9:22:17.192',-,-0.043,-,-,91.200,-
'9:22:17.200',-,-0.085,-,-,92.800,-
'9:22:17.208',-,-0.043,-,-,93.600,-
'9:22:17.216',-,-0.060,-,-,94.400,-
'9:22:17.224',-,-0.043,-,-,94.400,-
'9:22:17.232',-,-0.017,-,-,94.400,-
