'Elapsed time','I','II','V','MCL1','ABP'
'144:52:59.640',-,-0.192,0.010,-,84.000
'144:52:59.648',-,-0.224,0.021,-,80.400
'144:52:59.656',-,-0.224,0.031,-,76.800
'144:52:59.664',-,-0.192,0.010,-,73.200
'144:52:59.672',-,-0.192,0.021,-,69.600
'144:52:59.680',-,-0.152,0.010,-,66.000
'144:52:59.688',-,0.000,0.062,-,63.600
'144:52:59.696',-,0.344,-0.134,-,61.200
'144:52:59.704',-,0.800,-0.299,-,60.000
'144:52:59.712',-,0.416,-0.340,-,58.800
'144:52:59.720',-,-0.344,-0.206,-,57.600
'144:52:59.728',-,-0.576,-0.309,-,57.600
'144:52:59.736',-,-0.344,-0.093,-,57.600
'144:52:59.744',-,-0.152,0.000,-,57.600
'144:52:59.752',-,-0.192,0.021,-,57.600
'144:52:59.760',-,-0.152,0.021,-,57.600
'144:52:59.768',-,-0.112,0.052,-,57.600
'144:52:59.776',-,-0.152,0.041,-,57.600
'144:52:59.784',-,-0.072,0.062,-,56.400
'144:52:59.792',-,-0.112,0.041,-,56.400
'144:52:59.800',-,-0.072,0.052,-,56.400
'144:52:59.808',-,-0.072,0.041,-,56.400
'144:52:59.816',-,-0.072,0.062,-,55.200
'144:52:59.824',-,-0.072,0.031,-,55.200
'144:52:59.832',-,-0.072,0.041,-,55.200
'144:52:59.840',-,-0.072,0.052,-,56.400
'144:52:59.848',-,-0.032,0.031,-,58.800
'144:52:59.856',-,-0.032,0.041,-,63.600
'144:52:59.864',-,0.000,0.021,-,69.600
'144:52:59.872',-,0.000,0.031,-,78.000
'144:52:59.880',-,0.000,0.010,-,85.200
'144:52:59.888',-,0.000,0.021,-,92.400
'144:52:59.896',-,0.000,-0.010,-,96.000
'144:52:59.904',-,0.072,0.000,-,99.600
'144:52:59.912',-,0.072,-0.031,-,102.000
'144:52:59.920',-,0.072,-0.041,-,104.400
'144:52:59.928',-,0.072,-0.062,-,104.400
'144:52:59.936',-,0.072,-0.052,-,104.400
'144:52:59.944',-,0.072,-0.072,-,103.200
'144:52:59.952',-,0.000,-0.052,-,102.000
'144:52:59.960',-,0.000,-0.062,-,99.600
'144:52:59.968',-,0.000,-0.031,-,97.200
'144:52:59.976',-,-0.032,-0.021,-,96.000
'144:52:59.984',-,-0.072,0.010,-,93.600
'144:52:59.992',-,-0.072,0.000,-,91.200
'144:53:00.000',-,-0.072,0.041,-,88.800
'144:53:00.008',-,-0.112,0.021,-,86.400
'144:53:00.016',-,-0.112,0.041,-,84.000
'144:53:00.024',-,-0.112,0.041,-,80.400
'144:53:00.032',-,-0.112,0.062,-,78.000
'144:53:00.040',-,-0.112,0.041,-,74.400
'144:53:00.048',-,-0.072,0.052,-,70.800
'144:53:00.056',-,-0.112,0.062,-,67.200
'144:53:00.064',-,-0.072,0.041,-,63.600
'144:53:00.072',-,-0.072,0.062,-,60.000
'144:53:00.080',-,-0.072,0.052,-,57.600
'144:53:00.088',-,-0.072,0.072,-,56.400
'144:53:00.096',-,-0.072,0.052,-,55.200
'144:53:00.104',-,-0.072,0.062,-,54.000
'144:53:00.112',-,-0.072,0.052,-,54.000
'144:53:00.120',-,-0.072,0.062,-,54.000
'144:53:00.128',-,-0.072,0.052,-,54.000
'144:53:00.136',-,-0.072,0.062,-,54.000
'144:53:00.144',-,-0.072,0.041,-,54.000
'144:53:00.152',-,-0.072,0.062,-,55.200
'144:53:00.160',-,-0.112,0.041,-,55.200
'144:53:00.168',-,-0.072,0.062,-,55.200
'144:53:00.176',-,-0.112,0.041,-,55.200
'144:53:00.184',-,-0.072,0.062,-,55.200
'144:53:00.192',-,-0.112,0.041,-,55.200
'144:53:00.200',-,-0.072,0.052,-,54.000
'144:53:00.208',-,-0.072,0.041,-,54.000
'144:53:00.216',-,-0.072,0.052,-,54.000
'144:53:00.224',-,-0.072,0.041,-,52.800
'144:53:00.232',-,-0.072,0.031,-,52.800
'144:53:00.240',-,-0.072,0.052,-,51.600
'144:53:00.248',-,-0.072,0.031,-,51.600
'144:53:00.256',-,-0.072,0.041,-,50.400
'144:53:00.264',-,-0.072,0.031,-,50.400
'144:53:00.272',-,-0.072,0.041,-,49.200
'144:53:00.280',-,-0.072,0.021,-,49.200
'144:53:00.288',-,-0.072,0.041,-,48.000
'144:53:00.296',-,-0.072,0.021,-,48.000
'144:53:00.304',-,-0.072,0.041,-,46.800
'144:53:00.312',-,-0.072,0.021,-,46.800
'144:53:00.320',-,-0.072,0.031,-,45.600
'144:53:00.328',-,-0.072,0.021,-,45.600
'144:53:00.336',-,-0.072,0.031,-,44.400
'144:53:00.344',-,-0.072,0.021,-,44.400
'144:53:00.352',-,-0.032,0.041,-,44.400
'144:53:00.360',-,0.000,0.052,-,43.200
'144:53:00.368',-,0.000,0.072,-,43.200
'144:53:00.376',-,0.000,0.082,-,43.200
'144:53:00.384',-,0.072,0.103,-,43.200
'144:53:00.392',-,0.032,0.072,-,42.000
'144:53:00.400',-,0.072,0.031,-,42.000
'144:53:00.408',-,0.000,-0.021,-,42.000
'144:53:00.416',-,0.000,0.000,-,42.000
'144:53:00.424',-,0.000,0.000,-,42.000
'144:53:00.432',-,-0.032,-0.010,-,40.800
'144:53:00.440',-,-0.072,0.021,-,40.800
'144:53:00.448',-,-0.072,-0.010,-,40.800
'144:53:00.456',-,-0.072,0.000,-,40.800
'144:53:00.464',-,-0.072,-0.010,-,40.800
'144:53:00.472',-,0.000,0.041,-,40.800
'144:53:00.480',-,0.224,-0.052,-,40.800
'144:53:00.488',-,0.728,-0.227,-,40.000
'144:53:00.496',-,0.920,-0.340,-,40.000
'144:53:00.504',-,0.224,-0.381,-,40.000
'144:53:00.512',-,-0.264,-0.454,-,40.000
'144:53:00.520',-,-0.384,-0.289,-,40.000
'144:53:00.528',-,-0.192,-0.113,-,40.000
'144:53:00.536',-,-0.072,-0.041,-,40.000
'144:53:00.544',-,-0.072,-0.021,-,40.000
'144:53:00.552',-,-0.072,0.000,-,40.000
'144:53:00.560',-,-0.072,0.000,-,40.000
'144:53:00.568',-,-0.072,0.010,-,40.000
'144:53:00.576',-,-0.032,0.000,-,40.000
'144:53:00.584',-,-0.072,0.021,-,38.800
'144:53:00.592',-,-0.032,0.010,-,38.800
'144:53:00.600',-,-0.072,0.021,-,40.000
'144:53:00.608',-,-0.032,0.000,-,40.800
'144:53:00.616',-,-0.072,0.021,-,45.600
'144:53:00.624',-,-0.032,0.010,-,52.800
'144:53:00.632',-,-0.032,0.000,-,63.600
'144:53:00.640',-,-0.032,0.021,-,76.800
'144:53:00.648',-,-0.032,0.010,-,87.600
'144:53:00.656',-,0.000,0.021,-,96.000
'144:53:00.664',-,-0.032,0.000,-,102.000
'144:53:00.672',-,0.000,0.010,-,108.000
'144:53:00.680',-,0.000,-0.021,-,114.000
'144:53:00.688',-,0.000,-0.010,-,117.600
'144:53:00.696',-,0.000,-0.041,-,120.000
'144:53:00.704',-,0.072,-0.031,-,121.200
'144:53:00.712',-,0.072,-0.062,-,121.200
'144:53:00.720',-,0.112,-0.072,-,121.200
'144:53:00.728',-,0.072,-0.082,-,120.000
'144:53:00.736',-,0.112,-0.072,-,118.800
'144:53:00.744',-,0.112,-0.082,-,117.600
'144:53:00.752',-,0.072,-0.062,-,116.400
'144:53:00.760',-,0.072,-0.072,-,115.200
'144:53:00.768',-,0.000,-0.041,-,112.800
'144:53:00.776',-,0.000,-0.031,-,111.600
'144:53:00.784',-,0.000,0.000,-,109.200
'144:53:00.792',-,-0.072,0.000,-,108.000
'144:53:00.800',-,-0.072,0.031,-,105.600
'144:53:00.808',-,-0.072,0.021,-,103.200
'144:53:00.816',-,-0.112,0.041,-,102.000
'144:53:00.824',-,-0.072,0.052,-,99.600
'144:53:00.832',-,-0.112,0.031,-,96.000
'144:53:00.840',-,-0.152,0.041,-,93.600
'144:53:00.848',-,-0.112,0.031,-,90.000
'144:53:00.856',-,-0.152,0.052,-,86.400
'144:53:00.864',-,-0.112,0.021,-,82.800
'144:53:00.872',-,-0.152,0.041,-,79.200
'144:53:00.880',-,-0.112,0.021,-,75.600
'144:53:00.888',-,-0.152,0.041,-,70.800
'144:53:00.896',-,-0.112,0.021,-,68.400
'144:53:00.904',-,-0.072,0.041,-,64.800
'144:53:00.912',-,-0.072,0.021,-,62.400
'144:53:00.920',-,-0.112,0.041,-,61.200
'144:53:00.928',-,-0.072,0.021,-,60.000
'144:53:00.936',-,-0.072,0.041,-,60.000
'144:53:00.944',-,-0.112,0.021,-,60.000
'144:53:00.952',-,-0.072,0.041,-,60.000
'144:53:00.960',-,-0.112,0.021,-,60.000
'144:53:00.968',-,-0.072,0.041,-,58.800
'144:53:00.976',-,-0.072,0.021,-,58.800
'144:53:00.984',-,-0.112,0.041,-,58.800
'144:53:00.992',-,-0.072,0.021,-,58.800
'144:53:01.000',-,-0.112,0.041,-,58.800
'144:53:01.008',-,-0.072,0.021,-,57.600
'144:53:01.016',-,-0.072,0.041,-,57.600
'144:53:01.024',-,-0.112,0.021,-,56.400
'144:53:01.032',-,-0.072,0.041,-,56.400
'144:53:01.040',-,-0.072,0.041,-,55.200
'144:53:01.048',-,-0.112,0.021,-,55.200
'144:53:01.056',-,-0.072,0.041,-,54.000
'144:53:01.064',-,-0.112,0.021,-,54.000
'144:53:01.072',-,-0.072,0.041,-,52.800
'144:53:01.080',-,-0.072,0.021,-,52.800
'144:53:01.088',-,-0.032,0.062,-,51.600
'144:53:01.096',-,-0.072,0.072,-,51.600
'144:53:01.104',-,0.000,0.093,-,50.400
'144:53:01.112',-,0.000,0.113,-,50.400
'144:53:01.120',-,0.032,0.093,-,49.200
'144:53:01.128',-,0.032,0.041,-,49.200
'144:53:01.136',-,0.000,0.010,-,48.000
'144:53:01.144',-,-0.032,0.000,-,48.000
'144:53:01.152',-,0.000,0.010,-,46.800
'144:53:01.160',-,-0.032,0.000,-,46.800
'144:53:01.168',-,-0.072,0.021,-,46.800
'144:53:01.176',-,-0.112,0.000,-,45.600
'144:53:01.184',-,-0.112,0.010,-,45.600
'144:53:01.192',-,-0.072,0.000,-,45.600
'144:53:01.200',-,-0.072,0.041,-,44.400
'144:53:01.208',-,0.072,0.052,-,44.400
'144:53:01.216',-,0.496,-0.165,-,44.400
'144:53:01.224',-,0.920,-0.299,-,44.400
'144:53:01.232',-,0.536,-0.361,-,44.400
'144:53:01.240',-,-0.112,-0.474,-,43.200
'144:53:01.248',-,-0.384,-0.361,-,43.200
'144:53:01.256',-,-0.264,-0.186,-,43.200
'144:53:01.264',-,-0.112,-0.041,-,43.200
'144:53:01.272',-,-0.072,-0.021,-,43.200
'144:53:01.280',-,-0.112,0.010,-,43.200
'144:53:01.288',-,-0.072,0.021,-,42.000
'144:53:01.296',-,-0.072,0.010,-,42.000
'144:53:01.304',-,-0.072,0.021,-,42.000
'144:53:01.312',-,-0.072,0.010,-,42.000
'144:53:01.320',-,-0.072,0.021,-,42.000
'144:53:01.328',-,-0.072,0.000,-,42.000
'144:53:01.336',-,-0.032,0.021,-,42.000
'144:53:01.344',-,-0.072,0.000,-,42.000
'144:53:01.352',-,-0.032,0.021,-,44.400
'144:53:01.360',-,-0.072,0.000,-,49.200
'144:53:01.368',-,-0.032,0.010,-,56.400
'144:53:01.376',-,-0.032,0.000,-,66.000
'144:53:01.384',-,-0.032,0.010,-,75.600
'144:53:01.392',-,0.000,-0.010,-,84.000
'144:53:01.400',-,0.000,0.000,-,90.000
'144:53:01.408',-,0.000,-0.021,-,96.000
'144:53:01.416',-,0.000,-0.021,-,100.800
'144:53:01.424',-,0.032,-0.052,-,104.400
'144:53:01.432',-,0.000,-0.041,-,108.000
'144:53:01.440',-,0.072,-0.072,-,110.400
'144:53:01.448',-,0.072,-0.062,-,111.600
'144:53:01.456',-,0.072,-0.082,-,112.800
'144:53:01.464',-,0.112,-0.093,-,112.800
'144:53:01.472',-,0.072,-0.072,-,111.600
'144:53:01.480',-,0.112,-0.082,-,111.600
'144:53:01.488',-,0.032,-0.052,-,110.400
'144:53:01.496',-,0.000,-0.031,-,110.400
'144:53:01.504',-,0.000,-0.021,-,109.200
'144:53:01.512',-,-0.072,0.010,-,108.000
'144:53:01.520',-,-0.072,0.021,-,106.800
'144:53:01.528',-,-0.112,0.021,-,105.600
'144:53:01.536',-,-0.112,0.052,-,103.200
'144:53:01.544',-,-0.152,0.041,-,102.000
'144:53:01.552',-,-0.152,0.062,-,99.600
'144:53:01.560',-,-0.192,0.041,-,98.400
'144:53:01.568',-,-0.152,0.062,-,96.000
'144:53:01.576',-,-0.152,0.041,-,93.600
'144:53:01.584',-,-0.152,0.062,-,91.200
'144:53:01.592',-,-0.152,0.041,-,87.600
'144:53:01.600',-,-0.152,0.052,-,84.000
'144:53:01.608',-,-0.152,0.041,-,80.400
'144:53:01.616',-,-0.152,0.052,-,76.800
'144:53:01.624',-,-0.152,0.031,-,73.200
'144:53:01.632',-,-0.112,0.052,-,69.600
'144:53:01.640',-,-0.112,0.031,-,66.000
'144:53:01.648',-,-0.072,0.041,-,63.600
'144:53:01.656',-,-0.112,0.031,-,61.200
'144:53:01.664',-,-0.072,0.041,-,60.000
'144:53:01.672',-,-0.112,0.052,-,58.800
'144:53:01.680',-,-0.072,0.031,-,58.800
'144:53:01.688',-,-0.112,0.041,-,57.600
'144:53:01.696',-,-0.072,0.031,-,57.600
'144:53:01.704',-,-0.072,0.041,-,57.600
'144:53:01.712',-,-0.072,0.031,-,57.600
'144:53:01.720',-,-0.072,0.041,-,57.600
'144:53:01.728',-,-0.072,0.031,-,57.600
'144:53:01.736',-,-0.072,0.041,-,57.600
'144:53:01.744',-,-0.072,0.021,-,57.600
'144:53:01.752',-,-0.072,0.041,-,57.600
'144:53:01.760',-,-0.072,0.021,-,56.400
'144:53:01.768',-,-0.072,0.041,-,56.400
'144:53:01.776',-,-0.072,0.021,-,56.400
'144:53:01.784',-,-0.072,0.041,-,55.200
'144:53:01.792',-,-0.072,0.031,-,54.000
'144:53:01.800',-,-0.032,0.062,-,54.000
'144:53:01.808',-,0.000,0.072,-,52.800
'144:53:01.816',-,0.000,0.103,-,52.800
'144:53:01.824',-,0.032,0.113,-,51.600
'144:53:01.832',-,0.072,0.124,-,51.600
'144:53:01.840',-,0.072,0.072,-,50.400
'144:53:01.848',-,0.032,0.041,-,50.400
'144:53:01.856',-,0.032,0.000,-,49.200
'144:53:01.864',-,0.000,0.021,-,49.200
'144:53:01.872',-,0.000,0.031,-,48.000
'144:53:01.880',-,-0.032,0.021,-,48.000
'144:53:01.888',-,-0.072,0.041,-,48.000
'144:53:01.896',-,-0.072,0.021,-,46.800
'144:53:01.904',-,-0.072,0.021,-,46.800
'144:53:01.912',-,-0.072,0.010,-,45.600
'144:53:01.920',-,0.000,0.062,-,45.600
'144:53:01.928',-,0.224,-0.031,-,45.600
'144:53:01.936',-,0.728,-0.196,-,45.600
'144:53:01.944',-,0.960,-0.320,-,44.400
'144:53:01.952',-,0.304,-0.381,-,44.400
'144:53:01.960',-,-0.264,-0.464,-,44.400
'144:53:01.968',-,-0.344,-0.278,-,44.400
'144:53:01.976',-,-0.152,-0.113,-,44.400
'144:53:01.984',-,-0.072,-0.021,-,44.400
'144:53:01.992',-,-0.072,0.000,-,43.200
'144:53:02.000',-,-0.072,0.021,-,43.200
'144:53:02.008',-,-0.032,0.010,-,43.200
'144:53:02.016',-,0.000,0.041,-,43.200
'144:53:02.024',-,-0.032,0.021,-,43.200
'144:53:02.032',-,0.000,0.041,-,43.200
'144:53:02.040',-,-0.032,0.021,-,43.200
'144:53:02.048',-,0.000,0.041,-,43.200
'144:53:02.056',-,0.000,0.021,-,43.200
'144:53:02.064',-,0.000,0.041,-,44.400
'144:53:02.072',-,-0.032,0.031,-,48.000
'144:53:02.080',-,0.000,0.041,-,55.200
'144:53:02.088',-,0.000,0.031,-,64.800
'144:53:02.096',-,0.000,0.041,-,74.400
'144:53:02.104',-,0.000,0.021,-,82.800
'144:53:02.112',-,0.032,0.010,-,91.200
'144:53:02.120',-,0.000,0.021,-,96.000
'144:53:02.128',-,0.072,0.000,-,102.000
'144:53:02.136',-,0.072,0.000,-,106.800
'144:53:02.144',-,0.072,-0.021,-,110.400
'144:53:02.152',-,0.112,-0.010,-,112.800
'144:53:02.160',-,0.152,-0.052,-,114.000
'144:53:02.168',-,0.152,-0.041,-,115.200
'144:53:02.176',-,0.152,-0.072,-,115.200
'144:53:02.184',-,0.152,-0.052,-,115.200
'144:53:02.192',-,0.152,-0.072,-,114.000
'144:53:02.200',-,0.152,-0.052,-,114.000
'144:53:02.208',-,0.072,-0.052,-,112.800
'144:53:02.216',-,0.072,-0.010,-,111.600
'144:53:02.224',-,0.000,-0.010,-,110.400
'144:53:02.232',-,0.000,0.021,-,109.200
'144:53:02.240',-,-0.072,0.031,-,108.000
'144:53:02.248',-,-0.072,0.062,-,106.800
'144:53:02.256',-,-0.072,0.062,-,105.600
'144:53:02.264',-,-0.072,0.052,-,103.200
'144:53:02.272',-,-0.072,0.072,-,102.000
'144:53:02.280',-,-0.112,0.062,-,99.600
'144:53:02.288',-,-0.072,0.082,-,97.200
'144:53:02.296',-,-0.112,0.062,-,94.800
'144:53:02.304',-,-0.072,0.072,-,92.400
'144:53:02.312',-,-0.072,0.062,-,88.800
'144:53:02.320',-,-0.112,0.072,-,85.200
'144:53:02.328',-,-0.072,0.062,-,81.600
'144:53:02.336',-,-0.072,0.072,-,78.000
'144:53:02.344',-,-0.072,0.052,-,74.400
'144:53:02.352',-,-0.072,0.072,-,70.800
'144:53:02.360',-,-0.072,0.052,-,67.200
'144:53:02.368',-,-0.072,0.062,-,63.600
'144:53:02.376',-,-0.072,0.041,-,62.400
'144:53:02.384',-,-0.072,0.062,-,60.000
'144:53:02.392',-,-0.032,0.041,-,60.000
'144:53:02.400',-,-0.072,0.062,-,58.800
'144:53:02.408',-,-0.072,0.052,-,58.800
'144:53:02.416',-,-0.072,0.062,-,58.800
'144:53:02.424',-,-0.072,0.052,-,58.800
'144:53:02.432',-,-0.072,0.062,-,58.800
'144:53:02.440',-,-0.072,0.041,-,58.800
'144:53:02.448',-,-0.072,0.062,-,58.800
'144:53:02.456',-,-0.072,0.041,-,57.600
'144:53:02.464',-,-0.072,0.062,-,57.600
'144:53:02.472',-,-0.072,0.052,-,57.600
'144:53:02.480',-,-0.032,0.041,-,57.600
'144:53:02.488',-,-0.072,0.062,-,56.400
'144:53:02.496',-,-0.032,0.052,-,56.400
'144:53:02.504',-,-0.072,0.062,-,55.200
'144:53:02.512',-,-0.032,0.052,-,55.200
'144:53:02.520',-,0.000,0.082,-,54.000
'144:53:02.528',-,0.000,0.103,-,54.000
'144:53:02.536',-,0.032,0.134,-,52.800
'144:53:02.544',-,0.072,0.134,-,52.800
'144:53:02.552',-,0.072,0.113,-,51.600
'144:53:02.560',-,0.072,0.052,-,51.600
'144:53:02.568',-,0.072,0.031,-,50.400
'144:53:02.576',-,0.000,0.021,-,49.200
'144:53:02.584',-,0.000,0.041,-,49.200
'144:53:02.592',-,0.000,0.021,-,49.200
'144:53:02.600',-,-0.072,0.041,-,48.000
'144:53:02.608',-,-0.072,0.021,-,48.000
'144:53:02.616',-,-0.072,0.031,-,46.800
'144:53:02.624',-,-0.072,0.021,-,46.800
'144:53:02.632',-,0.000,0.082,-,46.800
'144:53:02.640',-,0.152,0.000,-,45.600
'144:53:02.648',-,0.576,-0.155,-,45.600
'144:53:02.656',-,0.960,-0.289,-,45.600
'144:53:02.664',-,0.496,-0.361,-,44.400
'144:53:02.672',-,-0.192,-0.464,-,44.400
'144:53:02.680',-,-0.344,-0.330,-,44.400
'144:53:02.688',-,-0.192,-0.144,-,44.400
'144:53:02.696',-,-0.072,-0.021,-,44.400
'144:53:02.704',-,-0.072,0.000,-,44.400
'144:53:02.712',-,-0.072,0.021,-,43.200
'144:53:02.720',-,-0.032,0.031,-,43.200
'144:53:02.728',-,-0.032,0.021,-,43.200
'144:53:02.736',-,0.000,0.041,-,43.200
'144:53:02.744',-,-0.032,0.021,-,43.200
'144:53:02.752',-,0.000,0.041,-,43.200
'144:53:02.760',-,-0.032,0.021,-,43.200
'144:53:02.768',-,0.000,0.041,-,43.200
'144:53:02.776',-,0.000,0.021,-,44.400
'144:53:02.784',-,0.000,0.031,-,46.800
'144:53:02.792',-,0.000,0.021,-,52.800
'144:53:02.800',-,0.000,0.031,-,61.200
'144:53:02.808',-,0.000,0.021,-,70.800
'144:53:02.816',-,0.000,0.021,-,80.400
'144:53:02.824',-,0.000,0.010,-,87.600
'144:53:02.832',-,0.000,0.021,-,93.600
'144:53:02.840',-,0.032,0.000,-,98.400
'144:53:02.848',-,0.072,0.000,-,103.200
'144:53:02.856',-,0.072,-0.021,-,106.800
'144:53:02.864',-,0.072,-0.031,-,110.400
'144:53:02.872',-,0.112,-0.062,-,112.800
'144:53:02.880',-,0.152,-0.052,-,112.800
'144:53:02.888',-,0.152,-0.072,-,114.000
'144:53:02.896',-,0.152,-0.072,-,114.000
'144:53:02.904',-,0.112,-0.072,-,112.800
'144:53:02.912',-,0.152,-0.052,-,112.800
'144:53:02.920',-,0.072,-0.052,-,111.600
'144:53:02.928',-,0.032,-0.021,-,111.600
'144:53:02.936',-,0.000,-0.010,-,110.400
'144:53:02.944',-,-0.032,0.000,-,109.200
'144:53:02.952',-,-0.072,0.021,-,108.000
'144:53:02.960',-,-0.072,0.031,-,106.800
'144:53:02.968',-,-0.112,0.052,-,105.600
'144:53:02.976',-,-0.112,0.041,-,103.200
'144:53:02.984',-,-0.112,0.062,-,102.000
'144:53:02.992',-,-0.152,0.052,-,99.600
'144:53:03.000',-,-0.112,0.062,-,97.200
'144:53:03.008',-,-0.152,0.041,-,94.800
'144:53:03.016',-,-0.112,0.062,-,92.400
'144:53:03.024',-,-0.152,0.041,-,88.800
'144:53:03.032',-,-0.112,0.062,-,86.400
'144:53:03.040',-,-0.112,0.041,-,82.800
'144:53:03.048',-,-0.112,0.062,-,78.000
'144:53:03.056',-,-0.112,0.041,-,74.400
'144:53:03.064',-,-0.072,0.052,-,70.800
'144:53:03.072',-,-0.112,0.041,-,67.200
'144:53:03.080',-,-0.072,0.062,-,64.800
'144:53:03.088',-,-0.072,0.041,-,62.400
'144:53:03.096',-,-0.072,0.041,-,60.000
'144:53:03.104',-,-0.072,0.052,-,58.800
'144:53:03.112',-,-0.072,0.041,-,58.800
'144:53:03.120',-,-0.072,0.062,-,58.800
'144:53:03.128',-,-0.072,0.041,-,57.600
'144:53:03.136',-,-0.072,0.052,-,57.600
'144:53:03.144',-,-0.072,0.041,-,57.600
'144:53:03.152',-,-0.072,0.052,-,57.600
'144:53:03.160',-,-0.072,0.021,-,57.600
'144:53:03.168',-,-0.032,0.062,-,57.600
'144:53:03.176',-,0.000,0.082,-,57.600
'144:53:03.184',-,0.000,0.113,-,56.400
'144:53:03.192',-,0.000,0.062,-,56.400
'144:53:03.200',-,0.000,0.041,-,56.400
'144:53:03.208',-,-0.032,0.021,-,55.200
'144:53:03.216',-,0.000,0.041,-,55.200
'144:53:03.224',-,0.000,0.010,-,55.200
'144:53:03.232',-,0.000,0.021,-,54.000
'144:53:03.240',-,-0.032,0.010,-,54.000
'144:53:03.248',-,0.000,0.041,-,52.800
'144:53:03.256',-,-0.072,0.041,-,52.800
'144:53:03.264',-,-0.112,0.021,-,51.600
'144:53:03.272',-,-0.072,0.021,-,50.400
'144:53:03.280',-,-0.072,0.010,-,50.400
'144:53:03.288',-,-0.072,0.041,-,50.400
'144:53:03.296',-,0.032,0.062,-,49.200
'144:53:03.304',-,0.264,-0.072,-,49.200
'144:53:03.312',-,0.840,-0.216,-,48.000
'144:53:03.320',-,0.960,-0.340,-,48.000
'144:53:03.328',-,0.112,-0.402,-,48.000
'144:53:03.336',-,-0.344,-0.433,-,46.800
'144:53:03.344',-,-0.344,-0.247,-,46.800
'144:53:03.352',-,-0.152,-0.082,-,46.800
'144:53:03.360',-,-0.072,-0.021,-,45.600
'144:53:03.368',-,-0.072,0.000,-,45.600
'144:53:03.376',-,-0.032,0.000,-,45.600
'144:53:03.384',-,-0.032,0.021,-,45.600
'144:53:03.392',-,-0.032,0.000,-,44.400
'144:53:03.400',-,0.000,0.021,-,44.400
'144:53:03.408',-,0.000,0.000,-,44.400
'144:53:03.416',-,0.000,0.021,-,44.400
'144:53:03.424',-,0.000,0.000,-,44.400
'144:53:03.432',-,0.000,0.021,-,44.400
'144:53:03.440',-,0.000,0.000,-,46.800
'144:53:03.448',-,0.000,0.010,-,50.400
'144:53:03.456',-,0.000,0.000,-,57.600
'144:53:03.464',-,0.000,0.010,-,67.200
'144:53:03.472',-,0.032,-0.010,-,76.800
'144:53:03.480',-,0.000,0.000,-,85.200
'144:53:03.488',-,0.032,0.000,-,92.400
'144:53:03.496',-,0.072,-0.021,-,98.400
'144:53:03.504',-,0.072,-0.010,-,103.200
'144:53:03.512',-,0.112,-0.041,-,106.800
'144:53:03.520',-,0.072,-0.031,-,110.400
'144:53:03.528',-,0.152,-0.072,-,112.800
'144:53:03.536',-,0.152,-0.062,-,114.000
'144:53:03.544',-,0.224,-0.093,-,114.000
'144:53:03.552',-,0.224,-0.093,-,114.000
'144:53:03.560',-,0.224,-0.113,-,114.000
'144:53:03.568',-,0.152,-0.093,-,112.800
'144:53:03.576',-,0.112,-0.093,-,112.800
'144:53:03.584',-,0.152,-0.062,-,111.600
'144:53:03.592',-,0.032,-0.052,-,110.400
'144:53:03.600',-,0.000,-0.021,-,110.400
'144:53:03.608',-,-0.032,-0.010,-,109.200
'144:53:03.616',-,-0.072,0.021,-,108.000
'144:53:03.624',-,-0.072,0.010,-,106.800
'144:53:03.632',-,-0.072,0.041,-,104.400
'144:53:03.640',-,-0.112,0.021,-,103.200
'144:53:03.648',-,-0.072,0.041,-,102.000
'144:53:03.656',-,-0.072,0.031,-,99.600
'144:53:03.664',-,-0.072,0.041,-,97.200
'144:53:03.672',-,-0.112,0.031,-,94.800
'144:53:03.680',-,-0.072,0.041,-,91.200
'144:53:03.688',-,-0.112,0.031,-,88.800
'144:53:03.696',-,-0.072,0.041,-,85.200
'144:53:03.704',-,-0.072,0.021,-,81.600
'144:53:03.712',-,-0.072,0.041,-,76.800
'144:53:03.720',-,-0.072,0.041,-,73.200
'144:53:03.728',-,-0.072,0.021,-,69.600
'144:53:03.736',-,-0.072,0.041,-,66.000
'144:53:03.744',-,-0.072,0.021,-,63.600
'144:53:03.752',-,-0.072,0.041,-,62.400
'144:53:03.760',-,-0.032,0.021,-,61.200
'144:53:03.768',-,-0.072,0.041,-,60.000
'144:53:03.776',-,-0.032,0.021,-,60.000
'144:53:03.784',-,-0.072,0.041,-,60.000
'144:53:03.792',-,0.000,0.021,-,60.000
'144:53:03.800',-,-0.032,0.041,-,60.000
'144:53:03.808',-,-0.072,0.021,-,60.000
'144:53:03.816',-,-0.032,0.031,-,58.800
'144:53:03.824',-,-0.072,0.021,-,58.800
'144:53:03.832',-,-0.032,0.041,-,58.800
'144:53:03.840',-,0.000,0.031,-,58.800
'144:53:03.848',-,0.032,0.082,-,58.800
'144:53:03.856',-,0.032,0.082,-,58.800
'144:53:03.864',-,0.072,0.103,-,57.600
'144:53:03.872',-,0.032,0.041,-,57.600
'144:53:03.880',-,0.000,0.031,-,56.400
'144:53:03.888',-,0.000,0.000,-,56.400
'144:53:03.896',-,0.032,0.000,-,55.200
'144:53:03.904',-,0.000,0.010,-,54.000
'144:53:03.912',-,0.032,0.000,-,54.000
'144:53:03.920',-,0.000,0.021,-,52.800
'144:53:03.928',-,0.000,0.010,-,52.800
'144:53:03.936',-,-0.032,0.021,-,51.600
'144:53:03.944',-,-0.032,0.000,-,51.600
'144:53:03.952',-,0.000,0.010,-,50.400
