'Elapsed time','I','II','V','MCL1','ABP','PAP'
'8:54:33.864',-,-0.060,-,-,73.600,-
'8:54:33.872',-,0.000,-,-,70.400,-
'8:54:33.880',-,0.000,-,-,67.200,-
'8:54:33.888',-,0.000,-,-,63.200,-
'8:54:33.896',-,0.017,-,-,60.000,-
'8:54:33.904',-,0.000,-,-,56.800,-
'8:54:33.912',-,0.043,-,-,54.400,-
'8:54:33.920',-,0.060,-,-,52.000,-
'8:54:33.928',-,0.085,-,-,49.600,-
'8:54:33.936',-,0.128,-,-,48.000,-
'8:54:33.944',-,0.111,-,-,46.400,-
'8:54:33.952',-,0.085,-,-,45.600,-
'8:54:33.960',-,0.043,-,-,44.000,-
'8:54:33.968',-,0.000,-,-,43.200,-
'8:54:33.976',-,0.000,-,-,42.400,-
'8:54:33.984',-,-0.017,-,-,42.400,-
'8:54:33.992',-,0.000,-,-,41.600,-
'8:54:34.000',-,-0.017,-,-,40.800,-
'8:54:34.008',-,-0.017,-,-,40.800,-
'8:54:34.016',-,-0.043,-,-,40.000,-
'8:54:34.024',-,-0.043,-,-,40.000,-
'8:54:34.032',-,-0.043,-,-,39.200,-
'8:54:34.040',-,0.043,-,-,39.200,-
'8:54:34.048',-,0.291,-,-,39.200,-
'8:54:34.056',-,0.470,-,-,38.400,-
'8:54:34.064',-,0.248,-,-,38.400,-
'8:54:34.072',-,0.060,-,-,37.600,-
'8:54:34.080',-,0.000,-,-,37.600,-
'8:54:34.088',-,-0.017,-,-,37.600,-
'8:54:34.096',-,0.000,-,-,37.600,-
'8:54:34.104',-,-0.085,-,-,36.800,-
'8:54:34.112',-,-0.085,-,-,36.800,-
'8:54:34.120',-,-0.085,-,-,36.800,-
'8:54:34.128',-,-0.043,-,-,36.000,-
'8:54:34.136',-,-0.060,-,-,36.000,-
'8:54:34.144',-,-0.043,-,-,36.000,-
'8:54:34.152',-,0.000,-,-,36.000,-
'8:54:34.160',-,-0.017,-,-,35.200,-
'8:54:34.168',-,0.000,-,-,36.000,-
'8:54:34.176',-,-0.043,-,-,36.800,-
'8:54:34.184',-,-0.043,-,-,38.400,-
'8:54:34.192',-,0.000,-,-,41.600,-
'8:54:34.200',-,-0.043,-,-,46.400,-
'8:54:34.208',-,-0.060,-,-,51.200,-
'8:54:34.216',-,-0.043,-,-,56.800,-
'8:54:34.224',-,-0.060,-,-,62.400,-
'8:54:34.232',-,-0.043,-,-,67.200,-
'8:54:34.240',-,-0.085,-,-,71.200,-
'8:54:34.248',-,-0.111,-,-,74.400,-
'8:54:34.256',-,-0.060,-,-,76.000,-
'8:54:34.264',-,-0.085,-,-,77.600,-
'8:54:34.272',-,-0.060,-,-,79.200,-
'8:54:34.280',-,-0.111,-,-,79.200,-
'8:54:34.288',-,-0.043,-,-,80.000,-
'8:54:34.296',-,-0.043,-,-,79.200,-
'8:54:34.304',-,-0.060,-,-,79.200,-
'8:54:34.312',-,0.000,-,-,78.400,-
'8:54:34.320',-,0.000,-,-,76.800,-
'8:54:34.328',-,0.000,-,-,75.200,-
'8:54:34.336',-,0.000,-,-,72.800,-
'8:54:34.344',-,0.000,-,-,70.400,-
'8:54:34.352',-,0.000,-,-,68.000,-
'8:54:34.360',-,0.017,-,-,64.800,-
'8:54:34.368',-,0.085,-,-,61.600,-
'8:54:34.376',-,0.085,-,-,58.400,-
'8:54:34.384',-,0.043,-,-,55.200,-
'8:54:34.392',-,0.043,-,-,52.800,-
'8:54:34.400',-,0.111,-,-,50.400,-
'8:54:34.408',-,0.154,-,-,48.000,-
'8:54:34.416',-,0.128,-,-,46.400,-
'8:54:34.424',-,0.111,-,-,44.800,-
'8:54:34.432',-,0.111,-,-,44.000,-
'8:54:34.440',-,0.085,-,-,43.200,-
'8:54:34.448',-,0.060,-,-,42.400,-
'8:54:34.456',-,0.043,-,-,41.600,-
'8:54:34.464',-,0.000,-,-,40.800,-
'8:54:34.472',-,0.017,-,-,40.000,-
'8:54:34.480',-,0.043,-,-,40.000,-
'8:54:34.488',-,0.000,-,-,39.200,-
'8:54:34.496',-,0.000,-,-,39.200,-
'8:54:34.504',-,0.000,-,-,38.400,-
'8:54:34.512',-,0.000,-,-,38.400,-
'8:54:34.520',-,0.043,-,-,38.400,-
'8:54:34.528',-,0.316,-,-,37.600,-
'8:54:34.536',-,0.564,-,-,37.600,-
'8:54:34.544',-,0.427,-,-,37.600,-
'8:54:34.552',-,0.128,-,-,37.600,-
'8:54:34.560',-,0.043,-,-,37.600,-
'8:54:34.568',-,0.000,-,-,37.600,-
'8:54:34.576',-,0.017,-,-,37.600,-
'8:54:34.584',-,-0.017,-,-,37.600,-
'8:54:34.592',-,-0.043,-,-,36.800,-
'8:54:34.600',-,-0.043,-,-,36.800,-
'8:54:34.608',-,-0.017,-,-,36.800,-
'8:54:34.616',-,0.000,-,-,36.800,-
'8:54:34.624',-,0.000,-,-,36.800,-
'8:54:34.632',-,0.000,-,-,36.800,-
'8:54:34.640',-,-0.017,-,-,36.800,-
'8:54:34.648',-,0.000,-,-,36.800,-
'8:54:34.656',-,0.000,-,-,37.600,-
'8:54:34.664',-,0.000,-,-,40.000,-
'8:54:34.672',-,-0.017,-,-,43.200,-
'8:54:34.680',-,0.000,-,-,48.000,-
'8:54:34.688',-,-0.017,-,-,53.600,-
'8:54:34.696',-,-0.043,-,-,60.000,-
'8:54:34.704',-,0.000,-,-,65.600,-
'8:54:34.712',-,-0.017,-,-,70.400,-
'8:54:34.720',-,-0.043,-,-,74.400,-
'8:54:34.728',-,-0.017,-,-,77.600,-
'8:54:34.736',-,-0.043,-,-,80.000,-
'8:54:34.744',-,-0.017,-,-,82.400,-
'8:54:34.752',-,0.000,-,-,83.200,-
'8:54:34.760',-,-0.043,-,-,84.000,-
'8:54:34.768',-,-0.043,-,-,84.000,-
'8:54:34.776',-,-0.043,-,-,84.000,-
'8:54:34.784',-,-0.043,-,-,84.000,-
'8:54:34.792',-,0.000,-,-,83.200,-
'8:54:34.800',-,0.000,-,-,82.400,-
'8:54:34.808',-,0.017,-,-,80.800,-
'8:54:34.816',-,0.000,-,-,79.200,-
'8:54:34.824',-,0.043,-,-,76.800,-
'8:54:34.832',-,0.043,-,-,74.400,-
'8:54:34.840',-,0.043,-,-,72.000,-
'8:54:34.848',-,0.060,-,-,68.800,-
'8:54:34.856',-,0.043,-,-,65.600,-
'8:54:34.864',-,0.060,-,-,62.400,-
'8:54:34.872',-,0.085,-,-,59.200,-
'8:54:34.880',-,0.111,-,-,56.800,-
'8:54:34.888',-,0.128,-,-,54.400,-
'8:54:34.896',-,0.179,-,-,52.000,-
'8:54:34.904',-,0.154,-,-,50.400,-
'8:54:34.912',-,0.128,-,-,48.800,-
'8:54:34.920',-,0.085,-,-,48.000,-
'8:54:34.928',-,0.060,-,-,47.200,-
'8:54:34.936',-,0.017,-,-,46.400,-
'8:54:34.944',-,0.000,-,-,45.600,-
'8:54:34.952',-,0.000,-,-,45.600,-
'8:54:34.960',-,0.000,-,-,44.800,-
'8:54:34.968',-,-0.017,-,-,44.800,-
'8:54:34.976',-,-0.043,-,-,44.000,-
'8:54:34.984',-,0.000,-,-,44.000,-
'8:54:34.992',-,0.000,-,-,44.000,-
'8:54:35.000',-,-0.017,-,-,44.000,-
'8:54:35.008',-,0.179,-,-,43.200,-
'8:54:35.016',-,0.453,-,-,43.200,-
'8:54:35.024',-,0.538,-,-,43.200,-
'8:54:35.032',-,0.111,-,-,42.400,-
'8:54:35.040',-,0.000,-,-,42.400,-
'8:54:35.048',-,0.043,-,-,42.400,-
'8:54:35.056',-,0.000,-,-,42.400,-
'8:54:35.064',-,-0.017,-,-,42.400,-
'8:54:35.072',-,-0.043,-,-,41.600,-
'8:54:35.080',-,-0.043,-,-,41.600,-
'8:54:35.088',-,-0.085,-,-,41.600,-
'8:54:35.096',-,-0.043,-,-,40.800,-
'8:54:35.104',-,-0.060,-,-,40.800,-
'8:54:35.112',-,-0.043,-,-,40.800,-
'8:54:35.120',-,-0.085,-,-,40.800,-
'8:54:35.128',-,-0.060,-,-,41.600,-
'8:54:35.136',-,-0.060,-,-,44.000,-
'8:54:35.144',-,-0.043,-,-,47.200,-
'8:54:35.152',-,-0.060,-,-,52.000,-
'8:54:35.160',-,-0.043,-,-,56.800,-
'8:54:35.168',-,-0.085,-,-,63.200,-
'8:54:35.176',-,-0.060,-,-,68.800,-
'8:54:35.184',-,-0.085,-,-,73.600,-
'8:54:35.192',-,-0.111,-,-,77.600,-
'8:54:35.200',-,-0.085,-,-,81.600,-
'8:54:35.208',-,-0.085,-,-,84.000,-
'8:54:35.216',-,-0.111,-,-,86.400,-
'8:54:35.224',-,-0.111,-,-,88.000,-
'8:54:35.232',-,-0.111,-,-,88.800,-
'8:54:35.240',-,-0.128,-,-,89.600,-
'8:54:35.248',-,-0.111,-,-,89.600,-
'8:54:35.256',-,-0.111,-,-,89.600,-
'8:54:35.264',-,-0.111,-,-,88.800,-
'8:54:35.272',-,-0.085,-,-,88.000,-
'8:54:35.280',-,-0.043,-,-,87.200,-
'8:54:35.288',-,-0.043,-,-,85.600,-
'8:54:35.296',-,-0.017,-,-,84.000,-
'8:54:35.304',-,0.000,-,-,81.600,-
'8:54:35.312',-,0.000,-,-,79.200,-
'8:54:35.320',-,0.000,-,-,76.000,-
'8:54:35.328',-,0.000,-,-,72.800,-
'8:54:35.336',-,0.000,-,-,69.600,-
'8:54:35.344',-,0.043,-,-,66.400,-
'8:54:35.352',-,0.043,-,-,63.200,-
'8:54:35.360',-,0.060,-,-,60.000,-
'8:54:35.368',-,0.060,-,-,56.800,-
'8:54:35.376',-,0.111,-,-,54.400,-
'8:54:35.384',-,0.128,-,-,52.000,-
'8:54:35.392',-,0.085,-,-,49.600,-
'8:54:35.400',-,0.060,-,-,48.000,-
'8:54:35.408',-,0.043,-,-,47.200,-
'8:54:35.416',-,0.000,-,-,46.400,-
'8:54:35.424',-,-0.043,-,-,45.600,-
'8:54:35.432',-,-0.043,-,-,44.800,-
'8:54:35.440',-,-0.060,-,-,44.000,-
'8:54:35.448',-,-0.060,-,-,44.000,-
'8:54:35.456',-,-0.043,-,-,43.200,-
'8:54:35.464',-,-0.043,-,-,43.200,-
'8:54:35.472',-,-0.060,-,-,42.400,-
'8:54:35.480',-,-0.060,-,-,42.400,-
'8:54:35.488',-,0.085,-,-,42.400,-
'8:54:35.496',-,0.359,-,-,41.600,-
'8:54:35.504',-,0.470,-,-,41.600,-
'8:54:35.512',-,0.128,-,-,40.800,-
'8:54:35.520',-,-0.043,-,-,40.800,-
'8:54:35.528',-,0.000,-,-,40.800,-
'8:54:35.536',-,-0.043,-,-,40.000,-
'8:54:35.544',-,-0.060,-,-,40.000,-
'8:54:35.552',-,-0.111,-,-,40.000,-
'8:54:35.560',-,-0.111,-,-,40.000,-
'8:54:35.568',-,-0.128,-,-,39.200,-
'8:54:35.576',-,-0.128,-,-,39.200,-
'8:54:35.584',-,-0.111,-,-,39.200,-
'8:54:35.592',-,-0.111,-,-,39.200,-
'8:54:35.600',-,-0.085,-,-,39.200,-
'8:54:35.608',-,-0.111,-,-,39.200,-
'8:54:35.616',-,-0.060,-,-,40.800,-
'8:54:35.624',-,-0.085,-,-,43.200,-
'8:54:35.632',-,-0.111,-,-,46.400,-
'8:54:35.640',-,-0.085,-,-,52.000,-
'8:54:35.648',-,-0.128,-,-,57.600,-
'8:54:35.656',-,-0.111,-,-,64.000,-
'8:54:35.664',-,-0.111,-,-,69.600,-
'8:54:35.672',-,-0.111,-,-,74.400,-
'8:54:35.680',-,-0.128,-,-,78.400,-
'8:54:35.688',-,-0.154,-,-,81.600,-
'8:54:35.696',-,-0.128,-,-,84.000,-
'8:54:35.704',-,-0.154,-,-,85.600,-
'8:54:35.712',-,-0.154,-,-,87.200,-
'8:54:35.720',-,-0.128,-,-,88.000,-
'8:54:35.728',-,-0.154,-,-,88.000,-
'8:54:35.736',-,-0.128,-,-,88.000,-
'8:54:35.744',-,-0.111,-,-,88.000,-
'8:54:35.752',-,-0.085,-,-,87.200,-
'8:54:35.760',-,-0.060,-,-,85.600,-
'8:54:35.768',-,-0.043,-,-,84.000,-
'8:54:35.776',-,-0.043,-,-,82.400,-
'8:54:35.784',-,-0.043,-,-,80.000,-
'8:54:35.792',-,0.000,-,-,77.600,-
'8:54:35.800',-,0.000,-,-,74.400,-
'8:54:35.808',-,0.000,-,-,71.200,-
'8:54:35.816',-,0.000,-,-,68.000,-
'8:54:35.824',-,0.000,-,-,64.000,-
'8:54:35.832',-,0.043,-,-,60.800,-
'8:54:35.840',-,0.060,-,-,57.600,-
'8:54:35.848',-,0.085,-,-,55.200,-
'8:54:35.856',-,0.043,-,-,52.800,-
'8:54:35.864',-,0.043,-,-,50.400,-
'8:54:35.872',-,0.043,-,-,48.800,-
'8:54:35.880',-,0.060,-,-,47.200,-
'8:54:35.888',-,0.043,-,-,46.400,-
'8:54:35.896',-,0.000,-,-,45.600,-
'8:54:35.904',-,0.017,-,-,44.800,-
'8:54:35.912',-,-0.017,-,-,44.000,-
'8:54:35.920',-,0.000,-,-,44.000,-
'8:54:35.928',-,-0.043,-,-,43.200,-
'8:54:35.936',-,-0.043,-,-,42.400,-
'8:54:35.944',-,0.000,-,-,41.600,-
'8:54:35.952',-,-0.017,-,-,41.600,-
'8:54:35.960',-,-0.017,-,-,40.800,-
'8:54:35.968',-,-0.043,-,-,40.000,-
'8:54:35.976',-,0.017,-,-,40.000,-
'8:54:35.984',-,0.291,-,-,39.200,-
'8:54:35.992',-,0.470,-,-,38.400,-
'8:54:36.000',-,0.265,-,-,38.400,-
'8:54:36.008',-,0.043,-,-,38.400,-
'8:54:36.016',-,0.060,-,-,37.600,-
'8:54:36.024',-,0.000,-,-,37.600,-
'8:54:36.032',-,-0.017,-,-,37.600,-
'8:54:36.040',-,-0.043,-,-,36.800,-
'8:54:36.048',-,-0.060,-,-,36.800,-
'8:54:36.056',-,-0.085,-,-,36.800,-
'8:54:36.064',-,-0.060,-,-,36.800,-
'8:54:36.072',-,-0.085,-,-,36.000,-
'8:54:36.080',-,-0.043,-,-,36.000,-
'8:54:36.088',-,-0.111,-,-,36.000,-
'8:54:36.096',-,-0.017,-,-,36.000,-
'8:54:36.104',-,-0.085,-,-,36.000,-
'8:54:36.112',-,-0.060,-,-,37.600,-
'8:54:36.120',-,-0.085,-,-,39.200,-
'8:54:36.128',-,-0.085,-,-,42.400,-
'8:54:36.136',-,-0.043,-,-,47.200,-
'8:54:36.144',-,-0.085,-,-,52.800,-
'8:54:36.152',-,-0.060,-,-,59.200,-
'8:54:36.160',-,-0.043,-,-,64.000,-
'8:54:36.168',-,-0.111,-,-,68.800,-
'8:54:36.176',-,-0.111,-,-,72.800,-
'8:54:36.184',-,-0.060,-,-,76.000,-
'8:54:36.192',-,-0.085,-,-,77.600,-
'8:54:36.200',-,-0.085,-,-,80.000,-
'8:54:36.208',-,-0.043,-,-,80.800,-
'8:54:36.216',-,-0.060,-,-,81.600,-
'8:54:36.224',-,-0.085,-,-,81.600,-
'8:54:36.232',-,-0.060,-,-,81.600,-
'8:54:36.240',-,-0.043,-,-,80.800,-
'8:54:36.248',-,-0.060,-,-,80.000,-
'8:54:36.256',-,-0.017,-,-,78.400,-
'8:54:36.264',-,0.000,-,-,76.800,-
'8:54:36.272',-,0.043,-,-,74.400,-
'8:54:36.280',-,0.043,-,-,72.000,-
'8:54:36.288',-,0.000,-,-,68.800,-
'8:54:36.296',-,0.043,-,-,65.600,-
'8:54:36.304',-,0.043,-,-,62.400,-
'8:54:36.312',-,0.000,-,-,58.400,-
'8:54:36.320',-,0.043,-,-,55.200,-
'8:54:36.328',-,0.085,-,-,52.800,-
'8:54:36.336',-,0.085,-,-,49.600,-
'8:54:36.344',-,0.111,-,-,48.000,-
'8:54:36.352',-,0.128,-,-,46.400,-
'8:54:36.360',-,0.179,-,-,44.800,-
'8:54:36.368',-,0.128,-,-,43.200,-
'8:54:36.376',-,0.085,-,-,42.400,-
'8:54:36.384',-,0.043,-,-,41.600,-
'8:54:36.392',-,0.043,-,-,40.800,-
'8:54:36.400',-,0.000,-,-,40.800,-
'8:54:36.408',-,0.000,-,-,40.000,-
'8:54:36.416',-,0.017,-,-,39.200,-
'8:54:36.424',-,0.000,-,-,39.200,-
'8:54:36.432',-,0.043,-,-,38.400,-
'8:54:36.440',-,0.000,-,-,38.400,-
'8:54:36.448',-,-0.017,-,-,37.600,-
'8:54:36.456',-,0.017,-,-,37.600,-
'8:54:36.464',-,0.291,-,-,37.600,-
'8:54:36.472',-,0.538,-,-,37.600,-
'8:54:36.480',-,0.590,-,-,36.800,-
'8:54:36.488',-,0.179,-,-,36.800,-
'8:54:36.496',-,0.043,-,-,36.800,-
'8:54:36.504',-,-0.043,-,-,36.800,-
'8:54:36.512',-,-0.017,-,-,36.800,-
'8:54:36.520',-,-0.043,-,-,36.800,-
'8:54:36.528',-,0.000,-,-,36.800,-
'8:54:36.536',-,-0.043,-,-,36.800,-
'8:54:36.544',-,-0.043,-,-,36.800,-
'8:54:36.552',-,-0.017,-,-,36.800,-
'8:54:36.560',-,0.000,-,-,36.800,-
'8:54:36.568',-,-0.017,-,-,36.000,-
'8:54:36.576',-,0.000,-,-,36.000,-
'8:54:36.584',-,0.000,-,-,36.000,-
'8:54:36.592',-,-0.017,-,-,36.800,-
'8:54:36.600',-,0.000,-,-,38.400,-
'8:54:36.608',-,-0.060,-,-,40.800,-
'8:54:36.616',-,0.000,-,-,44.800,-
'8:54:36.624',-,-0.017,-,-,50.400,-
'8:54:36.632',-,-0.043,-,-,56.000,-
'8:54:36.640',-,0.000,-,-,61.600,-
'8:54:36.648',-,-0.043,-,-,67.200,-
'8:54:36.656',-,-0.043,-,-,71.200,-
'8:54:36.664',-,-0.017,-,-,75.200,-
'8:54:36.672',-,0.000,-,-,77.600,-
'8:54:36.680',-,-0.043,-,-,79.200,-
'8:54:36.688',-,-0.060,-,-,80.800,-
'8:54:36.696',-,-0.017,-,-,81.600,-
'8:54:36.704',-,-0.043,-,-,82.400,-
'8:54:36.712',-,-0.043,-,-,82.400,-
'8:54:36.720',-,-0.043,-,-,82.400,-
'8:54:36.728',-,-0.017,-,-,81.600,-
'8:54:36.736',-,-0.017,-,-,80.800,-
'8:54:36.744',-,0.000,-,-,79.200,-
'8:54:36.752',-,0.000,-,-,77.600,-
'8:54:36.760',-,0.000,-,-,75.200,-
'8:54:36.768',-,0.017,-,-,72.000,-
'8:54:36.776',-,0.000,-,-,69.600,-
'8:54:36.784',-,0.043,-,-,66.400,-
'8:54:36.792',-,0.085,-,-,63.200,-
'8:54:36.800',-,0.043,-,-,60.000,-
'8:54:36.808',-,0.060,-,-,56.800,-
'8:54:36.816',-,0.085,-,-,54.400,-
'8:54:36.824',-,0.085,-,-,52.000,-
'8:54:36.832',-,0.128,-,-,50.400,-
'8:54:36.840',-,0.111,-,-,48.800,-
'8:54:36.848',-,0.128,-,-,48.000,-
'8:54:36.856',-,0.085,-,-,46.400,-
'8:54:36.864',-,0.085,-,-,46.400,-
'8:54:36.872',-,0.043,-,-,45.600,-
'8:54:36.880',-,0.017,-,-,44.800,-
'8:54:36.888',-,0.000,-,-,44.800,-
'8:54:36.896',-,0.000,-,-,44.000,-
'8:54:36.904',-,0.000,-,-,44.000,-
'8:54:36.912',-,0.000,-,-,43.200,-
'8:54:36.920',-,0.000,-,-,43.200,-
'8:54:36.928',-,0.000,-,-,43.200,-
'8:54:36.936',-,0.000,-,-,42.400,-
'8:54:36.944',-,0.085,-,-,42.400,-
'8:54:36.952',-,0.316,-,-,42.400,-
'8:54:36.960',-,0.538,-,-,42.400,-
'8:54:36.968',-,0.333,-,-,42.400,-
'8:54:36.976',-,0.000,-,-,42.400,-
'8:54:36.984',-,0.017,-,-,42.400,-
'8:54:36.992',-,0.000,-,-,42.400,-
'8:54:37.000',-,0.000,-,-,42.400,-
'8:54:37.008',-,-0.043,-,-,42.400,-
'8:54:37.016',-,-0.085,-,-,42.400,-
'8:54:37.024',-,-0.043,-,-,42.400,-
'8:54:37.032',-,-0.043,-,-,42.400,-
'8:54:37.040',-,-0.060,-,-,42.400,-
'8:54:37.048',-,-0.043,-,-,42.400,-
'8:54:37.056',-,-0.085,-,-,42.400,-
'8:54:37.064',-,-0.043,-,-,43.200,-
'8:54:37.072',-,-0.017,-,-,44.800,-
'8:54:37.080',-,-0.043,-,-,48.000,-
'8:54:37.088',-,-0.085,-,-,52.000,-
'8:54:37.096',-,-0.043,-,-,57.600,-
'8:54:37.104',-,-0.060,-,-,63.200,-
'8:54:37.112',-,-0.017,-,-,69.600,-
'8:54:37.120',-,-0.043,-,-,74.400,-
'8:54:37.128',-,-0.043,-,-,79.200,-
'8:54:37.136',-,-0.060,-,-,83.200,-
'8:54:37.144',-,-0.085,-,-,86.400,-
'8:54:37.152',-,-0.060,-,-,88.800,-
'8:54:37.160',-,-0.111,-,-,90.400,-
'8:54:37.168',-,-0.111,-,-,92.000,-
'8:54:37.176',-,-0.111,-,-,92.800,-
'8:54:37.184',-,-0.111,-,-,92.800,-
'8:54:37.192',-,-0.111,-,-,92.800,-
'8:54:37.200',-,-0.085,-,-,92.800,-
'8:54:37.208',-,-0.085,-,-,92.000,-
'8:54:37.216',-,-0.043,-,-,90.400,-
'8:54:37.224',-,-0.060,-,-,89.600,-
'8:54:37.232',-,-0.060,-,-,88.000,-
'8:54:37.240',-,-0.043,-,-,85.600,-
'8:54:37.248',-,-0.043,-,-,83.200,-
'8:54:37.256',-,0.000,-,-,80.800,-
'8:54:37.264',-,-0.017,-,-,77.600,-
'8:54:37.272',-,0.000,-,-,74.400,-
'8:54:37.280',-,0.043,-,-,70.400,-
'8:54:37.288',-,0.043,-,-,67.200,-
'8:54:37.296',-,0.060,-,-,64.000,-
'8:54:37.304',-,0.085,-,-,60.800,-
'8:54:37.312',-,0.111,-,-,57.600,-
'8:54:37.320',-,0.154,-,-,55.200,-
'8:54:37.328',-,0.128,-,-,53.600,-
'8:54:37.336',-,0.085,-,-,52.000,-
'8:54:37.344',-,0.043,-,-,50.400,-
'8:54:37.352',-,0.000,-,-,49.600,-
'8:54:37.360',-,0.000,-,-,48.800,-
'8:54:37.368',-,-0.043,-,-,48.000,-
'8:54:37.376',-,-0.043,-,-,47.200,-
'8:54:37.384',-,-0.043,-,-,46.400,-
'8:54:37.392',-,-0.043,-,-,46.400,-
'8:54:37.400',-,-0.043,-,-,46.400,-
'8:54:37.408',-,-0.060,-,-,45.600,-
'8:54:37.416',-,-0.060,-,-,44.800,-
'8:54:37.424',-,0.060,-,-,44.800,-
'8:54:37.432',-,0.333,-,-,44.800,-
'8:54:37.440',-,0.470,-,-,44.000,-
'8:54:37.448',-,0.179,-,-,44.000,-
'8:54:37.456',-,0.000,-,-,43.200,-
'8:54:37.464',-,0.043,-,-,43.200,-
'8:54:37.472',-,0.000,-,-,42.400,-
'8:54:37.480',-,-0.017,-,-,42.400,-
'8:54:37.488',-,-0.085,-,-,42.400,-
'8:54:37.496',-,-0.043,-,-,42.400,-
'8:54:37.504',-,-0.111,-,-,42.400,-
'8:54:37.512',-,-0.085,-,-,41.600,-
'8:54:37.520',-,-0.111,-,-,41.600,-
'8:54:37.528',-,-0.085,-,-,41.600,-
'8:54:37.536',-,-0.085,-,-,41.600,-
'8:54:37.544',-,-0.111,-,-,42.400,-
'8:54:37.552',-,-0.111,-,-,44.000,-
'8:54:37.560',-,-0.111,-,-,46.400,-
'8:54:37.568',-,-0.128,-,-,50.400,-
'8:54:37.576',-,-0.111,-,-,56.000,-
'8:54:37.584',-,-0.128,-,-,61.600,-
'8:54:37.592',-,-0.085,-,-,68.000,-
'8:54:37.600',-,-0.128,-,-,72.800,-
'8:54:37.608',-,-0.154,-,-,77.600,-
'8:54:37.616',-,-0.128,-,-,81.600,-
'8:54:37.624',-,-0.154,-,-,84.800,-
'8:54:37.632',-,-0.128,-,-,87.200,-
'8:54:37.640',-,-0.111,-,-,89.600,-
'8:54:37.648',-,-0.111,-,-,90.400,-
'8:54:37.656',-,-0.111,-,-,91.200,-
'8:54:37.664',-,-0.128,-,-,91.200,-
'8:54:37.672',-,-0.128,-,-,91.200,-
'8:54:37.680',-,-0.111,-,-,90.400,-
'8:54:37.688',-,-0.085,-,-,89.600,-
'8:54:37.696',-,-0.043,-,-,88.800,-
'8:54:37.704',-,-0.043,-,-,87.200,-
'8:54:37.712',-,-0.043,-,-,84.800,-
'8:54:37.720',-,-0.017,-,-,83.200,-
'8:54:37.728',-,0.000,-,-,80.800,-
'8:54:37.736',-,0.000,-,-,77.600,-
'8:54:37.744',-,0.000,-,-,74.400,-
'8:54:37.752',-,0.000,-,-,71.200,-
'8:54:37.760',-,0.000,-,-,68.000,-
'8:54:37.768',-,0.000,-,-,64.000,-
'8:54:37.776',-,0.043,-,-,60.800,-
'8:54:37.784',-,0.043,-,-,58.400,-
'8:54:37.792',-,0.017,-,-,56.000,-
'8:54:37.800',-,0.085,-,-,53.600,-
'8:54:37.808',-,0.085,-,-,52.000,-
'8:54:37.816',-,0.060,-,-,50.400,-
'8:54:37.824',-,0.043,-,-,49.600,-
'8:54:37.832',-,0.043,-,-,48.000,-
'8:54:37.840',-,0.000,-,-,47.200,-
'8:54:37.848',-,0.000,-,-,47.200,-
'8:54:37.856',-,-0.043,-,-,46.400,-
'8:54:37.864',-,-0.060,-,-,45.600,-
'8:54:37.872',-,-0.043,-,-,45.600,-
'8:54:37.880',-,-0.017,-,-,44.800,-
'8:54:37.888',-,-0.043,-,-,44.800,-
'8:54:37.896',-,0.000,-,-,44.800,-
'8:54:37.904',-,-0.060,-,-,44.000,-
'8:54:37.912',-,-0.085,-,-,44.000,-
'8:54:37.920',-,0.154,-,-,44.000,-
'8:54:37.928',-,0.427,-,-,43.200,-
'8:54:37.936',-,0.427,-,-,43.200,-
'8:54:37.944',-,0.000,-,-,42.400,-
'8:54:37.952',-,0.043,-,-,42.400,-
'8:54:37.960',-,0.000,-,-,42.400,-
'8:54:37.968',-,-0.017,-,-,41.600,-
'8:54:37.976',-,-0.111,-,-,41.600,-
'8:54:37.984',-,-0.111,-,-,41.600,-
'8:54:37.992',-,-0.085,-,-,40.800,-
'8:54:38.000',-,-0.085,-,-,40.800,-
'8:54:38.008',-,-0.111,-,-,40.800,-
'8:54:38.016',-,-0.085,-,-,40.800,-
'8:54:38.024',-,-0.111,-,-,40.800,-
'8:54:38.032',-,-0.043,-,-,40.800,-
'8:54:38.040',-,-0.043,-,-,41.600,-
'8:54:38.048',-,-0.085,-,-,43.200,-
'8:54:38.056',-,-0.085,-,-,46.400,-
'8:54:38.064',-,-0.111,-,-,51.200,-
'8:54:38.072',-,-0.111,-,-,56.000,-
'8:54:38.080',-,-0.111,-,-,61.600,-
'8:54:38.088',-,-0.154,-,-,67.200,-
'8:54:38.096',-,-0.128,-,-,72.000,-
'8:54:38.104',-,-0.154,-,-,76.000,-
'8:54:38.112',-,-0.154,-,-,79.200,-
'8:54:38.120',-,-0.154,-,-,82.400,-
'8:54:38.128',-,-0.128,-,-,84.000,-
'8:54:38.136',-,-0.154,-,-,85.600,-
'8:54:38.144',-,-0.154,-,-,86.400,-
'8:54:38.152',-,-0.111,-,-,87.200,-
'8:54:38.160',-,-0.111,-,-,87.200,-
'8:54:38.168',-,-0.111,-,-,86.400,-
'8:54:38.176',-,-0.085,-,-,85.600,-
'8:54:38.184',-,-0.060,-,-,84.800,-
'8:54:38.192',-,-0.043,-,-,83.200,-
'8:54:38.200',-,-0.043,-,-,80.800,-
'8:54:38.208',-,-0.017,-,-,78.400,-
'8:54:38.216',-,0.000,-,-,75.200,-
'8:54:38.224',-,0.017,-,-,72.000,-
'8:54:38.232',-,0.000,-,-,68.800,-
