'Elapsed time','I','II','V','MCL1','ABP'
'85:02:18.000',-,-0.512,-,-,102.400
'85:02:18.008',-,-0.512,-,-,98.400
'85:02:18.016',-,-0.512,-,-,94.400
'85:02:18.024',-,-0.512,-,-,90.400
'85:02:18.032',-,-0.512,-,-,87.200
'85:02:18.040',-,-0.512,-,-,84.800
'85:02:18.048',-,-0.512,-,-,83.200
'85:02:18.056',-,-0.448,-,-,81.600
'85:02:18.064',-,-0.416,-,-,80.800
'85:02:18.072',-,-0.416,-,-,79.200
'85:02:18.080',-,-0.416,-,-,78.400
'85:02:18.088',-,-0.384,-,-,77.600
'85:02:18.096',-,-0.224,-,-,77.600
'85:02:18.104',-,0.128,-,-,76.800
'85:02:18.112',-,0.256,-,-,76.000
'85:02:18.120',-,-0.128,-,-,75.200
'85:02:18.128',-,-0.288,-,-,75.200
'85:02:18.136',-,-0.352,-,-,74.400
'85:02:18.144',-,-0.352,-,-,74.400
'85:02:18.152',-,-0.352,-,-,73.600
'85:02:18.160',-,-0.416,-,-,73.600
'85:02:18.168',-,-0.416,-,-,72.800
'85:02:18.176',-,-0.416,-,-,72.800
'85:02:18.184',-,-0.416,-,-,72.000
'85:02:18.192',-,-0.384,-,-,72.000
'85:02:18.200',-,-0.384,-,-,72.000
'85:02:18.208',-,-0.352,-,-,71.200
'85:02:18.216',-,-0.384,-,-,70.400
'85:02:18.224',-,-0.352,-,-,69.600
'85:02:18.232',-,-0.352,-,-,69.600
'85:02:18.240',-,-0.352,-,-,70.400
'85:02:18.248',-,-0.320,-,-,73.600
'85:02:18.256',-,-0.288,-,-,79.200
'85:02:18.264',-,-0.288,-,-,88.000
'85:02:18.272',-,-0.288,-,-,99.200
'85:02:18.280',-,-0.256,-,-,110.400
'85:02:18.288',-,-0.224,-,-,119.200
'85:02:18.296',-,-0.160,-,-,125.600
'85:02:18.304',-,-0.160,-,-,128.800
'85:02:18.312',-,-0.160,-,-,129.600
'85:02:18.320',-,-0.160,-,-,129.600
'85:02:18.328',-,-0.160,-,-,129.600
'85:02:18.336',-,-0.160,-,-,129.600
'85:02:18.344',-,-0.224,-,-,130.400
'85:02:18.352',-,-0.224,-,-,130.400
'85:02:18.360',-,-0.256,-,-,130.400
'85:02:18.368',-,-0.288,-,-,130.400
'85:02:18.376',-,-0.288,-,-,129.600
'85:02:18.384',-,-0.288,-,-,128.800
'85:02:18.392',-,-0.288,-,-,128.000
'85:02:18.400',-,-0.288,-,-,126.400
'85:02:18.408',-,-0.288,-,-,124.800
'85:02:18.416',-,-0.288,-,-,123.200
'85:02:18.424',-,-0.288,-,-,120.800
'85:02:18.432',-,-0.288,-,-,118.400
'85:02:18.440',-,-0.288,-,-,115.200
'85:02:18.448',-,-0.288,-,-,112.000
'85:02:18.456',-,-0.288,-,-,108.000
'85:02:18.464',-,-0.288,-,-,104.000
'85:02:18.472',-,-0.288,-,-,100.000
'85:02:18.480',-,-0.288,-,-,95.200
'85:02:18.488',-,-0.288,-,-,91.200
'85:02:18.496',-,-0.288,-,-,88.000
'85:02:18.504',-,-0.288,-,-,84.800
'85:02:18.512',-,-0.288,-,-,83.200
'85:02:18.520',-,-0.288,-,-,81.600
'85:02:18.528',-,-0.288,-,-,80.000
'85:02:18.536',-,-0.288,-,-,79.200
'85:02:18.544',-,-0.288,-,-,79.200
'85:02:18.552',-,-0.288,-,-,78.400
'85:02:18.560',-,-0.288,-,-,77.600
'85:02:18.568',-,-0.288,-,-,76.800
'85:02:18.576',-,-0.288,-,-,76.800
'85:02:18.584',-,-0.288,-,-,76.000
'85:02:18.592',-,-0.288,-,-,75.200
'85:02:18.600',-,-0.288,-,-,75.200
'85:02:18.608',-,-0.288,-,-,74.400
'85:02:18.616',-,-0.288,-,-,74.400
'85:02:18.624',-,-0.288,-,-,73.600
'85:02:18.632',-,-0.288,-,-,72.800
'85:02:18.640',-,-0.288,-,-,72.800
'85:02:18.648',-,-0.288,-,-,72.000
'85:02:18.656',-,-0.288,-,-,71.200
'85:02:18.664',-,-0.288,-,-,71.200
'85:02:18.672',-,-0.288,-,-,70.400
'85:02:18.680',-,-0.288,-,-,69.600
'85:02:18.688',-,-0.288,-,-,69.600
'85:02:18.696',-,-0.288,-,-,68.800
'85:02:18.704',-,-0.288,-,-,68.000
'85:02:18.712',-,-0.288,-,-,68.000
'85:02:18.720',-,-0.288,-,-,67.200
'85:02:18.728',-,-0.256,-,-,66.400
'85:02:18.736',-,-0.224,-,-,66.400
'85:02:18.744',-,-0.192,-,-,65.600
'85:02:18.752',-,-0.160,-,-,65.600
'85:02:18.760',-,-0.192,-,-,64.800
'85:02:18.768',-,-0.224,-,-,64.000
'85:02:18.776',-,-0.224,-,-,64.000
'85:02:18.784',-,-0.256,-,-,63.200
'85:02:18.792',-,-0.288,-,-,63.200
'85:02:18.800',-,-0.288,-,-,62.400
'85:02:18.808',-,-0.288,-,-,62.400
'85:02:18.816',-,-0.288,-,-,61.600
'85:02:18.824',-,-0.224,-,-,61.600
'85:02:18.832',-,0.000,-,-,60.800
'85:02:18.840',-,0.320,-,-,60.800
'85:02:18.848',-,0.352,-,-,60.800
'85:02:18.856',-,-0.064,-,-,60.000
'85:02:18.864',-,-0.160,-,-,60.000
'85:02:18.872',-,-0.224,-,-,60.000
'85:02:18.880',-,-0.256,-,-,59.200
'85:02:18.888',-,-0.224,-,-,59.200
'85:02:18.896',-,-0.288,-,-,59.200
'85:02:18.904',-,-0.320,-,-,59.200
'85:02:18.912',-,-0.288,-,-,59.200
'85:02:18.920',-,-0.288,-,-,58.400
'85:02:18.928',-,-0.288,-,-,58.400
'85:02:18.936',-,-0.288,-,-,57.600
'85:02:18.944',-,-0.288,-,-,57.600
'85:02:18.952',-,-0.288,-,-,57.600
'85:02:18.960',-,-0.256,-,-,57.600
'85:02:18.968',-,-0.256,-,-,60.000
'85:02:18.976',-,-0.224,-,-,64.800
'85:02:18.984',-,-0.224,-,-,74.400
'85:02:18.992',-,-0.192,-,-,87.200
'85:02:19.000',-,-0.160,-,-,102.400
'85:02:19.008',-,-0.160,-,-,115.200
'85:02:19.016',-,-0.128,-,-,124.000
'85:02:19.024',-,-0.064,-,-,128.000
'85:02:19.032',-,-0.064,-,-,128.800
'85:02:19.040',-,-0.032,-,-,128.800
'85:02:19.048',-,0.000,-,-,129.600
'85:02:19.056',-,0.000,-,-,130.400
'85:02:19.064',-,0.000,-,-,132.800
'85:02:19.072',-,-0.032,-,-,134.400
'85:02:19.080',-,-0.064,-,-,135.200
'85:02:19.088',-,-0.064,-,-,136.000
'85:02:19.096',-,-0.064,-,-,136.800
'85:02:19.104',-,-0.064,-,-,136.800
'85:02:19.112',-,-0.064,-,-,136.800
'85:02:19.120',-,-0.032,-,-,136.000
'85:02:19.128',-,-0.032,-,-,134.400
'85:02:19.136',-,0.000,-,-,132.800
'85:02:19.144',-,0.000,-,-,131.200
'85:02:19.152',-,0.000,-,-,128.800
'85:02:19.160',-,0.000,-,-,126.400
'85:02:19.168',-,-0.032,-,-,124.000
'85:02:19.176',-,-0.064,-,-,120.800
'85:02:19.184',-,-0.064,-,-,117.600
'85:02:19.192',-,-0.064,-,-,113.600
'85:02:19.200',-,-0.096,-,-,109.600
'85:02:19.208',-,-0.128,-,-,104.800
'85:02:19.216',-,-0.096,-,-,100.800
'85:02:19.224',-,-0.128,-,-,96.800
'85:02:19.232',-,-0.128,-,-,92.800
'85:02:19.240',-,-0.128,-,-,89.600
'85:02:19.248',-,-0.128,-,-,86.400
'85:02:19.256',-,-0.160,-,-,84.800
'85:02:19.264',-,-0.128,-,-,84.000
'85:02:19.272',-,-0.160,-,-,83.200
'85:02:19.280',-,-0.128,-,-,82.400
'85:02:19.288',-,-0.096,-,-,81.600
'85:02:19.296',-,-0.064,-,-,80.800
'85:02:19.304',-,-0.032,-,-,80.000
'85:02:19.312',-,0.000,-,-,80.000
'85:02:19.320',-,0.032,-,-,79.200
'85:02:19.328',-,0.032,-,-,78.400
'85:02:19.336',-,0.064,-,-,77.600
'85:02:19.344',-,0.064,-,-,76.800
'85:02:19.352',-,0.128,-,-,76.000
'85:02:19.360',-,0.128,-,-,75.200
'85:02:19.368',-,0.096,-,-,75.200
'85:02:19.376',-,0.064,-,-,74.400
'85:02:19.384',-,0.000,-,-,73.600
'85:02:19.392',-,-0.032,-,-,72.800
'85:02:19.400',-,-0.064,-,-,72.800
'85:02:19.408',-,-0.128,-,-,72.000
'85:02:19.416',-,-0.160,-,-,72.000
'85:02:19.424',-,-0.160,-,-,71.200
'85:02:19.432',-,-0.160,-,-,70.400
'85:02:19.440',-,-0.128,-,-,70.400
'85:02:19.448',-,0.032,-,-,69.600
'85:02:19.456',-,0.416,-,-,69.600
'85:02:19.464',-,0.480,-,-,68.800
'85:02:19.472',-,0.000,-,-,68.000
'85:02:19.480',-,-0.064,-,-,68.000
'85:02:19.488',-,-0.160,-,-,67.200
'85:02:19.496',-,-0.160,-,-,66.400
'85:02:19.504',-,-0.160,-,-,66.400
'85:02:19.512',-,-0.224,-,-,65.600
'85:02:19.520',-,-0.224,-,-,65.600
'85:02:19.528',-,-0.224,-,-,64.800
'85:02:19.536',-,-0.192,-,-,64.800
'85:02:19.544',-,-0.192,-,-,64.800
'85:02:19.552',-,-0.192,-,-,64.000
'85:02:19.560',-,-0.192,-,-,64.000
'85:02:19.568',-,-0.160,-,-,64.000
'85:02:19.576',-,-0.192,-,-,64.000
'85:02:19.584',-,-0.160,-,-,64.000
'85:02:19.592',-,-0.160,-,-,65.600
'85:02:19.600',-,-0.160,-,-,69.600
'85:02:19.608',-,-0.128,-,-,76.800
'85:02:19.616',-,-0.128,-,-,86.400
'85:02:19.624',-,-0.096,-,-,97.600
'85:02:19.632',-,-0.064,-,-,108.000
'85:02:19.640',-,-0.032,-,-,116.000
'85:02:19.648',-,0.000,-,-,120.800
'85:02:19.656',-,0.000,-,-,123.200
'85:02:19.664',-,0.000,-,-,124.800
'85:02:19.672',-,0.032,-,-,125.600
'85:02:19.680',-,0.000,-,-,126.400
'85:02:19.688',-,0.000,-,-,127.200
'85:02:19.696',-,-0.064,-,-,128.800
'85:02:19.704',-,-0.064,-,-,130.400
'85:02:19.712',-,-0.128,-,-,131.200
'85:02:19.720',-,-0.160,-,-,131.200
'85:02:19.728',-,-0.160,-,-,131.200
'85:02:19.736',-,-0.160,-,-,131.200
'85:02:19.744',-,-0.160,-,-,130.400
'85:02:19.752',-,-0.192,-,-,129.600
'85:02:19.760',-,-0.160,-,-,128.800
'85:02:19.768',-,-0.192,-,-,127.200
'85:02:19.776',-,-0.192,-,-,125.600
'85:02:19.784',-,-0.192,-,-,124.000
'85:02:19.792',-,-0.192,-,-,121.600
'85:02:19.800',-,-0.192,-,-,118.400
'85:02:19.808',-,-0.192,-,-,115.200
'85:02:19.816',-,-0.192,-,-,112.000
'85:02:19.824',-,-0.160,-,-,108.000
'85:02:19.832',-,-0.192,-,-,103.200
'85:02:19.840',-,-0.160,-,-,99.200
'85:02:19.848',-,-0.192,-,-,95.200
'85:02:19.856',-,-0.160,-,-,91.200
'85:02:19.864',-,-0.160,-,-,88.000
'85:02:19.872',-,-0.160,-,-,85.600
'85:02:19.880',-,-0.160,-,-,84.000
'85:02:19.888',-,-0.160,-,-,83.200
'85:02:19.896',-,-0.160,-,-,82.400
'85:02:19.904',-,-0.160,-,-,81.600
'85:02:19.912',-,-0.160,-,-,81.600
'85:02:19.920',-,-0.160,-,-,80.800
'85:02:19.928',-,-0.160,-,-,80.000
'85:02:19.936',-,-0.160,-,-,79.200
'85:02:19.944',-,-0.160,-,-,78.400
'85:02:19.952',-,-0.128,-,-,77.600
'85:02:19.960',-,-0.096,-,-,77.600
'85:02:19.968',-,-0.064,-,-,76.800
'85:02:19.976',-,-0.064,-,-,76.000
'85:02:19.984',-,-0.096,-,-,75.200
'85:02:19.992',-,-0.128,-,-,75.200
'85:02:20.000',-,-0.128,-,-,74.400
'85:02:20.008',-,-0.160,-,-,73.600
'85:02:20.016',-,-0.160,-,-,73.600
'85:02:20.024',-,-0.192,-,-,72.800
'85:02:20.032',-,-0.160,-,-,72.000
'85:02:20.040',-,-0.192,-,-,72.000
'85:02:20.048',-,-0.160,-,-,71.200
'85:02:20.056',-,-0.096,-,-,71.200
'85:02:20.064',-,0.160,-,-,70.400
'85:02:20.072',-,0.544,-,-,70.400
'85:02:20.080',-,0.576,-,-,69.600
'85:02:20.088',-,0.000,-,-,69.600
'85:02:20.096',-,-0.128,-,-,68.800
'85:02:20.104',-,-0.192,-,-,68.800
'85:02:20.112',-,-0.160,-,-,68.000
'85:02:20.120',-,-0.192,-,-,68.000
'85:02:20.128',-,-0.224,-,-,68.000
'85:02:20.136',-,-0.224,-,-,67.200
'85:02:20.144',-,-0.192,-,-,67.200
'85:02:20.152',-,-0.192,-,-,66.400
'85:02:20.160',-,-0.192,-,-,66.400
'85:02:20.168',-,-0.160,-,-,65.600
'85:02:20.176',-,-0.160,-,-,65.600
'85:02:20.184',-,-0.160,-,-,64.800
'85:02:20.192',-,-0.160,-,-,65.600
'85:02:20.200',-,-0.128,-,-,67.200
'85:02:20.208',-,-0.096,-,-,72.000
'85:02:20.216',-,-0.096,-,-,80.000
'85:02:20.224',-,-0.064,-,-,92.000
'85:02:20.232',-,-0.064,-,-,104.000
'85:02:20.240',-,-0.032,-,-,116.000
'85:02:20.248',-,0.000,-,-,124.000
'85:02:20.256',-,0.032,-,-,128.000
'85:02:20.264',-,0.064,-,-,129.600
'85:02:20.272',-,0.064,-,-,130.400
'85:02:20.280',-,0.096,-,-,132.000
'85:02:20.288',-,0.096,-,-,133.600
'85:02:20.296',-,0.064,-,-,136.000
'85:02:20.304',-,0.064,-,-,137.600
'85:02:20.312',-,0.000,-,-,139.200
'85:02:20.320',-,0.000,-,-,140.800
'85:02:20.328',-,-0.032,-,-,140.800
'85:02:20.336',-,-0.064,-,-,140.800
'85:02:20.344',-,-0.064,-,-,140.000
'85:02:20.352',-,-0.064,-,-,139.200
'85:02:20.360',-,-0.064,-,-,137.600
'85:02:20.368',-,-0.064,-,-,136.000
'85:02:20.376',-,-0.064,-,-,134.400
'85:02:20.384',-,-0.064,-,-,132.800
'85:02:20.392',-,-0.064,-,-,130.400
'85:02:20.400',-,-0.064,-,-,128.000
'85:02:20.408',-,-0.064,-,-,124.800
'85:02:20.416',-,-0.064,-,-,121.600
'85:02:20.424',-,-0.032,-,-,118.400
'85:02:20.432',-,-0.032,-,-,114.400
'85:02:20.440',-,-0.032,-,-,110.400
'85:02:20.448',-,0.000,-,-,105.600
'85:02:20.456',-,-0.032,-,-,101.600
'85:02:20.464',-,0.000,-,-,96.800
'85:02:20.472',-,0.000,-,-,92.800
'85:02:20.480',-,0.000,-,-,89.600
'85:02:20.488',-,0.000,-,-,87.200
'85:02:20.496',-,0.000,-,-,85.600
'85:02:20.504',-,0.000,-,-,84.000
'85:02:20.512',-,0.000,-,-,83.200
'85:02:20.520',-,0.000,-,-,82.400
'85:02:20.528',-,0.000,-,-,82.400
'85:02:20.536',-,0.000,-,-,81.600
'85:02:20.544',-,0.000,-,-,81.600
'85:02:20.552',-,0.000,-,-,80.800
'85:02:20.560',-,0.000,-,-,80.000
'85:02:20.568',-,0.000,-,-,79.200
'85:02:20.576',-,0.032,-,-,78.400
'85:02:20.584',-,0.064,-,-,77.600
'85:02:20.592',-,0.064,-,-,77.600
'85:02:20.600',-,0.064,-,-,76.800
'85:02:20.608',-,0.032,-,-,76.000
'85:02:20.616',-,0.032,-,-,75.200
'85:02:20.624',-,0.000,-,-,75.200
'85:02:20.632',-,0.000,-,-,74.400
'85:02:20.640',-,-0.192,-,-,73.600
'85:02:20.648',-,-0.288,-,-,73.600
'85:02:20.656',-,-0.192,-,-,72.800
'85:02:20.664',-,-0.064,-,-,72.000
'85:02:20.672',-,0.064,-,-,72.000
'85:02:20.680',-,0.384,-,-,71.200
'85:02:20.688',-,0.576,-,-,70.400
'85:02:20.696',-,0.384,-,-,70.400
'85:02:20.704',-,0.160,-,-,69.600
'85:02:20.712',-,0.000,-,-,69.600
'85:02:20.720',-,-0.064,-,-,68.800
'85:02:20.728',-,-0.064,-,-,68.000
'85:02:20.736',-,-0.032,-,-,68.000
'85:02:20.744',-,0.000,-,-,67.200
'85:02:20.752',-,0.000,-,-,67.200
'85:02:20.760',-,0.000,-,-,66.400
'85:02:20.768',-,0.000,-,-,66.400
'85:02:20.776',-,0.000,-,-,65.600
'85:02:20.784',-,0.032,-,-,65.600
'85:02:20.792',-,0.064,-,-,64.800
'85:02:20.800',-,0.064,-,-,64.800
'85:02:20.808',-,0.064,-,-,65.600
'85:02:20.816',-,0.128,-,-,68.000
'85:02:20.824',-,0.128,-,-,73.600
'85:02:20.832',-,0.160,-,-,82.400
'85:02:20.840',-,0.192,-,-,93.600
'85:02:20.848',-,0.192,-,-,104.800
'85:02:20.856',-,0.224,-,-,114.400
'85:02:20.864',-,0.224,-,-,121.600
'85:02:20.872',-,0.224,-,-,124.800
'85:02:20.880',-,0.192,-,-,126.400
'85:02:20.888',-,0.192,-,-,127.200
'85:02:20.896',-,0.160,-,-,128.800
'85:02:20.904',-,0.128,-,-,129.600
'85:02:20.912',-,0.096,-,-,131.200
'85:02:20.920',-,0.064,-,-,132.800
'85:02:20.928',-,0.032,-,-,134.400
'85:02:20.936',-,0.000,-,-,135.200
'85:02:20.944',-,0.000,-,-,135.200
'85:02:20.952',-,-0.032,-,-,135.200
'85:02:20.960',-,-0.032,-,-,135.200
'85:02:20.968',-,-0.032,-,-,133.600
'85:02:20.976',-,-0.032,-,-,132.800
'85:02:20.984',-,-0.032,-,-,131.200
'85:02:20.992',-,-0.032,-,-,128.800
'85:02:21.000',-,-0.032,-,-,126.400
'85:02:21.008',-,-0.032,-,-,123.200
'85:02:21.016',-,-0.032,-,-,119.200
'85:02:21.024',-,-0.032,-,-,115.200
'85:02:21.032',-,-0.032,-,-,111.200
'85:02:21.040',-,-0.032,-,-,106.400
'85:02:21.048',-,0.000,-,-,101.600
'85:02:21.056',-,-0.032,-,-,96.800
'85:02:21.064',-,0.000,-,-,92.800
'85:02:21.072',-,0.000,-,-,88.800
'85:02:21.080',-,0.000,-,-,86.400
'85:02:21.088',-,0.000,-,-,84.000
'85:02:21.096',-,-0.032,-,-,83.200
'85:02:21.104',-,0.000,-,-,81.600
'85:02:21.112',-,-0.032,-,-,81.600
'85:02:21.120',-,0.000,-,-,80.800
'85:02:21.128',-,0.064,-,-,80.800
'85:02:21.136',-,0.128,-,-,80.000
'85:02:21.144',-,0.064,-,-,79.200
'85:02:21.152',-,-0.160,-,-,79.200
'85:02:21.160',-,-0.320,-,-,78.400
'85:02:21.168',-,-0.352,-,-,77.600
'85:02:21.176',-,-0.288,-,-,76.800
'85:02:21.184',-,-0.160,-,-,76.000
'85:02:21.192',-,-0.128,-,-,75.200
'85:02:21.200',-,-0.064,-,-,75.200
'85:02:21.208',-,-0.032,-,-,74.400
'85:02:21.216',-,0.000,-,-,73.600
'85:02:21.224',-,0.032,-,-,72.800
'85:02:21.232',-,0.064,-,-,72.800
'85:02:21.240',-,0.032,-,-,72.000
'85:02:21.248',-,0.000,-,-,71.200
'85:02:21.256',-,0.000,-,-,70.400
'85:02:21.264',-,0.032,-,-,70.400
'85:02:21.272',-,0.064,-,-,69.600
'85:02:21.280',-,0.064,-,-,68.800
'85:02:21.288',-,0.064,-,-,68.800
'85:02:21.296',-,0.096,-,-,68.000
'85:02:21.304',-,0.128,-,-,68.000
'85:02:21.312',-,0.128,-,-,67.200
'85:02:21.320',-,0.160,-,-,67.200
'85:02:21.328',-,0.160,-,-,67.200
'85:02:21.336',-,0.192,-,-,67.200
'85:02:21.344',-,0.224,-,-,69.600
'85:02:21.352',-,0.224,-,-,72.800
'85:02:21.360',-,0.256,-,-,78.400
'85:02:21.368',-,0.256,-,-,85.600
'85:02:21.376',-,0.288,-,-,93.600
'85:02:21.384',-,0.256,-,-,100.800
'85:02:21.392',-,0.256,-,-,106.400
'85:02:21.400',-,0.256,-,-,109.600
'85:02:21.408',-,0.192,-,-,111.200
'85:02:21.416',-,0.160,-,-,111.200
'85:02:21.424',-,0.128,-,-,110.400
'85:02:21.432',-,0.064,-,-,110.400
'85:02:21.440',-,0.032,-,-,109.600
'85:02:21.448',-,0.000,-,-,108.800
'85:02:21.456',-,0.000,-,-,108.000
'85:02:21.464',-,-0.032,-,-,106.400
'85:02:21.472',-,-0.064,-,-,104.000
'85:02:21.480',-,-0.064,-,-,101.600
'85:02:21.488',-,-0.064,-,-,98.400
'85:02:21.496',-,-0.064,-,-,95.200
'85:02:21.504',-,-0.064,-,-,92.000
'85:02:21.512',-,-0.064,-,-,88.000
'85:02:21.520',-,-0.064,-,-,84.800
'85:02:21.528',-,-0.064,-,-,81.600
'85:02:21.536',-,-0.064,-,-,79.200
'85:02:21.544',-,-0.064,-,-,76.800
'85:02:21.552',-,-0.064,-,-,75.200
'85:02:21.560',-,-0.064,-,-,73.600
'85:02:21.568',-,-0.064,-,-,72.800
'85:02:21.576',-,-0.064,-,-,72.800
'85:02:21.584',-,-0.064,-,-,72.000
'85:02:21.592',-,-0.064,-,-,72.000
'85:02:21.600',-,-0.064,-,-,72.000
'85:02:21.608',-,-0.064,-,-,71.200
'85:02:21.616',-,-0.064,-,-,71.200
'85:02:21.624',-,-0.064,-,-,70.400
'85:02:21.632',-,-0.064,-,-,70.400
'85:02:21.640',-,-0.064,-,-,69.600
'85:02:21.648',-,-0.064,-,-,69.600
'85:02:21.656',-,-0.064,-,-,69.600
'85:02:21.664',-,-0.064,-,-,68.800
'85:02:21.672',-,-0.064,-,-,68.800
'85:02:21.680',-,-0.064,-,-,68.000
'85:02:21.688',-,-0.064,-,-,68.000
'85:02:21.696',-,-0.064,-,-,67.200
'85:02:21.704',-,-0.064,-,-,67.200
'85:02:21.712',-,-0.064,-,-,66.400
'85:02:21.720',-,-0.064,-,-,66.400
'85:02:21.728',-,-0.064,-,-,65.600
'85:02:21.736',-,-0.064,-,-,65.600
'85:02:21.744',-,-0.064,-,-,64.800
'85:02:21.752',-,-0.064,-,-,64.800
'85:02:21.760',-,-0.064,-,-,64.000
'85:02:21.768',-,-0.064,-,-,64.000
'85:02:21.776',-,-0.064,-,-,63.200
'85:02:21.784',-,-0.064,-,-,63.200
'85:02:21.792',-,-0.064,-,-,62.400
'85:02:21.800',-,-0.064,-,-,62.400
'85:02:21.808',-,-0.064,-,-,62.400
'85:02:21.816',-,0.000,-,-,61.600
'85:02:21.824',-,0.000,-,-,61.600
'85:02:21.832',-,0.000,-,-,60.800
'85:02:21.840',-,0.032,-,-,60.800
'85:02:21.848',-,0.000,-,-,60.800
'85:02:21.856',-,0.000,-,-,60.000
'85:02:21.864',-,-0.032,-,-,60.000
'85:02:21.872',-,0.000,-,-,60.000
'85:02:21.880',-,-0.064,-,-,59.200
'85:02:21.888',-,-0.064,-,-,59.200
'85:02:21.896',-,-0.064,-,-,59.200
'85:02:21.904',-,-0.064,-,-,58.400
'85:02:21.912',-,-0.032,-,-,58.400
'85:02:21.920',-,0.064,-,-,58.400
'85:02:21.928',-,0.416,-,-,57.600
'85:02:21.936',-,0.544,-,-,57.600
'85:02:21.944',-,0.256,-,-,57.600
'85:02:21.952',-,0.064,-,-,56.800
'85:02:21.960',-,0.000,-,-,56.800
'85:02:21.968',-,-0.032,-,-,56.800
'85:02:21.976',-,-0.032,-,-,56.800
'85:02:21.984',-,-0.064,-,-,56.800
'85:02:21.992',-,-0.096,-,-,56.800
'85:02:22.000',-,-0.096,-,-,56.800
'85:02:22.008',-,-0.064,-,-,56.800
'85:02:22.016',-,-0.064,-,-,56.000
'85:02:22.024',-,-0.064,-,-,56.000
'85:02:22.032',-,-0.064,-,-,56.000
'85:02:22.040',-,-0.064,-,-,55.200
'85:02:22.048',-,-0.064,-,-,55.200
'85:02:22.056',-,-0.064,-,-,56.800
'85:02:22.064',-,-0.032,-,-,59.200
'85:02:22.072',-,-0.032,-,-,65.600
'85:02:22.080',-,0.000,-,-,76.000
'85:02:22.088',-,0.000,-,-,89.600
'85:02:22.096',-,0.000,-,-,103.200
'85:02:22.104',-,0.000,-,-,114.400
'85:02:22.112',-,0.032,-,-,121.600
'85:02:22.120',-,0.064,-,-,124.800
'85:02:22.128',-,0.064,-,-,126.400
'85:02:22.136',-,0.128,-,-,127.200
'85:02:22.144',-,0.128,-,-,128.000
'85:02:22.152',-,0.128,-,-,129.600
'85:02:22.160',-,0.096,-,-,132.000
'85:02:22.168',-,0.064,-,-,133.600
'85:02:22.176',-,0.064,-,-,135.200
'85:02:22.184',-,0.000,-,-,136.000
'85:02:22.192',-,0.000,-,-,136.800
'85:02:22.200',-,0.000,-,-,136.800
'85:02:22.208',-,-0.032,-,-,136.000
'85:02:22.216',-,-0.064,-,-,135.200
'85:02:22.224',-,-0.064,-,-,134.400
'85:02:22.232',-,-0.064,-,-,132.800
'85:02:22.240',-,-0.064,-,-,130.400
'85:02:22.248',-,-0.064,-,-,128.000
'85:02:22.256',-,-0.064,-,-,125.600
'85:02:22.264',-,-0.064,-,-,122.400
'85:02:22.272',-,-0.064,-,-,119.200
'85:02:22.280',-,-0.064,-,-,115.200
'85:02:22.288',-,-0.064,-,-,111.200
'85:02:22.296',-,-0.064,-,-,107.200
'85:02:22.304',-,-0.064,-,-,102.400
'85:02:22.312',-,-0.064,-,-,97.600
'85:02:22.320',-,-0.064,-,-,93.600
'85:02:22.328',-,-0.064,-,-,90.400
'85:02:22.336',-,-0.064,-,-,87.200
'85:02:22.344',-,-0.064,-,-,85.600
'85:02:22.352',-,-0.064,-,-,84.000
'85:02:22.360',-,-0.064,-,-,83.200
'85:02:22.368',-,-0.064,-,-,82.400
'85:02:22.376',-,-0.064,-,-,82.400
'85:02:22.384',-,-0.064,-,-,81.600
'85:02:22.392',-,-0.064,-,-,80.800
'85:02:22.400',-,-0.064,-,-,80.000
'85:02:22.408',-,-0.064,-,-,80.000
'85:02:22.416',-,-0.064,-,-,79.200
'85:02:22.424',-,-0.064,-,-,78.400
'85:02:22.432',-,-0.032,-,-,77.600
'85:02:22.440',-,0.000,-,-,76.800
'85:02:22.448',-,0.000,-,-,76.000
'85:02:22.456',-,0.000,-,-,75.200
'85:02:22.464',-,0.000,-,-,75.200
'85:02:22.472',-,0.000,-,-,74.400
'85:02:22.480',-,-0.032,-,-,73.600
'85:02:22.488',-,-0.064,-,-,73.600
'85:02:22.496',-,-0.064,-,-,72.800
'85:02:22.504',-,-0.128,-,-,72.000
'85:02:22.512',-,-0.224,-,-,72.000
'85:02:22.520',-,-0.288,-,-,71.200
'85:02:22.528',-,-0.352,-,-,70.400
'85:02:22.536',-,-0.288,-,-,70.400
'85:02:22.544',-,0.128,-,-,69.600
'85:02:22.552',-,0.544,-,-,68.800
'85:02:22.560',-,0.352,-,-,68.800
'85:02:22.568',-,0.064,-,-,68.000
'85:02:22.576',-,-0.032,-,-,68.000
'85:02:22.584',-,-0.128,-,-,67.200
'85:02:22.592',-,-0.160,-,-,66.400
'85:02:22.600',-,-0.128,-,-,66.400
'85:02:22.608',-,-0.128,-,-,65.600
'85:02:22.616',-,-0.096,-,-,65.600
'85:02:22.624',-,-0.096,-,-,64.800
'85:02:22.632',-,-0.064,-,-,64.800
'85:02:22.640',-,-0.064,-,-,64.800
'85:02:22.648',-,-0.064,-,-,64.000
'85:02:22.656',-,-0.064,-,-,64.000
'85:02:22.664',-,-0.064,-,-,63.200
'85:02:22.672',-,-0.032,-,-,63.200
'85:02:22.680',-,0.000,-,-,64.800
'85:02:22.688',-,0.000,-,-,68.000
'85:02:22.696',-,0.032,-,-,73.600
'85:02:22.704',-,0.064,-,-,82.400
'85:02:22.712',-,0.064,-,-,92.800
