'Elapsed time','II','AVF','MCL1','ABP','PAP'
'2:00:48.680',-0.096,-,-0.120,51.960,26.400
'2:00:48.688',-0.120,-,-0.136,51.960,28.000
'2:00:48.696',-0.096,-,-0.096,51.960,29.600
'2:00:48.704',-0.136,-,-0.136,51.960,31.200
'2:00:48.712',-0.136,-,-0.096,51.960,32.800
'2:00:48.720',-0.136,-,-0.136,51.960,34.400
'2:00:48.728',-0.136,-,-0.120,51.120,36.000
'2:00:48.736',-0.096,-,-0.096,51.120,38.400
'2:00:48.744',-0.096,-,-0.120,51.120,40.800
'2:00:48.752',-0.096,-,-0.096,51.960,44.000
'2:00:48.760',-0.096,-,-0.096,54.360,46.400
'2:00:48.768',-0.080,-,-0.056,58.320,48.800
'2:00:48.776',-0.096,-,-0.080,64.680,51.200
'2:00:48.784',-0.080,-,-0.080,72.720,52.800
'2:00:48.792',-0.096,-,-0.040,81.480,55.200
'2:00:48.800',-0.096,-,-0.040,89.520,56.800
'2:00:48.808',-0.096,-,-0.056,95.880,57.600
'2:00:48.816',-0.080,-,-0.040,101.520,59.200
'2:00:48.824',-0.096,-,-0.056,105.480,59.200
'2:00:48.832',-0.120,-,-0.040,109.560,60.000
'2:00:48.840',-0.136,-,-0.056,112.680,60.000
'2:00:48.848',-0.136,-,-0.040,114.360,59.200
'2:00:48.856',-0.136,-,-0.040,115.080,58.400
'2:00:48.864',-0.096,-,-0.040,115.080,57.600
'2:00:48.872',-0.096,-,-0.040,114.360,56.800
'2:00:48.880',-0.080,-,0.000,112.680,55.200
'2:00:48.888',-0.040,-,0.000,110.280,53.600
'2:00:48.896',0.000,-,0.000,107.880,52.000
'2:00:48.904',0.000,-,0.000,105.480,49.600
'2:00:48.912',0.000,-,0.000,102.360,47.200
'2:00:48.920',0.016,-,0.000,99.120,44.800
'2:00:48.928',0.016,-,0.016,95.880,42.400
'2:00:48.936',0.000,-,0.000,92.760,41.600
'2:00:48.944',0.000,-,0.000,88.680,40.000
'2:00:48.952',0.016,-,-0.016,85.560,39.200
'2:00:48.960',0.000,-,0.000,81.480,38.400
'2:00:48.968',0.016,-,-0.040,78.360,37.600
'2:00:48.976',0.000,-,-0.016,75.120,37.600
'2:00:48.984',0.000,-,-0.040,72.720,36.800
'2:00:48.992',0.000,-,0.000,71.160,36.800
'2:00:49.000',0.000,-,-0.016,69.480,36.000
'2:00:49.008',0.000,-,0.000,67.920,35.200
'2:00:49.016',0.000,-,0.000,67.080,35.200
'2:00:49.024',0.016,-,0.000,65.520,34.400
'2:00:49.032',0.040,-,0.000,64.680,33.600
'2:00:49.040',0.056,-,0.000,63.960,33.600
'2:00:49.048',0.080,-,0.040,63.120,32.800
'2:00:49.056',0.096,-,0.080,63.120,32.000
'2:00:49.064',0.160,-,0.080,63.120,32.000
'2:00:49.072',0.160,-,0.080,63.120,32.000
'2:00:49.080',0.120,-,0.056,63.120,32.000
'2:00:49.088',0.040,-,0.016,63.120,31.200
'2:00:49.096',0.000,-,0.000,63.120,31.200
'2:00:49.104',-0.040,-,-0.040,63.120,31.200
'2:00:49.112',-0.040,-,-0.040,63.120,31.200
'2:00:49.120',-0.016,-,-0.056,63.120,31.200
'2:00:49.128',-0.040,-,-0.040,63.120,31.200
'2:00:49.136',-0.056,-,-0.056,63.120,30.400
'2:00:49.144',-0.056,-,-0.040,63.960,30.400
'2:00:49.152',-0.040,-,-0.056,63.960,30.400
'2:00:49.160',-0.040,-,-0.040,63.960,30.400
'2:00:49.168',-0.056,-,-0.040,64.680,30.400
'2:00:49.176',-0.040,-,-0.040,64.680,31.200
'2:00:49.184',0.000,-,-0.016,64.680,31.200
'2:00:49.192',0.080,-,-0.040,65.520,31.200
'2:00:49.200',0.216,-,0.136,65.520,32.000
'2:00:49.208',0.416,-,0.320,66.360,32.800
'2:00:49.216',0.560,-,0.456,66.360,33.600
'2:00:49.224',0.600,-,0.560,66.360,34.400
'2:00:49.232',0.600,-,0.616,66.360,35.200
'2:00:49.240',0.216,-,0.296,66.360,36.000
'2:00:49.248',0.056,-,0.080,66.360,37.600
'2:00:49.256',-0.040,-,-0.040,66.360,38.400
'2:00:49.264',-0.120,-,-0.136,66.360,40.000
'2:00:49.272',-0.136,-,-0.160,66.360,40.800
'2:00:49.280',-0.136,-,-0.176,66.360,42.400
'2:00:49.288',-0.136,-,-0.160,66.360,44.800
'2:00:49.296',-0.136,-,-0.160,65.520,46.400
'2:00:49.304',-0.136,-,-0.176,65.520,47.200
'2:00:49.312',-0.160,-,-0.136,65.520,48.800
'2:00:49.320',-0.136,-,-0.136,64.680,50.400
'2:00:49.328',-0.136,-,-0.136,64.680,52.000
'2:00:49.336',-0.136,-,-0.136,64.680,54.400
'2:00:49.344',-0.136,-,-0.136,65.520,56.800
'2:00:49.352',-0.136,-,-0.136,67.080,58.400
'2:00:49.360',-0.120,-,-0.120,70.320,60.800
'2:00:49.368',-0.136,-,-0.136,75.120,63.200
'2:00:49.376',-0.136,-,-0.096,81.480,65.600
'2:00:49.384',-0.136,-,-0.120,88.680,68.000
'2:00:49.392',-0.136,-,-0.096,95.880,69.600
'2:00:49.400',-0.136,-,-0.120,102.360,72.000
'2:00:49.408',-0.136,-,-0.096,107.880,72.800
'2:00:49.416',-0.136,-,-0.096,112.680,73.600
'2:00:49.424',-0.136,-,-0.080,116.760,74.400
'2:00:49.432',-0.160,-,-0.096,119.880,74.400
'2:00:49.440',-0.136,-,-0.056,122.280,74.400
'2:00:49.448',-0.136,-,-0.080,123.960,74.400
'2:00:49.456',-0.096,-,-0.056,124.680,74.400
'2:00:49.464',-0.136,-,-0.040,124.680,73.600
'2:00:49.472',-0.096,-,-0.016,123.960,72.800
'2:00:49.480',-0.080,-,0.000,123.120,72.000
'2:00:49.488',-0.040,-,0.000,120.720,70.400
'2:00:49.496',0.000,-,0.000,119.160,69.600
'2:00:49.504',0.000,-,0.000,116.760,67.200
'2:00:49.512',0.000,-,-0.016,114.360,65.600
'2:00:49.520',0.000,-,0.000,111.120,63.200
'2:00:49.528',0.000,-,0.000,107.880,61.600
'2:00:49.536',0.000,-,-0.040,104.760,59.200
'2:00:49.544',0.000,-,0.000,100.680,57.600
'2:00:49.552',0.000,-,-0.016,97.560,56.800
'2:00:49.560',0.000,-,-0.016,93.480,56.000
'2:00:49.568',0.000,-,-0.040,89.520,55.200
'2:00:49.576',0.000,-,0.000,86.280,55.200
'2:00:49.584',0.000,-,0.016,83.880,54.400
'2:00:49.592',0.040,-,0.000,81.480,53.600
'2:00:49.600',0.040,-,0.000,79.920,53.600
'2:00:49.608',0.080,-,0.000,78.360,52.800
'2:00:49.616',0.120,-,0.040,76.680,52.000
'2:00:49.624',0.136,-,0.080,75.960,52.000
'2:00:49.632',0.160,-,0.080,74.280,51.200
'2:00:49.640',0.120,-,0.040,73.560,51.200
'2:00:49.648',0.056,-,0.040,72.720,50.400
'2:00:49.656',0.000,-,0.000,72.720,49.600
'2:00:49.664',-0.016,-,0.000,72.720,49.600
'2:00:49.672',-0.016,-,-0.056,71.880,48.800
'2:00:49.680',-0.040,-,-0.040,71.880,48.000
'2:00:49.688',-0.040,-,-0.040,71.880,48.000
'2:00:49.696',-0.040,-,-0.040,71.880,47.200
'2:00:49.704',-0.040,-,-0.040,71.880,47.200
'2:00:49.712',-0.040,-,-0.040,71.880,46.400
'2:00:49.720',-0.040,-,-0.040,71.880,46.400
'2:00:49.728',-0.040,-,-0.040,71.880,46.400
'2:00:49.736',-0.040,-,-0.016,71.880,45.600
'2:00:49.744',0.000,-,-0.040,71.880,45.600
'2:00:49.752',0.080,-,0.000,71.880,45.600
'2:00:49.760',0.200,-,0.136,71.880,45.600
'2:00:49.768',0.320,-,0.240,71.880,45.600
'2:00:49.776',0.416,-,0.320,71.160,45.600
'2:00:49.784',0.480,-,0.376,71.160,45.600
'2:00:49.792',0.520,-,0.480,71.160,45.600
'2:00:49.800',0.336,-,0.360,71.160,45.600
'2:00:49.808',0.120,-,0.120,71.160,45.600
'2:00:49.816',0.040,-,0.056,71.160,45.600
'2:00:49.824',-0.056,-,-0.080,70.320,45.600
'2:00:49.832',-0.096,-,-0.160,70.320,45.600
'2:00:49.840',-0.136,-,-0.176,69.480,46.400
'2:00:49.848',-0.136,-,-0.136,69.480,47.200
'2:00:49.856',-0.136,-,-0.160,68.760,48.800
'2:00:49.864',-0.120,-,-0.136,68.760,49.600
'2:00:49.872',-0.096,-,-0.120,68.760,49.600
'2:00:49.880',-0.136,-,-0.096,67.920,49.600
'2:00:49.888',-0.160,-,-0.136,67.920,50.400
'2:00:49.896',-0.136,-,-0.136,68.760,50.400
'2:00:49.904',-0.136,-,-0.096,69.480,51.200
'2:00:49.912',-0.120,-,-0.096,72.720,52.800
'2:00:49.920',-0.096,-,-0.136,78.360,53.600
'2:00:49.928',-0.136,-,-0.096,86.280,54.400
'2:00:49.936',-0.096,-,-0.120,94.320,56.000
'2:00:49.944',-0.096,-,-0.096,103.080,57.600
'2:00:49.952',-0.120,-,-0.096,110.280,58.400
'2:00:49.960',-0.136,-,-0.096,116.760,60.000
'2:00:49.968',-0.136,-,-0.080,122.280,60.800
'2:00:49.976',-0.136,-,-0.096,127.920,62.400
'2:00:49.984',-0.136,-,-0.040,131.880,63.200
'2:00:49.992',-0.160,-,-0.040,134.280,63.200
'2:00:50.000',-0.136,-,-0.040,136.680,64.000
'2:00:50.008',-0.136,-,-0.056,138.360,64.000
'2:00:50.016',-0.120,-,-0.040,138.360,64.000
'2:00:50.024',-0.096,-,-0.016,138.360,63.200
'2:00:50.032',-0.056,-,0.000,137.520,62.400
'2:00:50.040',-0.040,-,0.000,135.960,60.800
'2:00:50.048',0.000,-,0.040,134.280,60.000
'2:00:50.056',0.000,-,0.016,132.720,58.400
'2:00:50.064',0.000,-,0.000,130.320,57.600
'2:00:50.072',0.000,-,0.000,127.920,57.600
'2:00:50.080',0.016,-,0.000,124.680,56.800
'2:00:50.088',0.000,-,0.000,121.560,56.000
'2:00:50.096',0.016,-,0.000,118.320,55.200
'2:00:50.104',0.040,-,-0.016,114.360,54.400
'2:00:50.112',0.016,-,0.000,110.280,53.600
'2:00:50.120',0.000,-,-0.016,106.320,53.600
'2:00:50.128',0.000,-,-0.016,102.360,52.800
'2:00:50.136',0.040,-,0.000,98.280,52.000
'2:00:50.144',0.040,-,0.016,94.320,51.200
'2:00:50.152',0.040,-,0.040,90.360,51.200
'2:00:50.160',0.080,-,0.016,87.960,50.400
'2:00:50.168',0.096,-,0.040,85.560,50.400
'2:00:50.176',0.120,-,0.056,83.880,49.600
'2:00:50.184',0.160,-,0.080,82.320,48.800
'2:00:50.192',0.160,-,0.080,80.760,48.800
'2:00:50.200',0.120,-,0.040,79.920,48.000
'2:00:50.208',0.040,-,0.016,78.360,48.000
'2:00:50.216',0.000,-,0.000,77.520,47.200
'2:00:50.224',0.000,-,-0.040,77.520,46.400
'2:00:50.232',-0.016,-,0.000,76.680,45.600
'2:00:50.240',-0.016,-,-0.016,75.960,45.600
'2:00:50.248',-0.040,-,-0.016,75.960,44.800
'2:00:50.256',-0.016,-,0.000,75.960,44.000
'2:00:50.264',-0.040,-,0.000,75.120,43.200
'2:00:50.272',-0.016,-,-0.080,75.120,43.200
'2:00:50.280',-0.016,-,-0.056,75.120,42.400
'2:00:50.288',-0.040,-,-0.040,75.120,41.600
'2:00:50.296',-0.016,-,-0.016,74.280,40.800
'2:00:50.304',0.016,-,0.000,74.280,40.800
'2:00:50.312',0.120,-,0.080,74.280,40.000
'2:00:50.320',0.280,-,0.200,73.560,39.200
'2:00:50.328',0.400,-,0.280,73.560,38.400
'2:00:50.336',0.480,-,0.336,72.720,38.400
'2:00:50.344',0.520,-,0.416,72.720,37.600
'2:00:50.352',0.536,-,0.520,72.720,36.800
'2:00:50.360',0.296,-,0.296,71.880,36.000
'2:00:50.368',0.120,-,0.120,71.160,36.000
'2:00:50.376',0.000,-,0.000,71.160,35.200
'2:00:50.384',-0.096,-,-0.096,70.320,34.400
'2:00:50.392',-0.136,-,-0.136,69.480,34.400
'2:00:50.400',-0.136,-,-0.136,69.480,34.400
'2:00:50.408',-0.096,-,-0.096,68.760,34.400
'2:00:50.416',-0.136,-,-0.096,67.920,34.400
'2:00:50.424',-0.120,-,-0.136,67.080,33.600
'2:00:50.432',-0.096,-,-0.096,66.360,33.600
'2:00:50.440',-0.120,-,-0.136,65.520,32.800
'2:00:50.448',-0.096,-,-0.096,64.680,32.800
'2:00:50.456',-0.120,-,-0.096,63.960,32.800
'2:00:50.464',-0.096,-,-0.096,64.680,32.800
'2:00:50.472',-0.096,-,-0.080,65.520,33.600
'2:00:50.480',-0.096,-,-0.056,68.760,33.600
'2:00:50.488',-0.096,-,-0.080,74.280,34.400
'2:00:50.496',-0.096,-,-0.040,80.760,35.200
'2:00:50.504',-0.080,-,-0.056,87.960,36.000
'2:00:50.512',-0.096,-,-0.040,95.160,36.800
'2:00:50.520',-0.096,-,-0.040,102.360,37.600
'2:00:50.528',-0.096,-,-0.056,107.880,37.600
'2:00:50.536',-0.096,-,-0.040,113.520,38.400
'2:00:50.544',-0.120,-,-0.016,118.320,38.400
'2:00:50.552',-0.096,-,0.000,121.560,38.400
'2:00:50.560',-0.136,-,0.000,123.960,37.600
'2:00:50.568',-0.096,-,0.000,125.520,36.800
'2:00:50.576',-0.096,-,0.000,126.360,36.000
'2:00:50.584',-0.080,-,0.000,126.360,35.200
'2:00:50.592',-0.040,-,0.016,126.360,34.400
'2:00:50.600',0.000,-,0.040,124.680,33.600
'2:00:50.608',0.000,-,0.056,123.120,33.600
'2:00:50.616',0.040,-,0.000,121.560,32.800
'2:00:50.624',0.000,-,0.000,118.320,32.000
'2:00:50.632',0.000,-,0.000,115.920,31.200
'2:00:50.640',0.016,-,0.000,112.680,30.400
'2:00:50.648',0.000,-,-0.016,108.720,29.600
'2:00:50.656',0.016,-,0.000,104.760,28.800
'2:00:50.664',0.000,-,-0.040,101.520,28.800
'2:00:50.672',0.016,-,-0.016,96.720,28.000
'2:00:50.680',0.000,-,0.000,92.760,27.200
'2:00:50.688',0.000,-,-0.016,88.680,26.400
'2:00:50.696',0.016,-,0.000,84.720,25.600
'2:00:50.704',0.040,-,0.000,80.760,25.600
'2:00:50.712',0.080,-,0.000,77.520,24.800
'2:00:50.720',0.080,-,0.040,75.960,24.800
'2:00:50.728',0.120,-,0.056,73.560,24.000
'2:00:50.736',0.136,-,0.096,71.880,24.000
'2:00:50.744',0.160,-,0.120,70.320,24.000
'2:00:50.752',0.120,-,0.040,69.480,24.000
'2:00:50.760',0.056,-,0.040,68.760,24.000
'2:00:50.768',0.040,-,0.000,67.920,24.000
'2:00:50.776',0.000,-,-0.040,67.080,24.000
'2:00:50.784',-0.016,-,-0.016,67.080,24.000
'2:00:50.792',-0.040,-,-0.040,67.080,24.000
'2:00:50.800',-0.040,-,-0.056,66.360,23.200
'2:00:50.808',-0.040,-,-0.040,66.360,23.200
'2:00:50.816',-0.040,-,-0.040,66.360,23.200
'2:00:50.824',-0.040,-,-0.040,66.360,22.400
'2:00:50.832',-0.040,-,-0.016,66.360,22.400
'2:00:50.840',-0.040,-,-0.040,67.080,21.600
'2:00:50.848',-0.040,-,0.000,67.080,21.600
'2:00:50.856',-0.016,-,-0.040,67.080,21.600
'2:00:50.864',0.040,-,-0.040,67.080,21.600
'2:00:50.872',0.160,-,0.056,67.080,21.600
'2:00:50.880',0.360,-,0.256,67.080,21.600
'2:00:50.888',0.520,-,0.416,67.080,21.600
'2:00:50.896',0.640,-,0.560,67.080,22.400
'2:00:50.904',0.616,-,0.656,67.080,22.400
'2:00:50.912',0.400,-,0.536,67.080,23.200
'2:00:50.920',0.120,-,0.136,67.080,23.200
'2:00:50.928',0.016,-,0.000,66.360,24.000
'2:00:50.936',-0.056,-,-0.080,66.360,24.800
'2:00:50.944',-0.096,-,-0.136,66.360,25.600
'2:00:50.952',-0.136,-,-0.160,65.520,26.400
'2:00:50.960',-0.136,-,-0.136,65.520,27.200
'2:00:50.968',-0.136,-,-0.136,64.680,28.800
'2:00:50.976',-0.120,-,-0.136,64.680,30.400
'2:00:50.984',-0.136,-,-0.160,63.960,32.800
'2:00:50.992',-0.136,-,-0.160,63.960,34.400
'2:00:51.000',-0.136,-,-0.136,63.120,36.000
'2:00:51.008',-0.120,-,-0.136,63.120,38.400
'2:00:51.016',-0.136,-,-0.136,63.120,40.000
'2:00:51.024',-0.096,-,-0.096,63.120,42.400
'2:00:51.032',-0.080,-,-0.096,63.960,44.000
'2:00:51.040',-0.096,-,-0.096,64.680,46.400
'2:00:51.048',-0.096,-,-0.136,67.080,48.800
'2:00:51.056',-0.096,-,-0.136,71.160,50.400
'2:00:51.064',-0.120,-,-0.120,76.680,52.800
'2:00:51.072',-0.096,-,-0.136,83.160,53.600
'2:00:51.080',-0.096,-,-0.096,88.680,55.200
'2:00:51.088',-0.096,-,-0.096,95.160,56.000
'2:00:51.096',-0.136,-,-0.080,100.680,56.800
'2:00:51.104',-0.136,-,-0.096,104.760,57.600
'2:00:51.112',-0.120,-,-0.080,108.720,57.600
'2:00:51.120',-0.096,-,-0.096,111.960,57.600
'2:00:51.128',-0.120,-,-0.056,114.360,57.600
'2:00:51.136',-0.096,-,-0.096,115.080,57.600
'2:00:51.144',-0.096,-,-0.056,115.920,56.800
'2:00:51.152',-0.040,-,-0.016,115.920,56.000
'2:00:51.160',0.000,-,0.000,115.080,55.200
'2:00:51.168',-0.016,-,0.000,113.520,53.600
'2:00:51.176',0.000,-,-0.016,111.120,52.800
'2:00:51.184',0.000,-,-0.016,108.720,51.200
'2:00:51.192',0.000,-,0.000,106.320,49.600
'2:00:51.200',0.000,-,-0.016,103.080,48.000
'2:00:51.208',0.000,-,-0.040,99.960,47.200
'2:00:51.216',0.000,-,-0.016,96.720,46.400
'2:00:51.224',0.016,-,-0.040,92.760,46.400
'2:00:51.232',0.040,-,0.000,89.520,47.200
'2:00:51.240',0.000,-,-0.016,85.560,47.200
'2:00:51.248',0.000,-,0.000,83.160,47.200
'2:00:51.256',0.016,-,-0.016,79.920,47.200
'2:00:51.264',0.040,-,0.000,78.360,48.000
'2:00:51.272',0.056,-,0.000,76.680,48.000
'2:00:51.280',0.080,-,0.040,75.120,48.000
'2:00:51.288',0.120,-,0.040,74.280,48.000
'2:00:51.296',0.136,-,0.096,73.560,48.000
'2:00:51.304',0.160,-,0.056,72.720,48.000
'2:00:51.312',0.096,-,0.040,71.880,48.000
'2:00:51.320',0.056,-,0.016,71.880,48.000
'2:00:51.328',0.016,-,-0.016,71.160,48.000
'2:00:51.336',0.000,-,-0.040,71.160,48.000
'2:00:51.344',-0.040,-,-0.016,71.160,48.000
'2:00:51.352',-0.040,-,-0.056,71.880,48.000
'2:00:51.360',-0.056,-,-0.040,71.880,48.000
'2:00:51.368',-0.056,-,-0.056,71.880,48.000
'2:00:51.376',-0.080,-,-0.056,71.880,48.800
'2:00:51.384',-0.040,-,-0.040,71.880,48.800
'2:00:51.392',-0.056,-,-0.040,72.720,48.800
'2:00:51.400',-0.040,-,-0.056,72.720,49.600
'2:00:51.408',-0.040,-,-0.080,72.720,49.600
'2:00:51.416',0.000,-,-0.040,72.720,49.600
'2:00:51.424',0.056,-,0.016,72.720,49.600
'2:00:51.432',0.216,-,0.160,72.720,49.600
'2:00:51.440',0.400,-,0.376,72.720,49.600
'2:00:51.448',0.536,-,0.520,72.720,50.400
'2:00:51.456',0.600,-,0.616,72.720,50.400
'2:00:51.464',0.600,-,0.640,71.880,51.200
'2:00:51.472',0.280,-,0.320,71.880,51.200
'2:00:51.480',0.080,-,0.040,71.880,51.200
'2:00:51.488',-0.040,-,-0.096,71.880,51.200
'2:00:51.496',-0.160,-,-0.136,71.880,52.000
'2:00:51.504',-0.176,-,-0.176,71.880,52.000
'2:00:51.512',-0.160,-,-0.176,71.160,52.800
'2:00:51.520',-0.176,-,-0.176,71.160,53.600
'2:00:51.528',-0.160,-,-0.176,70.320,54.400
'2:00:51.536',-0.160,-,-0.176,70.320,55.200
'2:00:51.544',-0.176,-,-0.176,69.480,56.000
'2:00:51.552',-0.136,-,-0.160,69.480,56.800
'2:00:51.560',-0.160,-,-0.176,68.760,58.400
'2:00:51.568',-0.176,-,-0.176,69.480,59.200
'2:00:51.576',-0.136,-,-0.136,70.320,60.800
'2:00:51.584',-0.160,-,-0.176,72.720,62.400
'2:00:51.592',-0.136,-,-0.136,77.520,64.000
'2:00:51.600',-0.136,-,-0.160,83.880,65.600
'2:00:51.608',-0.136,-,-0.136,91.080,67.200
'2:00:51.616',-0.136,-,-0.160,98.280,68.800
'2:00:51.624',-0.136,-,-0.136,104.760,70.400
'2:00:51.632',-0.136,-,-0.136,111.120,71.200
'2:00:51.640',-0.136,-,-0.136,115.920,72.000
'2:00:51.648',-0.136,-,-0.136,120.720,72.800
'2:00:51.656',-0.160,-,-0.136,124.680,72.800
'2:00:51.664',-0.136,-,-0.136,127.080,73.600
'2:00:51.672',-0.176,-,-0.096,129.480,73.600
'2:00:51.680',-0.160,-,-0.120,130.320,72.800
'2:00:51.688',-0.176,-,-0.096,131.160,72.800
'2:00:51.696',-0.096,-,-0.056,130.320,72.000
'2:00:51.704',-0.080,-,-0.040,129.480,71.200
'2:00:51.712',-0.016,-,0.000,127.920,69.600
'2:00:51.720',-0.016,-,-0.016,126.360,68.800
'2:00:51.728',0.000,-,0.000,124.680,67.200
'2:00:51.736',0.016,-,0.000,122.280,65.600
'2:00:51.744',0.040,-,0.000,119.160,63.200
'2:00:51.752',0.016,-,0.000,116.760,61.600
'2:00:51.760',0.040,-,0.000,113.520,59.200
'2:00:51.768',0.016,-,0.000,109.560,58.400
'2:00:51.776',0.000,-,0.000,105.480,56.800
'2:00:51.784',0.016,-,0.016,102.360,56.000
'2:00:51.792',0.000,-,0.000,97.560,56.000
'2:00:51.800',0.040,-,0.016,94.320,55.200
'2:00:51.808',0.056,-,0.016,90.360,54.400
'2:00:51.816',0.080,-,0.040,87.120,53.600
'2:00:51.824',0.080,-,0.040,84.720,52.800
'2:00:51.832',0.120,-,0.056,82.320,52.800
'2:00:51.840',0.160,-,0.096,80.760,52.000
'2:00:51.848',0.176,-,0.096,79.080,52.000
'2:00:51.856',0.136,-,0.120,77.520,51.200
'2:00:51.864',0.080,-,0.040,76.680,51.200
'2:00:51.872',0.040,-,0.000,75.120,50.400
'2:00:51.880',0.000,-,-0.016,74.280,49.600
'2:00:51.888',0.000,-,0.000,74.280,48.800
'2:00:51.896',0.000,-,-0.016,73.560,48.000
'2:00:51.904',-0.016,-,-0.016,73.560,48.000
'2:00:51.912',-0.040,-,-0.040,73.560,47.200
'2:00:51.920',-0.016,-,0.000,73.560,46.400
'2:00:51.928',-0.040,-,-0.016,73.560,46.400
'2:00:51.936',0.000,-,0.000,73.560,46.400
'2:00:51.944',-0.016,-,0.016,73.560,45.600
'2:00:51.952',0.000,-,0.000,73.560,45.600
'2:00:51.960',-0.016,-,-0.016,72.720,44.800
'2:00:51.968',0.056,-,0.000,72.720,44.800
'2:00:51.976',0.200,-,0.120,72.720,44.800
'2:00:51.984',0.336,-,0.256,72.720,44.000
'2:00:51.992',0.416,-,0.336,72.720,44.000
'2:00:52.000',0.480,-,0.376,72.720,44.000
'2:00:52.008',0.536,-,0.496,72.720,44.000
'2:00:52.016',0.416,-,0.520,72.720,44.000
'2:00:52.024',0.160,-,0.160,71.880,44.000
'2:00:52.032',0.080,-,0.080,71.880,44.000
'2:00:52.040',-0.056,-,-0.080,71.880,44.000
'2:00:52.048',-0.096,-,-0.136,71.160,44.000
'2:00:52.056',-0.136,-,-0.120,71.160,44.800
'2:00:52.064',-0.120,-,-0.136,70.320,45.600
'2:00:52.072',-0.136,-,-0.136,70.320,46.400
'2:00:52.080',-0.136,-,-0.136,69.480,47.200
'2:00:52.088',-0.120,-,-0.096,69.480,47.200
'2:00:52.096',-0.096,-,-0.136,69.480,47.200
'2:00:52.104',-0.136,-,-0.120,69.480,47.200
'2:00:52.112',-0.136,-,-0.096,69.480,47.200
'2:00:52.120',-0.120,-,-0.136,70.320,48.000
'2:00:52.128',-0.136,-,-0.080,71.880,48.800
'2:00:52.136',-0.096,-,-0.096,75.960,49.600
'2:00:52.144',-0.120,-,-0.096,82.320,50.400
'2:00:52.152',-0.096,-,-0.096,90.360,51.200
'2:00:52.160',-0.096,-,-0.096,98.280,52.000
'2:00:52.168',-0.096,-,-0.096,106.320,53.600
'2:00:52.176',-0.120,-,-0.080,112.680,54.400
'2:00:52.184',-0.096,-,-0.056,119.160,56.000
'2:00:52.192',-0.136,-,-0.080,124.680,56.800
'2:00:52.200',-0.136,-,-0.056,128.760,57.600
'2:00:52.208',-0.136,-,-0.056,132.720,58.400
'2:00:52.216',-0.136,-,-0.056,135.120,58.400
'2:00:52.224',-0.120,-,-0.040,136.680,58.400
'2:00:52.232',-0.136,-,-0.040,137.520,58.400
'2:00:52.240',-0.096,-,0.000,137.520,57.600
'2:00:52.248',-0.056,-,0.000,136.680,56.800
'2:00:52.256',-0.040,-,0.000,135.960,56.000
'2:00:52.264',0.000,-,0.016,134.280,55.200
'2:00:52.272',0.000,-,0.040,132.720,54.400
'2:00:52.280',0.040,-,0.000,130.320,54.400
'2:00:52.288',0.016,-,0.016,127.920,53.600
'2:00:52.296',0.016,-,0.000,124.680,53.600
'2:00:52.304',0.000,-,0.000,121.560,52.800
'2:00:52.312',0.040,-,0.016,118.320,52.800
'2:00:52.320',0.016,-,0.000,114.360,52.000
'2:00:52.328',0.000,-,0.000,110.280,51.200
'2:00:52.336',0.000,-,0.000,106.320,51.200
'2:00:52.344',0.040,-,0.000,101.520,50.400
'2:00:52.352',0.016,-,0.000,97.560,49.600
'2:00:52.360',0.056,-,0.000,93.480,49.600
'2:00:52.368',0.056,-,0.016,90.360,48.800
'2:00:52.376',0.080,-,0.040,87.120,48.800
'2:00:52.384',0.120,-,0.040,85.560,48.800
'2:00:52.392',0.136,-,0.080,83.880,48.000
'2:00:52.400',0.120,-,0.120,82.320,48.000
'2:00:52.408',0.160,-,0.080,80.760,48.000
'2:00:52.416',0.096,-,0.040,79.920,47.200
'2:00:52.424',0.040,-,0.016,79.080,47.200
'2:00:52.432',0.000,-,-0.016,78.360,47.200
'2:00:52.440',-0.016,-,-0.016,77.520,46.400
'2:00:52.448',-0.016,-,0.000,77.520,46.400
'2:00:52.456',-0.016,-,-0.040,77.520,45.600
'2:00:52.464',-0.040,-,0.000,76.680,45.600
'2:00:52.472',-0.040,-,0.000,76.680,44.800
'2:00:52.480',-0.040,-,-0.016,76.680,44.800
'2:00:52.488',-0.016,-,-0.040,76.680,44.800
'2:00:52.496',0.000,-,-0.040,76.680,44.800
'2:00:52.504',-0.040,-,-0.016,76.680,44.800
'2:00:52.512',-0.016,-,-0.040,76.680,44.000
'2:00:52.520',0.000,-,0.000,76.680,44.000
'2:00:52.528',0.120,-,0.056,76.680,44.000
'2:00:52.536',0.240,-,0.160,76.680,44.000
'2:00:52.544',0.360,-,0.256,76.680,44.000
'2:00:52.552',0.416,-,0.296,76.680,44.000
'2:00:52.560',0.456,-,0.376,76.680,44.000
'2:00:52.568',0.480,-,0.480,75.960,44.000
'2:00:52.576',0.256,-,0.296,75.960,44.000
'2:00:52.584',0.120,-,0.120,75.960,44.000
'2:00:52.592',0.000,-,0.000,75.120,44.800
'2:00:52.600',-0.096,-,-0.096,75.120,44.800
'2:00:52.608',-0.136,-,-0.096,75.120,44.800
'2:00:52.616',-0.136,-,-0.136,74.280,45.600
'2:00:52.624',-0.136,-,-0.096,74.280,47.200
'2:00:52.632',-0.136,-,-0.136,73.560,48.000
'2:00:52.640',-0.136,-,-0.096,73.560,48.000
'2:00:52.648',-0.096,-,-0.136,72.720,48.000
