'Elapsed time','II','AVF','MCL1','ABP','PAP'
'120:59:48.552',0.000,-0.018,-,-,-
'120:59:48.560',0.032,0.018,-,-,-
'120:59:48.568',0.032,0.018,-,-,-
'120:59:48.576',0.032,0.009,-,-,-
'120:59:48.584',0.040,0.000,-,-,-
'120:59:48.592',0.040,0.026,-,-,-
'120:59:48.600',0.040,0.009,-,-,-
'120:59:48.608',0.040,0.018,-,-,-
'120:59:48.616',0.032,0.000,-,-,-
'120:59:48.624',0.032,0.018,-,-,-
'120:59:48.632',0.032,0.000,-,-,-
'120:59:48.640',0.024,0.000,-,-,-
'120:59:48.648',0.024,-0.009,-,-,-
'120:59:48.656',0.016,-0.009,-,-,-
'120:59:48.664',0.008,-0.018,-,-,-
'120:59:48.672',0.008,-0.018,-,-,-
'120:59:48.680',0.000,-0.035,-,-,-
'120:59:48.688',-0.008,-0.044,-,-,-
'120:59:48.696',-0.024,-0.035,-,-,-
'120:59:48.704',-0.048,-0.070,-,-,-
'120:59:48.712',-0.088,-0.114,-,-,-
'120:59:48.720',-0.112,-0.140,-,-,-
'120:59:48.728',-0.120,-0.140,-,-,-
'120:59:48.736',-0.120,-0.167,-,-,-
'120:59:48.744',-0.104,-0.149,-,-,-
'120:59:48.752',-0.056,-0.105,-,-,-
'120:59:48.760',0.000,-0.044,-,-,-
'120:59:48.768',0.048,0.018,-,-,-
'120:59:48.776',0.072,0.061,-,-,-
'120:59:48.784',0.072,0.053,-,-,-
'120:59:48.792',0.072,0.070,-,-,-
'120:59:48.800',0.072,0.053,-,-,-
'120:59:48.808',0.072,0.079,-,-,-
'120:59:48.816',0.072,0.053,-,-,-
'120:59:48.824',0.072,0.070,-,-,-
'120:59:48.832',0.072,0.053,-,-,-
'120:59:48.840',0.064,0.061,-,-,-
'120:59:48.848',0.056,0.044,-,-,-
'120:59:48.856',0.040,0.053,-,-,-
'120:59:48.864',0.032,0.026,-,-,-
'120:59:48.872',0.024,0.018,-,-,-
'120:59:48.880',0.016,0.026,-,-,-
'120:59:48.888',0.008,0.009,-,-,-
'120:59:48.896',-0.024,0.018,-,-,-
'120:59:48.904',-0.072,-0.035,-,-,-
'120:59:48.912',-0.080,-0.123,-,-,-
'120:59:48.920',0.208,-0.149,-,-,-
'120:59:48.928',0.616,0.246,-,-,-
'120:59:48.936',0.736,0.746,-,-,-
'120:59:48.944',0.368,0.781,-,-,-
'120:59:48.952',-0.056,0.123,-,-,-
'120:59:48.960',-0.240,-0.237,-,-,-
'120:59:48.968',-0.192,-0.289,-,-,-
'120:59:48.976',-0.072,-0.123,-,-,-
'120:59:48.984',-0.008,-0.018,-,-,-
'120:59:48.992',0.008,0.009,-,-,-
'120:59:49.000',0.008,0.000,-,-,-
'120:59:49.008',0.008,0.009,-,-,-
'120:59:49.016',0.016,0.000,-,-,-
'120:59:49.024',0.024,0.018,-,-,-
'120:59:49.032',0.024,0.009,-,-,-
'120:59:49.040',0.016,0.018,-,-,-
'120:59:49.048',0.016,-0.009,-,-,-
'120:59:49.056',0.016,0.009,-,-,-
'120:59:49.064',0.008,0.000,-,-,-
'120:59:49.072',0.000,-0.009,-,-,-
'120:59:49.080',0.000,-0.018,-,-,-
'120:59:49.088',-0.008,-0.018,-,-,-
'120:59:49.096',-0.008,-0.018,-,-,-
'120:59:49.104',-0.016,-0.035,-,-,-
'120:59:49.112',-0.016,-0.026,-,-,-
'120:59:49.120',-0.032,-0.044,-,-,-
'120:59:49.128',-0.048,-0.026,-,-,-
'120:59:49.136',-0.080,-0.070,-,-,-
'120:59:49.144',-0.120,-0.123,-,-,-
'120:59:49.152',-0.144,-0.140,-,-,-
'120:59:49.160',-0.160,-0.167,-,-,-
'120:59:49.168',-0.160,-0.175,-,-,-
'120:59:49.176',-0.152,-0.175,-,-,-
'120:59:49.184',-0.104,-0.149,-,-,-
'120:59:49.192',-0.048,-0.079,-,-,-
'120:59:49.200',0.008,-0.018,-,-,-
'120:59:49.208',0.040,0.035,-,-,-
'120:59:49.216',0.040,0.044,-,-,-
'120:59:49.224',0.040,0.053,-,-,-
'120:59:49.232',0.048,0.026,-,-,-
'120:59:49.240',0.048,0.053,-,-,-
'120:59:49.248',0.040,0.035,-,-,-
'120:59:49.256',0.032,0.044,-,-,-
'120:59:49.264',0.032,0.018,-,-,-
'120:59:49.272',0.024,0.035,-,-,-
'120:59:49.280',0.024,0.018,-,-,-
'120:59:49.288',0.016,0.026,-,-,-
'120:59:49.296',0.008,0.009,-,-,-
'120:59:49.304',0.000,0.018,-,-,-
'120:59:49.312',-0.008,0.000,-,-,-
'120:59:49.320',-0.016,-0.009,-,-,-
'120:59:49.328',-0.024,0.000,-,-,-
'120:59:49.336',-0.032,-0.018,-,-,-
'120:59:49.344',-0.048,-0.018,-,-,-
'120:59:49.352',-0.080,-0.044,-,-,-
'120:59:49.360',-0.120,-0.088,-,-,-
'120:59:49.368',-0.168,-0.123,-,-,-
'120:59:49.376',-0.232,-0.175,-,-,-
'120:59:49.384',-0.240,-0.281,-,-,-
'120:59:49.392',0.056,-0.289,-,-,-
'120:59:49.400',0.552,0.114,-,-,-
'120:59:49.408',0.848,0.746,-,-,-
'120:59:49.416',0.632,0.886,-,-,-
'120:59:49.424',0.200,0.386,-,-,-
'120:59:49.432',-0.064,-0.026,-,-,-
'120:59:49.440',-0.096,-0.114,-,-,-
'120:59:49.448',-0.032,-0.070,-,-,-
'120:59:49.456',0.008,0.000,-,-,-
'120:59:49.464',0.008,0.000,-,-,-
'120:59:49.472',0.008,0.009,-,-,-
'120:59:49.480',0.000,-0.009,-,-,-
'120:59:49.488',-0.008,-0.018,-,-,-
'120:59:49.496',-0.008,-0.009,-,-,-
'120:59:49.504',-0.016,-0.018,-,-,-
'120:59:49.512',-0.024,-0.018,-,-,-
'120:59:49.520',-0.024,-0.035,-,-,-
'120:59:49.528',-0.032,-0.026,-,-,-
'120:59:49.536',-0.032,-0.044,-,-,-
'120:59:49.544',-0.040,-0.035,-,-,-
'120:59:49.552',-0.040,-0.061,-,-,-
'120:59:49.560',-0.040,-0.044,-,-,-
'120:59:49.568',-0.064,-0.061,-,-,-
'120:59:49.576',-0.104,-0.105,-,-,-
'120:59:49.584',-0.144,-0.140,-,-,-
'120:59:49.592',-0.168,-0.167,-,-,-
'120:59:49.600',-0.184,-0.184,-,-,-
'120:59:49.608',-0.184,-0.202,-,-,-
'120:59:49.616',-0.168,-0.211,-,-,-
'120:59:49.624',-0.120,-0.167,-,-,-
'120:59:49.632',-0.056,-0.114,-,-,-
'120:59:49.640',0.000,-0.035,-,-,-
'120:59:49.648',0.032,0.000,-,-,-
'120:59:49.656',0.040,0.026,-,-,-
'120:59:49.664',0.040,0.018,-,-,-
'120:59:49.672',0.048,0.026,-,-,-
'120:59:49.680',0.048,0.035,-,-,-
'120:59:49.688',0.040,0.026,-,-,-
'120:59:49.696',0.032,0.018,-,-,-
'120:59:49.704',0.024,0.026,-,-,-
'120:59:49.712',0.016,0.018,-,-,-
'120:59:49.720',0.008,0.018,-,-,-
'120:59:49.728',0.000,0.000,-,-,-
'120:59:49.736',-0.008,0.009,-,-,-
'120:59:49.744',-0.008,0.000,-,-,-
'120:59:49.752',-0.016,-0.009,-,-,-
'120:59:49.760',-0.016,0.000,-,-,-
'120:59:49.768',-0.024,-0.018,-,-,-
'120:59:49.776',-0.024,-0.009,-,-,-
'120:59:49.784',-0.040,-0.018,-,-,-
'120:59:49.792',-0.064,-0.035,-,-,-
'120:59:49.800',-0.104,-0.070,-,-,-
'120:59:49.808',-0.136,-0.114,-,-,-
'120:59:49.816',-0.160,-0.140,-,-,-
'120:59:49.824',-0.176,-0.149,-,-,-
'120:59:49.832',-0.168,-0.167,-,-,-
'120:59:49.840',-0.128,-0.140,-,-,-
'120:59:49.848',-0.072,-0.088,-,-,-
'120:59:49.856',-0.016,-0.026,-,-,-
'120:59:49.864',0.008,0.018,-,-,-
'120:59:49.872',0.016,0.035,-,-,-
'120:59:49.880',0.016,0.018,-,-,-
'120:59:49.888',0.016,0.035,-,-,-
'120:59:49.896',0.016,0.018,-,-,-
'120:59:49.904',0.016,0.018,-,-,-
'120:59:49.912',0.008,0.018,-,-,-
'120:59:49.920',0.008,0.009,-,-,-
'120:59:49.928',0.008,0.018,-,-,-
'120:59:49.936',0.000,0.000,-,-,-
'120:59:49.944',-0.008,0.018,-,-,-
'120:59:49.952',-0.016,-0.009,-,-,-
'120:59:49.960',-0.024,0.000,-,-,-
'120:59:49.968',-0.032,-0.018,-,-,-
'120:59:49.976',-0.032,-0.018,-,-,-
'120:59:49.984',-0.040,-0.026,-,-,-
'120:59:49.992',-0.048,-0.018,-,-,-
'120:59:50.000',-0.056,-0.044,-,-,-
'120:59:50.008',-0.080,-0.026,-,-,-
'120:59:50.016',-0.112,-0.088,-,-,-
'120:59:50.024',-0.144,-0.105,-,-,-
'120:59:50.032',-0.168,-0.140,-,-,-
'120:59:50.040',-0.192,-0.158,-,-,-
'120:59:50.048',-0.192,-0.184,-,-,-
'120:59:50.056',-0.160,-0.158,-,-,-
'120:59:50.064',-0.104,-0.140,-,-,-
'120:59:50.072',-0.040,-0.053,-,-,-
'120:59:50.080',0.008,0.000,-,-,-
'120:59:50.088',0.024,0.044,-,-,-
'120:59:50.096',0.024,0.026,-,-,-
'120:59:50.104',0.024,0.018,-,-,-
'120:59:50.112',0.024,0.026,-,-,-
'120:59:50.120',0.024,0.035,-,-,-
'120:59:50.128',0.024,0.018,-,-,-
'120:59:50.136',0.016,0.018,-,-,-
'120:59:50.144',0.016,0.018,-,-,-
'120:59:50.152',0.008,0.009,-,-,-
'120:59:50.160',0.008,0.018,-,-,-
'120:59:50.168',0.000,0.000,-,-,-
'120:59:50.176',-0.040,0.009,-,-,-
'120:59:50.184',-0.088,-0.070,-,-,-
'120:59:50.192',-0.016,-0.149,-,-,-
'120:59:50.200',0.312,-0.061,-,-,-
'120:59:50.208',0.744,0.421,-,-,-
'120:59:50.216',0.848,0.886,-,-,-
'120:59:50.224',0.424,0.895,-,-,-
'120:59:50.232',-0.016,0.132,-,-,-
'120:59:50.240',-0.208,-0.193,-,-,-
'120:59:50.248',-0.224,-0.254,-,-,-
'120:59:50.256',-0.184,-0.193,-,-,-
'120:59:50.264',-0.184,-0.184,-,-,-
'120:59:50.272',-0.168,-0.193,-,-,-
'120:59:50.280',-0.128,-0.175,-,-,-
'120:59:50.288',-0.072,-0.096,-,-,-
'120:59:50.296',-0.016,-0.044,-,-,-
'120:59:50.304',0.016,0.009,-,-,-
'120:59:50.312',0.016,0.018,-,-,-
'120:59:50.320',0.016,0.000,-,-,-
'120:59:50.328',0.016,0.009,-,-,-
'120:59:50.336',0.024,0.000,-,-,-
'120:59:50.344',0.024,0.018,-,-,-
'120:59:50.352',0.024,0.000,-,-,-
'120:59:50.360',0.016,0.009,-,-,-
'120:59:50.368',0.016,-0.009,-,-,-
'120:59:50.376',0.016,0.000,-,-,-
'120:59:50.384',0.008,-0.018,-,-,-
'120:59:50.392',0.008,-0.009,-,-,-
'120:59:50.400',0.000,-0.026,-,-,-
'120:59:50.408',0.000,-0.018,-,-,-
'120:59:50.416',-0.008,-0.035,-,-,-
'120:59:50.424',-0.008,-0.026,-,-,-
'120:59:50.432',-0.016,-0.053,-,-,-
'120:59:50.440',-0.024,-0.044,-,-,-
'120:59:50.448',-0.048,-0.070,-,-,-
'120:59:50.456',-0.088,-0.096,-,-,-
'120:59:50.464',-0.120,-0.140,-,-,-
'120:59:50.472',-0.136,-0.149,-,-,-
'120:59:50.480',-0.144,-0.184,-,-,-
'120:59:50.488',-0.128,-0.158,-,-,-
'120:59:50.496',-0.096,-0.140,-,-,-
'120:59:50.504',-0.040,-0.079,-,-,-
'120:59:50.512',0.016,-0.018,-,-,-
'120:59:50.520',0.048,0.053,-,-,-
'120:59:50.528',0.064,0.061,-,-,-
'120:59:50.536',0.056,0.053,-,-,-
'120:59:50.544',0.064,0.061,-,-,-
'120:59:50.552',0.064,0.053,-,-,-
'120:59:50.560',0.064,0.070,-,-,-
'120:59:50.568',0.056,0.053,-,-,-
'120:59:50.576',0.056,0.053,-,-,-
'120:59:50.584',0.048,0.044,-,-,-
'120:59:50.592',0.048,0.053,-,-,-
'120:59:50.600',0.040,0.035,-,-,-
'120:59:50.608',0.032,0.044,-,-,-
'120:59:50.616',0.024,0.018,-,-,-
'120:59:50.624',0.016,0.026,-,-,-
'120:59:50.632',0.008,0.009,-,-,-
'120:59:50.640',0.008,0.018,-,-,-
'120:59:50.648',-0.008,0.000,-,-,-
'120:59:50.656',-0.064,0.000,-,-,-
'120:59:50.664',-0.144,-0.096,-,-,-
'120:59:50.672',-0.152,-0.211,-,-,-
'120:59:50.680',0.216,-0.237,-,-,-
'120:59:50.688',0.616,0.325,-,-,-
'120:59:50.696',0.680,0.737,-,-,-
'120:59:50.704',0.240,0.421,-,-,-
'120:59:50.712',-0.072,0.018,-,-,-
'120:59:50.720',-0.144,-0.158,-,-,-
'120:59:50.728',-0.072,-0.175,-,-,-
'120:59:50.736',-0.008,-0.018,-,-,-
'120:59:50.744',0.008,0.000,-,-,-
'120:59:50.752',0.000,0.000,-,-,-
'120:59:50.760',0.000,0.000,-,-,-
'120:59:50.768',0.008,-0.009,-,-,-
'120:59:50.776',0.008,0.009,-,-,-
'120:59:50.784',0.000,0.000,-,-,-
'120:59:50.792',0.000,0.000,-,-,-
'120:59:50.800',0.000,-0.018,-,-,-
'120:59:50.808',-0.008,0.000,-,-,-
'120:59:50.816',-0.008,-0.018,-,-,-
'120:59:50.824',-0.016,-0.018,-,-,-
'120:59:50.832',-0.024,-0.026,-,-,-
'120:59:50.840',-0.032,-0.018,-,-,-
'120:59:50.848',-0.032,-0.044,-,-,-
'120:59:50.856',-0.040,-0.035,-,-,-
'120:59:50.864',-0.040,-0.061,-,-,-
'120:59:50.872',-0.048,-0.044,-,-,-
'120:59:50.880',-0.072,-0.070,-,-,-
'120:59:50.888',-0.104,-0.096,-,-,-
'120:59:50.896',-0.144,-0.140,-,-,-
'120:59:50.904',-0.176,-0.158,-,-,-
'120:59:50.912',-0.200,-0.202,-,-,-
'120:59:50.920',-0.208,-0.211,-,-,-
'120:59:50.928',-0.176,-0.211,-,-,-
'120:59:50.936',-0.112,-0.158,-,-,-
'120:59:50.944',-0.040,-0.079,-,-,-
'120:59:50.952',0.008,0.000,-,-,-
'120:59:50.960',0.032,0.026,-,-,-
'120:59:50.968',0.032,0.035,-,-,-
'120:59:50.976',0.032,0.044,-,-,-
'120:59:50.984',0.040,0.026,-,-,-
'120:59:50.992',0.040,0.053,-,-,-
'120:59:51.000',0.032,0.035,-,-,-
'120:59:51.008',0.024,0.044,-,-,-
'120:59:51.016',0.024,0.018,-,-,-
'120:59:51.024',0.016,0.035,-,-,-
'120:59:51.032',0.008,0.018,-,-,-
'120:59:51.040',0.000,0.018,-,-,-
'120:59:51.048',0.000,0.000,-,-,-
'120:59:51.056',-0.016,0.009,-,-,-
'120:59:51.064',-0.024,-0.009,-,-,-
'120:59:51.072',-0.024,0.000,-,-,-
'120:59:51.080',-0.032,-0.018,-,-,-
'120:59:51.088',-0.048,-0.018,-,-,-
'120:59:51.096',-0.064,-0.035,-,-,-
'120:59:51.104',-0.104,-0.061,-,-,-
'120:59:51.112',-0.128,-0.105,-,-,-
'120:59:51.120',-0.152,-0.123,-,-,-
'120:59:51.128',-0.168,-0.149,-,-,-
'120:59:51.136',-0.176,-0.149,-,-,-
'120:59:51.144',-0.184,-0.140,-,-,-
'120:59:51.152',-0.152,-0.184,-,-,-
'120:59:51.160',0.072,-0.167,-,-,-
'120:59:51.168',0.512,0.114,-,-,-
'120:59:51.176',0.872,0.649,-,-,-
'120:59:51.184',0.872,0.930,-,-,-
'120:59:51.192',0.328,0.500,-,-,-
'120:59:51.200',0.016,0.096,-,-,-
'120:59:51.208',-0.064,-0.088,-,-,-
'120:59:51.216',-0.024,-0.096,-,-,-
'120:59:51.224',0.008,0.000,-,-,-
'120:59:51.232',0.016,0.000,-,-,-
'120:59:51.240',0.008,0.009,-,-,-
'120:59:51.248',0.000,-0.018,-,-,-
'120:59:51.256',-0.008,0.000,-,-,-
'120:59:51.264',-0.016,-0.018,-,-,-
'120:59:51.272',-0.024,-0.018,-,-,-
'120:59:51.280',-0.024,-0.035,-,-,-
'120:59:51.288',-0.032,-0.026,-,-,-
'120:59:51.296',-0.032,-0.044,-,-,-
'120:59:51.304',-0.048,-0.026,-,-,-
'120:59:51.312',-0.064,-0.061,-,-,-
'120:59:51.320',-0.104,-0.079,-,-,-
'120:59:51.328',-0.136,-0.132,-,-,-
'120:59:51.336',-0.160,-0.140,-,-,-
'120:59:51.344',-0.168,-0.175,-,-,-
'120:59:51.352',-0.168,-0.175,-,-,-
'120:59:51.360',-0.136,-0.175,-,-,-
'120:59:51.368',-0.080,-0.123,-,-,-
'120:59:51.376',-0.016,-0.061,-,-,-
'120:59:51.384',0.016,0.000,-,-,-
'120:59:51.392',0.032,0.018,-,-,-
'120:59:51.400',0.032,0.000,-,-,-
'120:59:51.408',0.024,0.009,-,-,-
'120:59:51.416',0.040,0.000,-,-,-
'120:59:51.424',0.040,0.018,-,-,-
'120:59:51.432',0.048,0.009,-,-,-
'120:59:51.440',0.048,0.026,-,-,-
'120:59:51.448',0.048,0.026,-,-,-
'120:59:51.456',0.040,0.044,-,-,-
'120:59:51.464',0.032,0.018,-,-,-
'120:59:51.472',0.016,0.026,-,-,-
'120:59:51.480',0.008,0.009,-,-,-
'120:59:51.488',0.000,0.018,-,-,-
'120:59:51.496',0.000,0.000,-,-,-
'120:59:51.504',-0.008,0.009,-,-,-
'120:59:51.512',-0.016,0.000,-,-,-
'120:59:51.520',-0.024,-0.009,-,-,-
'120:59:51.528',-0.048,0.000,-,-,-
'120:59:51.536',-0.080,-0.044,-,-,-
'120:59:51.544',-0.112,-0.088,-,-,-
'120:59:51.552',-0.136,-0.105,-,-,-
'120:59:51.560',-0.152,-0.140,-,-,-
'120:59:51.568',-0.152,-0.140,-,-,-
'120:59:51.576',-0.120,-0.132,-,-,-
'120:59:51.584',-0.072,-0.079,-,-,-
'120:59:51.592',-0.016,-0.026,-,-,-
'120:59:51.600',0.016,0.018,-,-,-
'120:59:51.608',0.032,0.053,-,-,-
'120:59:51.616',0.032,0.035,-,-,-
'120:59:51.624',0.040,0.044,-,-,-
'120:59:51.632',0.040,0.035,-,-,-
'120:59:51.640',0.040,0.053,-,-,-
'120:59:51.648',0.032,0.035,-,-,-
'120:59:51.656',0.024,0.044,-,-,-
'120:59:51.664',0.024,0.018,-,-,-
'120:59:51.672',0.016,0.035,-,-,-
'120:59:51.680',0.008,0.018,-,-,-
'120:59:51.688',0.000,0.018,-,-,-
'120:59:51.696',-0.008,0.000,-,-,-
'120:59:51.704',-0.016,0.000,-,-,-
'120:59:51.712',-0.016,-0.009,-,-,-
'120:59:51.720',-0.024,0.000,-,-,-
'120:59:51.728',-0.032,-0.018,-,-,-
'120:59:51.736',-0.048,-0.018,-,-,-
'120:59:51.744',-0.080,-0.053,-,-,-
'120:59:51.752',-0.112,-0.070,-,-,-
'120:59:51.760',-0.144,-0.123,-,-,-
'120:59:51.768',-0.168,-0.140,-,-,-
'120:59:51.776',-0.176,-0.158,-,-,-
'120:59:51.784',-0.160,-0.158,-,-,-
'120:59:51.792',-0.112,-0.132,-,-,-
'120:59:51.800',-0.048,-0.061,-,-,-
'120:59:51.808',0.000,0.000,-,-,-
'120:59:51.816',0.024,0.026,-,-,-
'120:59:51.824',0.032,0.044,-,-,-
'120:59:51.832',0.032,0.018,-,-,-
'120:59:51.840',0.032,0.035,-,-,-
'120:59:51.848',0.032,0.026,-,-,-
'120:59:51.856',0.032,0.035,-,-,-
'120:59:51.864',0.032,0.018,-,-,-
'120:59:51.872',0.024,0.026,-,-,-
'120:59:51.880',0.024,0.018,-,-,-
'120:59:51.888',0.016,0.018,-,-,-
'120:59:51.896',-0.016,0.000,-,-,-
'120:59:51.904',-0.064,-0.018,-,-,-
'120:59:51.912',-0.072,-0.132,-,-,-
'120:59:51.920',0.208,-0.140,-,-,-
'120:59:51.928',0.648,0.237,-,-,-
'120:59:51.936',0.832,0.772,-,-,-
'120:59:51.944',0.536,0.851,-,-,-
'120:59:51.952',0.096,0.281,-,-,-
'120:59:51.960',-0.152,-0.132,-,-,-
'120:59:51.968',-0.184,-0.211,-,-,-
'120:59:51.976',-0.160,-0.175,-,-,-
'120:59:51.984',-0.152,-0.158,-,-,-
'120:59:51.992',-0.160,-0.175,-,-,-
'120:59:52.000',-0.144,-0.175,-,-,-
'120:59:52.008',-0.096,-0.140,-,-,-
'120:59:52.016',-0.024,-0.070,-,-,-
'120:59:52.024',0.024,0.009,-,-,-
'120:59:52.032',0.040,0.018,-,-,-
'120:59:52.040',0.040,0.026,-,-,-
'120:59:52.048',0.040,0.009,-,-,-
'120:59:52.056',0.048,0.035,-,-,-
'120:59:52.064',0.056,0.018,-,-,-
'120:59:52.072',0.048,0.018,-,-,-
'120:59:52.080',0.040,0.009,-,-,-
'120:59:52.088',0.040,0.018,-,-,-
'120:59:52.096',0.032,0.000,-,-,-
'120:59:52.104',0.024,0.009,-,-,-
'120:59:52.112',0.024,-0.018,-,-,-
'120:59:52.120',0.016,0.000,-,-,-
'120:59:52.128',0.008,-0.026,-,-,-
'120:59:52.136',0.000,-0.026,-,-,-
'120:59:52.144',0.000,-0.044,-,-,-
'120:59:52.152',0.000,-0.035,-,-,-
'120:59:52.160',-0.008,-0.053,-,-,-
'120:59:52.168',-0.032,-0.061,-,-,-
'120:59:52.176',-0.064,-0.096,-,-,-
'120:59:52.184',-0.104,-0.132,-,-,-
'120:59:52.192',-0.128,-0.158,-,-,-
'120:59:52.200',-0.136,-0.175,-,-,-
'120:59:52.208',-0.128,-0.175,-,-,-
'120:59:52.216',-0.104,-0.140,-,-,-
'120:59:52.224',-0.064,-0.114,-,-,-
'120:59:52.232',-0.008,-0.053,-,-,-
'120:59:52.240',0.040,0.018,-,-,-
'120:59:52.248',0.064,0.053,-,-,-
'120:59:52.256',0.064,0.053,-,-,-
'120:59:52.264',0.064,0.035,-,-,-
'120:59:52.272',0.064,0.053,-,-,-
'120:59:52.280',0.064,0.053,-,-,-
'120:59:52.288',0.064,0.044,-,-,-
'120:59:52.296',0.064,0.053,-,-,-
'120:59:52.304',0.056,0.044,-,-,-
'120:59:52.312',0.056,0.035,-,-,-
'120:59:52.320',0.048,0.053,-,-,-
'120:59:52.328',0.040,0.026,-,-,-
'120:59:52.336',0.032,0.018,-,-,-
'120:59:52.344',0.024,0.026,-,-,-
'120:59:52.352',0.008,0.009,-,-,-
'120:59:52.360',0.000,0.009,-,-,-
'120:59:52.368',-0.040,0.000,-,-,-
'120:59:52.376',-0.080,-0.079,-,-,-
'120:59:52.384',0.032,-0.149,-,-,-
'120:59:52.392',0.408,0.000,-,-,-
'120:59:52.400',0.760,0.509,-,-,-
'120:59:52.408',0.768,0.807,-,-,-
'120:59:52.416',0.192,0.377,-,-,-
'120:59:52.424',-0.168,-0.061,-,-,-
'120:59:52.432',-0.248,-0.289,-,-,-
'120:59:52.440',-0.152,-0.228,-,-,-
'120:59:52.448',-0.048,-0.096,-,-,-
'120:59:52.456',0.000,0.000,-,-,-
'120:59:52.464',0.008,-0.009,-,-,-
'120:59:52.472',0.016,0.009,-,-,-
'120:59:52.480',0.024,0.000,-,-,-
'120:59:52.488',0.024,0.018,-,-,-
'120:59:52.496',0.024,0.000,-,-,-
'120:59:52.504',0.024,0.009,-,-,-
'120:59:52.512',0.024,0.000,-,-,-
'120:59:52.520',0.016,0.009,-,-,-
'120:59:52.528',0.016,0.000,-,-,-
'120:59:52.536',0.008,-0.009,-,-,-
'120:59:52.544',0.000,0.000,-,-,-
'120:59:52.552',0.000,-0.018,-,-,-
'120:59:52.560',-0.008,-0.018,-,-,-
'120:59:52.568',-0.008,-0.044,-,-,-
'120:59:52.576',-0.016,-0.018,-,-,-
'120:59:52.584',-0.016,-0.035,-,-,-
'120:59:52.592',-0.024,-0.053,-,-,-
'120:59:52.600',-0.040,-0.053,-,-,-
'120:59:52.608',-0.072,-0.070,-,-,-
'120:59:52.616',-0.112,-0.123,-,-,-
'120:59:52.624',-0.144,-0.140,-,-,-
'120:59:52.632',-0.168,-0.175,-,-,-
'120:59:52.640',-0.176,-0.184,-,-,-
'120:59:52.648',-0.160,-0.202,-,-,-
'120:59:52.656',-0.120,-0.158,-,-,-
'120:59:52.664',-0.056,-0.096,-,-,-
'120:59:52.672',-0.008,-0.026,-,-,-
'120:59:52.680',0.024,0.018,-,-,-
'120:59:52.688',0.032,0.035,-,-,-
'120:59:52.696',0.024,0.044,-,-,-
'120:59:52.704',0.024,0.018,-,-,-
'120:59:52.712',0.032,0.035,-,-,-
'120:59:52.720',0.024,0.026,-,-,-
'120:59:52.728',0.024,0.018,-,-,-
'120:59:52.736',0.016,0.026,-,-,-
'120:59:52.744',0.008,0.009,-,-,-
'120:59:52.752',0.008,0.000,-,-,-
'120:59:52.760',0.000,0.018,-,-,-
'120:59:52.768',0.000,0.000,-,-,-
'120:59:52.776',-0.008,0.009,-,-,-
'120:59:52.784',-0.016,-0.009,-,-,-
'120:59:52.792',-0.024,0.000,-,-,-
'120:59:52.800',-0.032,-0.018,-,-,-
'120:59:52.808',-0.040,-0.009,-,-,-
'120:59:52.816',-0.056,-0.026,-,-,-
'120:59:52.824',-0.112,-0.044,-,-,-
'120:59:52.832',-0.200,-0.140,-,-,-
'120:59:52.840',-0.216,-0.254,-,-,-
'120:59:52.848',0.104,-0.289,-,-,-
'120:59:52.856',0.552,0.184,-,-,-
'120:59:52.864',0.680,0.702,-,-,-
'120:59:52.872',0.360,0.746,-,-,-
'120:59:52.880',0.008,0.123,-,-,-
'120:59:52.888',-0.112,-0.114,-,-,-
'120:59:52.896',-0.072,-0.140,-,-,-
'120:59:52.904',-0.016,-0.018,-,-,-
'120:59:52.912',0.008,0.000,-,-,-
'120:59:52.920',0.008,0.018,-,-,-
'120:59:52.928',0.016,0.000,-,-,-
'120:59:52.936',0.008,0.009,-,-,-
'120:59:52.944',0.008,0.000,-,-,-
'120:59:52.952',0.008,0.000,-,-,-
'120:59:52.960',0.008,0.009,-,-,-
'120:59:52.968',0.008,0.000,-,-,-
'120:59:52.976',-0.008,0.000,-,-,-
'120:59:52.984',-0.016,-0.018,-,-,-
'120:59:52.992',-0.024,-0.018,-,-,-
'120:59:53.000',-0.024,-0.035,-,-,-
'120:59:53.008',-0.024,-0.026,-,-,-
'120:59:53.016',-0.032,-0.035,-,-,-
'120:59:53.024',-0.040,-0.053,-,-,-
'120:59:53.032',-0.048,-0.061,-,-,-
'120:59:53.040',-0.072,-0.044,-,-,-
'120:59:53.048',-0.104,-0.096,-,-,-
'120:59:53.056',-0.136,-0.123,-,-,-
'120:59:53.064',-0.168,-0.175,-,-,-
'120:59:53.072',-0.184,-0.175,-,-,-
'120:59:53.080',-0.184,-0.202,-,-,-
'120:59:53.088',-0.160,-0.175,-,-,-
'120:59:53.096',-0.112,-0.158,-,-,-
'120:59:53.104',-0.048,-0.088,-,-,-
'120:59:53.112',0.016,-0.018,-,-,-
'120:59:53.120',0.048,0.035,-,-,-
'120:59:53.128',0.048,0.044,-,-,-
'120:59:53.136',0.040,0.035,-,-,-
'120:59:53.144',0.040,0.053,-,-,-
'120:59:53.152',0.040,0.035,-,-,-
'120:59:53.160',0.040,0.053,-,-,-
'120:59:53.168',0.032,0.026,-,-,-
'120:59:53.176',0.024,0.044,-,-,-
'120:59:53.184',0.024,0.018,-,-,-
'120:59:53.192',0.016,0.035,-,-,-
'120:59:53.200',0.008,0.018,-,-,-
'120:59:53.208',-0.008,0.000,-,-,-
