'Elapsed time','I','II','V','MCL1','ABP'
'84:54:47.032',-,-0.064,-,-,84.000
'84:54:47.040',-,-0.032,-,-,84.000
'84:54:47.048',-,0.000,-,-,84.800
'84:54:47.056',-,0.000,-,-,84.000
'84:54:47.064',-,0.000,-,-,84.000
'84:54:47.072',-,0.000,-,-,83.200
'84:54:47.080',-,0.000,-,-,81.600
'84:54:47.088',-,0.032,-,-,80.800
'84:54:47.096',-,0.000,-,-,80.000
'84:54:47.104',-,0.000,-,-,78.400
'84:54:47.112',-,0.000,-,-,77.600
'84:54:47.120',-,-0.032,-,-,76.800
'84:54:47.128',-,-0.064,-,-,76.000
'84:54:47.136',-,-0.064,-,-,75.200
'84:54:47.144',-,-0.032,-,-,74.400
'84:54:47.152',-,-0.032,-,-,73.600
'84:54:47.160',-,0.000,-,-,72.800
'84:54:47.168',-,0.128,-,-,72.000
'84:54:47.176',-,0.480,-,-,71.200
'84:54:47.184',-,0.736,-,-,70.400
'84:54:47.192',-,0.256,-,-,70.400
'84:54:47.200',-,-0.192,-,-,69.600
'84:54:47.208',-,-0.352,-,-,68.800
'84:54:47.216',-,-0.320,-,-,68.000
'84:54:47.224',-,-0.224,-,-,67.200
'84:54:47.232',-,-0.128,-,-,66.400
'84:54:47.240',-,-0.064,-,-,65.600
'84:54:47.248',-,-0.064,-,-,64.800
'84:54:47.256',-,-0.032,-,-,64.800
'84:54:47.264',-,0.000,-,-,64.000
'84:54:47.272',-,0.000,-,-,63.200
'84:54:47.280',-,-0.032,-,-,63.200
'84:54:47.288',-,0.000,-,-,63.200
'84:54:47.296',-,0.000,-,-,65.600
'84:54:47.304',-,0.000,-,-,70.400
'84:54:47.312',-,0.000,-,-,79.200
'84:54:47.320',-,0.000,-,-,92.000
'84:54:47.328',-,0.000,-,-,108.000
'84:54:47.336',-,0.032,-,-,122.400
'84:54:47.344',-,0.064,-,-,134.400
'84:54:47.352',-,0.096,-,-,141.600
'84:54:47.360',-,0.128,-,-,144.800
'84:54:47.368',-,0.160,-,-,146.400
'84:54:47.376',-,0.192,-,-,146.400
'84:54:47.384',-,0.192,-,-,147.200
'84:54:47.392',-,0.224,-,-,148.000
'84:54:47.400',-,0.192,-,-,148.000
'84:54:47.408',-,0.160,-,-,148.800
'84:54:47.416',-,0.128,-,-,148.000
'84:54:47.424',-,0.064,-,-,147.200
'84:54:47.432',-,0.032,-,-,146.400
'84:54:47.440',-,0.000,-,-,145.600
'84:54:47.448',-,-0.032,-,-,144.800
'84:54:47.456',-,-0.064,-,-,143.200
'84:54:47.464',-,-0.064,-,-,142.400
'84:54:47.472',-,-0.064,-,-,140.800
'84:54:47.480',-,-0.064,-,-,139.200
'84:54:47.488',-,-0.064,-,-,137.600
'84:54:47.496',-,-0.064,-,-,136.000
'84:54:47.504',-,-0.064,-,-,133.600
'84:54:47.512',-,-0.064,-,-,130.400
'84:54:47.520',-,-0.064,-,-,127.200
'84:54:47.528',-,-0.064,-,-,123.200
'84:54:47.536',-,-0.064,-,-,118.400
'84:54:47.544',-,-0.064,-,-,113.600
'84:54:47.552',-,-0.064,-,-,108.000
'84:54:47.560',-,-0.064,-,-,102.400
'84:54:47.568',-,-0.064,-,-,96.800
'84:54:47.576',-,-0.064,-,-,92.000
'84:54:47.584',-,-0.064,-,-,88.000
'84:54:47.592',-,-0.064,-,-,84.800
'84:54:47.600',-,-0.064,-,-,84.000
'84:54:47.608',-,-0.064,-,-,83.200
'84:54:47.616',-,-0.032,-,-,84.000
'84:54:47.624',-,-0.032,-,-,84.000
'84:54:47.632',-,0.000,-,-,84.000
'84:54:47.640',-,0.000,-,-,84.000
'84:54:47.648',-,0.000,-,-,83.200
'84:54:47.656',-,0.000,-,-,82.400
'84:54:47.664',-,0.032,-,-,80.800
'84:54:47.672',-,0.032,-,-,80.000
'84:54:47.680',-,0.000,-,-,79.200
'84:54:47.688',-,0.000,-,-,77.600
'84:54:47.696',-,0.000,-,-,76.800
'84:54:47.704',-,-0.064,-,-,76.000
'84:54:47.712',-,-0.064,-,-,75.200
'84:54:47.720',-,-0.064,-,-,74.400
'84:54:47.728',-,-0.064,-,-,73.600
'84:54:47.736',-,-0.032,-,-,72.800
'84:54:47.744',-,0.000,-,-,72.800
'84:54:47.752',-,0.224,-,-,72.000
'84:54:47.760',-,0.672,-,-,71.200
'84:54:47.768',-,0.704,-,-,70.400
'84:54:47.776',-,0.000,-,-,70.400
'84:54:47.784',-,-0.352,-,-,69.600
'84:54:47.792',-,-0.384,-,-,68.800
'84:54:47.800',-,-0.288,-,-,68.000
'84:54:47.808',-,-0.160,-,-,67.200
'84:54:47.816',-,-0.128,-,-,66.400
'84:54:47.824',-,-0.096,-,-,66.400
'84:54:47.832',-,-0.064,-,-,65.600
'84:54:47.840',-,-0.064,-,-,64.800
'84:54:47.848',-,-0.064,-,-,64.800
'84:54:47.856',-,-0.032,-,-,64.000
'84:54:47.864',-,-0.032,-,-,64.000
'84:54:47.872',-,-0.032,-,-,65.600
'84:54:47.880',-,0.000,-,-,68.800
'84:54:47.888',-,0.000,-,-,76.000
'84:54:47.896',-,0.000,-,-,87.200
'84:54:47.904',-,0.000,-,-,101.600
'84:54:47.912',-,0.000,-,-,117.600
'84:54:47.920',-,0.032,-,-,131.200
'84:54:47.928',-,0.064,-,-,140.800
'84:54:47.936',-,0.096,-,-,145.600
'84:54:47.944',-,0.128,-,-,147.200
'84:54:47.952',-,0.160,-,-,147.200
'84:54:47.960',-,0.192,-,-,148.000
'84:54:47.968',-,0.224,-,-,148.800
'84:54:47.976',-,0.192,-,-,149.600
'84:54:47.984',-,0.192,-,-,150.400
'84:54:47.992',-,0.128,-,-,150.400
'84:54:48.000',-,0.096,-,-,149.600
'84:54:48.008',-,0.064,-,-,148.800
'84:54:48.016',-,0.000,-,-,148.000
'84:54:48.024',-,0.000,-,-,147.200
'84:54:48.032',-,-0.064,-,-,146.400
'84:54:48.040',-,-0.064,-,-,145.600
'84:54:48.048',-,-0.064,-,-,144.000
'84:54:48.056',-,-0.064,-,-,142.400
'84:54:48.064',-,-0.064,-,-,140.800
'84:54:48.072',-,-0.064,-,-,138.400
'84:54:48.080',-,-0.096,-,-,136.800
'84:54:48.088',-,-0.064,-,-,133.600
'84:54:48.096',-,-0.064,-,-,130.400
'84:54:48.104',-,-0.064,-,-,126.400
'84:54:48.112',-,-0.064,-,-,122.400
'84:54:48.120',-,-0.064,-,-,117.600
'84:54:48.128',-,-0.064,-,-,112.000
'84:54:48.136',-,-0.064,-,-,106.400
'84:54:48.144',-,-0.064,-,-,100.800
'84:54:48.152',-,-0.064,-,-,95.200
'84:54:48.160',-,-0.064,-,-,90.400
'84:54:48.168',-,-0.064,-,-,87.200
'84:54:48.176',-,-0.064,-,-,85.600
'84:54:48.184',-,-0.032,-,-,84.000
'84:54:48.192',-,-0.032,-,-,84.000
'84:54:48.200',-,-0.032,-,-,84.800
'84:54:48.208',-,0.000,-,-,84.800
'84:54:48.216',-,0.000,-,-,84.800
'84:54:48.224',-,0.032,-,-,84.000
'84:54:48.232',-,0.032,-,-,83.200
'84:54:48.240',-,0.032,-,-,82.400
'84:54:48.248',-,0.064,-,-,81.600
'84:54:48.256',-,0.032,-,-,80.000
'84:54:48.264',-,0.000,-,-,79.200
'84:54:48.272',-,0.032,-,-,78.400
'84:54:48.280',-,0.000,-,-,77.600
'84:54:48.288',-,-0.032,-,-,76.800
'84:54:48.296',-,-0.064,-,-,76.000
'84:54:48.304',-,-0.064,-,-,75.200
'84:54:48.312',-,-0.032,-,-,74.400
'84:54:48.320',-,0.000,-,-,73.600
'84:54:48.328',-,0.096,-,-,72.800
'84:54:48.336',-,0.416,-,-,72.000
'84:54:48.344',-,0.736,-,-,71.200
'84:54:48.352',-,0.320,-,-,70.400
'84:54:48.360',-,-0.160,-,-,70.400
'84:54:48.368',-,-0.352,-,-,69.600
'84:54:48.376',-,-0.352,-,-,68.800
'84:54:48.384',-,-0.224,-,-,68.000
'84:54:48.392',-,-0.128,-,-,67.200
'84:54:48.400',-,-0.064,-,-,66.400
'84:54:48.408',-,-0.064,-,-,65.600
'84:54:48.416',-,-0.032,-,-,65.600
'84:54:48.424',-,-0.032,-,-,64.800
'84:54:48.432',-,-0.032,-,-,64.000
'84:54:48.440',-,-0.032,-,-,64.000
'84:54:48.448',-,0.000,-,-,64.000
'84:54:48.456',-,0.000,-,-,65.600
'84:54:48.464',-,0.000,-,-,70.400
'84:54:48.472',-,0.000,-,-,79.200
'84:54:48.480',-,0.000,-,-,92.000
'84:54:48.488',-,0.000,-,-,107.200
'84:54:48.496',-,0.032,-,-,122.400
'84:54:48.504',-,0.064,-,-,134.400
'84:54:48.512',-,0.064,-,-,141.600
'84:54:48.520',-,0.096,-,-,144.800
'84:54:48.528',-,0.128,-,-,146.400
'84:54:48.536',-,0.160,-,-,146.400
'84:54:48.544',-,0.192,-,-,147.200
'84:54:48.552',-,0.192,-,-,148.000
'84:54:48.560',-,0.192,-,-,148.800
'84:54:48.568',-,0.160,-,-,148.800
'84:54:48.576',-,0.128,-,-,148.800
'84:54:48.584',-,0.064,-,-,148.000
'84:54:48.592',-,0.000,-,-,147.200
'84:54:48.600',-,0.000,-,-,146.400
'84:54:48.608',-,-0.032,-,-,144.800
'84:54:48.616',-,-0.064,-,-,144.000
'84:54:48.624',-,-0.064,-,-,143.200
'84:54:48.632',-,-0.064,-,-,141.600
'84:54:48.640',-,-0.064,-,-,140.000
'84:54:48.648',-,-0.064,-,-,138.400
'84:54:48.656',-,-0.064,-,-,136.000
'84:54:48.664',-,-0.064,-,-,133.600
'84:54:48.672',-,-0.096,-,-,130.400
'84:54:48.680',-,-0.064,-,-,127.200
'84:54:48.688',-,-0.096,-,-,123.200
'84:54:48.696',-,-0.064,-,-,118.400
'84:54:48.704',-,-0.096,-,-,113.600
'84:54:48.712',-,-0.064,-,-,108.000
'84:54:48.720',-,-0.064,-,-,102.400
'84:54:48.728',-,-0.064,-,-,96.800
'84:54:48.736',-,-0.064,-,-,92.000
'84:54:48.744',-,-0.064,-,-,87.200
'84:54:48.752',-,-0.064,-,-,84.800
'84:54:48.760',-,-0.064,-,-,83.200
'84:54:48.768',-,-0.064,-,-,83.200
'84:54:48.776',-,-0.032,-,-,83.200
'84:54:48.784',-,-0.032,-,-,84.000
'84:54:48.792',-,0.000,-,-,84.000
'84:54:48.800',-,0.000,-,-,84.000
'84:54:48.808',-,0.032,-,-,83.200
'84:54:48.816',-,0.032,-,-,81.600
'84:54:48.824',-,0.064,-,-,80.800
'84:54:48.832',-,0.064,-,-,80.000
'84:54:48.840',-,0.032,-,-,78.400
'84:54:48.848',-,0.000,-,-,77.600
'84:54:48.856',-,0.000,-,-,76.800
'84:54:48.864',-,-0.032,-,-,76.000
'84:54:48.872',-,-0.032,-,-,75.200
'84:54:48.880',-,-0.032,-,-,74.400
'84:54:48.888',-,-0.032,-,-,73.600
'84:54:48.896',-,0.000,-,-,72.800
'84:54:48.904',-,0.032,-,-,72.000
'84:54:48.912',-,0.256,-,-,72.000
'84:54:48.920',-,0.704,-,-,71.200
'84:54:48.928',-,0.736,-,-,70.400
'84:54:48.936',-,0.000,-,-,69.600
'84:54:48.944',-,-0.320,-,-,68.800
'84:54:48.952',-,-0.384,-,-,68.000
'84:54:48.960',-,-0.256,-,-,68.000
'84:54:48.968',-,-0.160,-,-,67.200
'84:54:48.976',-,-0.096,-,-,66.400
'84:54:48.984',-,-0.064,-,-,66.400
'84:54:48.992',-,-0.064,-,-,65.600
'84:54:49.000',-,-0.064,-,-,64.800
'84:54:49.008',-,-0.064,-,-,64.800
'84:54:49.016',-,-0.032,-,-,64.000
'84:54:49.024',-,-0.032,-,-,64.000
'84:54:49.032',-,-0.032,-,-,64.800
'84:54:49.040',-,-0.032,-,-,68.000
'84:54:49.048',-,-0.032,-,-,75.200
'84:54:49.056',-,-0.032,-,-,86.400
'84:54:49.064',-,0.000,-,-,101.600
'84:54:49.072',-,0.000,-,-,116.800
'84:54:49.080',-,0.000,-,-,130.400
'84:54:49.088',-,0.032,-,-,140.000
'84:54:49.096',-,0.064,-,-,144.800
'84:54:49.104',-,0.096,-,-,147.200
'84:54:49.112',-,0.128,-,-,148.000
'84:54:49.120',-,0.160,-,-,148.000
'84:54:49.128',-,0.160,-,-,148.800
'84:54:49.136',-,0.160,-,-,149.600
'84:54:49.144',-,0.128,-,-,150.400
'84:54:49.152',-,0.096,-,-,150.400
'84:54:49.160',-,0.064,-,-,149.600
'84:54:49.168',-,0.000,-,-,148.800
'84:54:49.176',-,0.000,-,-,148.000
'84:54:49.184',-,-0.064,-,-,147.200
'84:54:49.192',-,-0.064,-,-,145.600
'84:54:49.200',-,-0.096,-,-,144.800
'84:54:49.208',-,-0.096,-,-,143.200
'84:54:49.216',-,-0.096,-,-,141.600
'84:54:49.224',-,-0.096,-,-,140.000
'84:54:49.232',-,-0.128,-,-,138.400
'84:54:49.240',-,-0.128,-,-,136.000
'84:54:49.248',-,-0.096,-,-,132.800
'84:54:49.256',-,-0.096,-,-,129.600
'84:54:49.264',-,-0.128,-,-,126.400
'84:54:49.272',-,-0.096,-,-,121.600
'84:54:49.280',-,-0.096,-,-,116.800
'84:54:49.288',-,-0.096,-,-,111.200
'84:54:49.296',-,-0.096,-,-,105.600
'84:54:49.304',-,-0.096,-,-,100.000
'84:54:49.312',-,-0.064,-,-,94.400
'84:54:49.320',-,-0.064,-,-,90.400
'84:54:49.328',-,-0.064,-,-,87.200
'84:54:49.336',-,-0.064,-,-,84.800
'84:54:49.344',-,-0.064,-,-,84.800
'84:54:49.352',-,-0.064,-,-,84.800
'84:54:49.360',-,-0.032,-,-,84.800
'84:54:49.368',-,0.000,-,-,84.800
'84:54:49.376',-,0.000,-,-,84.800
'84:54:49.384',-,0.000,-,-,84.000
'84:54:49.392',-,0.032,-,-,83.200
'84:54:49.400',-,0.032,-,-,82.400
'84:54:49.408',-,0.064,-,-,81.600
'84:54:49.416',-,0.032,-,-,80.000
'84:54:49.424',-,0.000,-,-,79.200
'84:54:49.432',-,0.000,-,-,78.400
'84:54:49.440',-,0.000,-,-,77.600
'84:54:49.448',-,-0.032,-,-,76.800
'84:54:49.456',-,-0.032,-,-,76.000
'84:54:49.464',-,-0.032,-,-,75.200
'84:54:49.472',-,-0.032,-,-,74.400
'84:54:49.480',-,0.000,-,-,73.600
'84:54:49.488',-,0.096,-,-,72.800
'84:54:49.496',-,0.384,-,-,72.000
'84:54:49.504',-,0.736,-,-,72.000
'84:54:49.512',-,0.352,-,-,71.200
'84:54:49.520',-,-0.160,-,-,70.400
'84:54:49.528',-,-0.352,-,-,69.600
'84:54:49.536',-,-0.384,-,-,68.800
'84:54:49.544',-,-0.256,-,-,68.000
'84:54:49.552',-,-0.160,-,-,67.200
'84:54:49.560',-,-0.128,-,-,67.200
'84:54:49.568',-,-0.064,-,-,66.400
'84:54:49.576',-,-0.064,-,-,65.600
'84:54:49.584',-,-0.064,-,-,64.800
'84:54:49.592',-,-0.064,-,-,64.800
'84:54:49.600',-,-0.032,-,-,64.000
'84:54:49.608',-,-0.064,-,-,64.000
'84:54:49.616',-,-0.032,-,-,66.400
'84:54:49.624',-,-0.032,-,-,70.400
'84:54:49.632',-,0.000,-,-,79.200
'84:54:49.640',-,0.000,-,-,92.000
'84:54:49.648',-,0.000,-,-,107.200
'84:54:49.656',-,0.000,-,-,122.400
'84:54:49.664',-,0.032,-,-,134.400
'84:54:49.672',-,0.064,-,-,141.600
'84:54:49.680',-,0.064,-,-,144.800
'84:54:49.688',-,0.128,-,-,146.400
'84:54:49.696',-,0.128,-,-,146.400
'84:54:49.704',-,0.160,-,-,147.200
'84:54:49.712',-,0.192,-,-,148.000
'84:54:49.720',-,0.160,-,-,148.800
'84:54:49.728',-,0.128,-,-,148.800
'84:54:49.736',-,0.064,-,-,148.800
'84:54:49.744',-,0.032,-,-,148.000
'84:54:49.752',-,0.000,-,-,147.200
'84:54:49.760',-,-0.032,-,-,146.400
'84:54:49.768',-,-0.064,-,-,145.600
'84:54:49.776',-,-0.096,-,-,144.800
'84:54:49.784',-,-0.128,-,-,143.200
'84:54:49.792',-,-0.160,-,-,142.400
'84:54:49.800',-,-0.128,-,-,140.800
'84:54:49.808',-,-0.128,-,-,138.400
'84:54:49.816',-,-0.128,-,-,136.800
'84:54:49.824',-,-0.160,-,-,133.600
'84:54:49.832',-,-0.160,-,-,131.200
'84:54:49.840',-,-0.128,-,-,127.200
'84:54:49.848',-,-0.128,-,-,123.200
'84:54:49.856',-,-0.160,-,-,119.200
'84:54:49.864',-,-0.128,-,-,114.400
'84:54:49.872',-,-0.128,-,-,108.800
'84:54:49.880',-,-0.128,-,-,103.200
'84:54:49.888',-,-0.160,-,-,97.600
'84:54:49.896',-,-0.128,-,-,92.800
'84:54:49.904',-,-0.096,-,-,88.000
'84:54:49.912',-,-0.096,-,-,84.800
'84:54:49.920',-,-0.064,-,-,83.200
'84:54:49.928',-,-0.064,-,-,83.200
'84:54:49.936',-,-0.064,-,-,83.200
'84:54:49.944',-,-0.064,-,-,84.000
'84:54:49.952',-,-0.032,-,-,84.000
'84:54:49.960',-,0.000,-,-,84.000
'84:54:49.968',-,0.000,-,-,83.200
'84:54:49.976',-,0.000,-,-,81.600
'84:54:49.984',-,0.000,-,-,80.800
'84:54:49.992',-,0.032,-,-,80.000
'84:54:50.000',-,0.000,-,-,78.400
'84:54:50.008',-,0.000,-,-,77.600
'84:54:50.016',-,0.000,-,-,76.800
'84:54:50.024',-,-0.064,-,-,76.000
'84:54:50.032',-,-0.064,-,-,75.200
'84:54:50.040',-,-0.064,-,-,74.400
'84:54:50.048',-,-0.064,-,-,73.600
'84:54:50.056',-,-0.032,-,-,72.800
'84:54:50.064',-,0.032,-,-,72.000
'84:54:50.072',-,0.256,-,-,72.000
'84:54:50.080',-,0.672,-,-,71.200
'84:54:50.088',-,0.736,-,-,70.400
'84:54:50.096',-,-0.064,-,-,69.600
'84:54:50.104',-,-0.352,-,-,68.800
'84:54:50.112',-,-0.384,-,-,68.000
'84:54:50.120',-,-0.288,-,-,67.200
'84:54:50.128',-,-0.160,-,-,67.200
'84:54:50.136',-,-0.128,-,-,66.400
'84:54:50.144',-,-0.064,-,-,65.600
'84:54:50.152',-,-0.064,-,-,65.600
'84:54:50.160',-,-0.064,-,-,64.800
'84:54:50.168',-,-0.064,-,-,64.000
'84:54:50.176',-,-0.064,-,-,64.000
'84:54:50.184',-,-0.064,-,-,64.000
'84:54:50.192',-,-0.064,-,-,64.800
'84:54:50.200',-,-0.064,-,-,68.000
'84:54:50.208',-,-0.064,-,-,75.200
'84:54:50.216',-,-0.032,-,-,85.600
'84:54:50.224',-,-0.032,-,-,100.800
'84:54:50.232',-,-0.032,-,-,116.000
'84:54:50.240',-,0.000,-,-,129.600
'84:54:50.248',-,0.000,-,-,139.200
'84:54:50.256',-,0.032,-,-,144.800
'84:54:50.264',-,0.064,-,-,146.400
'84:54:50.272',-,0.096,-,-,147.200
'84:54:50.280',-,0.128,-,-,148.000
'84:54:50.288',-,0.128,-,-,148.800
'84:54:50.296',-,0.128,-,-,149.600
'84:54:50.304',-,0.096,-,-,150.400
'84:54:50.312',-,0.064,-,-,149.600
'84:54:50.320',-,0.000,-,-,149.600
'84:54:50.328',-,-0.032,-,-,148.000
'84:54:50.336',-,-0.064,-,-,147.200
'84:54:50.344',-,-0.096,-,-,146.400
'84:54:50.352',-,-0.128,-,-,144.800
'84:54:50.360',-,-0.160,-,-,144.000
'84:54:50.368',-,-0.160,-,-,142.400
'84:54:50.376',-,-0.160,-,-,141.600
'84:54:50.384',-,-0.160,-,-,140.000
'84:54:50.392',-,-0.160,-,-,137.600
'84:54:50.400',-,-0.160,-,-,135.200
'84:54:50.408',-,-0.160,-,-,132.800
'84:54:50.416',-,-0.160,-,-,129.600
'84:54:50.424',-,-0.160,-,-,125.600
'84:54:50.432',-,-0.160,-,-,120.800
'84:54:50.440',-,-0.160,-,-,116.000
'84:54:50.448',-,-0.160,-,-,110.400
'84:54:50.456',-,-0.160,-,-,104.800
'84:54:50.464',-,-0.128,-,-,99.200
'84:54:50.472',-,-0.160,-,-,94.400
'84:54:50.480',-,-0.128,-,-,89.600
'84:54:50.488',-,-0.096,-,-,87.200
'84:54:50.496',-,-0.096,-,-,85.600
'84:54:50.504',-,-0.096,-,-,84.800
'84:54:50.512',-,-0.064,-,-,85.600
'84:54:50.520',-,-0.064,-,-,85.600
'84:54:50.528',-,-0.032,-,-,85.600
'84:54:50.536',-,0.000,-,-,85.600
'84:54:50.544',-,0.000,-,-,84.800
'84:54:50.552',-,0.000,-,-,84.000
'84:54:50.560',-,0.000,-,-,83.200
'84:54:50.568',-,0.032,-,-,81.600
'84:54:50.576',-,0.032,-,-,80.800
'84:54:50.584',-,0.000,-,-,80.000
'84:54:50.592',-,0.032,-,-,79.200
'84:54:50.600',-,0.000,-,-,78.400
'84:54:50.608',-,0.000,-,-,77.600
'84:54:50.616',-,0.000,-,-,76.800
'84:54:50.624',-,0.000,-,-,76.000
'84:54:50.632',-,0.000,-,-,75.200
'84:54:50.640',-,0.032,-,-,74.400
'84:54:50.648',-,0.128,-,-,74.400
'84:54:50.656',-,0.416,-,-,73.600
'84:54:50.664',-,0.768,-,-,72.800
'84:54:50.672',-,0.512,-,-,72.000
'84:54:50.680',-,0.000,-,-,71.200
'84:54:50.688',-,-0.224,-,-,71.200
'84:54:50.696',-,-0.256,-,-,70.400
'84:54:50.704',-,-0.096,-,-,69.600
'84:54:50.712',-,0.000,-,-,69.600
'84:54:50.720',-,0.032,-,-,68.800
'84:54:50.728',-,0.096,-,-,68.800
'84:54:50.736',-,0.064,-,-,68.000
'84:54:50.744',-,0.128,-,-,68.000
'84:54:50.752',-,0.128,-,-,67.200
'84:54:50.760',-,0.160,-,-,67.200
'84:54:50.768',-,0.160,-,-,68.000
'84:54:50.776',-,0.192,-,-,71.200
'84:54:50.784',-,0.192,-,-,77.600
'84:54:50.792',-,0.160,-,-,88.800
'84:54:50.800',-,0.224,-,-,104.000
'84:54:50.808',-,0.256,-,-,120.000
'84:54:50.816',-,0.256,-,-,135.200
'84:54:50.824',-,0.288,-,-,146.400
'84:54:50.832',-,0.352,-,-,152.800
'84:54:50.840',-,0.352,-,-,156.000
'84:54:50.848',-,0.416,-,-,156.800
'84:54:50.856',-,0.448,-,-,157.600
'84:54:50.864',-,0.480,-,-,159.200
'84:54:50.872',-,0.480,-,-,160.000
'84:54:50.880',-,0.480,-,-,161.600
'84:54:50.888',-,0.480,-,-,161.600
'84:54:50.896',-,0.416,-,-,161.600
'84:54:50.904',-,0.352,-,-,161.600
'84:54:50.912',-,0.352,-,-,161.600
'84:54:50.920',-,0.288,-,-,160.800
'84:54:50.928',-,0.256,-,-,160.800
'84:54:50.936',-,0.192,-,-,160.000
'84:54:50.944',-,0.256,-,-,159.200
'84:54:50.952',-,0.224,-,-,158.400
'84:54:50.960',-,0.224,-,-,157.600
'84:54:50.968',-,0.192,-,-,156.000
'84:54:50.976',-,0.192,-,-,154.400
'84:54:50.984',-,0.192,-,-,152.000
'84:54:50.992',-,0.256,-,-,148.800
'84:54:51.000',-,0.192,-,-,145.600
'84:54:51.008',-,0.224,-,-,141.600
'84:54:51.016',-,0.160,-,-,136.800
'84:54:51.024',-,0.256,-,-,131.200
'84:54:51.032',-,0.192,-,-,125.600
'84:54:51.040',-,0.224,-,-,120.000
'84:54:51.048',-,0.160,-,-,114.400
'84:54:51.056',-,0.256,-,-,109.600
'84:54:51.064',-,0.224,-,-,106.400
'84:54:51.072',-,0.256,-,-,105.600
'84:54:51.080',-,0.256,-,-,105.600
'84:54:51.088',-,0.352,-,-,106.400
'84:54:51.096',-,0.288,-,-,107.200
'84:54:51.104',-,0.256,-,-,108.000
'84:54:51.112',-,0.352,-,-,108.800
'84:54:51.120',-,0.352,-,-,108.800
'84:54:51.128',-,0.384,-,-,108.800
'84:54:51.136',-,0.352,-,-,108.000
'84:54:51.144',-,0.416,-,-,107.200
'84:54:51.152',-,0.416,-,-,106.400
'84:54:51.160',-,0.448,-,-,106.400
'84:54:51.168',-,0.352,-,-,105.600
'84:54:51.176',-,0.416,-,-,105.600
'84:54:51.184',-,0.384,-,-,104.800
'84:54:51.192',-,0.320,-,-,104.800
'84:54:51.200',-,0.288,-,-,104.000
'84:54:51.208',-,0.352,-,-,103.200
'84:54:51.216',-,0.320,-,-,103.200
'84:54:51.224',-,0.320,-,-,102.400
'84:54:51.232',-,0.384,-,-,101.600
'84:54:51.240',-,0.608,-,-,101.600
'84:54:51.248',-,0.992,-,-,100.800
'84:54:51.256',-,1.032,-,-,100.000
'84:54:51.264',-,0.320,-,-,99.200
'84:54:51.272',-,0.064,-,-,99.200
'84:54:51.280',-,0.032,-,-,98.400
'84:54:51.288',-,0.128,-,-,98.400
'84:54:51.296',-,0.192,-,-,97.600
'84:54:51.304',-,0.256,-,-,97.600
'84:54:51.312',-,0.192,-,-,96.800
'84:54:51.320',-,0.288,-,-,96.800
'84:54:51.328',-,0.256,-,-,96.000
'84:54:51.336',-,0.256,-,-,96.800
'84:54:51.344',-,0.256,-,-,98.400
'84:54:51.352',-,0.256,-,-,103.200
'84:54:51.360',-,0.288,-,-,111.200
'84:54:51.368',-,0.256,-,-,122.400
'84:54:51.376',-,0.320,-,-,136.000
'84:54:51.384',-,0.256,-,-,148.800
'84:54:51.392',-,0.320,-,-,158.400
'84:54:51.400',-,0.288,-,-,164.800
'84:54:51.408',-,0.352,-,-,168.800
'84:54:51.416',-,0.320,-,-,170.400
'84:54:51.424',-,0.352,-,-,171.200
'84:54:51.432',-,0.416,-,-,172.800
'84:54:51.440',-,0.480,-,-,174.400
'84:54:51.448',-,0.416,-,-,175.200
'84:54:51.456',-,0.448,-,-,175.200
'84:54:51.464',-,0.480,-,-,176.000
'84:54:51.472',-,0.480,-,-,176.000
'84:54:51.480',-,0.384,-,-,176.000
'84:54:51.488',-,0.416,-,-,176.000
'84:54:51.496',-,0.352,-,-,176.000
'84:54:51.504',-,0.288,-,-,176.000
'84:54:51.512',-,0.224,-,-,176.000
'84:54:51.520',-,0.192,-,-,175.200
'84:54:51.528',-,0.224,-,-,174.400
'84:54:51.536',-,0.160,-,-,172.800
'84:54:51.544',-,0.192,-,-,171.200
'84:54:51.552',-,0.128,-,-,168.800
'84:54:51.560',-,0.192,-,-,166.400
'84:54:51.568',-,0.128,-,-,163.200
'84:54:51.576',-,0.160,-,-,160.000
'84:54:51.584',-,0.128,-,-,155.200
'84:54:51.592',-,0.160,-,-,150.400
'84:54:51.600',-,0.128,-,-,144.800
'84:54:51.608',-,0.128,-,-,138.400
'84:54:51.616',-,0.128,-,-,132.000
'84:54:51.624',-,0.192,-,-,126.400
'84:54:51.632',-,0.128,-,-,121.600
'84:54:51.640',-,0.160,-,-,118.400
'84:54:51.648',-,0.128,-,-,117.600
'84:54:51.656',-,0.160,-,-,116.800
'84:54:51.664',-,0.192,-,-,116.800
'84:54:51.672',-,0.160,-,-,117.600
'84:54:51.680',-,0.192,-,-,117.600
'84:54:51.688',-,0.128,-,-,116.800
'84:54:51.696',-,0.160,-,-,116.000
'84:54:51.704',-,0.192,-,-,115.200
'84:54:51.712',-,0.192,-,-,113.600
'84:54:51.720',-,0.256,-,-,112.800
'84:54:51.728',-,0.192,-,-,111.200
'84:54:51.736',-,0.192,-,-,110.400
'84:54:51.744',-,0.224,-,-,108.800
'84:54:51.752',-,0.192,-,-,108.000
'84:54:51.760',-,0.160,-,-,106.400
'84:54:51.768',-,0.128,-,-,104.800
'84:54:51.776',-,0.128,-,-,103.200
'84:54:51.784',-,0.096,-,-,102.400
'84:54:51.792',-,0.064,-,-,100.800
