'Elapsed time','I','II','V','MCL1','ABP'
'85:05:33.040',-,-0.032,-,-,112.800
'85:05:33.048',-,-0.032,-,-,108.800
'85:05:33.056',-,-0.032,-,-,104.800
'85:05:33.064',-,-0.032,-,-,100.000
'85:05:33.072',-,0.000,-,-,95.200
'85:05:33.080',-,-0.032,-,-,90.400
'85:05:33.088',-,0.000,-,-,86.400
'85:05:33.096',-,0.000,-,-,82.400
'85:05:33.104',-,0.000,-,-,80.000
'85:05:33.112',-,0.000,-,-,78.400
'85:05:33.120',-,0.000,-,-,77.600
'85:05:33.128',-,0.000,-,-,77.600
'85:05:33.136',-,0.000,-,-,77.600
'85:05:33.144',-,0.000,-,-,77.600
'85:05:33.152',-,0.000,-,-,77.600
'85:05:33.160',-,0.000,-,-,77.600
'85:05:33.168',-,0.000,-,-,76.800
'85:05:33.176',-,0.000,-,-,76.800
'85:05:33.184',-,0.032,-,-,76.000
'85:05:33.192',-,0.064,-,-,75.200
'85:05:33.200',-,0.064,-,-,74.400
'85:05:33.208',-,0.064,-,-,73.600
'85:05:33.216',-,0.032,-,-,72.800
'85:05:33.224',-,0.000,-,-,72.000
'85:05:33.232',-,0.000,-,-,71.200
'85:05:33.240',-,0.000,-,-,70.400
'85:05:33.248',-,-0.032,-,-,70.400
'85:05:33.256',-,-0.032,-,-,69.600
'85:05:33.264',-,-0.032,-,-,68.800
'85:05:33.272',-,-0.032,-,-,68.000
'85:05:33.280',-,0.000,-,-,68.000
'85:05:33.288',-,0.128,-,-,67.200
'85:05:33.296',-,0.608,-,-,66.400
'85:05:33.304',-,0.800,-,-,66.400
'85:05:33.312',-,0.352,-,-,65.600
'85:05:33.320',-,0.160,-,-,64.800
'85:05:33.328',-,0.000,-,-,64.000
'85:05:33.336',-,0.000,-,-,64.000
'85:05:33.344',-,-0.032,-,-,63.200
'85:05:33.352',-,-0.096,-,-,63.200
'85:05:33.360',-,-0.096,-,-,62.400
'85:05:33.368',-,-0.096,-,-,62.400
'85:05:33.376',-,-0.064,-,-,61.600
'85:05:33.384',-,-0.064,-,-,61.600
'85:05:33.392',-,-0.064,-,-,60.800
'85:05:33.400',-,-0.064,-,-,60.800
'85:05:33.408',-,-0.064,-,-,60.000
'85:05:33.416',-,-0.064,-,-,60.800
'85:05:33.424',-,-0.032,-,-,63.200
'85:05:33.432',-,-0.032,-,-,69.600
'85:05:33.440',-,-0.032,-,-,78.400
'85:05:33.448',-,0.000,-,-,90.400
'85:05:33.456',-,-0.032,-,-,102.400
'85:05:33.464',-,0.000,-,-,112.000
'85:05:33.472',-,0.000,-,-,119.200
'85:05:33.480',-,0.064,-,-,123.200
'85:05:33.488',-,0.064,-,-,124.800
'85:05:33.496',-,0.128,-,-,126.400
'85:05:33.504',-,0.128,-,-,127.200
'85:05:33.512',-,0.128,-,-,129.600
'85:05:33.520',-,0.128,-,-,130.400
'85:05:33.528',-,0.096,-,-,132.000
'85:05:33.536',-,0.064,-,-,132.800
'85:05:33.544',-,0.064,-,-,132.800
'85:05:33.552',-,0.000,-,-,132.800
'85:05:33.560',-,0.000,-,-,132.800
'85:05:33.568',-,0.000,-,-,132.000
'85:05:33.576',-,0.000,-,-,131.200
'85:05:33.584',-,0.000,-,-,130.400
'85:05:33.592',-,-0.032,-,-,128.800
'85:05:33.600',-,0.000,-,-,127.200
'85:05:33.608',-,-0.032,-,-,125.600
'85:05:33.616',-,0.000,-,-,123.200
'85:05:33.624',-,-0.032,-,-,120.800
'85:05:33.632',-,0.000,-,-,118.400
'85:05:33.640',-,-0.032,-,-,115.200
'85:05:33.648',-,0.000,-,-,112.000
'85:05:33.656',-,-0.032,-,-,108.000
'85:05:33.664',-,0.000,-,-,104.000
'85:05:33.672',-,0.000,-,-,99.200
'85:05:33.680',-,0.000,-,-,94.400
'85:05:33.688',-,0.000,-,-,89.600
'85:05:33.696',-,0.000,-,-,85.600
'85:05:33.704',-,0.000,-,-,82.400
'85:05:33.712',-,0.000,-,-,80.000
'85:05:33.720',-,0.000,-,-,78.400
'85:05:33.728',-,0.000,-,-,78.400
'85:05:33.736',-,0.000,-,-,78.400
'85:05:33.744',-,0.000,-,-,78.400
'85:05:33.752',-,0.000,-,-,78.400
'85:05:33.760',-,0.000,-,-,78.400
'85:05:33.768',-,-0.032,-,-,78.400
'85:05:33.776',-,0.000,-,-,77.600
'85:05:33.784',-,0.000,-,-,76.800
'85:05:33.792',-,0.032,-,-,76.000
'85:05:33.800',-,0.064,-,-,75.200
'85:05:33.808',-,0.032,-,-,74.400
'85:05:33.816',-,0.000,-,-,73.600
'85:05:33.824',-,0.000,-,-,72.800
'85:05:33.832',-,0.000,-,-,72.000
'85:05:33.840',-,-0.032,-,-,71.200
'85:05:33.848',-,-0.064,-,-,71.200
'85:05:33.856',-,-0.064,-,-,70.400
'85:05:33.864',-,-0.064,-,-,69.600
'85:05:33.872',-,-0.064,-,-,68.800
'85:05:33.880',-,-0.064,-,-,68.800
'85:05:33.888',-,0.000,-,-,68.000
'85:05:33.896',-,0.352,-,-,67.200
'85:05:33.904',-,0.768,-,-,67.200
'85:05:33.912',-,0.800,-,-,66.400
'85:05:33.920',-,0.192,-,-,65.600
'85:05:33.928',-,0.064,-,-,65.600
'85:05:33.936',-,-0.032,-,-,64.800
'85:05:33.944',-,-0.032,-,-,64.000
'85:05:33.952',-,-0.096,-,-,64.000
'85:05:33.960',-,-0.160,-,-,63.200
'85:05:33.968',-,-0.160,-,-,63.200
'85:05:33.976',-,-0.128,-,-,62.400
'85:05:33.984',-,-0.128,-,-,62.400
'85:05:33.992',-,-0.096,-,-,61.600
'85:05:34.000',-,-0.096,-,-,61.600
'85:05:34.008',-,-0.096,-,-,61.600
'85:05:34.016',-,-0.064,-,-,61.600
'85:05:34.024',-,-0.096,-,-,64.000
'85:05:34.032',-,-0.064,-,-,68.000
'85:05:34.040',-,-0.064,-,-,76.000
'85:05:34.048',-,-0.064,-,-,87.200
'85:05:34.056',-,-0.064,-,-,98.400
'85:05:34.064',-,-0.032,-,-,109.600
'85:05:34.072',-,0.000,-,-,116.800
'85:05:34.080',-,0.000,-,-,121.600
'85:05:34.088',-,0.032,-,-,124.800
'85:05:34.096',-,0.064,-,-,126.400
'85:05:34.104',-,0.064,-,-,127.200
'85:05:34.112',-,0.064,-,-,128.800
'85:05:34.120',-,0.096,-,-,130.400
'85:05:34.128',-,0.064,-,-,132.000
'85:05:34.136',-,0.032,-,-,132.800
'85:05:34.144',-,0.000,-,-,133.600
'85:05:34.152',-,0.000,-,-,133.600
'85:05:34.160',-,0.000,-,-,132.800
'85:05:34.168',-,-0.032,-,-,132.000
'85:05:34.176',-,-0.064,-,-,131.200
'85:05:34.184',-,-0.064,-,-,130.400
'85:05:34.192',-,-0.064,-,-,128.800
'85:05:34.200',-,-0.064,-,-,127.200
'85:05:34.208',-,-0.064,-,-,125.600
'85:05:34.216',-,-0.064,-,-,124.000
'85:05:34.224',-,-0.064,-,-,121.600
'85:05:34.232',-,-0.064,-,-,119.200
'85:05:34.240',-,-0.064,-,-,116.800
'85:05:34.248',-,-0.064,-,-,113.600
'85:05:34.256',-,-0.064,-,-,109.600
'85:05:34.264',-,-0.064,-,-,104.800
'85:05:34.272',-,-0.064,-,-,100.800
'85:05:34.280',-,-0.064,-,-,96.000
'85:05:34.288',-,-0.064,-,-,91.200
'85:05:34.296',-,-0.032,-,-,86.400
'85:05:34.304',-,-0.032,-,-,83.200
'85:05:34.312',-,-0.032,-,-,80.000
'85:05:34.320',-,-0.032,-,-,78.400
'85:05:34.328',-,-0.032,-,-,77.600
'85:05:34.336',-,-0.032,-,-,77.600
'85:05:34.344',-,-0.032,-,-,77.600
'85:05:34.352',-,0.000,-,-,77.600
'85:05:34.360',-,0.000,-,-,77.600
'85:05:34.368',-,-0.032,-,-,77.600
'85:05:34.376',-,-0.032,-,-,77.600
'85:05:34.384',-,0.000,-,-,76.800
'85:05:34.392',-,0.032,-,-,76.000
'85:05:34.400',-,0.064,-,-,75.200
'85:05:34.408',-,0.064,-,-,74.400
'85:05:34.416',-,0.032,-,-,73.600
'85:05:34.424',-,0.032,-,-,72.800
'85:05:34.432',-,0.000,-,-,72.000
'85:05:34.440',-,0.064,-,-,71.200
'85:05:34.448',-,0.064,-,-,71.200
'85:05:34.456',-,-0.160,-,-,70.400
'85:05:34.464',-,-0.288,-,-,69.600
'85:05:34.472',-,-0.320,-,-,68.800
'85:05:34.480',-,-0.256,-,-,68.000
'85:05:34.488',-,-0.064,-,-,68.000
'85:05:34.496',-,0.224,-,-,67.200
'85:05:34.504',-,0.480,-,-,66.400
'85:05:34.512',-,0.512,-,-,65.600
'85:05:34.520',-,0.096,-,-,65.600
'85:05:34.528',-,-0.032,-,-,64.800
'85:05:34.536',-,-0.096,-,-,64.800
'85:05:34.544',-,-0.064,-,-,64.000
'85:05:34.552',-,-0.032,-,-,63.200
'85:05:34.560',-,-0.032,-,-,63.200
'85:05:34.568',-,0.000,-,-,62.400
'85:05:34.576',-,0.000,-,-,62.400
'85:05:34.584',-,0.000,-,-,61.600
'85:05:34.592',-,0.000,-,-,61.600
'85:05:34.600',-,0.032,-,-,61.600
'85:05:34.608',-,0.032,-,-,61.600
'85:05:34.616',-,0.064,-,-,62.400
'85:05:34.624',-,0.064,-,-,65.600
'85:05:34.632',-,0.096,-,-,72.000
'85:05:34.640',-,0.128,-,-,81.600
'85:05:34.648',-,0.128,-,-,92.800
'85:05:34.656',-,0.160,-,-,104.000
'85:05:34.664',-,0.160,-,-,113.600
'85:05:34.672',-,0.192,-,-,120.000
'85:05:34.680',-,0.192,-,-,123.200
'85:05:34.688',-,0.224,-,-,124.800
'85:05:34.696',-,0.224,-,-,126.400
'85:05:34.704',-,0.192,-,-,128.000
'85:05:34.712',-,0.160,-,-,129.600
'85:05:34.720',-,0.128,-,-,130.400
'85:05:34.728',-,0.096,-,-,132.000
'85:05:34.736',-,0.064,-,-,132.000
'85:05:34.744',-,0.000,-,-,132.000
'85:05:34.752',-,0.000,-,-,132.000
'85:05:34.760',-,0.000,-,-,131.200
'85:05:34.768',-,-0.032,-,-,130.400
'85:05:34.776',-,-0.064,-,-,129.600
'85:05:34.784',-,-0.064,-,-,128.000
'85:05:34.792',-,-0.064,-,-,126.400
'85:05:34.800',-,-0.064,-,-,124.000
'85:05:34.808',-,-0.064,-,-,121.600
'85:05:34.816',-,-0.064,-,-,119.200
'85:05:34.824',-,-0.064,-,-,116.000
'85:05:34.832',-,-0.064,-,-,112.000
'85:05:34.840',-,-0.064,-,-,108.000
'85:05:34.848',-,-0.064,-,-,103.200
'85:05:34.856',-,-0.032,-,-,98.400
'85:05:34.864',-,-0.032,-,-,93.600
'85:05:34.872',-,-0.032,-,-,89.600
'85:05:34.880',-,-0.032,-,-,84.800
'85:05:34.888',-,-0.032,-,-,81.600
'85:05:34.896',-,-0.032,-,-,79.200
'85:05:34.904',-,-0.032,-,-,77.600
'85:05:34.912',-,0.000,-,-,77.600
'85:05:34.920',-,-0.032,-,-,77.600
'85:05:34.928',-,-0.032,-,-,78.400
'85:05:34.936',-,-0.032,-,-,79.200
'85:05:34.944',-,-0.032,-,-,79.200
'85:05:34.952',-,-0.032,-,-,79.200
'85:05:34.960',-,-0.032,-,-,78.400
'85:05:34.968',-,-0.032,-,-,78.400
'85:05:34.976',-,-0.032,-,-,77.600
'85:05:34.984',-,0.000,-,-,76.800
'85:05:34.992',-,0.000,-,-,76.000
'85:05:35.000',-,0.032,-,-,75.200
'85:05:35.008',-,0.032,-,-,74.400
'85:05:35.016',-,0.032,-,-,73.600
'85:05:35.024',-,0.000,-,-,72.800
'85:05:35.032',-,0.000,-,-,72.000
'85:05:35.040',-,-0.032,-,-,71.200
'85:05:35.048',-,0.000,-,-,70.400
'85:05:35.056',-,-0.064,-,-,70.400
'85:05:35.064',-,-0.064,-,-,69.600
'85:05:35.072',-,-0.064,-,-,68.800
'85:05:35.080',-,-0.064,-,-,68.000
'85:05:35.088',-,-0.032,-,-,68.000
'85:05:35.096',-,0.064,-,-,67.200
'85:05:35.104',-,0.512,-,-,66.400
'85:05:35.112',-,0.800,-,-,66.400
'85:05:35.120',-,0.416,-,-,65.600
'85:05:35.128',-,0.064,-,-,64.800
'85:05:35.136',-,-0.032,-,-,64.800
'85:05:35.144',-,-0.064,-,-,64.000
'85:05:35.152',-,-0.064,-,-,64.000
'85:05:35.160',-,-0.128,-,-,63.200
'85:05:35.168',-,-0.160,-,-,63.200
'85:05:35.176',-,-0.128,-,-,63.200
'85:05:35.184',-,-0.128,-,-,63.200
'85:05:35.192',-,-0.096,-,-,62.400
'85:05:35.200',-,-0.096,-,-,62.400
'85:05:35.208',-,-0.096,-,-,61.600
'85:05:35.216',-,-0.064,-,-,61.600
'85:05:35.224',-,-0.064,-,-,63.200
'85:05:35.232',-,-0.064,-,-,66.400
'85:05:35.240',-,-0.064,-,-,72.800
'85:05:35.248',-,-0.064,-,-,82.400
'85:05:35.256',-,-0.064,-,-,95.200
'85:05:35.264',-,-0.032,-,-,108.000
'85:05:35.272',-,0.000,-,-,117.600
'85:05:35.280',-,0.000,-,-,124.800
'85:05:35.288',-,0.032,-,-,128.000
'85:05:35.296',-,0.064,-,-,129.600
'85:05:35.304',-,0.064,-,-,131.200
'85:05:35.312',-,0.096,-,-,132.800
'85:05:35.320',-,0.128,-,-,134.400
'85:05:35.328',-,0.128,-,-,136.000
'85:05:35.336',-,0.064,-,-,136.800
'85:05:35.344',-,0.064,-,-,137.600
'85:05:35.352',-,0.000,-,-,137.600
'85:05:35.360',-,0.000,-,-,136.800
'85:05:35.368',-,0.000,-,-,136.000
'85:05:35.376',-,-0.032,-,-,135.200
'85:05:35.384',-,-0.064,-,-,134.400
'85:05:35.392',-,-0.064,-,-,132.800
'85:05:35.400',-,-0.064,-,-,132.000
'85:05:35.408',-,-0.064,-,-,129.600
'85:05:35.416',-,-0.064,-,-,128.000
'85:05:35.424',-,-0.064,-,-,125.600
'85:05:35.432',-,-0.064,-,-,123.200
'85:05:35.440',-,-0.064,-,-,120.800
'85:05:35.448',-,-0.064,-,-,117.600
'85:05:35.456',-,-0.064,-,-,113.600
'85:05:35.464',-,-0.032,-,-,109.600
'85:05:35.472',-,-0.064,-,-,105.600
'85:05:35.480',-,-0.032,-,-,100.800
'85:05:35.488',-,-0.032,-,-,96.000
'85:05:35.496',-,-0.032,-,-,91.200
'85:05:35.504',-,0.000,-,-,87.200
'85:05:35.512',-,0.000,-,-,84.000
'85:05:35.520',-,0.000,-,-,82.400
'85:05:35.528',-,0.000,-,-,80.800
'85:05:35.536',-,0.000,-,-,80.800
'85:05:35.544',-,0.000,-,-,80.800
'85:05:35.552',-,0.000,-,-,80.800
'85:05:35.560',-,0.000,-,-,80.800
'85:05:35.568',-,0.000,-,-,80.000
'85:05:35.576',-,0.000,-,-,80.000
'85:05:35.584',-,-0.032,-,-,79.200
'85:05:35.592',-,0.000,-,-,78.400
'85:05:35.600',-,0.032,-,-,77.600
'85:05:35.608',-,0.064,-,-,76.800
'85:05:35.616',-,0.064,-,-,76.000
'85:05:35.624',-,0.064,-,-,75.200
'85:05:35.632',-,0.000,-,-,74.400
'85:05:35.640',-,0.000,-,-,73.600
'85:05:35.648',-,0.000,-,-,72.800
'85:05:35.656',-,0.000,-,-,72.000
'85:05:35.664',-,-0.032,-,-,71.200
'85:05:35.672',-,-0.032,-,-,70.400
'85:05:35.680',-,-0.032,-,-,70.400
'85:05:35.688',-,0.000,-,-,69.600
'85:05:35.696',-,0.000,-,-,68.800
'85:05:35.704',-,0.128,-,-,68.000
'85:05:35.712',-,0.576,-,-,68.000
'85:05:35.720',-,0.896,-,-,67.200
'85:05:35.728',-,0.480,-,-,67.200
'85:05:35.736',-,0.160,-,-,66.400
'85:05:35.744',-,0.000,-,-,65.600
'85:05:35.752',-,0.000,-,-,65.600
'85:05:35.760',-,0.000,-,-,64.800
'85:05:35.768',-,-0.064,-,-,64.800
'85:05:35.776',-,-0.096,-,-,64.000
'85:05:35.784',-,-0.064,-,-,64.000
'85:05:35.792',-,-0.064,-,-,63.200
'85:05:35.800',-,-0.064,-,-,63.200
'85:05:35.808',-,-0.064,-,-,62.400
'85:05:35.816',-,-0.064,-,-,62.400
'85:05:35.824',-,-0.032,-,-,62.400
'85:05:35.832',-,-0.032,-,-,63.200
'85:05:35.840',-,-0.032,-,-,65.600
'85:05:35.848',-,-0.032,-,-,72.000
'85:05:35.856',-,0.000,-,-,81.600
'85:05:35.864',-,0.000,-,-,93.600
'85:05:35.872',-,0.000,-,-,105.600
'85:05:35.880',-,0.000,-,-,116.000
'85:05:35.888',-,0.032,-,-,122.400
'85:05:35.896',-,0.064,-,-,126.400
'85:05:35.904',-,0.096,-,-,128.800
'85:05:35.912',-,0.128,-,-,129.600
'85:05:35.920',-,0.128,-,-,131.200
'85:05:35.928',-,0.160,-,-,132.800
'85:05:35.936',-,0.128,-,-,134.400
'85:05:35.944',-,0.128,-,-,135.200
'85:05:35.952',-,0.096,-,-,136.000
'85:05:35.960',-,0.064,-,-,136.000
'85:05:35.968',-,0.032,-,-,136.000
'85:05:35.976',-,0.000,-,-,136.000
'85:05:35.984',-,0.000,-,-,135.200
'85:05:35.992',-,0.000,-,-,133.600
'85:05:36.000',-,0.000,-,-,132.800
'85:05:36.008',-,0.000,-,-,131.200
'85:05:36.016',-,-0.032,-,-,129.600
'85:05:36.024',-,-0.032,-,-,128.000
'85:05:36.032',-,0.000,-,-,126.400
'85:05:36.040',-,-0.032,-,-,124.000
'85:05:36.048',-,-0.032,-,-,121.600
'85:05:36.056',-,-0.032,-,-,118.400
'85:05:36.064',-,0.000,-,-,115.200
'85:05:36.072',-,-0.032,-,-,111.200
'85:05:36.080',-,0.000,-,-,106.400
'85:05:36.088',-,0.000,-,-,101.600
'85:05:36.096',-,0.000,-,-,96.800
'85:05:36.104',-,0.000,-,-,92.000
'85:05:36.112',-,0.000,-,-,88.000
'85:05:36.120',-,0.000,-,-,84.000
'85:05:36.128',-,0.000,-,-,81.600
'85:05:36.136',-,0.000,-,-,80.000
'85:05:36.144',-,0.000,-,-,79.200
'85:05:36.152',-,-0.032,-,-,79.200
'85:05:36.160',-,-0.032,-,-,80.000
'85:05:36.168',-,-0.032,-,-,80.000
'85:05:36.176',-,-0.032,-,-,80.000
'85:05:36.184',-,-0.032,-,-,79.200
'85:05:36.192',-,-0.064,-,-,79.200
'85:05:36.200',-,-0.032,-,-,78.400
'85:05:36.208',-,0.000,-,-,77.600
'85:05:36.216',-,0.000,-,-,76.800
'85:05:36.224',-,0.000,-,-,76.000
'85:05:36.232',-,0.000,-,-,75.200
'85:05:36.240',-,-0.032,-,-,74.400
'85:05:36.248',-,-0.032,-,-,73.600
'85:05:36.256',-,-0.064,-,-,72.800
'85:05:36.264',-,-0.032,-,-,72.000
'85:05:36.272',-,-0.064,-,-,71.200
'85:05:36.280',-,-0.160,-,-,70.400
'85:05:36.288',-,-0.288,-,-,70.400
'85:05:36.296',-,-0.416,-,-,69.600
'85:05:36.304',-,-0.512,-,-,68.800
'85:05:36.312',-,-0.288,-,-,68.000
'85:05:36.320',-,0.192,-,-,68.000
'85:05:36.328',-,0.288,-,-,67.200
'85:05:36.336',-,0.032,-,-,66.400
'85:05:36.344',-,-0.064,-,-,66.400
'85:05:36.352',-,-0.160,-,-,65.600
'85:05:36.360',-,-0.160,-,-,64.800
'85:05:36.368',-,-0.064,-,-,64.800
'85:05:36.376',-,-0.064,-,-,64.000
'85:05:36.384',-,-0.032,-,-,64.000
'85:05:36.392',-,0.000,-,-,63.200
'85:05:36.400',-,0.000,-,-,63.200
'85:05:36.408',-,0.000,-,-,63.200
'85:05:36.416',-,0.000,-,-,62.400
'85:05:36.424',-,0.032,-,-,62.400
'85:05:36.432',-,0.032,-,-,62.400
'85:05:36.440',-,0.064,-,-,64.800
'85:05:36.448',-,0.064,-,-,68.800
'85:05:36.456',-,0.096,-,-,76.800
'85:05:36.464',-,0.128,-,-,88.000
'85:05:36.472',-,0.128,-,-,99.200
'85:05:36.480',-,0.192,-,-,110.400
'85:05:36.488',-,0.192,-,-,117.600
'85:05:36.496',-,0.224,-,-,122.400
'85:05:36.504',-,0.224,-,-,124.800
'85:05:36.512',-,0.256,-,-,126.400
'85:05:36.520',-,0.224,-,-,128.000
'85:05:36.528',-,0.192,-,-,129.600
'85:05:36.536',-,0.128,-,-,131.200
'85:05:36.544',-,0.096,-,-,132.000
'85:05:36.552',-,0.032,-,-,132.800
'85:05:36.560',-,0.000,-,-,132.800
'85:05:36.568',-,-0.064,-,-,132.800
'85:05:36.576',-,-0.064,-,-,132.800
'85:05:36.584',-,-0.096,-,-,132.000
'85:05:36.592',-,-0.096,-,-,131.200
'85:05:36.600',-,-0.128,-,-,129.600
'85:05:36.608',-,-0.128,-,-,128.000
'85:05:36.616',-,-0.128,-,-,126.400
'85:05:36.624',-,-0.096,-,-,124.800
'85:05:36.632',-,-0.096,-,-,122.400
'85:05:36.640',-,-0.096,-,-,120.000
'85:05:36.648',-,-0.064,-,-,116.800
'85:05:36.656',-,-0.064,-,-,113.600
'85:05:36.664',-,-0.064,-,-,109.600
'85:05:36.672',-,-0.064,-,-,104.800
'85:05:36.680',-,-0.064,-,-,100.000
'85:05:36.688',-,-0.032,-,-,95.200
'85:05:36.696',-,-0.032,-,-,90.400
'85:05:36.704',-,-0.032,-,-,85.600
'85:05:36.712',-,-0.032,-,-,82.400
'85:05:36.720',-,-0.032,-,-,80.000
'85:05:36.728',-,-0.032,-,-,78.400
'85:05:36.736',-,-0.032,-,-,77.600
'85:05:36.744',-,-0.032,-,-,77.600
'85:05:36.752',-,-0.032,-,-,78.400
'85:05:36.760',-,-0.064,-,-,78.400
'85:05:36.768',-,-0.032,-,-,79.200
'85:05:36.776',-,-0.032,-,-,78.400
'85:05:36.784',-,-0.032,-,-,78.400
'85:05:36.792',-,-0.064,-,-,77.600
'85:05:36.800',-,-0.064,-,-,76.800
'85:05:36.808',-,-0.032,-,-,76.000
'85:05:36.816',-,0.000,-,-,75.200
'85:05:36.824',-,0.000,-,-,74.400
'85:05:36.832',-,0.000,-,-,73.600
'85:05:36.840',-,0.000,-,-,72.800
'85:05:36.848',-,-0.032,-,-,72.800
'85:05:36.856',-,-0.064,-,-,72.000
'85:05:36.864',-,-0.064,-,-,71.200
'85:05:36.872',-,-0.064,-,-,70.400
'85:05:36.880',-,-0.096,-,-,70.400
'85:05:36.888',-,-0.096,-,-,69.600
'85:05:36.896',-,-0.096,-,-,68.800
'85:05:36.904',-,-0.064,-,-,68.000
'85:05:36.912',-,-0.032,-,-,68.000
'85:05:36.920',-,0.192,-,-,67.200
'85:05:36.928',-,0.640,-,-,66.400
'85:05:36.936',-,0.736,-,-,65.600
'85:05:36.944',-,0.192,-,-,65.600
'85:05:36.952',-,0.064,-,-,64.800
'85:05:36.960',-,-0.032,-,-,64.000
'85:05:36.968',-,-0.064,-,-,64.000
'85:05:36.976',-,-0.096,-,-,63.200
'85:05:36.984',-,-0.160,-,-,63.200
'85:05:36.992',-,-0.160,-,-,62.400
'85:05:37.000',-,-0.160,-,-,62.400
'85:05:37.008',-,-0.128,-,-,62.400
'85:05:37.016',-,-0.128,-,-,61.600
'85:05:37.024',-,-0.128,-,-,61.600
'85:05:37.032',-,-0.128,-,-,60.800
'85:05:37.040',-,-0.096,-,-,61.600
'85:05:37.048',-,-0.096,-,-,63.200
'85:05:37.056',-,-0.096,-,-,67.200
'85:05:37.064',-,-0.096,-,-,75.200
'85:05:37.072',-,-0.064,-,-,85.600
'85:05:37.080',-,-0.064,-,-,98.400
'85:05:37.088',-,-0.064,-,-,109.600
'85:05:37.096',-,-0.064,-,-,118.400
'85:05:37.104',-,-0.032,-,-,124.000
'85:05:37.112',-,0.000,-,-,126.400
'85:05:37.120',-,0.000,-,-,128.000
'85:05:37.128',-,0.032,-,-,129.600
'85:05:37.136',-,0.064,-,-,131.200
'85:05:37.144',-,0.032,-,-,132.800
'85:05:37.152',-,0.032,-,-,133.600
'85:05:37.160',-,0.000,-,-,135.200
'85:05:37.168',-,0.000,-,-,135.200
'85:05:37.176',-,-0.032,-,-,135.200
'85:05:37.184',-,-0.064,-,-,135.200
'85:05:37.192',-,-0.064,-,-,134.400
'85:05:37.200',-,-0.064,-,-,133.600
'85:05:37.208',-,-0.064,-,-,132.800
'85:05:37.216',-,-0.064,-,-,132.000
'85:05:37.224',-,-0.064,-,-,130.400
'85:05:37.232',-,-0.064,-,-,128.000
'85:05:37.240',-,-0.064,-,-,126.400
'85:05:37.248',-,-0.064,-,-,124.000
'85:05:37.256',-,-0.064,-,-,121.600
'85:05:37.264',-,-0.064,-,-,119.200
'85:05:37.272',-,-0.064,-,-,115.200
'85:05:37.280',-,-0.064,-,-,112.000
'85:05:37.288',-,-0.064,-,-,108.000
'85:05:37.296',-,-0.064,-,-,103.200
'85:05:37.304',-,-0.064,-,-,98.400
'85:05:37.312',-,-0.064,-,-,93.600
'85:05:37.320',-,-0.064,-,-,88.800
'85:05:37.328',-,-0.032,-,-,84.800
'85:05:37.336',-,-0.064,-,-,81.600
'85:05:37.344',-,-0.064,-,-,80.000
'85:05:37.352',-,-0.032,-,-,79.200
'85:05:37.360',-,-0.064,-,-,79.200
'85:05:37.368',-,-0.032,-,-,79.200
'85:05:37.376',-,-0.064,-,-,79.200
'85:05:37.384',-,-0.032,-,-,79.200
'85:05:37.392',-,-0.032,-,-,79.200
'85:05:37.400',-,-0.064,-,-,78.400
'85:05:37.408',-,-0.032,-,-,77.600
'85:05:37.416',-,0.000,-,-,76.800
'85:05:37.424',-,0.000,-,-,76.000
'85:05:37.432',-,0.032,-,-,75.200
'85:05:37.440',-,0.032,-,-,74.400
'85:05:37.448',-,0.000,-,-,73.600
'85:05:37.456',-,0.000,-,-,72.800
'85:05:37.464',-,0.000,-,-,72.000
'85:05:37.472',-,0.000,-,-,72.000
'85:05:37.480',-,-0.032,-,-,71.200
'85:05:37.488',-,-0.032,-,-,70.400
'85:05:37.496',-,-0.032,-,-,70.400
'85:05:37.504',-,-0.032,-,-,69.600
'85:05:37.512',-,-0.032,-,-,68.800
'85:05:37.520',-,0.032,-,-,68.000
'85:05:37.528',-,0.352,-,-,68.000
'85:05:37.536',-,0.800,-,-,67.200
'85:05:37.544',-,0.832,-,-,66.400
'85:05:37.552',-,0.256,-,-,66.400
'85:05:37.560',-,0.096,-,-,65.600
'85:05:37.568',-,0.000,-,-,64.800
'85:05:37.576',-,0.000,-,-,64.800
'85:05:37.584',-,-0.064,-,-,64.000
'85:05:37.592',-,-0.128,-,-,64.000
'85:05:37.600',-,-0.128,-,-,63.200
'85:05:37.608',-,-0.128,-,-,63.200
'85:05:37.616',-,-0.096,-,-,62.400
'85:05:37.624',-,-0.096,-,-,62.400
'85:05:37.632',-,-0.096,-,-,61.600
'85:05:37.640',-,-0.096,-,-,61.600
'85:05:37.648',-,-0.064,-,-,61.600
'85:05:37.656',-,-0.064,-,-,63.200
'85:05:37.664',-,-0.064,-,-,67.200
'85:05:37.672',-,-0.064,-,-,75.200
'85:05:37.680',-,-0.032,-,-,85.600
'85:05:37.688',-,-0.032,-,-,97.600
'85:05:37.696',-,0.000,-,-,108.000
'85:05:37.704',-,0.000,-,-,116.800
'85:05:37.712',-,0.000,-,-,121.600
'85:05:37.720',-,0.064,-,-,124.800
'85:05:37.728',-,0.064,-,-,126.400
'85:05:37.736',-,0.096,-,-,127.200
'85:05:37.744',-,0.128,-,-,128.800
'85:05:37.752',-,0.128,-,-,130.400
'85:05:37.760',-,0.096,-,-,132.000
'85:05:37.768',-,0.064,-,-,132.800
'85:05:37.776',-,0.064,-,-,133.600
'85:05:37.784',-,0.000,-,-,133.600
