'Elapsed time','I','II','V','MCL1','ABP'
'84:48:10.048',-,-0.064,-,-,74.400
'84:48:10.056',-,-0.064,-,-,71.200
'84:48:10.064',-,-0.064,-,-,69.600
'84:48:10.072',-,-0.064,-,-,68.800
'84:48:10.080',-,-0.064,-,-,68.800
'84:48:10.088',-,-0.064,-,-,68.800
'84:48:10.096',-,-0.064,-,-,68.800
'84:48:10.104',-,-0.064,-,-,69.600
'84:48:10.112',-,-0.064,-,-,69.600
'84:48:10.120',-,-0.064,-,-,69.600
'84:48:10.128',-,0.032,-,-,69.600
'84:48:10.136',-,0.352,-,-,69.600
'84:48:10.144',-,0.704,-,-,68.800
'84:48:10.152',-,0.352,-,-,68.000
'84:48:10.160',-,-0.192,-,-,67.200
'84:48:10.168',-,-0.416,-,-,67.200
'84:48:10.176',-,-0.352,-,-,66.400
'84:48:10.184',-,-0.256,-,-,65.600
'84:48:10.192',-,-0.160,-,-,64.800
'84:48:10.200',-,-0.128,-,-,64.000
'84:48:10.208',-,-0.064,-,-,63.200
'84:48:10.216',-,-0.064,-,-,63.200
'84:48:10.224',-,-0.064,-,-,62.400
'84:48:10.232',-,-0.032,-,-,61.600
'84:48:10.240',-,-0.032,-,-,60.800
'84:48:10.248',-,-0.032,-,-,60.000
'84:48:10.256',-,-0.032,-,-,60.000
'84:48:10.264',-,0.000,-,-,60.800
'84:48:10.272',-,0.000,-,-,64.000
'84:48:10.280',-,0.000,-,-,69.600
'84:48:10.288',-,0.000,-,-,79.200
'84:48:10.296',-,0.032,-,-,91.200
'84:48:10.304',-,0.064,-,-,104.000
'84:48:10.312',-,0.064,-,-,115.200
'84:48:10.320',-,0.096,-,-,123.200
'84:48:10.328',-,0.128,-,-,128.000
'84:48:10.336',-,0.160,-,-,130.400
'84:48:10.344',-,0.192,-,-,130.400
'84:48:10.352',-,0.192,-,-,130.400
'84:48:10.360',-,0.160,-,-,129.600
'84:48:10.368',-,0.128,-,-,128.800
'84:48:10.376',-,0.096,-,-,128.000
'84:48:10.384',-,0.032,-,-,127.200
'84:48:10.392',-,0.000,-,-,126.400
'84:48:10.400',-,-0.064,-,-,124.800
'84:48:10.408',-,-0.096,-,-,123.200
'84:48:10.416',-,-0.096,-,-,121.600
'84:48:10.424',-,-0.096,-,-,120.000
'84:48:10.432',-,-0.128,-,-,118.400
'84:48:10.440',-,-0.128,-,-,116.000
'84:48:10.448',-,-0.160,-,-,113.600
'84:48:10.456',-,-0.160,-,-,111.200
'84:48:10.464',-,-0.128,-,-,108.000
'84:48:10.472',-,-0.160,-,-,104.000
'84:48:10.480',-,-0.128,-,-,100.000
'84:48:10.488',-,-0.096,-,-,95.200
'84:48:10.496',-,-0.096,-,-,91.200
'84:48:10.504',-,-0.064,-,-,86.400
'84:48:10.512',-,-0.064,-,-,81.600
'84:48:10.520',-,0.160,-,-,78.400
'84:48:10.528',-,0.608,-,-,75.200
'84:48:10.536',-,0.640,-,-,72.800
'84:48:10.544',-,-0.352,-,-,72.000
'84:48:10.552',-,-0.512,-,-,72.000
'84:48:10.560',-,-0.384,-,-,72.000
'84:48:10.568',-,-0.224,-,-,72.000
'84:48:10.576',-,-0.128,-,-,72.000
'84:48:10.584',-,-0.064,-,-,72.000
'84:48:10.592',-,-0.064,-,-,72.000
'84:48:10.600',-,-0.032,-,-,71.200
'84:48:10.608',-,0.000,-,-,70.400
'84:48:10.616',-,0.000,-,-,69.600
'84:48:10.624',-,0.000,-,-,68.800
'84:48:10.632',-,0.000,-,-,68.000
'84:48:10.640',-,0.000,-,-,68.000
'84:48:10.648',-,0.000,-,-,67.200
'84:48:10.656',-,0.000,-,-,68.800
'84:48:10.664',-,0.000,-,-,72.000
'84:48:10.672',-,0.032,-,-,79.200
'84:48:10.680',-,0.032,-,-,88.800
'84:48:10.688',-,0.064,-,-,100.800
'84:48:10.696',-,0.096,-,-,112.800
'84:48:10.704',-,0.128,-,-,122.400
'84:48:10.712',-,0.128,-,-,128.000
'84:48:10.720',-,0.160,-,-,130.400
'84:48:10.728',-,0.160,-,-,130.400
'84:48:10.736',-,0.128,-,-,128.800
'84:48:10.744',-,0.128,-,-,127.200
'84:48:10.752',-,0.128,-,-,124.800
'84:48:10.760',-,0.064,-,-,123.200
'84:48:10.768',-,0.032,-,-,120.800
'84:48:10.776',-,0.000,-,-,118.400
'84:48:10.784',-,-0.032,-,-,116.000
'84:48:10.792',-,-0.064,-,-,113.600
'84:48:10.800',-,-0.064,-,-,110.400
'84:48:10.808',-,-0.096,-,-,107.200
'84:48:10.816',-,-0.064,-,-,103.200
'84:48:10.824',-,-0.096,-,-,99.200
'84:48:10.832',-,-0.064,-,-,95.200
'84:48:10.840',-,-0.096,-,-,91.200
'84:48:10.848',-,-0.064,-,-,86.400
'84:48:10.856',-,-0.064,-,-,82.400
'84:48:10.864',-,-0.064,-,-,78.400
'84:48:10.872',-,-0.064,-,-,75.200
'84:48:10.880',-,-0.064,-,-,72.800
'84:48:10.888',-,-0.064,-,-,71.200
'84:48:10.896',-,-0.032,-,-,70.400
'84:48:10.904',-,0.000,-,-,70.400
'84:48:10.912',-,0.224,-,-,71.200
'84:48:10.920',-,0.640,-,-,72.000
'84:48:10.928',-,0.672,-,-,72.000
'84:48:10.936',-,-0.160,-,-,72.000
'84:48:10.944',-,-0.384,-,-,71.200
'84:48:10.952',-,-0.352,-,-,71.200
'84:48:10.960',-,-0.192,-,-,70.400
'84:48:10.968',-,-0.128,-,-,69.600
'84:48:10.976',-,-0.064,-,-,68.800
'84:48:10.984',-,-0.064,-,-,68.000
'84:48:10.992',-,-0.032,-,-,68.000
'84:48:11.000',-,-0.032,-,-,67.200
'84:48:11.008',-,0.000,-,-,66.400
'84:48:11.016',-,0.000,-,-,65.600
'84:48:11.024',-,0.000,-,-,64.800
'84:48:11.032',-,0.000,-,-,64.800
'84:48:11.040',-,0.000,-,-,64.800
'84:48:11.048',-,0.000,-,-,67.200
'84:48:11.056',-,0.000,-,-,72.000
'84:48:11.064',-,0.032,-,-,80.800
'84:48:11.072',-,0.064,-,-,92.000
'84:48:11.080',-,0.064,-,-,104.000
'84:48:11.088',-,0.096,-,-,116.000
'84:48:11.096',-,0.128,-,-,124.000
'84:48:11.104',-,0.128,-,-,128.800
'84:48:11.112',-,0.160,-,-,130.400
'84:48:11.120',-,0.160,-,-,130.400
'84:48:11.128',-,0.160,-,-,129.600
'84:48:11.136',-,0.128,-,-,128.000
'84:48:11.144',-,0.064,-,-,127.200
'84:48:11.152',-,0.032,-,-,125.600
'84:48:11.160',-,0.000,-,-,124.000
'84:48:11.168',-,-0.032,-,-,122.400
'84:48:11.176',-,-0.064,-,-,120.000
'84:48:11.184',-,-0.064,-,-,117.600
'84:48:11.192',-,-0.064,-,-,115.200
'84:48:11.200',-,-0.064,-,-,112.000
'84:48:11.208',-,-0.096,-,-,108.800
'84:48:11.216',-,-0.064,-,-,104.800
'84:48:11.224',-,-0.096,-,-,100.000
'84:48:11.232',-,-0.064,-,-,96.000
'84:48:11.240',-,-0.064,-,-,91.200
'84:48:11.248',-,-0.064,-,-,86.400
'84:48:11.256',-,-0.064,-,-,82.400
'84:48:11.264',-,-0.064,-,-,78.400
'84:48:11.272',-,-0.032,-,-,75.200
'84:48:11.280',-,0.000,-,-,73.600
'84:48:11.288',-,0.192,-,-,72.800
'84:48:11.296',-,0.576,-,-,72.000
'84:48:11.304',-,0.672,-,-,72.000
'84:48:11.312',-,-0.128,-,-,72.800
'84:48:11.320',-,-0.416,-,-,72.800
'84:48:11.328',-,-0.416,-,-,72.800
'84:48:11.336',-,-0.224,-,-,72.800
'84:48:11.344',-,-0.128,-,-,72.000
'84:48:11.352',-,-0.064,-,-,72.000
'84:48:11.360',-,-0.032,-,-,71.200
'84:48:11.368',-,0.000,-,-,70.400
'84:48:11.376',-,0.000,-,-,69.600
'84:48:11.384',-,0.000,-,-,68.800
'84:48:11.392',-,0.000,-,-,68.000
'84:48:11.400',-,0.000,-,-,67.200
'84:48:11.408',-,0.000,-,-,66.400
'84:48:11.416',-,0.000,-,-,66.400
'84:48:11.424',-,0.032,-,-,68.800
'84:48:11.432',-,0.000,-,-,72.800
'84:48:11.440',-,0.064,-,-,80.800
'84:48:11.448',-,0.064,-,-,92.000
'84:48:11.456',-,0.096,-,-,104.800
'84:48:11.464',-,0.128,-,-,116.000
'84:48:11.472',-,0.160,-,-,125.600
'84:48:11.480',-,0.192,-,-,130.400
'84:48:11.488',-,0.192,-,-,132.800
'84:48:11.496',-,0.192,-,-,132.000
'84:48:11.504',-,0.160,-,-,130.400
'84:48:11.512',-,0.128,-,-,128.800
'84:48:11.520',-,0.064,-,-,127.200
'84:48:11.528',-,0.032,-,-,124.800
'84:48:11.536',-,0.000,-,-,123.200
'84:48:11.544',-,0.000,-,-,120.800
'84:48:11.552',-,-0.032,-,-,118.400
'84:48:11.560',-,-0.064,-,-,116.000
'84:48:11.568',-,-0.064,-,-,112.800
'84:48:11.576',-,-0.096,-,-,108.800
'84:48:11.584',-,-0.096,-,-,104.800
'84:48:11.592',-,-0.096,-,-,100.800
'84:48:11.600',-,-0.064,-,-,96.000
'84:48:11.608',-,-0.064,-,-,91.200
'84:48:11.616',-,-0.064,-,-,87.200
'84:48:11.624',-,-0.064,-,-,82.400
'84:48:11.632',-,-0.064,-,-,79.200
'84:48:11.640',-,-0.032,-,-,76.000
'84:48:11.648',-,0.000,-,-,74.400
'84:48:11.656',-,0.128,-,-,72.800
'84:48:11.664',-,0.512,-,-,72.800
'84:48:11.672',-,0.640,-,-,72.800
'84:48:11.680',-,-0.032,-,-,72.800
'84:48:11.688',-,-0.416,-,-,73.600
'84:48:11.696',-,-0.416,-,-,73.600
'84:48:11.704',-,-0.256,-,-,72.800
'84:48:11.712',-,-0.128,-,-,72.800
'84:48:11.720',-,-0.064,-,-,72.000
'84:48:11.728',-,-0.064,-,-,71.200
'84:48:11.736',-,0.000,-,-,70.400
'84:48:11.744',-,0.000,-,-,69.600
'84:48:11.752',-,0.000,-,-,68.800
'84:48:11.760',-,0.000,-,-,68.000
'84:48:11.768',-,0.000,-,-,67.200
'84:48:11.776',-,0.000,-,-,67.200
'84:48:11.784',-,0.032,-,-,66.400
'84:48:11.792',-,0.000,-,-,67.200
'84:48:11.800',-,0.032,-,-,70.400
'84:48:11.808',-,0.064,-,-,75.200
'84:48:11.816',-,0.064,-,-,84.000
'84:48:11.824',-,0.096,-,-,96.000
'84:48:11.832',-,0.128,-,-,108.000
'84:48:11.840',-,0.128,-,-,118.400
'84:48:11.848',-,0.192,-,-,125.600
'84:48:11.856',-,0.192,-,-,129.600
'84:48:11.864',-,0.192,-,-,130.400
'84:48:11.872',-,0.160,-,-,128.800
'84:48:11.880',-,0.128,-,-,127.200
'84:48:11.888',-,0.064,-,-,125.600
'84:48:11.896',-,0.064,-,-,123.200
'84:48:11.904',-,0.032,-,-,120.800
'84:48:11.912',-,0.000,-,-,118.400
'84:48:11.920',-,0.000,-,-,116.000
'84:48:11.928',-,0.000,-,-,112.800
'84:48:11.936',-,-0.032,-,-,109.600
'84:48:11.944',-,-0.064,-,-,105.600
'84:48:11.952',-,-0.032,-,-,101.600
'84:48:11.960',-,-0.032,-,-,96.800
'84:48:11.968',-,-0.032,-,-,92.000
'84:48:11.976',-,-0.032,-,-,87.200
'84:48:11.984',-,-0.032,-,-,83.200
'84:48:11.992',-,0.000,-,-,79.200
'84:48:12.000',-,0.000,-,-,76.000
'84:48:12.008',-,0.000,-,-,73.600
'84:48:12.016',-,0.032,-,-,72.000
'84:48:12.024',-,0.256,-,-,72.000
'84:48:12.032',-,0.640,-,-,72.000
'84:48:12.040',-,0.736,-,-,72.000
'84:48:12.048',-,-0.032,-,-,72.800
'84:48:12.056',-,-0.352,-,-,72.800
'84:48:12.064',-,-0.384,-,-,72.800
'84:48:12.072',-,-0.192,-,-,72.800
'84:48:12.080',-,-0.064,-,-,72.000
'84:48:12.088',-,0.000,-,-,72.000
'84:48:12.096',-,0.000,-,-,71.200
'84:48:12.104',-,0.000,-,-,70.400
'84:48:12.112',-,0.032,-,-,69.600
'84:48:12.120',-,0.032,-,-,68.800
'84:48:12.128',-,0.032,-,-,68.000
'84:48:12.136',-,0.032,-,-,68.000
'84:48:12.144',-,0.064,-,-,67.200
'84:48:12.152',-,0.064,-,-,67.200
'84:48:12.160',-,0.064,-,-,68.800
'84:48:12.168',-,0.064,-,-,73.600
'84:48:12.176',-,0.096,-,-,80.800
'84:48:12.184',-,0.128,-,-,92.000
'84:48:12.192',-,0.160,-,-,104.800
'84:48:12.200',-,0.192,-,-,116.800
'84:48:12.208',-,0.224,-,-,126.400
'84:48:12.216',-,0.256,-,-,132.000
'84:48:12.224',-,0.256,-,-,134.400
'84:48:12.232',-,0.256,-,-,133.600
'84:48:12.240',-,0.224,-,-,132.000
'84:48:12.248',-,0.160,-,-,130.400
'84:48:12.256',-,0.128,-,-,128.000
'84:48:12.264',-,0.064,-,-,125.600
'84:48:12.272',-,0.032,-,-,123.200
'84:48:12.280',-,0.000,-,-,120.800
'84:48:12.288',-,0.000,-,-,118.400
'84:48:12.296',-,0.000,-,-,115.200
'84:48:12.304',-,-0.032,-,-,112.000
'84:48:12.312',-,-0.064,-,-,108.000
'84:48:12.320',-,-0.064,-,-,104.000
'84:48:12.328',-,-0.064,-,-,100.000
'84:48:12.336',-,-0.064,-,-,95.200
'84:48:12.344',-,-0.064,-,-,90.400
'84:48:12.352',-,-0.032,-,-,85.600
'84:48:12.360',-,-0.032,-,-,81.600
'84:48:12.368',-,-0.032,-,-,78.400
'84:48:12.376',-,0.000,-,-,76.000
'84:48:12.384',-,0.000,-,-,74.400
'84:48:12.392',-,0.192,-,-,73.600
'84:48:12.400',-,0.576,-,-,73.600
'84:48:12.408',-,0.768,-,-,74.400
'84:48:12.416',-,0.064,-,-,75.200
'84:48:12.424',-,-0.352,-,-,75.200
'84:48:12.432',-,-0.384,-,-,75.200
'84:48:12.440',-,-0.224,-,-,75.200
'84:48:12.448',-,-0.096,-,-,74.400
'84:48:12.456',-,-0.064,-,-,73.600
'84:48:12.464',-,0.000,-,-,72.800
'84:48:12.472',-,0.000,-,-,72.000
'84:48:12.480',-,0.000,-,-,71.200
'84:48:12.488',-,0.000,-,-,70.400
'84:48:12.496',-,0.032,-,-,70.400
'84:48:12.504',-,0.032,-,-,69.600
'84:48:12.512',-,0.064,-,-,68.800
'84:48:12.520',-,0.064,-,-,68.800
'84:48:12.528',-,0.064,-,-,70.400
'84:48:12.536',-,0.096,-,-,73.600
'84:48:12.544',-,0.128,-,-,80.000
'84:48:12.552',-,0.160,-,-,89.600
'84:48:12.560',-,0.192,-,-,102.400
'84:48:12.568',-,0.192,-,-,114.400
'84:48:12.576',-,0.224,-,-,124.800
'84:48:12.584',-,0.224,-,-,131.200
'84:48:12.592',-,0.192,-,-,134.400
'84:48:12.600',-,0.192,-,-,134.400
'84:48:12.608',-,0.160,-,-,132.800
'84:48:12.616',-,0.128,-,-,131.200
'84:48:12.624',-,0.096,-,-,128.800
'84:48:12.632',-,0.064,-,-,126.400
'84:48:12.640',-,0.000,-,-,124.000
'84:48:12.648',-,0.000,-,-,121.600
'84:48:12.656',-,-0.032,-,-,118.400
'84:48:12.664',-,-0.032,-,-,115.200
'84:48:12.672',-,-0.064,-,-,112.000
'84:48:12.680',-,-0.064,-,-,108.000
'84:48:12.688',-,-0.064,-,-,104.000
'84:48:12.696',-,-0.064,-,-,99.200
'84:48:12.704',-,-0.064,-,-,94.400
'84:48:12.712',-,-0.064,-,-,89.600
'84:48:12.720',-,-0.064,-,-,84.800
'84:48:12.728',-,-0.064,-,-,80.800
'84:48:12.736',-,-0.032,-,-,77.600
'84:48:12.744',-,0.064,-,-,76.000
'84:48:12.752',-,0.384,-,-,74.400
'84:48:12.760',-,0.800,-,-,73.600
'84:48:12.768',-,0.832,-,-,74.400
'84:48:12.776',-,-0.160,-,-,74.400
'84:48:12.784',-,-0.416,-,-,74.400
'84:48:12.792',-,-0.416,-,-,75.200
'84:48:12.800',-,-0.224,-,-,75.200
'84:48:12.808',-,-0.128,-,-,74.400
'84:48:12.816',-,-0.064,-,-,74.400
'84:48:12.824',-,-0.032,-,-,73.600
'84:48:12.832',-,-0.032,-,-,72.800
'84:48:12.840',-,0.000,-,-,72.000
'84:48:12.848',-,0.000,-,-,71.200
'84:48:12.856',-,0.000,-,-,70.400
'84:48:12.864',-,0.000,-,-,69.600
'84:48:12.872',-,0.000,-,-,68.800
'84:48:12.880',-,0.000,-,-,68.800
'84:48:12.888',-,0.032,-,-,68.800
'84:48:12.896',-,0.032,-,-,70.400
'84:48:12.904',-,0.064,-,-,75.200
'84:48:12.912',-,0.064,-,-,81.600
'84:48:12.920',-,0.096,-,-,92.000
'84:48:12.928',-,0.128,-,-,102.400
'84:48:12.936',-,0.128,-,-,113.600
'84:48:12.944',-,0.192,-,-,120.800
'84:48:12.952',-,0.192,-,-,125.600
'84:48:12.960',-,0.160,-,-,127.200
'84:48:12.968',-,0.128,-,-,125.600
'84:48:12.976',-,0.096,-,-,124.000
'84:48:12.984',-,0.032,-,-,121.600
'84:48:12.992',-,0.000,-,-,118.400
'84:48:13.000',-,0.000,-,-,115.200
'84:48:13.008',-,-0.064,-,-,112.000
'84:48:13.016',-,-0.064,-,-,108.800
'84:48:13.024',-,-0.064,-,-,104.800
'84:48:13.032',-,-0.096,-,-,100.800
'84:48:13.040',-,-0.096,-,-,96.800
'84:48:13.048',-,-0.096,-,-,92.000
'84:48:13.056',-,-0.096,-,-,87.200
'84:48:13.064',-,-0.096,-,-,82.400
'84:48:13.072',-,-0.096,-,-,78.400
'84:48:13.080',-,-0.096,-,-,75.200
'84:48:13.088',-,-0.096,-,-,72.000
'84:48:13.096',-,-0.096,-,-,70.400
'84:48:13.104',-,-0.064,-,-,69.600
'84:48:13.112',-,-0.064,-,-,69.600
'84:48:13.120',-,0.000,-,-,70.400
'84:48:13.128',-,0.352,-,-,70.400
'84:48:13.136',-,0.608,-,-,71.200
'84:48:13.144',-,0.128,-,-,71.200
'84:48:13.152',-,-0.352,-,-,71.200
'84:48:13.160',-,-0.448,-,-,71.200
'84:48:13.168',-,-0.320,-,-,71.200
'84:48:13.176',-,-0.192,-,-,70.400
'84:48:13.184',-,-0.128,-,-,69.600
'84:48:13.192',-,-0.064,-,-,68.800
'84:48:13.200',-,-0.064,-,-,68.800
'84:48:13.208',-,-0.064,-,-,68.000
'84:48:13.216',-,-0.032,-,-,67.200
'84:48:13.224',-,-0.032,-,-,66.400
'84:48:13.232',-,-0.032,-,-,65.600
'84:48:13.240',-,0.000,-,-,65.600
'84:48:13.248',-,0.000,-,-,65.600
'84:48:13.256',-,0.000,-,-,66.400
'84:48:13.264',-,0.000,-,-,69.600
'84:48:13.272',-,0.000,-,-,76.000
'84:48:13.280',-,0.064,-,-,86.400
'84:48:13.288',-,0.064,-,-,100.000
'84:48:13.296',-,0.096,-,-,113.600
'84:48:13.304',-,0.128,-,-,124.800
'84:48:13.312',-,0.128,-,-,132.000
'84:48:13.320',-,0.128,-,-,135.200
'84:48:13.328',-,0.096,-,-,135.200
'84:48:13.336',-,0.064,-,-,133.600
'84:48:13.344',-,0.032,-,-,132.000
'84:48:13.352',-,0.000,-,-,130.400
'84:48:13.360',-,0.000,-,-,128.000
'84:48:13.368',-,-0.032,-,-,126.400
'84:48:13.376',-,-0.064,-,-,124.000
'84:48:13.384',-,-0.064,-,-,121.600
'84:48:13.392',-,-0.096,-,-,118.400
'84:48:13.400',-,-0.128,-,-,115.200
'84:48:13.408',-,-0.128,-,-,112.000
'84:48:13.416',-,-0.128,-,-,108.000
'84:48:13.424',-,-0.128,-,-,104.000
'84:48:13.432',-,-0.128,-,-,100.000
'84:48:13.440',-,-0.096,-,-,95.200
'84:48:13.448',-,-0.096,-,-,90.400
'84:48:13.456',-,-0.096,-,-,85.600
'84:48:13.464',-,-0.064,-,-,81.600
'84:48:13.472',-,-0.064,-,-,78.400
'84:48:13.480',-,0.000,-,-,76.800
'84:48:13.488',-,0.192,-,-,75.200
'84:48:13.496',-,0.608,-,-,75.200
'84:48:13.504',-,0.672,-,-,75.200
'84:48:13.512',-,-0.160,-,-,75.200
'84:48:13.520',-,-0.448,-,-,75.200
'84:48:13.528',-,-0.480,-,-,75.200
'84:48:13.536',-,-0.256,-,-,75.200
'84:48:13.544',-,-0.160,-,-,75.200
'84:48:13.552',-,-0.096,-,-,74.400
'84:48:13.560',-,-0.064,-,-,73.600
'84:48:13.568',-,-0.032,-,-,72.800
'84:48:13.576',-,-0.032,-,-,72.000
'84:48:13.584',-,0.000,-,-,71.200
'84:48:13.592',-,0.000,-,-,70.400
'84:48:13.600',-,0.000,-,-,69.600
'84:48:13.608',-,0.000,-,-,68.800
'84:48:13.616',-,0.000,-,-,68.800
'84:48:13.624',-,0.000,-,-,69.600
'84:48:13.632',-,0.000,-,-,72.800
'84:48:13.640',-,0.032,-,-,79.200
'84:48:13.648',-,0.064,-,-,88.800
'84:48:13.656',-,0.064,-,-,100.800
'84:48:13.664',-,0.128,-,-,113.600
'84:48:13.672',-,0.128,-,-,124.000
'84:48:13.680',-,0.128,-,-,130.400
'84:48:13.688',-,0.160,-,-,132.800
'84:48:13.696',-,0.128,-,-,132.800
'84:48:13.704',-,0.096,-,-,131.200
'84:48:13.712',-,0.064,-,-,128.800
'84:48:13.720',-,0.064,-,-,126.400
'84:48:13.728',-,0.000,-,-,124.000
'84:48:13.736',-,0.000,-,-,120.800
'84:48:13.744',-,-0.032,-,-,118.400
'84:48:13.752',-,-0.064,-,-,115.200
'84:48:13.760',-,-0.064,-,-,112.000
'84:48:13.768',-,-0.064,-,-,108.000
'84:48:13.776',-,-0.064,-,-,104.000
'84:48:13.784',-,-0.064,-,-,99.200
'84:48:13.792',-,-0.064,-,-,95.200
'84:48:13.800',-,-0.064,-,-,90.400
'84:48:13.808',-,-0.064,-,-,85.600
'84:48:13.816',-,-0.032,-,-,80.800
'84:48:13.824',-,-0.032,-,-,76.800
'84:48:13.832',-,-0.032,-,-,74.400
'84:48:13.840',-,0.000,-,-,72.800
'84:48:13.848',-,-0.032,-,-,72.000
'84:48:13.856',-,0.000,-,-,72.000
'84:48:13.864',-,0.000,-,-,72.000
'84:48:13.872',-,0.000,-,-,72.800
'84:48:13.880',-,0.000,-,-,72.800
'84:48:13.888',-,0.000,-,-,72.800
'84:48:13.896',-,0.000,-,-,72.800
'84:48:13.904',-,0.000,-,-,72.800
'84:48:13.912',-,0.000,-,-,72.000
'84:48:13.920',-,0.000,-,-,71.200
'84:48:13.928',-,0.000,-,-,70.400
'84:48:13.936',-,0.000,-,-,69.600
'84:48:13.944',-,0.000,-,-,69.600
'84:48:13.952',-,0.000,-,-,68.800
'84:48:13.960',-,0.000,-,-,68.000
'84:48:13.968',-,0.000,-,-,67.200
'84:48:13.976',-,0.000,-,-,66.400
'84:48:13.984',-,0.000,-,-,65.600
'84:48:13.992',-,0.000,-,-,64.800
'84:48:14.000',-,0.000,-,-,64.800
'84:48:14.008',-,0.000,-,-,64.000
'84:48:14.016',-,0.000,-,-,63.200
'84:48:14.024',-,0.000,-,-,62.400
'84:48:14.032',-,0.000,-,-,62.400
'84:48:14.040',-,0.000,-,-,61.600
'84:48:14.048',-,0.000,-,-,60.800
'84:48:14.056',-,0.000,-,-,60.000
'84:48:14.064',-,0.000,-,-,60.000
'84:48:14.072',-,0.000,-,-,59.200
'84:48:14.080',-,0.000,-,-,58.400
'84:48:14.088',-,0.000,-,-,58.400
'84:48:14.096',-,0.000,-,-,57.600
'84:48:14.104',-,0.000,-,-,56.800
'84:48:14.112',-,0.000,-,-,56.800
'84:48:14.120',-,0.000,-,-,56.000
'84:48:14.128',-,0.000,-,-,56.000
'84:48:14.136',-,0.000,-,-,56.000
'84:48:14.144',-,0.000,-,-,55.200
'84:48:14.152',-,0.000,-,-,55.200
'84:48:14.160',-,0.000,-,-,54.400
'84:48:14.168',-,0.032,-,-,54.400
'84:48:14.176',-,0.000,-,-,54.400
'84:48:14.184',-,0.032,-,-,53.600
'84:48:14.192',-,0.064,-,-,53.600
'84:48:14.200',-,0.032,-,-,53.600
'84:48:14.208',-,0.032,-,-,52.800
'84:48:14.216',-,0.000,-,-,52.800
'84:48:14.224',-,0.000,-,-,52.800
'84:48:14.232',-,0.000,-,-,52.000
'84:48:14.240',-,-0.032,-,-,52.000
'84:48:14.248',-,-0.032,-,-,52.000
'84:48:14.256',-,-0.032,-,-,52.000
'84:48:14.264',-,0.000,-,-,51.200
'84:48:14.272',-,0.064,-,-,51.200
'84:48:14.280',-,0.256,-,-,51.200
'84:48:14.288',-,0.704,-,-,51.200
'84:48:14.296',-,0.768,-,-,51.200
'84:48:14.304',-,0.000,-,-,50.400
'84:48:14.312',-,-0.320,-,-,50.400
'84:48:14.320',-,-0.416,-,-,50.400
'84:48:14.328',-,-0.288,-,-,50.400
'84:48:14.336',-,-0.160,-,-,50.400
'84:48:14.344',-,-0.096,-,-,50.400
'84:48:14.352',-,-0.064,-,-,49.600
'84:48:14.360',-,-0.032,-,-,49.600
'84:48:14.368',-,-0.032,-,-,49.600
'84:48:14.376',-,-0.032,-,-,49.600
'84:48:14.384',-,-0.032,-,-,49.600
'84:48:14.392',-,0.000,-,-,50.400
'84:48:14.400',-,-0.032,-,-,52.800
'84:48:14.408',-,0.000,-,-,58.400
'84:48:14.416',-,0.000,-,-,70.400
'84:48:14.424',-,0.000,-,-,88.800
'84:48:14.432',-,0.000,-,-,109.600
'84:48:14.440',-,0.000,-,-,128.800
'84:48:14.448',-,0.032,-,-,142.400
'84:48:14.456',-,0.064,-,-,149.600
'84:48:14.464',-,0.096,-,-,151.200
'84:48:14.472',-,0.128,-,-,152.000
'84:48:14.480',-,0.128,-,-,151.200
'84:48:14.488',-,0.128,-,-,151.200
'84:48:14.496',-,0.128,-,-,151.200
'84:48:14.504',-,0.128,-,-,151.200
'84:48:14.512',-,0.128,-,-,151.200
'84:48:14.520',-,0.064,-,-,150.400
'84:48:14.528',-,0.064,-,-,149.600
'84:48:14.536',-,0.000,-,-,148.000
'84:48:14.544',-,0.000,-,-,146.400
'84:48:14.552',-,-0.064,-,-,144.800
'84:48:14.560',-,-0.064,-,-,143.200
'84:48:14.568',-,-0.096,-,-,140.800
'84:48:14.576',-,-0.096,-,-,139.200
'84:48:14.584',-,-0.128,-,-,136.800
'84:48:14.592',-,-0.128,-,-,133.600
'84:48:14.600',-,-0.128,-,-,130.400
'84:48:14.608',-,-0.128,-,-,127.200
'84:48:14.616',-,-0.128,-,-,124.000
'84:48:14.624',-,-0.128,-,-,119.200
'84:48:14.632',-,-0.128,-,-,115.200
'84:48:14.640',-,-0.128,-,-,110.400
'84:48:14.648',-,-0.128,-,-,104.800
'84:48:14.656',-,-0.128,-,-,100.000
'84:48:14.664',-,-0.128,-,-,95.200
'84:48:14.672',-,-0.096,-,-,90.400
'84:48:14.680',-,-0.096,-,-,86.400
'84:48:14.688',-,-0.096,-,-,84.000
'84:48:14.696',-,-0.064,-,-,82.400
'84:48:14.704',-,-0.064,-,-,81.600
'84:48:14.712',-,-0.064,-,-,80.800
'84:48:14.720',-,-0.064,-,-,80.800
'84:48:14.728',-,-0.064,-,-,80.800
'84:48:14.736',-,-0.064,-,-,80.000
'84:48:14.744',-,-0.064,-,-,80.000
'84:48:14.752',-,-0.064,-,-,79.200
'84:48:14.760',-,-0.064,-,-,78.400
'84:48:14.768',-,-0.064,-,-,76.800
'84:48:14.776',-,-0.064,-,-,76.000
'84:48:14.784',-,-0.064,-,-,75.200
'84:48:14.792',-,-0.064,-,-,74.400
'84:48:14.800',-,-0.064,-,-,73.600
'84:48:14.808',-,-0.032,-,-,72.800
