'Elapsed time','II','AVF','MCL1','ABP','PAP'
'120:58:57.552',-0.128,-0.096,-,-,-
'120:58:57.560',-0.136,-0.202,-,-,-
'120:58:57.568',0.232,-0.140,-,-,-
'120:58:57.576',0.624,0.325,-,-,-
'120:58:57.584',0.696,0.746,-,-,-
'120:58:57.592',0.264,0.439,-,-,-
'120:58:57.600',-0.056,0.035,-,-,-
'120:58:57.608',-0.136,-0.140,-,-,-
'120:58:57.616',-0.064,-0.175,-,-,-
'120:58:57.624',0.000,-0.009,-,-,-
'120:58:57.632',0.016,0.000,-,-,-
'120:58:57.640',0.008,0.018,-,-,-
'120:58:57.648',0.016,0.000,-,-,-
'120:58:57.656',0.016,0.009,-,-,-
'120:58:57.664',0.008,0.018,-,-,-
'120:58:57.672',0.008,0.000,-,-,-
'120:58:57.680',0.008,0.000,-,-,-
'120:58:57.688',0.008,0.000,-,-,-
'120:58:57.696',0.008,-0.018,-,-,-
'120:58:57.704',0.000,0.000,-,-,-
'120:58:57.712',0.000,-0.018,-,-,-
'120:58:57.720',-0.008,-0.018,-,-,-
'120:58:57.728',-0.016,-0.009,-,-,-
'120:58:57.736',-0.016,-0.035,-,-,-
'120:58:57.744',-0.024,-0.018,-,-,-
'120:58:57.752',-0.024,-0.044,-,-,-
'120:58:57.760',-0.032,-0.035,-,-,-
'120:58:57.768',-0.064,-0.061,-,-,-
'120:58:57.776',-0.104,-0.096,-,-,-
'120:58:57.784',-0.136,-0.140,-,-,-
'120:58:57.792',-0.160,-0.158,-,-,-
'120:58:57.800',-0.176,-0.184,-,-,-
'120:58:57.808',-0.168,-0.175,-,-,-
'120:58:57.816',-0.136,-0.184,-,-,-
'120:58:57.824',-0.080,-0.105,-,-,-
'120:58:57.832',-0.016,-0.053,-,-,-
'120:58:57.840',0.032,0.018,-,-,-
'120:58:57.848',0.048,0.035,-,-,-
'120:58:57.856',0.040,0.053,-,-,-
'120:58:57.864',0.040,0.035,-,-,-
'120:58:57.872',0.040,0.053,-,-,-
'120:58:57.880',0.032,0.035,-,-,-
'120:58:57.888',0.032,0.035,-,-,-
'120:58:57.896',0.024,0.026,-,-,-
'120:58:57.904',0.024,0.018,-,-,-
'120:58:57.912',0.016,0.035,-,-,-
'120:58:57.920',0.008,0.018,-,-,-
'120:58:57.928',0.000,0.018,-,-,-
'120:58:57.936',0.000,0.000,-,-,-
'120:58:57.944',-0.008,0.009,-,-,-
'120:58:57.952',-0.016,-0.009,-,-,-
'120:58:57.960',-0.024,0.000,-,-,-
'120:58:57.968',-0.032,-0.018,-,-,-
'120:58:57.976',-0.048,-0.018,-,-,-
'120:58:57.984',-0.080,-0.044,-,-,-
'120:58:57.992',-0.112,-0.079,-,-,-
'120:58:58.000',-0.144,-0.114,-,-,-
'120:58:58.008',-0.168,-0.123,-,-,-
'120:58:58.016',-0.176,-0.158,-,-,-
'120:58:58.024',-0.168,-0.167,-,-,-
'120:58:58.032',-0.128,-0.140,-,-,-
'120:58:58.040',-0.072,-0.070,-,-,-
'120:58:58.048',-0.016,-0.026,-,-,-
'120:58:58.056',0.024,0.026,-,-,-
'120:58:58.064',0.032,0.044,-,-,-
'120:58:58.072',0.032,0.035,-,-,-
'120:58:58.080',0.040,0.053,-,-,-
'120:58:58.088',0.040,0.035,-,-,-
'120:58:58.096',0.024,0.053,-,-,-
'120:58:58.104',0.016,0.026,-,-,-
'120:58:58.112',0.016,0.044,-,-,-
'120:58:58.120',0.016,0.018,-,-,-
'120:58:58.128',0.008,0.035,-,-,-
'120:58:58.136',0.000,0.009,-,-,-
'120:58:58.144',-0.008,0.018,-,-,-
'120:58:58.152',-0.008,0.000,-,-,-
'120:58:58.160',-0.016,0.000,-,-,-
'120:58:58.168',-0.024,-0.009,-,-,-
'120:58:58.176',-0.024,-0.018,-,-,-
'120:58:58.184',-0.032,-0.018,-,-,-
'120:58:58.192',-0.032,-0.009,-,-,-
'120:58:58.200',-0.056,-0.026,-,-,-
'120:58:58.208',-0.096,-0.061,-,-,-
'120:58:58.216',-0.128,-0.105,-,-,-
'120:58:58.224',-0.152,-0.114,-,-,-
'120:58:58.232',-0.160,-0.158,-,-,-
'120:58:58.240',-0.152,-0.140,-,-,-
'120:58:58.248',-0.112,-0.140,-,-,-
'120:58:58.256',-0.048,-0.061,-,-,-
'120:58:58.264',0.008,-0.009,-,-,-
'120:58:58.272',0.040,0.044,-,-,-
'120:58:58.280',0.040,0.053,-,-,-
'120:58:58.288',0.040,0.035,-,-,-
'120:58:58.296',0.040,0.053,-,-,-
'120:58:58.304',0.048,0.026,-,-,-
'120:58:58.312',0.040,0.061,-,-,-
'120:58:58.320',0.040,0.026,-,-,-
'120:58:58.328',0.040,0.053,-,-,-
'120:58:58.336',0.024,0.018,-,-,-
'120:58:58.344',0.024,0.035,-,-,-
'120:58:58.352',0.016,0.018,-,-,-
'120:58:58.360',0.000,0.035,-,-,-
'120:58:58.368',-0.040,0.000,-,-,-
'120:58:58.376',-0.064,-0.079,-,-,-
'120:58:58.384',0.104,-0.140,-,-,-
'120:58:58.392',0.528,0.114,-,-,-
'120:58:58.400',0.856,0.667,-,-,-
'120:58:58.408',0.696,0.895,-,-,-
'120:58:58.416',0.224,0.421,-,-,-
'120:58:58.424',-0.144,-0.044,-,-,-
'120:58:58.432',-0.248,-0.281,-,-,-
'120:58:58.440',-0.216,-0.237,-,-,-
'120:58:58.448',-0.184,-0.211,-,-,-
'120:58:58.456',-0.160,-0.175,-,-,-
'120:58:58.464',-0.128,-0.158,-,-,-
'120:58:58.472',-0.072,-0.096,-,-,-
'120:58:58.480',-0.016,-0.053,-,-,-
'120:58:58.488',0.016,0.009,-,-,-
'120:58:58.496',0.032,0.018,-,-,-
'120:58:58.504',0.032,0.018,-,-,-
'120:58:58.512',0.024,0.009,-,-,-
'120:58:58.520',0.032,0.018,-,-,-
'120:58:58.528',0.032,0.018,-,-,-
'120:58:58.536',0.032,0.009,-,-,-
'120:58:58.544',0.024,0.018,-,-,-
'120:58:58.552',0.024,0.000,-,-,-
'120:58:58.560',0.024,0.018,-,-,-
'120:58:58.568',0.016,0.000,-,-,-
'120:58:58.576',0.016,-0.009,-,-,-
'120:58:58.584',0.008,-0.018,-,-,-
'120:58:58.592',0.000,-0.018,-,-,-
'120:58:58.600',0.000,-0.044,-,-,-
'120:58:58.608',-0.008,-0.026,-,-,-
'120:58:58.616',-0.008,-0.053,-,-,-
'120:58:58.624',-0.016,-0.035,-,-,-
'120:58:58.632',-0.040,-0.061,-,-,-
'120:58:58.640',-0.072,-0.079,-,-,-
'120:58:58.648',-0.104,-0.132,-,-,-
'120:58:58.656',-0.120,-0.140,-,-,-
'120:58:58.664',-0.136,-0.175,-,-,-
'120:58:58.672',-0.144,-0.184,-,-,-
'120:58:58.680',-0.096,-0.158,-,-,-
'120:58:58.688',-0.048,-0.105,-,-,-
'120:58:58.696',0.016,-0.026,-,-,-
'120:58:58.704',0.056,0.035,-,-,-
'120:58:58.712',0.064,0.061,-,-,-
'120:58:58.720',0.072,0.053,-,-,-
'120:58:58.728',0.064,0.070,-,-,-
'120:58:58.736',0.064,0.053,-,-,-
'120:58:58.744',0.064,0.079,-,-,-
'120:58:58.752',0.064,0.061,-,-,-
'120:58:58.760',0.064,0.079,-,-,-
'120:58:58.768',0.056,0.053,-,-,-
'120:58:58.776',0.056,0.061,-,-,-
'120:58:58.784',0.048,0.053,-,-,-
'120:58:58.792',0.040,0.061,-,-,-
'120:58:58.800',0.032,0.035,-,-,-
'120:58:58.808',0.024,0.053,-,-,-
'120:58:58.816',0.016,0.018,-,-,-
'120:58:58.824',0.008,0.026,-,-,-
'120:58:58.832',0.008,0.000,-,-,-
'120:58:58.840',-0.008,0.009,-,-,-
'120:58:58.848',-0.056,-0.009,-,-,-
'120:58:58.856',-0.160,-0.061,-,-,-
'120:58:58.864',-0.192,-0.228,-,-,-
'120:58:58.872',0.064,-0.263,-,-,-
'120:58:58.880',0.528,0.140,-,-,-
'120:58:58.888',0.720,0.711,-,-,-
'120:58:58.896',0.440,0.781,-,-,-
'120:58:58.904',0.064,0.175,-,-,-
'120:58:58.912',-0.088,-0.079,-,-,-
'120:58:58.920',-0.064,-0.140,-,-,-
'120:58:58.928',-0.008,-0.018,-,-,-
'120:58:58.936',0.008,0.009,-,-,-
'120:58:58.944',0.008,0.018,-,-,-
'120:58:58.952',0.008,0.000,-,-,-
'120:58:58.960',0.008,0.018,-,-,-
'120:58:58.968',0.008,0.000,-,-,-
'120:58:58.976',0.000,0.000,-,-,-
'120:58:58.984',0.000,-0.009,-,-,-
'120:58:58.992',0.000,0.000,-,-,-
'120:58:59.000',-0.016,-0.018,-,-,-
'120:58:59.008',-0.024,-0.018,-,-,-
'120:58:59.016',-0.024,-0.035,-,-,-
'120:58:59.024',-0.032,-0.026,-,-,-
'120:58:59.032',-0.040,-0.053,-,-,-
'120:58:59.040',-0.048,-0.035,-,-,-
'120:58:59.048',-0.048,-0.061,-,-,-
'120:58:59.056',-0.048,-0.044,-,-,-
'120:58:59.064',-0.064,-0.070,-,-,-
'120:58:59.072',-0.096,-0.079,-,-,-
'120:58:59.080',-0.136,-0.132,-,-,-
'120:58:59.088',-0.168,-0.158,-,-,-
'120:58:59.096',-0.192,-0.193,-,-,-
'120:58:59.104',-0.208,-0.211,-,-,-
'120:58:59.112',-0.208,-0.211,-,-,-
'120:58:59.120',-0.168,-0.193,-,-,-
'120:58:59.128',-0.104,-0.149,-,-,-
'120:58:59.136',-0.040,-0.061,-,-,-
'120:58:59.144',0.000,0.000,-,-,-
'120:58:59.152',0.016,0.018,-,-,-
'120:58:59.160',0.016,0.035,-,-,-
'120:58:59.168',0.032,0.018,-,-,-
'120:58:59.176',0.032,0.053,-,-,-
'120:58:59.184',0.032,0.035,-,-,-
'120:58:59.192',0.032,0.053,-,-,-
'120:58:59.200',0.024,0.035,-,-,-
'120:58:59.208',0.016,0.044,-,-,-
'120:58:59.216',0.008,0.018,-,-,-
'120:58:59.224',0.008,0.026,-,-,-
'120:58:59.232',0.000,0.018,-,-,-
'120:58:59.240',-0.008,0.018,-,-,-
'120:58:59.248',-0.016,0.000,-,-,-
'120:58:59.256',-0.024,0.009,-,-,-
'120:58:59.264',-0.040,-0.009,-,-,-
'120:58:59.272',-0.040,-0.018,-,-,-
'120:58:59.280',-0.056,-0.009,-,-,-
'120:58:59.288',-0.080,-0.035,-,-,-
'120:58:59.296',-0.104,-0.079,-,-,-
'120:58:59.304',-0.136,-0.096,-,-,-
'120:58:59.312',-0.152,-0.132,-,-,-
'120:58:59.320',-0.168,-0.140,-,-,-
'120:58:59.328',-0.160,-0.149,-,-,-
'120:58:59.336',-0.120,-0.132,-,-,-
'120:58:59.344',-0.056,-0.070,-,-,-
'120:58:59.352',-0.008,-0.009,-,-,-
'120:58:59.360',0.024,0.035,-,-,-
'120:58:59.368',0.024,0.044,-,-,-
'120:58:59.376',0.024,0.026,-,-,-
'120:58:59.384',0.032,0.035,-,-,-
'120:58:59.392',0.032,0.053,-,-,-
'120:58:59.400',0.024,0.026,-,-,-
'120:58:59.408',0.024,0.018,-,-,-
'120:58:59.416',0.024,0.035,-,-,-
'120:58:59.424',0.024,0.026,-,-,-
'120:58:59.432',0.016,0.018,-,-,-
'120:58:59.440',0.008,0.026,-,-,-
'120:58:59.448',0.000,0.000,-,-,-
'120:58:59.456',0.000,0.009,-,-,-
'120:58:59.464',-0.008,0.000,-,-,-
'120:58:59.472',-0.016,0.000,-,-,-
'120:58:59.480',-0.016,-0.018,-,-,-
'120:58:59.488',-0.024,0.000,-,-,-
'120:58:59.496',-0.048,-0.018,-,-,-
'120:58:59.504',-0.080,-0.044,-,-,-
'120:58:59.512',-0.112,-0.088,-,-,-
'120:58:59.520',-0.136,-0.123,-,-,-
'120:58:59.528',-0.144,-0.114,-,-,-
'120:58:59.536',-0.152,-0.140,-,-,-
'120:58:59.544',-0.160,-0.140,-,-,-
'120:58:59.552',-0.104,-0.149,-,-,-
'120:58:59.560',-0.040,-0.053,-,-,-
'120:58:59.568',0.016,0.000,-,-,-
'120:58:59.576',0.040,0.044,-,-,-
'120:58:59.584',0.048,0.053,-,-,-
'120:58:59.592',0.040,0.053,-,-,-
'120:58:59.600',0.048,0.044,-,-,-
'120:58:59.608',0.048,0.061,-,-,-
'120:58:59.616',0.048,0.035,-,-,-
'120:58:59.624',0.040,0.053,-,-,-
'120:58:59.632',0.032,0.026,-,-,-
'120:58:59.640',0.032,0.035,-,-,-
'120:58:59.648',0.032,0.018,-,-,-
'120:58:59.656',0.016,0.026,-,-,-
'120:58:59.664',-0.024,0.009,-,-,-
'120:58:59.672',-0.080,-0.053,-,-,-
'120:58:59.680',-0.008,-0.140,-,-,-
'120:58:59.688',0.328,-0.140,-,-,-
'120:58:59.696',0.752,0.421,-,-,-
'120:58:59.704',0.848,0.886,-,-,-
'120:58:59.712',0.416,0.605,-,-,-
'120:58:59.720',-0.008,0.140,-,-,-
'120:58:59.728',-0.192,-0.184,-,-,-
'120:58:59.736',-0.208,-0.237,-,-,-
'120:58:59.744',-0.168,-0.184,-,-,-
'120:58:59.752',-0.160,-0.167,-,-,-
'120:58:59.760',-0.136,-0.158,-,-,-
'120:58:59.768',-0.088,-0.132,-,-,-
'120:58:59.776',-0.024,-0.061,-,-,-
'120:58:59.784',0.024,0.000,-,-,-
'120:58:59.792',0.040,0.035,-,-,-
'120:58:59.800',0.040,0.026,-,-,-
'120:58:59.808',0.048,0.026,-,-,-
'120:58:59.816',0.048,0.018,-,-,-
'120:58:59.824',0.048,0.035,-,-,-
'120:58:59.832',0.040,0.018,-,-,-
'120:58:59.840',0.040,0.018,-,-,-
'120:58:59.848',0.032,0.000,-,-,-
'120:58:59.856',0.032,0.018,-,-,-
'120:58:59.864',0.024,0.000,-,-,-
'120:58:59.872',0.016,0.000,-,-,-
'120:58:59.880',0.016,-0.009,-,-,-
'120:58:59.888',0.008,0.000,-,-,-
'120:58:59.896',0.008,-0.018,-,-,-
'120:58:59.904',0.008,-0.026,-,-,-
'120:58:59.912',0.008,-0.018,-,-,-
'120:58:59.920',0.008,-0.018,-,-,-
'120:58:59.928',-0.016,-0.018,-,-,-
'120:58:59.936',-0.048,-0.053,-,-,-
'120:58:59.944',-0.088,-0.105,-,-,-
'120:58:59.952',-0.112,-0.140,-,-,-
'120:58:59.960',-0.112,-0.149,-,-,-
'120:58:59.968',-0.112,-0.167,-,-,-
'120:58:59.976',-0.088,-0.132,-,-,-
'120:58:59.984',-0.040,-0.140,-,-,-
'120:58:59.992',0.016,-0.018,-,-,-
'120:59:00.000',0.064,0.018,-,-,-
'120:59:00.008',0.088,0.088,-,-,-
'120:59:00.016',0.088,0.079,-,-,-
'120:59:00.024',0.080,0.088,-,-,-
'120:59:00.032',0.080,0.070,-,-,-
'120:59:00.040',0.072,0.079,-,-,-
'120:59:00.048',0.064,0.053,-,-,-
'120:59:00.056',0.056,0.061,-,-,-
'120:59:00.064',0.048,0.053,-,-,-
'120:59:00.072',0.056,0.061,-,-,-
'120:59:00.080',0.048,0.070,-,-,-
'120:59:00.088',0.040,0.053,-,-,-
'120:59:00.096',0.032,0.026,-,-,-
'120:59:00.104',0.024,0.026,-,-,-
'120:59:00.112',0.016,0.018,-,-,-
'120:59:00.120',0.008,0.018,-,-,-
'120:59:00.128',0.000,0.000,-,-,-
'120:59:00.136',-0.024,0.009,-,-,-
'120:59:00.144',-0.096,-0.026,-,-,-
'120:59:00.152',-0.152,-0.140,-,-,-
'120:59:00.160',-0.016,-0.219,-,-,-
'120:59:00.168',0.392,-0.009,-,-,-
'120:59:00.176',0.688,0.544,-,-,-
'120:59:00.184',0.520,0.737,-,-,-
'120:59:00.192',0.136,0.272,-,-,-
'120:59:00.200',-0.080,-0.035,-,-,-
'120:59:00.208',-0.104,-0.140,-,-,-
'120:59:00.216',-0.024,-0.061,-,-,-
'120:59:00.224',0.008,0.000,-,-,-
'120:59:00.232',0.016,0.009,-,-,-
'120:59:00.240',0.016,0.018,-,-,-
'120:59:00.248',0.016,0.009,-,-,-
'120:59:00.256',0.016,0.018,-,-,-
'120:59:00.264',0.016,0.000,-,-,-
'120:59:00.272',0.016,0.018,-,-,-
'120:59:00.280',0.008,-0.009,-,-,-
'120:59:00.288',0.008,0.009,-,-,-
'120:59:00.296',0.000,-0.009,-,-,-
'120:59:00.304',-0.008,-0.018,-,-,-
'120:59:00.312',-0.016,-0.009,-,-,-
'120:59:00.320',-0.024,-0.044,-,-,-
'120:59:00.328',-0.016,-0.018,-,-,-
'120:59:00.336',-0.016,-0.044,-,-,-
'120:59:00.344',-0.016,-0.018,-,-,-
'120:59:00.352',-0.032,-0.044,-,-,-
'120:59:00.360',-0.056,-0.035,-,-,-
'120:59:00.368',-0.096,-0.096,-,-,-
'120:59:00.376',-0.128,-0.132,-,-,-
'120:59:00.384',-0.152,-0.158,-,-,-
'120:59:00.392',-0.168,-0.167,-,-,-
'120:59:00.400',-0.176,-0.193,-,-,-
'120:59:00.408',-0.152,-0.175,-,-,-
'120:59:00.416',-0.088,-0.140,-,-,-
'120:59:00.424',-0.024,-0.061,-,-,-
'120:59:00.432',0.024,0.000,-,-,-
'120:59:00.440',0.040,0.035,-,-,-
'120:59:00.448',0.040,0.035,-,-,-
'120:59:00.456',0.048,0.053,-,-,-
'120:59:00.464',0.048,0.044,-,-,-
'120:59:00.472',0.040,0.053,-,-,-
'120:59:00.480',0.032,0.026,-,-,-
'120:59:00.488',0.032,0.035,-,-,-
'120:59:00.496',0.024,0.026,-,-,-
'120:59:00.504',0.016,0.018,-,-,-
'120:59:00.512',0.008,0.009,-,-,-
'120:59:00.520',0.008,0.018,-,-,-
'120:59:00.528',0.000,0.026,-,-,-
'120:59:00.536',-0.008,0.000,-,-,-
'120:59:00.544',-0.016,-0.018,-,-,-
'120:59:00.552',-0.024,-0.009,-,-,-
'120:59:00.560',-0.032,-0.018,-,-,-
'120:59:00.568',-0.048,-0.026,-,-,-
'120:59:00.576',-0.072,-0.018,-,-,-
'120:59:00.584',-0.104,-0.070,-,-,-
'120:59:00.592',-0.136,-0.096,-,-,-
'120:59:00.600',-0.152,-0.123,-,-,-
'120:59:00.608',-0.168,-0.140,-,-,-
'120:59:00.616',-0.152,-0.149,-,-,-
'120:59:00.624',-0.120,-0.132,-,-,-
'120:59:00.632',-0.064,-0.079,-,-,-
'120:59:00.640',-0.008,-0.018,-,-,-
'120:59:00.648',0.024,0.018,-,-,-
'120:59:00.656',0.040,0.053,-,-,-
'120:59:00.664',0.040,0.035,-,-,-
'120:59:00.672',0.040,0.053,-,-,-
'120:59:00.680',0.048,0.044,-,-,-
'120:59:00.688',0.048,0.053,-,-,-
'120:59:00.696',0.040,0.044,-,-,-
'120:59:00.704',0.032,0.035,-,-,-
'120:59:00.712',0.032,0.035,-,-,-
'120:59:00.720',0.024,0.026,-,-,-
'120:59:00.728',0.016,0.018,-,-,-
'120:59:00.736',0.008,0.018,-,-,-
'120:59:00.744',0.008,0.018,-,-,-
'120:59:00.752',0.000,0.000,-,-,-
'120:59:00.760',0.000,0.009,-,-,-
'120:59:00.768',-0.008,0.000,-,-,-
'120:59:00.776',-0.024,0.000,-,-,-
'120:59:00.784',-0.032,-0.018,-,-,-
'120:59:00.792',-0.056,-0.009,-,-,-
'120:59:00.800',-0.096,-0.061,-,-,-
'120:59:00.808',-0.128,-0.105,-,-,-
'120:59:00.816',-0.152,-0.140,-,-,-
'120:59:00.824',-0.152,-0.140,-,-,-
'120:59:00.832',-0.144,-0.140,-,-,-
'120:59:00.840',-0.104,-0.114,-,-,-
'120:59:00.848',-0.040,-0.061,-,-,-
'120:59:00.856',0.016,0.009,-,-,-
'120:59:00.864',0.040,0.035,-,-,-
'120:59:00.872',0.048,0.061,-,-,-
'120:59:00.880',0.048,0.035,-,-,-
'120:59:00.888',0.056,0.026,-,-,-
'120:59:00.896',0.056,0.053,-,-,-
'120:59:00.904',0.048,0.044,-,-,-
'120:59:00.912',0.040,0.053,-,-,-
'120:59:00.920',0.032,0.026,-,-,-
'120:59:00.928',0.032,0.035,-,-,-
'120:59:00.936',0.024,0.018,-,-,-
'120:59:00.944',0.016,0.026,-,-,-
'120:59:00.952',-0.008,0.000,-,-,-
'120:59:00.960',-0.056,0.018,-,-,-
'120:59:00.968',-0.064,-0.114,-,-,-
'120:59:00.976',0.232,-0.123,-,-,-
'120:59:00.984',0.680,0.281,-,-,-
'120:59:00.992',0.864,0.807,-,-,-
'120:59:01.000',0.552,0.877,-,-,-
'120:59:01.008',0.080,0.281,-,-,-
'120:59:01.016',-0.184,-0.175,-,-,-
'120:59:01.024',-0.224,-0.254,-,-,-
'120:59:01.032',-0.176,-0.202,-,-,-
'120:59:01.040',-0.160,-0.175,-,-,-
'120:59:01.048',-0.160,-0.175,-,-,-
'120:59:01.056',-0.120,-0.158,-,-,-
'120:59:01.064',-0.064,-0.096,-,-,-
'120:59:01.072',-0.008,-0.026,-,-,-
'120:59:01.080',0.024,0.000,-,-,-
'120:59:01.088',0.024,0.018,-,-,-
'120:59:01.096',0.024,0.000,-,-,-
'120:59:01.104',0.032,0.000,-,-,-
'120:59:01.112',0.032,0.018,-,-,-
'120:59:01.120',0.032,0.000,-,-,-
'120:59:01.128',0.032,0.018,-,-,-
'120:59:01.136',0.024,0.000,-,-,-
'120:59:01.144',0.024,0.000,-,-,-
'120:59:01.152',0.024,-0.009,-,-,-
'120:59:01.160',0.016,0.000,-,-,-
'120:59:01.168',0.008,-0.018,-,-,-
'120:59:01.176',0.000,-0.018,-,-,-
'120:59:01.184',0.000,-0.035,-,-,-
'120:59:01.192',0.000,-0.026,-,-,-
'120:59:01.200',-0.008,-0.044,-,-,-
'120:59:01.208',-0.016,-0.035,-,-,-
'120:59:01.216',-0.024,-0.061,-,-,-
'120:59:01.224',-0.048,-0.053,-,-,-
'120:59:01.232',-0.080,-0.096,-,-,-
'120:59:01.240',-0.112,-0.140,-,-,-
'120:59:01.248',-0.128,-0.158,-,-,-
'120:59:01.256',-0.136,-0.167,-,-,-
'120:59:01.264',-0.128,-0.175,-,-,-
'120:59:01.272',-0.096,-0.140,-,-,-
'120:59:01.280',-0.040,-0.096,-,-,-
'120:59:01.288',0.016,-0.018,-,-,-
'120:59:01.296',0.048,0.026,-,-,-
'120:59:01.304',0.056,0.061,-,-,-
'120:59:01.312',0.056,0.070,-,-,-
'120:59:01.320',0.048,0.053,-,-,-
'120:59:01.328',0.056,0.053,-,-,-
'120:59:01.336',0.056,0.044,-,-,-
'120:59:01.344',0.048,0.070,-,-,-
'120:59:01.352',0.040,0.035,-,-,-
'120:59:01.360',0.032,0.044,-,-,-
'120:59:01.368',0.032,0.026,-,-,-
'120:59:01.376',0.024,0.044,-,-,-
'120:59:01.384',0.024,0.018,-,-,-
'120:59:01.392',0.016,0.026,-,-,-
'120:59:01.400',0.008,0.018,-,-,-
'120:59:01.408',0.008,0.018,-,-,-
'120:59:01.416',0.000,0.000,-,-,-
'120:59:01.424',-0.008,0.009,-,-,-
'120:59:01.432',-0.048,-0.009,-,-,-
'120:59:01.440',-0.128,-0.044,-,-,-
'120:59:01.448',-0.160,-0.193,-,-,-
'120:59:01.456',0.104,-0.228,-,-,-
'120:59:01.464',0.568,0.167,-,-,-
'120:59:01.472',0.752,0.763,-,-,-
'120:59:01.480',0.424,0.807,-,-,-
'120:59:01.488',0.008,0.149,-,-,-
'120:59:01.496',-0.160,-0.175,-,-,-
'120:59:01.504',-0.120,-0.193,-,-,-
'120:59:01.512',-0.040,-0.061,-,-,-
'120:59:01.520',-0.008,-0.018,-,-,-
'120:59:01.528',0.000,0.000,-,-,-
'120:59:01.536',0.000,-0.009,-,-,-
'120:59:01.544',0.000,0.000,-,-,-
'120:59:01.552',0.000,-0.009,-,-,-
'120:59:01.560',0.000,0.000,-,-,-
'120:59:01.568',0.000,-0.018,-,-,-
'120:59:01.576',0.000,-0.009,-,-,-
'120:59:01.584',0.000,-0.018,-,-,-
'120:59:01.592',-0.008,-0.018,-,-,-
'120:59:01.600',-0.016,-0.026,-,-,-
'120:59:01.608',-0.024,-0.026,-,-,-
'120:59:01.616',-0.024,-0.035,-,-,-
'120:59:01.624',-0.032,-0.026,-,-,-
'120:59:01.632',-0.032,-0.061,-,-,-
'120:59:01.640',-0.040,-0.035,-,-,-
'120:59:01.648',-0.056,-0.070,-,-,-
'120:59:01.656',-0.064,-0.061,-,-,-
'120:59:01.664',-0.096,-0.096,-,-,-
'120:59:01.672',-0.128,-0.123,-,-,-
'120:59:01.680',-0.160,-0.167,-,-,-
'120:59:01.688',-0.184,-0.167,-,-,-
'120:59:01.696',-0.192,-0.202,-,-,-
'120:59:01.704',-0.184,-0.211,-,-,-
'120:59:01.712',-0.144,-0.184,-,-,-
'120:59:01.720',-0.072,-0.114,-,-,-
'120:59:01.728',-0.008,-0.035,-,-,-
'120:59:01.736',0.024,0.018,-,-,-
'120:59:01.744',0.024,0.035,-,-,-
'120:59:01.752',0.024,0.026,-,-,-
'120:59:01.760',0.024,0.044,-,-,-
'120:59:01.768',0.024,0.035,-,-,-
'120:59:01.776',0.024,0.053,-,-,-
'120:59:01.784',0.016,0.026,-,-,-
'120:59:01.792',0.008,0.035,-,-,-
'120:59:01.800',0.008,0.018,-,-,-
'120:59:01.808',0.000,0.018,-,-,-
'120:59:01.816',0.000,0.000,-,-,-
'120:59:01.824',-0.008,0.018,-,-,-
'120:59:01.832',-0.024,0.000,-,-,-
'120:59:01.840',-0.032,0.000,-,-,-
'120:59:01.848',-0.032,-0.018,-,-,-
'120:59:01.856',-0.032,0.000,-,-,-
'120:59:01.864',-0.032,-0.018,-,-,-
'120:59:01.872',-0.048,-0.009,-,-,-
'120:59:01.880',-0.088,-0.053,-,-,-
'120:59:01.888',-0.128,-0.079,-,-,-
'120:59:01.896',-0.152,-0.132,-,-,-
'120:59:01.904',-0.168,-0.140,-,-,-
'120:59:01.912',-0.176,-0.158,-,-,-
'120:59:01.920',-0.168,-0.149,-,-,-
'120:59:01.928',-0.136,-0.140,-,-,-
'120:59:01.936',-0.080,-0.079,-,-,-
'120:59:01.944',-0.024,-0.035,-,-,-
'120:59:01.952',0.008,0.018,-,-,-
'120:59:01.960',0.016,0.035,-,-,-
'120:59:01.968',0.016,0.018,-,-,-
'120:59:01.976',0.024,0.035,-,-,-
'120:59:01.984',0.024,0.018,-,-,-
'120:59:01.992',0.016,0.035,-,-,-
'120:59:02.000',0.016,0.018,-,-,-
'120:59:02.008',0.016,0.026,-,-,-
'120:59:02.016',0.016,0.018,-,-,-
'120:59:02.024',0.008,0.035,-,-,-
'120:59:02.032',0.000,0.000,-,-,-
'120:59:02.040',-0.008,0.018,-,-,-
'120:59:02.048',-0.016,-0.009,-,-,-
'120:59:02.056',-0.024,0.000,-,-,-
'120:59:02.064',-0.024,-0.018,-,-,-
'120:59:02.072',-0.024,0.000,-,-,-
'120:59:02.080',-0.032,-0.026,-,-,-
'120:59:02.088',-0.040,-0.009,-,-,-
'120:59:02.096',-0.064,-0.035,-,-,-
'120:59:02.104',-0.104,-0.061,-,-,-
'120:59:02.112',-0.136,-0.105,-,-,-
'120:59:02.120',-0.160,-0.132,-,-,-
'120:59:02.128',-0.168,-0.158,-,-,-
'120:59:02.136',-0.160,-0.140,-,-,-
'120:59:02.144',-0.128,-0.140,-,-,-
'120:59:02.152',-0.072,-0.088,-,-,-
'120:59:02.160',-0.016,-0.026,-,-,-
'120:59:02.168',0.024,0.026,-,-,-
'120:59:02.176',0.040,0.053,-,-,-
'120:59:02.184',0.032,0.044,-,-,-
'120:59:02.192',0.040,0.053,-,-,-
'120:59:02.200',0.040,0.035,-,-,-
'120:59:02.208',0.040,0.053,-,-,-
