'Elapsed time','I','II','V','MCL1','ABP'
'84:58:10.024',-,-0.320,-,-,128.800
'84:58:10.032',-,-0.288,-,-,124.000
'84:58:10.040',-,-0.320,-,-,118.400
'84:58:10.048',-,-0.288,-,-,112.800
'84:58:10.056',-,-0.288,-,-,108.000
'84:58:10.064',-,-0.288,-,-,102.400
'84:58:10.072',-,-0.288,-,-,98.400
'84:58:10.080',-,-0.288,-,-,96.000
'84:58:10.088',-,-0.256,-,-,94.400
'84:58:10.096',-,-0.224,-,-,94.400
'84:58:10.104',-,-0.224,-,-,95.200
'84:58:10.112',-,-0.160,-,-,96.000
'84:58:10.120',-,-0.160,-,-,96.000
'84:58:10.128',-,-0.128,-,-,96.000
'84:58:10.136',-,-0.096,-,-,95.200
'84:58:10.144',-,-0.064,-,-,94.400
'84:58:10.152',-,-0.064,-,-,93.600
'84:58:10.160',-,-0.064,-,-,92.000
'84:58:10.168',-,-0.064,-,-,91.200
'84:58:10.176',-,-0.064,-,-,90.400
'84:58:10.184',-,-0.032,-,-,89.600
'84:58:10.192',-,0.000,-,-,88.800
'84:58:10.200',-,0.000,-,-,88.000
'84:58:10.208',-,0.000,-,-,87.200
'84:58:10.216',-,0.032,-,-,86.400
'84:58:10.224',-,0.032,-,-,85.600
'84:58:10.232',-,0.064,-,-,84.800
'84:58:10.240',-,0.064,-,-,84.000
'84:58:10.248',-,0.032,-,-,83.200
'84:58:10.256',-,0.032,-,-,83.200
'84:58:10.264',-,0.032,-,-,82.400
'84:58:10.272',-,0.064,-,-,82.400
'84:58:10.280',-,0.000,-,-,81.600
'84:58:10.288',-,0.000,-,-,81.600
'84:58:10.296',-,0.000,-,-,81.600
'84:58:10.304',-,0.032,-,-,80.800
'84:58:10.312',-,0.096,-,-,80.800
'84:58:10.320',-,0.256,-,-,80.800
'84:58:10.328',-,0.672,-,-,80.800
'84:58:10.336',-,0.832,-,-,80.000
'84:58:10.344',-,0.256,-,-,80.000
'84:58:10.352',-,-0.160,-,-,80.000
'84:58:10.360',-,-0.288,-,-,79.200
'84:58:10.368',-,-0.192,-,-,79.200
'84:58:10.376',-,-0.064,-,-,79.200
'84:58:10.384',-,-0.032,-,-,78.400
'84:58:10.392',-,0.000,-,-,78.400
'84:58:10.400',-,0.000,-,-,78.400
'84:58:10.408',-,0.032,-,-,78.400
'84:58:10.416',-,0.000,-,-,78.400
'84:58:10.424',-,0.032,-,-,79.200
'84:58:10.432',-,0.064,-,-,81.600
'84:58:10.440',-,0.064,-,-,88.800
'84:58:10.448',-,0.032,-,-,101.600
'84:58:10.456',-,0.064,-,-,120.000
'84:58:10.464',-,0.064,-,-,141.600
'84:58:10.472',-,0.064,-,-,162.400
'84:58:10.480',-,0.096,-,-,176.800
'84:58:10.488',-,0.128,-,-,180.000
'84:58:10.496',-,0.128,-,-,180.000
'84:58:10.504',-,0.192,-,-,180.000
'84:58:10.512',-,0.256,-,-,180.000
'84:58:10.520',-,0.224,-,-,180.000
'84:58:10.528',-,0.288,-,-,180.000
'84:58:10.536',-,0.320,-,-,180.000
'84:58:10.544',-,0.256,-,-,180.000
'84:58:10.552',-,0.224,-,-,180.000
'84:58:10.560',-,0.256,-,-,180.000
'84:58:10.568',-,0.128,-,-,180.000
'84:58:10.576',-,0.096,-,-,180.000
'84:58:10.584',-,0.064,-,-,180.000
'84:58:10.592',-,0.032,-,-,180.000
'84:58:10.600',-,0.000,-,-,180.000
'84:58:10.608',-,-0.032,-,-,180.000
'84:58:10.616',-,0.000,-,-,180.000
'84:58:10.624',-,-0.032,-,-,180.000
'84:58:10.632',-,0.000,-,-,179.200
'84:58:10.640',-,0.000,-,-,176.800
'84:58:10.648',-,0.000,-,-,174.400
'84:58:10.656',-,0.000,-,-,171.200
'84:58:10.664',-,0.000,-,-,167.200
'84:58:10.672',-,0.000,-,-,162.400
'84:58:10.680',-,0.000,-,-,157.600
'84:58:10.688',-,0.000,-,-,151.200
'84:58:10.696',-,0.000,-,-,144.800
'84:58:10.704',-,0.000,-,-,137.600
'84:58:10.712',-,0.000,-,-,131.200
'84:58:10.720',-,0.032,-,-,126.400
'84:58:10.728',-,0.000,-,-,122.400
'84:58:10.736',-,0.000,-,-,120.800
'84:58:10.744',-,0.000,-,-,120.800
'84:58:10.752',-,0.000,-,-,122.400
'84:58:10.760',-,0.032,-,-,123.200
'84:58:10.768',-,0.000,-,-,124.000
'84:58:10.776',-,0.064,-,-,123.200
'84:58:10.784',-,0.064,-,-,122.400
'84:58:10.792',-,0.064,-,-,121.600
'84:58:10.800',-,0.128,-,-,120.000
'84:58:10.808',-,0.128,-,-,119.200
'84:58:10.816',-,0.128,-,-,117.600
'84:58:10.824',-,0.096,-,-,116.800
'84:58:10.832',-,0.128,-,-,116.000
'84:58:10.840',-,0.064,-,-,115.200
'84:58:10.848',-,0.032,-,-,113.600
'84:58:10.856',-,0.000,-,-,112.800
'84:58:10.864',-,0.000,-,-,112.000
'84:58:10.872',-,0.032,-,-,110.400
'84:58:10.880',-,0.000,-,-,109.600
'84:58:10.888',-,0.064,-,-,108.000
'84:58:10.896',-,0.192,-,-,106.400
'84:58:10.904',-,0.544,-,-,105.600
'84:58:10.912',-,0.768,-,-,104.000
'84:58:10.920',-,0.256,-,-,102.400
'84:58:10.928',-,-0.128,-,-,100.800
'84:58:10.936',-,-0.256,-,-,100.000
'84:58:10.944',-,-0.224,-,-,98.400
'84:58:10.952',-,-0.128,-,-,96.800
'84:58:10.960',-,-0.064,-,-,96.000
'84:58:10.968',-,-0.064,-,-,94.400
'84:58:10.976',-,0.000,-,-,92.800
'84:58:10.984',-,-0.032,-,-,92.000
'84:58:10.992',-,0.000,-,-,91.200
'84:58:11.000',-,0.000,-,-,90.400
'84:58:11.008',-,0.000,-,-,91.200
'84:58:11.016',-,0.000,-,-,93.600
'84:58:11.024',-,0.000,-,-,100.000
'84:58:11.032',-,0.032,-,-,111.200
'84:58:11.040',-,0.000,-,-,125.600
'84:58:11.048',-,0.032,-,-,141.600
'84:58:11.056',-,0.032,-,-,156.000
'84:58:11.064',-,0.064,-,-,165.600
'84:58:11.072',-,0.096,-,-,172.000
'84:58:11.080',-,0.128,-,-,174.400
'84:58:11.088',-,0.160,-,-,176.000
'84:58:11.096',-,0.192,-,-,177.600
'84:58:11.104',-,0.224,-,-,178.400
'84:58:11.112',-,0.224,-,-,179.200
'84:58:11.120',-,0.192,-,-,180.000
'84:58:11.128',-,0.192,-,-,180.000
'84:58:11.136',-,0.096,-,-,179.200
'84:58:11.144',-,0.064,-,-,178.400
'84:58:11.152',-,0.032,-,-,177.600
'84:58:11.160',-,0.000,-,-,176.000
'84:58:11.168',-,-0.032,-,-,175.200
'84:58:11.176',-,-0.064,-,-,173.600
'84:58:11.184',-,-0.064,-,-,172.800
'84:58:11.192',-,-0.064,-,-,170.400
'84:58:11.200',-,-0.064,-,-,168.800
'84:58:11.208',-,-0.096,-,-,166.400
'84:58:11.216',-,-0.064,-,-,164.000
'84:58:11.224',-,-0.064,-,-,160.800
'84:58:11.232',-,-0.096,-,-,156.800
'84:58:11.240',-,-0.096,-,-,152.800
'84:58:11.248',-,-0.064,-,-,147.200
'84:58:11.256',-,-0.096,-,-,141.600
'84:58:11.264',-,-0.096,-,-,135.200
'84:58:11.272',-,-0.096,-,-,128.800
'84:58:11.280',-,-0.064,-,-,122.400
'84:58:11.288',-,-0.096,-,-,116.000
'84:58:11.296',-,-0.064,-,-,111.200
'84:58:11.304',-,-0.064,-,-,107.200
'84:58:11.312',-,-0.064,-,-,104.800
'84:58:11.320',-,-0.064,-,-,104.800
'84:58:11.328',-,-0.064,-,-,104.800
'84:58:11.336',-,-0.064,-,-,105.600
'84:58:11.344',-,-0.032,-,-,105.600
'84:58:11.352',-,-0.064,-,-,104.800
'84:58:11.360',-,0.000,-,-,104.000
'84:58:11.368',-,0.000,-,-,103.200
'84:58:11.376',-,0.000,-,-,101.600
'84:58:11.384',-,0.032,-,-,100.000
'84:58:11.392',-,0.000,-,-,98.400
'84:58:11.400',-,0.032,-,-,97.600
'84:58:11.408',-,0.000,-,-,96.000
'84:58:11.416',-,0.000,-,-,95.200
'84:58:11.424',-,-0.032,-,-,94.400
'84:58:11.432',-,-0.064,-,-,93.600
'84:58:11.440',-,-0.064,-,-,92.800
'84:58:11.448',-,-0.032,-,-,92.000
'84:58:11.456',-,-0.032,-,-,91.200
'84:58:11.464',-,0.000,-,-,90.400
'84:58:11.472',-,0.128,-,-,88.800
'84:58:11.480',-,0.480,-,-,88.000
'84:58:11.488',-,0.704,-,-,87.200
'84:58:11.496',-,0.256,-,-,86.400
'84:58:11.504',-,-0.160,-,-,85.600
'84:58:11.512',-,-0.320,-,-,84.800
'84:58:11.520',-,-0.352,-,-,84.000
'84:58:11.528',-,-0.160,-,-,83.200
'84:58:11.536',-,-0.128,-,-,82.400
'84:58:11.544',-,-0.064,-,-,81.600
'84:58:11.552',-,-0.064,-,-,80.800
'84:58:11.560',-,-0.032,-,-,80.000
'84:58:11.568',-,-0.032,-,-,79.200
'84:58:11.576',-,-0.032,-,-,79.200
'84:58:11.584',-,-0.032,-,-,79.200
'84:58:11.592',-,0.000,-,-,81.600
'84:58:11.600',-,0.000,-,-,88.000
'84:58:11.608',-,0.000,-,-,99.200
'84:58:11.616',-,0.000,-,-,116.000
'84:58:11.624',-,0.000,-,-,134.400
'84:58:11.632',-,0.000,-,-,151.200
'84:58:11.640',-,0.032,-,-,164.000
'84:58:11.648',-,0.032,-,-,171.200
'84:58:11.656',-,0.064,-,-,174.400
'84:58:11.664',-,0.096,-,-,176.000
'84:58:11.672',-,0.128,-,-,176.000
'84:58:11.680',-,0.160,-,-,176.800
'84:58:11.688',-,0.192,-,-,177.600
'84:58:11.696',-,0.160,-,-,177.600
'84:58:11.704',-,0.128,-,-,177.600
'84:58:11.712',-,0.064,-,-,176.800
'84:58:11.720',-,0.000,-,-,175.200
'84:58:11.728',-,0.000,-,-,173.600
'84:58:11.736',-,-0.064,-,-,172.800
'84:58:11.744',-,-0.096,-,-,171.200
'84:58:11.752',-,-0.128,-,-,169.600
'84:58:11.760',-,-0.160,-,-,168.800
'84:58:11.768',-,-0.160,-,-,167.200
'84:58:11.776',-,-0.160,-,-,165.600
'84:58:11.784',-,-0.160,-,-,163.200
'84:58:11.792',-,-0.192,-,-,160.800
'84:58:11.800',-,-0.160,-,-,158.400
'84:58:11.808',-,-0.192,-,-,154.400
'84:58:11.816',-,-0.224,-,-,150.400
'84:58:11.824',-,-0.224,-,-,145.600
'84:58:11.832',-,-0.224,-,-,140.800
'84:58:11.840',-,-0.224,-,-,134.400
'84:58:11.848',-,-0.224,-,-,128.000
'84:58:11.856',-,-0.224,-,-,121.600
'84:58:11.864',-,-0.224,-,-,114.400
'84:58:11.872',-,-0.224,-,-,108.800
'84:58:11.880',-,-0.224,-,-,103.200
'84:58:11.888',-,-0.224,-,-,100.000
'84:58:11.896',-,-0.224,-,-,97.600
'84:58:11.904',-,-0.224,-,-,97.600
'84:58:11.912',-,-0.192,-,-,97.600
'84:58:11.920',-,-0.192,-,-,97.600
'84:58:11.928',-,-0.160,-,-,97.600
'84:58:11.936',-,-0.160,-,-,97.600
'84:58:11.944',-,-0.128,-,-,96.800
'84:58:11.952',-,-0.128,-,-,95.200
'84:58:11.960',-,-0.128,-,-,94.400
'84:58:11.968',-,-0.096,-,-,92.800
'84:58:11.976',-,-0.128,-,-,92.000
'84:58:11.984',-,-0.160,-,-,90.400
'84:58:11.992',-,-0.160,-,-,89.600
'84:58:12.000',-,-0.192,-,-,88.800
'84:58:12.008',-,-0.224,-,-,88.000
'84:58:12.016',-,-0.224,-,-,87.200
'84:58:12.024',-,-0.224,-,-,86.400
'84:58:12.032',-,-0.192,-,-,85.600
'84:58:12.040',-,-0.160,-,-,84.800
'84:58:12.048',-,-0.032,-,-,84.000
'84:58:12.056',-,0.288,-,-,83.200
'84:58:12.064',-,0.608,-,-,81.600
'84:58:12.072',-,0.192,-,-,80.800
'84:58:12.080',-,-0.320,-,-,80.000
'84:58:12.088',-,-0.512,-,-,79.200
'84:58:12.096',-,-0.512,-,-,78.400
'84:58:12.104',-,-0.352,-,-,77.600
'84:58:12.112',-,-0.256,-,-,76.800
'84:58:12.120',-,-0.224,-,-,76.000
'84:58:12.128',-,-0.192,-,-,75.200
'84:58:12.136',-,-0.160,-,-,75.200
'84:58:12.144',-,-0.160,-,-,74.400
'84:58:12.152',-,-0.160,-,-,73.600
'84:58:12.160',-,-0.160,-,-,73.600
'84:58:12.168',-,-0.160,-,-,74.400
'84:58:12.176',-,-0.128,-,-,77.600
'84:58:12.184',-,-0.128,-,-,85.600
'84:58:12.192',-,-0.128,-,-,97.600
'84:58:12.200',-,-0.096,-,-,113.600
'84:58:12.208',-,-0.064,-,-,131.200
'84:58:12.216',-,-0.064,-,-,148.000
'84:58:12.224',-,-0.032,-,-,159.200
'84:58:12.232',-,0.000,-,-,165.600
'84:58:12.240',-,0.032,-,-,168.800
'84:58:12.248',-,0.064,-,-,169.600
'84:58:12.256',-,0.096,-,-,170.400
'84:58:12.264',-,0.128,-,-,171.200
'84:58:12.272',-,0.128,-,-,172.000
'84:58:12.280',-,0.064,-,-,172.000
'84:58:12.288',-,0.032,-,-,172.000
'84:58:12.296',-,0.000,-,-,170.400
'84:58:12.304',-,-0.064,-,-,168.800
'84:58:12.312',-,-0.096,-,-,167.200
'84:58:12.320',-,-0.160,-,-,165.600
'84:58:12.328',-,-0.160,-,-,164.000
'84:58:12.336',-,-0.192,-,-,162.400
'84:58:12.344',-,-0.192,-,-,160.800
'84:58:12.352',-,-0.192,-,-,159.200
'84:58:12.360',-,-0.192,-,-,157.600
'84:58:12.368',-,-0.192,-,-,155.200
'84:58:12.376',-,-0.192,-,-,152.800
'84:58:12.384',-,-0.192,-,-,149.600
'84:58:12.392',-,-0.192,-,-,145.600
'84:58:12.400',-,-0.192,-,-,141.600
'84:58:12.408',-,-0.192,-,-,136.000
'84:58:12.416',-,-0.192,-,-,130.400
'84:58:12.424',-,-0.192,-,-,124.000
'84:58:12.432',-,-0.160,-,-,117.600
'84:58:12.440',-,-0.160,-,-,111.200
'84:58:12.448',-,-0.160,-,-,105.600
'84:58:12.456',-,-0.160,-,-,100.800
'84:58:12.464',-,-0.160,-,-,97.600
'84:58:12.472',-,-0.160,-,-,96.000
'84:58:12.480',-,-0.128,-,-,95.200
'84:58:12.488',-,-0.128,-,-,96.000
'84:58:12.496',-,-0.096,-,-,96.000
'84:58:12.504',-,-0.064,-,-,96.000
'84:58:12.512',-,-0.064,-,-,95.200
'84:58:12.520',-,-0.032,-,-,94.400
'84:58:12.528',-,-0.032,-,-,93.600
'84:58:12.536',-,0.000,-,-,92.000
'84:58:12.544',-,0.000,-,-,91.200
'84:58:12.552',-,0.000,-,-,89.600
'84:58:12.560',-,-0.032,-,-,88.800
'84:58:12.568',-,-0.032,-,-,88.000
'84:58:12.576',-,-0.064,-,-,87.200
'84:58:12.584',-,-0.096,-,-,86.400
'84:58:12.592',-,-0.096,-,-,85.600
'84:58:12.600',-,-0.064,-,-,84.800
'84:58:12.608',-,-0.064,-,-,84.000
'84:58:12.616',-,0.000,-,-,83.200
'84:58:12.624',-,0.128,-,-,82.400
'84:58:12.632',-,0.512,-,-,81.600
'84:58:12.640',-,0.736,-,-,80.800
'84:58:12.648',-,0.224,-,-,80.000
'84:58:12.656',-,-0.256,-,-,79.200
'84:58:12.664',-,-0.416,-,-,78.400
'84:58:12.672',-,-0.352,-,-,77.600
'84:58:12.680',-,-0.224,-,-,76.800
'84:58:12.688',-,-0.128,-,-,76.000
'84:58:12.696',-,-0.064,-,-,75.200
'84:58:12.704',-,-0.064,-,-,74.400
'84:58:12.712',-,-0.032,-,-,74.400
'84:58:12.720',-,-0.032,-,-,73.600
'84:58:12.728',-,-0.032,-,-,72.800
'84:58:12.736',-,-0.032,-,-,72.800
'84:58:12.744',-,0.000,-,-,75.200
'84:58:12.752',-,0.000,-,-,79.200
'84:58:12.760',-,0.000,-,-,88.800
'84:58:12.768',-,0.000,-,-,103.200
'84:58:12.776',-,0.000,-,-,121.600
'84:58:12.784',-,0.000,-,-,140.800
'84:58:12.792',-,0.032,-,-,156.000
'84:58:12.800',-,0.064,-,-,166.400
'84:58:12.808',-,0.096,-,-,172.000
'84:58:12.816',-,0.128,-,-,174.400
'84:58:12.824',-,0.192,-,-,175.200
'84:58:12.832',-,0.192,-,-,176.000
'84:58:12.840',-,0.224,-,-,177.600
'84:58:12.848',-,0.192,-,-,178.400
'84:58:12.856',-,0.160,-,-,177.600
'84:58:12.864',-,0.128,-,-,176.800
'84:58:12.872',-,0.064,-,-,175.200
'84:58:12.880',-,0.000,-,-,173.600
'84:58:12.888',-,0.000,-,-,172.000
'84:58:12.896',-,-0.064,-,-,169.600
'84:58:12.904',-,-0.064,-,-,168.000
'84:58:12.912',-,-0.096,-,-,166.400
'84:58:12.920',-,-0.128,-,-,164.800
'84:58:12.928',-,-0.096,-,-,163.200
'84:58:12.936',-,-0.128,-,-,160.800
'84:58:12.944',-,-0.128,-,-,158.400
'84:58:12.952',-,-0.128,-,-,156.000
'84:58:12.960',-,-0.128,-,-,152.800
'84:58:12.968',-,-0.128,-,-,148.800
'84:58:12.976',-,-0.128,-,-,144.000
'84:58:12.984',-,-0.128,-,-,139.200
'84:58:12.992',-,-0.128,-,-,132.800
'84:58:13.000',-,-0.128,-,-,126.400
'84:58:13.008',-,-0.128,-,-,120.000
'84:58:13.016',-,-0.128,-,-,113.600
'84:58:13.024',-,-0.096,-,-,107.200
'84:58:13.032',-,-0.096,-,-,102.400
'84:58:13.040',-,-0.096,-,-,99.200
'84:58:13.048',-,-0.096,-,-,97.600
'84:58:13.056',-,-0.096,-,-,96.800
'84:58:13.064',-,-0.064,-,-,96.800
'84:58:13.072',-,-0.064,-,-,96.800
'84:58:13.080',-,-0.032,-,-,96.800
'84:58:13.088',-,0.000,-,-,96.000
'84:58:13.096',-,0.000,-,-,95.200
'84:58:13.104',-,0.000,-,-,94.400
'84:58:13.112',-,0.000,-,-,92.800
'84:58:13.120',-,0.000,-,-,92.000
'84:58:13.128',-,0.000,-,-,90.400
'84:58:13.136',-,0.000,-,-,89.600
'84:58:13.144',-,-0.032,-,-,88.800
'84:58:13.152',-,-0.064,-,-,88.000
'84:58:13.160',-,-0.064,-,-,87.200
'84:58:13.168',-,-0.064,-,-,86.400
'84:58:13.176',-,-0.064,-,-,85.600
'84:58:13.184',-,-0.064,-,-,84.000
'84:58:13.192',-,0.000,-,-,83.200
'84:58:13.200',-,0.160,-,-,82.400
'84:58:13.208',-,0.544,-,-,81.600
'84:58:13.216',-,0.704,-,-,80.800
'84:58:13.224',-,0.128,-,-,80.000
'84:58:13.232',-,-0.288,-,-,79.200
'84:58:13.240',-,-0.416,-,-,78.400
'84:58:13.248',-,-0.352,-,-,77.600
'84:58:13.256',-,-0.224,-,-,76.800
'84:58:13.264',-,-0.160,-,-,76.000
'84:58:13.272',-,-0.096,-,-,75.200
'84:58:13.280',-,-0.064,-,-,75.200
'84:58:13.288',-,-0.064,-,-,74.400
'84:58:13.296',-,-0.064,-,-,73.600
'84:58:13.304',-,-0.032,-,-,72.800
'84:58:13.312',-,-0.064,-,-,72.800
'84:58:13.320',-,-0.032,-,-,74.400
'84:58:13.328',-,-0.032,-,-,79.200
'84:58:13.336',-,-0.032,-,-,88.000
'84:58:13.344',-,0.000,-,-,101.600
'84:58:13.352',-,0.000,-,-,119.200
'84:58:13.360',-,0.000,-,-,137.600
'84:58:13.368',-,0.032,-,-,152.800
'84:58:13.376',-,0.064,-,-,163.200
'84:58:13.384',-,0.064,-,-,168.800
'84:58:13.392',-,0.128,-,-,171.200
'84:58:13.400',-,0.160,-,-,172.800
'84:58:13.408',-,0.192,-,-,174.400
'84:58:13.416',-,0.192,-,-,175.200
'84:58:13.424',-,0.160,-,-,176.000
'84:58:13.432',-,0.128,-,-,176.000
'84:58:13.440',-,0.064,-,-,175.200
'84:58:13.448',-,0.000,-,-,173.600
'84:58:13.456',-,0.000,-,-,171.200
'84:58:13.464',-,-0.064,-,-,168.800
'84:58:13.472',-,-0.096,-,-,167.200
'84:58:13.480',-,-0.128,-,-,165.600
'84:58:13.488',-,-0.128,-,-,163.200
'84:58:13.496',-,-0.128,-,-,161.600
'84:58:13.504',-,-0.128,-,-,160.000
'84:58:13.512',-,-0.160,-,-,157.600
'84:58:13.520',-,-0.160,-,-,155.200
'84:58:13.528',-,-0.160,-,-,152.000
'84:58:13.536',-,-0.160,-,-,148.800
'84:58:13.544',-,-0.128,-,-,144.800
'84:58:13.552',-,-0.160,-,-,140.000
'84:58:13.560',-,-0.160,-,-,134.400
'84:58:13.568',-,-0.128,-,-,128.800
'84:58:13.576',-,-0.160,-,-,122.400
'84:58:13.584',-,-0.160,-,-,115.200
'84:58:13.592',-,-0.128,-,-,108.800
'84:58:13.600',-,-0.096,-,-,103.200
'84:58:13.608',-,-0.096,-,-,98.400
'84:58:13.616',-,-0.128,-,-,96.000
'84:58:13.624',-,-0.096,-,-,94.400
'84:58:13.632',-,-0.128,-,-,94.400
'84:58:13.640',-,-0.096,-,-,95.200
'84:58:13.648',-,-0.128,-,-,95.200
'84:58:13.656',-,-0.064,-,-,95.200
'84:58:13.664',-,-0.064,-,-,94.400
'84:58:13.672',-,-0.032,-,-,92.800
'84:58:13.680',-,-0.032,-,-,92.000
'84:58:13.688',-,0.000,-,-,90.400
'84:58:13.696',-,0.000,-,-,89.600
'84:58:13.704',-,0.000,-,-,88.800
'84:58:13.712',-,-0.064,-,-,87.200
'84:58:13.720',-,-0.032,-,-,86.400
'84:58:13.728',-,-0.064,-,-,85.600
'84:58:13.736',-,-0.064,-,-,84.800
'84:58:13.744',-,-0.064,-,-,84.000
'84:58:13.752',-,-0.096,-,-,83.200
'84:58:13.760',-,-0.032,-,-,82.400
'84:58:13.768',-,0.000,-,-,81.600
'84:58:13.776',-,0.224,-,-,80.800
'84:58:13.784',-,0.640,-,-,79.200
'84:58:13.792',-,0.672,-,-,78.400
'84:58:13.800',-,-0.128,-,-,77.600
'84:58:13.808',-,-0.416,-,-,76.800
'84:58:13.816',-,-0.512,-,-,75.200
'84:58:13.824',-,-0.352,-,-,74.400
'84:58:13.832',-,-0.192,-,-,73.600
'84:58:13.840',-,-0.160,-,-,72.800
'84:58:13.848',-,-0.096,-,-,72.000
'84:58:13.856',-,-0.096,-,-,71.200
'84:58:13.864',-,-0.064,-,-,70.400
'84:58:13.872',-,-0.032,-,-,69.600
'84:58:13.880',-,-0.032,-,-,68.800
'84:58:13.888',-,0.000,-,-,68.800
'84:58:13.896',-,-0.064,-,-,70.400
'84:58:13.904',-,-0.064,-,-,74.400
'84:58:13.912',-,0.000,-,-,83.200
'84:58:13.920',-,0.000,-,-,97.600
'84:58:13.928',-,-0.032,-,-,116.000
'84:58:13.936',-,0.000,-,-,134.400
'84:58:13.944',-,0.000,-,-,150.400
'84:58:13.952',-,0.064,-,-,161.600
'84:58:13.960',-,0.064,-,-,167.200
'84:58:13.968',-,0.128,-,-,168.800
'84:58:13.976',-,0.160,-,-,169.600
'84:58:13.984',-,0.192,-,-,170.400
'84:58:13.992',-,0.160,-,-,171.200
'84:58:14.000',-,0.192,-,-,172.000
'84:58:14.008',-,0.128,-,-,171.200
'84:58:14.016',-,0.064,-,-,170.400
'84:58:14.024',-,0.032,-,-,168.800
'84:58:14.032',-,0.000,-,-,166.400
'84:58:14.040',-,-0.064,-,-,163.200
'84:58:14.048',-,-0.064,-,-,160.800
'84:58:14.056',-,-0.064,-,-,158.400
'84:58:14.064',-,-0.128,-,-,156.800
'84:58:14.072',-,-0.128,-,-,154.400
'84:58:14.080',-,-0.096,-,-,152.000
'84:58:14.088',-,-0.064,-,-,149.600
'84:58:14.096',-,-0.128,-,-,147.200
'84:58:14.104',-,-0.128,-,-,144.000
'84:58:14.112',-,-0.096,-,-,140.800
'84:58:14.120',-,-0.096,-,-,136.000
'84:58:14.128',-,-0.064,-,-,131.200
'84:58:14.136',-,-0.064,-,-,125.600
'84:58:14.144',-,-0.064,-,-,120.000
'84:58:14.152',-,-0.064,-,-,113.600
'84:58:14.160',-,-0.064,-,-,107.200
'84:58:14.168',-,-0.064,-,-,102.400
'84:58:14.176',-,-0.096,-,-,98.400
'84:58:14.184',-,-0.064,-,-,96.000
'84:58:14.192',-,-0.128,-,-,95.200
'84:58:14.200',-,-0.096,-,-,95.200
'84:58:14.208',-,-0.096,-,-,96.000
'84:58:14.216',-,-0.096,-,-,96.800
'84:58:14.224',-,-0.064,-,-,96.800
'84:58:14.232',-,-0.064,-,-,96.800
'84:58:14.240',-,-0.064,-,-,95.200
'84:58:14.248',-,-0.064,-,-,94.400
'84:58:14.256',-,-0.064,-,-,93.600
'84:58:14.264',-,-0.032,-,-,92.800
'84:58:14.272',-,-0.064,-,-,92.000
'84:58:14.280',-,-0.064,-,-,91.200
'84:58:14.288',-,-0.064,-,-,90.400
'84:58:14.296',-,-0.128,-,-,90.400
'84:58:14.304',-,-0.160,-,-,89.600
'84:58:14.312',-,-0.160,-,-,89.600
'84:58:14.320',-,-0.160,-,-,89.600
'84:58:14.328',-,-0.096,-,-,88.800
'84:58:14.336',-,-0.032,-,-,88.800
'84:58:14.344',-,0.128,-,-,88.000
'84:58:14.352',-,0.480,-,-,88.000
'84:58:14.360',-,0.704,-,-,87.200
'84:58:14.368',-,0.224,-,-,86.400
'84:58:14.376',-,-0.224,-,-,86.400
'84:58:14.384',-,-0.352,-,-,85.600
'84:58:14.392',-,-0.320,-,-,85.600
'84:58:14.400',-,-0.160,-,-,85.600
'84:58:14.408',-,-0.064,-,-,84.800
'84:58:14.416',-,-0.032,-,-,84.800
'84:58:14.424',-,0.000,-,-,84.000
'84:58:14.432',-,0.032,-,-,84.000
'84:58:14.440',-,0.064,-,-,84.000
'84:58:14.448',-,0.064,-,-,84.000
'84:58:14.456',-,0.032,-,-,85.600
'84:58:14.464',-,0.064,-,-,89.600
'84:58:14.472',-,0.064,-,-,98.400
'84:58:14.480',-,0.064,-,-,112.000
'84:58:14.488',-,0.064,-,-,130.400
'84:58:14.496',-,0.128,-,-,149.600
'84:58:14.504',-,0.096,-,-,165.600
'84:58:14.512',-,0.128,-,-,177.600
'84:58:14.520',-,0.160,-,-,180.000
'84:58:14.528',-,0.192,-,-,180.000
'84:58:14.536',-,0.256,-,-,180.000
'84:58:14.544',-,0.256,-,-,180.000
'84:58:14.552',-,0.256,-,-,180.000
'84:58:14.560',-,0.352,-,-,180.000
'84:58:14.568',-,0.288,-,-,180.000
'84:58:14.576',-,0.288,-,-,180.000
'84:58:14.584',-,0.224,-,-,180.000
'84:58:14.592',-,0.160,-,-,180.000
'84:58:14.600',-,0.064,-,-,180.000
'84:58:14.608',-,0.064,-,-,180.000
'84:58:14.616',-,0.064,-,-,180.000
'84:58:14.624',-,0.000,-,-,180.000
'84:58:14.632',-,0.000,-,-,179.200
'84:58:14.640',-,0.000,-,-,178.400
'84:58:14.648',-,0.032,-,-,176.800
'84:58:14.656',-,0.000,-,-,175.200
'84:58:14.664',-,0.000,-,-,173.600
'84:58:14.672',-,0.032,-,-,171.200
'84:58:14.680',-,0.000,-,-,168.000
'84:58:14.688',-,0.032,-,-,164.800
'84:58:14.696',-,0.000,-,-,160.000
'84:58:14.704',-,0.000,-,-,154.400
'84:58:14.712',-,0.032,-,-,148.800
'84:58:14.720',-,0.000,-,-,142.400
'84:58:14.728',-,0.032,-,-,135.200
'84:58:14.736',-,0.064,-,-,129.600
'84:58:14.744',-,0.032,-,-,124.000
'84:58:14.752',-,0.064,-,-,121.600
'84:58:14.760',-,0.000,-,-,120.800
