'Elapsed time','I','II','AVF','V','ABP','PAP'
'25:20:25.704',-0.061,-,-,-0.060,77.600,-
'25:20:25.712',-0.061,-,-,-0.060,76.800,-
'25:20:25.720',-0.061,-,-,-0.060,76.800,-
'25:20:25.728',-0.061,-,-,-0.060,76.000,-
'25:20:25.736',-0.061,-,-,-0.040,76.000,-
'25:20:25.744',-0.110,-,-,-0.060,75.200,-
'25:20:25.752',-0.085,-,-,-0.040,74.400,-
'25:20:25.760',0.073,-,-,0.100,74.400,-
'25:20:25.768',0.378,-,-,0.480,73.600,-
'25:20:25.776',0.622,-,-,0.920,72.800,-
'25:20:25.784',0.366,-,-,0.640,72.800,-
'25:20:25.792',0.085,-,-,0.300,72.000,-
'25:20:25.800',0.061,-,-,0.260,72.000,-
'25:20:25.808',0.073,-,-,0.340,71.200,-
'25:20:25.816',0.024,-,-,0.300,70.400,-
'25:20:25.824',-0.024,-,-,0.260,69.600,-
'25:20:25.832',-0.037,-,-,0.160,69.600,-
'25:20:25.840',0.000,-,-,0.080,68.800,-
'25:20:25.848',0.000,-,-,0.020,68.000,-
'25:20:25.856',0.000,-,-,0.000,68.000,-
'25:20:25.864',0.000,-,-,-0.020,67.200,-
'25:20:25.872',0.000,-,-,-0.040,67.200,-
'25:20:25.880',0.000,-,-,-0.040,67.200,-
'25:20:25.888',0.000,-,-,-0.040,67.200,-
'25:20:25.896',0.000,-,-,-0.040,68.800,-
'25:20:25.904',0.000,-,-,-0.040,71.200,-
'25:20:25.912',0.000,-,-,-0.040,75.200,-
'25:20:25.920',0.000,-,-,-0.040,80.000,-
'25:20:25.928',0.000,-,-,-0.040,86.400,-
'25:20:25.936',0.000,-,-,-0.040,92.800,-
'25:20:25.944',0.000,-,-,-0.040,100.000,-
'25:20:25.952',0.012,-,-,-0.040,106.400,-
'25:20:25.960',0.024,-,-,-0.040,113.600,-
'25:20:25.968',0.024,-,-,-0.040,119.200,-
'25:20:25.976',0.037,-,-,-0.040,124.800,-
'25:20:25.984',0.049,-,-,-0.040,129.600,-
'25:20:25.992',0.049,-,-,-0.020,132.800,-
'25:20:26.000',0.061,-,-,-0.020,135.200,-
'25:20:26.008',0.073,-,-,0.000,136.800,-
'25:20:26.016',0.085,-,-,0.000,137.600,-
'25:20:26.024',0.073,-,-,0.000,138.400,-
'25:20:26.032',0.073,-,-,0.020,138.400,-
'25:20:26.040',0.049,-,-,0.020,137.600,-
'25:20:26.048',0.049,-,-,0.020,137.600,-
'25:20:26.056',0.024,-,-,0.020,136.000,-
'25:20:26.064',0.000,-,-,0.000,135.200,-
'25:20:26.072',0.000,-,-,0.000,133.600,-
'25:20:26.080',-0.024,-,-,-0.020,132.000,-
'25:20:26.088',-0.024,-,-,-0.040,130.400,-
'25:20:26.096',-0.037,-,-,-0.040,128.800,-
'25:20:26.104',-0.049,-,-,-0.060,126.400,-
'25:20:26.112',-0.061,-,-,-0.080,123.200,-
'25:20:26.120',-0.061,-,-,-0.080,120.800,-
'25:20:26.128',-0.061,-,-,-0.080,116.800,-
'25:20:26.136',-0.061,-,-,-0.080,112.800,-
'25:20:26.144',-0.061,-,-,-0.080,108.800,-
'25:20:26.152',-0.049,-,-,-0.080,104.800,-
'25:20:26.160',-0.061,-,-,-0.080,101.600,-
'25:20:26.168',-0.061,-,-,-0.100,98.400,-
'25:20:26.176',-0.061,-,-,-0.080,96.000,-
'25:20:26.184',-0.061,-,-,-0.100,93.600,-
'25:20:26.192',-0.061,-,-,-0.100,92.000,-
'25:20:26.200',-0.061,-,-,-0.080,90.400,-
'25:20:26.208',-0.061,-,-,-0.100,89.600,-
'25:20:26.216',-0.061,-,-,-0.080,88.800,-
'25:20:26.224',-0.049,-,-,-0.080,88.000,-
'25:20:26.232',-0.061,-,-,-0.080,88.000,-
'25:20:26.240',-0.024,-,-,-0.080,87.200,-
'25:20:26.248',-0.049,-,-,-0.080,86.400,-
'25:20:26.256',-0.037,-,-,-0.100,86.400,-
'25:20:26.264',-0.049,-,-,-0.100,86.400,-
'25:20:26.272',-0.024,-,-,-0.100,85.600,-
'25:20:26.280',-0.024,-,-,-0.100,84.800,-
'25:20:26.288',-0.037,-,-,-0.080,84.800,-
'25:20:26.296',-0.049,-,-,-0.100,84.000,-
'25:20:26.304',-0.061,-,-,-0.100,83.200,-
'25:20:26.312',-0.061,-,-,-0.100,83.200,-
'25:20:26.320',-0.073,-,-,-0.100,82.400,-
'25:20:26.328',-0.061,-,-,-0.100,81.600,-
'25:20:26.336',-0.073,-,-,-0.080,80.800,-
'25:20:26.344',-0.061,-,-,-0.080,80.800,-
'25:20:26.352',-0.073,-,-,-0.080,80.000,-
'25:20:26.360',-0.061,-,-,-0.080,80.000,-
'25:20:26.368',-0.073,-,-,-0.080,79.200,-
'25:20:26.376',-0.061,-,-,-0.080,78.400,-
'25:20:26.384',-0.061,-,-,-0.060,77.600,-
'25:20:26.392',-0.061,-,-,-0.060,76.800,-
'25:20:26.400',-0.061,-,-,-0.060,76.000,-
'25:20:26.408',-0.110,-,-,-0.060,76.000,-
'25:20:26.416',-0.073,-,-,-0.020,75.200,-
'25:20:26.424',0.122,-,-,0.160,75.200,-
'25:20:26.432',0.463,-,-,0.600,74.400,-
'25:20:26.440',0.622,-,-,0.900,73.600,-
'25:20:26.448',0.280,-,-,0.540,73.600,-
'25:20:26.456',0.073,-,-,0.260,72.800,-
'25:20:26.464',0.061,-,-,0.280,72.800,-
'25:20:26.472',0.073,-,-,0.320,72.000,-
'25:20:26.480',0.000,-,-,0.300,71.200,-
'25:20:26.488',-0.037,-,-,0.240,70.400,-
'25:20:26.496',-0.049,-,-,0.160,69.600,-
'25:20:26.504',0.000,-,-,0.060,68.800,-
'25:20:26.512',0.000,-,-,0.000,68.800,-
'25:20:26.520',0.000,-,-,0.000,68.000,-
'25:20:26.528',0.000,-,-,-0.020,68.000,-
'25:20:26.536',0.000,-,-,-0.040,68.000,-
'25:20:26.544',0.000,-,-,-0.040,68.000,-
'25:20:26.552',0.000,-,-,-0.040,68.000,-
'25:20:26.560',0.000,-,-,-0.040,68.800,-
'25:20:26.568',-0.012,-,-,-0.040,72.000,-
'25:20:26.576',0.000,-,-,-0.040,76.000,-
'25:20:26.584',0.000,-,-,-0.040,81.600,-
'25:20:26.592',0.000,-,-,-0.040,88.000,-
'25:20:26.600',0.000,-,-,-0.040,94.400,-
'25:20:26.608',0.000,-,-,-0.040,100.800,-
'25:20:26.616',0.000,-,-,-0.040,108.000,-
'25:20:26.624',0.024,-,-,-0.040,114.400,-
'25:20:26.632',0.012,-,-,-0.040,120.800,-
'25:20:26.640',0.024,-,-,-0.040,125.600,-
'25:20:26.648',0.049,-,-,-0.020,130.400,-
'25:20:26.656',0.049,-,-,-0.040,133.600,-
'25:20:26.664',0.061,-,-,-0.020,136.000,-
'25:20:26.672',0.073,-,-,0.000,137.600,-
'25:20:26.680',0.073,-,-,0.000,138.400,-
'25:20:26.688',0.073,-,-,0.020,138.400,-
'25:20:26.696',0.073,-,-,0.020,138.400,-
'25:20:26.704',0.049,-,-,0.040,137.600,-
'25:20:26.712',0.037,-,-,0.020,136.800,-
'25:20:26.720',0.024,-,-,0.040,136.000,-
'25:20:26.728',0.000,-,-,0.000,134.400,-
'25:20:26.736',-0.012,-,-,0.000,133.600,-
'25:20:26.744',0.000,-,-,-0.020,132.000,-
'25:20:26.752',-0.024,-,-,-0.040,129.600,-
'25:20:26.760',-0.049,-,-,-0.060,127.200,-
'25:20:26.768',-0.061,-,-,-0.040,124.800,-
'25:20:26.776',-0.061,-,-,-0.080,121.600,-
'25:20:26.784',-0.061,-,-,-0.080,117.600,-
'25:20:26.792',-0.061,-,-,-0.080,113.600,-
'25:20:26.800',-0.049,-,-,-0.080,109.600,-
'25:20:26.808',-0.061,-,-,-0.080,104.800,-
'25:20:26.816',-0.061,-,-,-0.080,101.600,-
'25:20:26.824',-0.061,-,-,-0.080,98.400,-
'25:20:26.832',-0.061,-,-,-0.100,96.000,-
'25:20:26.840',-0.061,-,-,-0.080,93.600,-
'25:20:26.848',-0.061,-,-,-0.080,92.000,-
'25:20:26.856',-0.061,-,-,-0.100,91.200,-
'25:20:26.864',-0.061,-,-,-0.080,89.600,-
'25:20:26.872',-0.061,-,-,-0.100,88.800,-
'25:20:26.880',-0.049,-,-,-0.080,88.800,-
'25:20:26.888',-0.061,-,-,-0.080,88.000,-
'25:20:26.896',-0.061,-,-,-0.080,88.000,-
'25:20:26.904',-0.049,-,-,-0.080,87.200,-
'25:20:26.912',-0.061,-,-,-0.080,87.200,-
'25:20:26.920',-0.061,-,-,-0.100,86.400,-
'25:20:26.928',-0.037,-,-,-0.100,86.400,-
'25:20:26.936',-0.024,-,-,-0.100,85.600,-
'25:20:26.944',-0.024,-,-,-0.100,84.800,-
'25:20:26.952',-0.037,-,-,-0.100,84.800,-
'25:20:26.960',-0.049,-,-,-0.100,84.000,-
'25:20:26.968',-0.061,-,-,-0.100,83.200,-
'25:20:26.976',-0.061,-,-,-0.100,83.200,-
'25:20:26.984',-0.085,-,-,-0.100,82.400,-
'25:20:26.992',-0.061,-,-,-0.080,81.600,-
'25:20:27.000',-0.061,-,-,-0.080,80.800,-
'25:20:27.008',-0.073,-,-,-0.080,80.800,-
'25:20:27.016',-0.061,-,-,-0.080,80.000,-
'25:20:27.024',-0.061,-,-,-0.080,80.000,-
'25:20:27.032',-0.061,-,-,-0.080,79.200,-
'25:20:27.040',-0.061,-,-,-0.080,79.200,-
'25:20:27.048',-0.061,-,-,-0.060,78.400,-
'25:20:27.056',-0.061,-,-,-0.060,77.600,-
'25:20:27.064',-0.061,-,-,-0.040,76.800,-
'25:20:27.072',-0.085,-,-,-0.020,76.800,-
'25:20:27.080',-0.024,-,-,0.040,76.000,-
'25:20:27.088',0.171,-,-,0.220,76.000,-
'25:20:27.096',0.512,-,-,0.640,75.200,-
'25:20:27.104',0.622,-,-,0.860,75.200,-
'25:20:27.112',0.244,-,-,0.440,74.400,-
'25:20:27.120',0.049,-,-,0.240,73.600,-
'25:20:27.128',0.061,-,-,0.280,73.600,-
'25:20:27.136',0.073,-,-,0.300,72.800,-
'25:20:27.144',0.024,-,-,0.280,72.000,-
'25:20:27.152',-0.024,-,-,0.220,71.200,-
'25:20:27.160',-0.037,-,-,0.160,70.400,-
'25:20:27.168',0.000,-,-,0.060,69.600,-
'25:20:27.176',0.000,-,-,0.000,68.800,-
'25:20:27.184',0.000,-,-,0.000,68.800,-
'25:20:27.192',0.000,-,-,-0.040,68.800,-
'25:20:27.200',0.000,-,-,-0.040,68.000,-
'25:20:27.208',0.000,-,-,-0.040,68.000,-
'25:20:27.216',0.000,-,-,-0.040,68.800,-
'25:20:27.224',0.000,-,-,-0.060,69.600,-
'25:20:27.232',-0.012,-,-,-0.040,72.000,-
'25:20:27.240',0.000,-,-,-0.060,75.200,-
'25:20:27.248',0.000,-,-,-0.040,80.800,-
'25:20:27.256',0.000,-,-,-0.040,87.200,-
'25:20:27.264',0.000,-,-,-0.040,93.600,-
'25:20:27.272',0.000,-,-,-0.040,100.000,-
'25:20:27.280',0.012,-,-,-0.040,107.200,-
'25:20:27.288',0.024,-,-,-0.040,113.600,-
'25:20:27.296',0.024,-,-,-0.040,119.200,-
'25:20:27.304',0.024,-,-,-0.040,124.800,-
'25:20:27.312',0.049,-,-,-0.040,129.600,-
'25:20:27.320',0.049,-,-,-0.040,132.800,-
'25:20:27.328',0.073,-,-,-0.020,135.200,-
'25:20:27.336',0.073,-,-,0.000,136.800,-
'25:20:27.344',0.073,-,-,0.000,137.600,-
'25:20:27.352',0.073,-,-,0.000,137.600,-
'25:20:27.360',0.073,-,-,0.020,137.600,-
'25:20:27.368',0.049,-,-,0.040,136.800,-
'25:20:27.376',0.049,-,-,0.020,136.000,-
'25:20:27.384',0.024,-,-,0.020,135.200,-
'25:20:27.392',0.000,-,-,0.000,133.600,-
'25:20:27.400',0.000,-,-,0.000,132.000,-
'25:20:27.408',-0.024,-,-,-0.020,129.600,-
'25:20:27.416',-0.024,-,-,-0.040,128.000,-
'25:20:27.424',-0.037,-,-,-0.040,125.600,-
'25:20:27.432',-0.061,-,-,-0.060,122.400,-
'25:20:27.440',-0.061,-,-,-0.080,119.200,-
'25:20:27.448',-0.049,-,-,-0.080,115.200,-
'25:20:27.456',-0.061,-,-,-0.080,110.400,-
'25:20:27.464',-0.061,-,-,-0.080,106.400,-
'25:20:27.472',-0.061,-,-,-0.080,102.400,-
'25:20:27.480',-0.061,-,-,-0.080,98.400,-
'25:20:27.488',-0.061,-,-,-0.100,96.000,-
'25:20:27.496',-0.049,-,-,-0.080,94.400,-
'25:20:27.504',-0.061,-,-,-0.080,92.800,-
'25:20:27.512',-0.061,-,-,-0.080,91.200,-
'25:20:27.520',-0.061,-,-,-0.060,90.400,-
'25:20:27.528',-0.061,-,-,-0.080,89.600,-
'25:20:27.536',-0.061,-,-,-0.080,88.800,-
'25:20:27.544',-0.049,-,-,-0.060,88.000,-
'25:20:27.552',-0.061,-,-,-0.060,88.000,-
'25:20:27.560',-0.049,-,-,-0.080,88.800,-
'25:20:27.568',-0.061,-,-,-0.080,88.000,-
'25:20:27.576',-0.049,-,-,-0.060,88.000,-
'25:20:27.584',-0.049,-,-,-0.100,87.200,-
'25:20:27.592',-0.037,-,-,-0.100,86.400,-
'25:20:27.600',-0.024,-,-,-0.100,85.600,-
'25:20:27.608',-0.024,-,-,-0.100,84.800,-
'25:20:27.616',-0.024,-,-,-0.100,84.000,-
'25:20:27.624',-0.049,-,-,-0.080,84.000,-
'25:20:27.632',-0.061,-,-,-0.100,84.000,-
'25:20:27.640',-0.073,-,-,-0.100,83.200,-
'25:20:27.648',-0.061,-,-,-0.100,82.400,-
'25:20:27.656',-0.061,-,-,-0.080,81.600,-
'25:20:27.664',-0.061,-,-,-0.080,81.600,-
'25:20:27.672',-0.061,-,-,-0.080,80.800,-
'25:20:27.680',-0.061,-,-,-0.080,80.800,-
'25:20:27.688',-0.061,-,-,-0.060,80.000,-
'25:20:27.696',-0.061,-,-,-0.080,79.200,-
'25:20:27.704',-0.061,-,-,-0.080,78.400,-
'25:20:27.712',-0.049,-,-,-0.060,78.400,-
'25:20:27.720',-0.061,-,-,-0.060,77.600,-
'25:20:27.728',-0.061,-,-,-0.040,77.600,-
'25:20:27.736',-0.085,-,-,-0.040,77.600,-
'25:20:27.744',-0.049,-,-,0.020,76.800,-
'25:20:27.752',0.122,-,-,0.160,76.000,-
'25:20:27.760',0.439,-,-,0.560,74.400,-
'25:20:27.768',0.622,-,-,0.860,74.400,-
'25:20:27.776',0.329,-,-,0.520,75.200,-
'25:20:27.784',0.073,-,-,0.260,76.000,-
'25:20:27.792',0.049,-,-,0.240,76.000,-
'25:20:27.800',0.073,-,-,0.320,75.200,-
'25:20:27.808',0.024,-,-,0.300,73.600,-
'25:20:27.816',-0.037,-,-,0.240,72.000,-
'25:20:27.824',-0.024,-,-,0.160,71.200,-
'25:20:27.832',0.000,-,-,0.080,70.400,-
'25:20:27.840',0.000,-,-,0.000,70.400,-
'25:20:27.848',0.000,-,-,0.000,70.400,-
'25:20:27.856',0.000,-,-,-0.020,69.600,-
'25:20:27.864',0.000,-,-,-0.040,69.600,-
'25:20:27.872',0.000,-,-,-0.040,69.600,-
'25:20:27.880',0.000,-,-,-0.040,69.600,-
'25:20:27.888',0.000,-,-,-0.040,70.400,-
'25:20:27.896',-0.012,-,-,-0.060,72.800,-
'25:20:27.904',0.000,-,-,-0.040,76.000,-
'25:20:27.912',0.000,-,-,-0.040,80.800,-
'25:20:27.920',0.000,-,-,-0.040,87.200,-
'25:20:27.928',0.000,-,-,-0.040,93.600,-
'25:20:27.936',0.000,-,-,-0.040,100.800,-
'25:20:27.944',0.000,-,-,-0.040,108.800,-
'25:20:27.952',0.024,-,-,-0.040,116.000,-
'25:20:27.960',0.024,-,-,-0.040,123.200,-
'25:20:27.968',0.037,-,-,-0.040,128.800,-
'25:20:27.976',0.049,-,-,-0.040,132.800,-
'25:20:27.984',0.049,-,-,-0.020,136.000,-
'25:20:27.992',0.061,-,-,-0.020,138.400,-
'25:20:28.000',0.073,-,-,0.000,140.000,-
'25:20:28.008',0.073,-,-,0.000,140.800,-
'25:20:28.016',0.073,-,-,0.000,141.600,-
'25:20:28.024',0.073,-,-,0.020,141.600,-
'25:20:28.032',0.061,-,-,0.040,140.800,-
'25:20:28.040',0.049,-,-,0.040,140.000,-
'25:20:28.048',0.024,-,-,0.040,139.200,-
'25:20:28.056',0.000,-,-,0.020,138.400,-
'25:20:28.064',0.000,-,-,0.000,136.800,-
'25:20:28.072',-0.012,-,-,0.000,134.400,-
'25:20:28.080',-0.024,-,-,-0.040,132.000,-
'25:20:28.088',-0.049,-,-,-0.040,129.600,-
'25:20:28.096',-0.061,-,-,-0.040,127.200,-
'25:20:28.104',-0.049,-,-,-0.060,124.800,-
'25:20:28.112',-0.061,-,-,-0.060,120.800,-
'25:20:28.120',-0.061,-,-,-0.080,116.800,-
'25:20:28.128',-0.061,-,-,-0.080,112.000,-
'25:20:28.136',-0.061,-,-,-0.080,108.000,-
'25:20:28.144',-0.061,-,-,-0.060,104.000,-
'25:20:28.152',-0.061,-,-,-0.080,100.000,-
'25:20:28.160',-0.061,-,-,-0.080,97.600,-
'25:20:28.168',-0.049,-,-,-0.080,95.200,-
'25:20:28.176',-0.061,-,-,-0.060,94.400,-
'25:20:28.184',-0.061,-,-,-0.080,93.600,-
'25:20:28.192',-0.049,-,-,-0.060,92.800,-
'25:20:28.200',-0.061,-,-,-0.080,92.000,-
'25:20:28.208',-0.061,-,-,-0.060,91.200,-
'25:20:28.216',-0.037,-,-,-0.060,90.400,-
'25:20:28.224',-0.061,-,-,-0.080,90.400,-
'25:20:28.232',-0.049,-,-,-0.060,90.400,-
'25:20:28.240',-0.061,-,-,-0.080,90.400,-
'25:20:28.248',-0.037,-,-,-0.100,90.400,-
'25:20:28.256',-0.024,-,-,-0.100,89.600,-
'25:20:28.264',-0.024,-,-,-0.100,88.800,-
'25:20:28.272',-0.024,-,-,-0.100,88.800,-
'25:20:28.280',-0.024,-,-,-0.100,88.000,-
'25:20:28.288',-0.049,-,-,-0.100,86.400,-
'25:20:28.296',-0.061,-,-,-0.100,85.600,-
'25:20:28.304',-0.073,-,-,-0.100,85.600,-
'25:20:28.312',-0.061,-,-,-0.100,84.800,-
'25:20:28.320',-0.073,-,-,-0.100,84.000,-
'25:20:28.328',-0.061,-,-,-0.100,84.000,-
'25:20:28.336',-0.073,-,-,-0.100,83.200,-
'25:20:28.344',-0.073,-,-,-0.100,82.400,-
'25:20:28.352',-0.061,-,-,-0.100,82.400,-
'25:20:28.360',-0.061,-,-,-0.080,82.400,-
'25:20:28.368',-0.061,-,-,-0.080,82.400,-
'25:20:28.376',-0.061,-,-,-0.060,81.600,-
'25:20:28.384',-0.061,-,-,-0.060,81.600,-
'25:20:28.392',-0.061,-,-,-0.060,80.800,-
'25:20:28.400',-0.110,-,-,-0.040,80.000,-
'25:20:28.408',-0.024,-,-,0.000,79.200,-
'25:20:28.416',0.207,-,-,0.260,78.400,-
'25:20:28.424',0.561,-,-,0.720,77.600,-
'25:20:28.432',0.622,-,-,0.880,76.800,-
'25:20:28.440',0.232,-,-,0.440,76.800,-
'25:20:28.448',0.061,-,-,0.260,76.000,-
'25:20:28.456',0.049,-,-,0.300,75.200,-
'25:20:28.464',0.073,-,-,0.340,75.200,-
'25:20:28.472',0.000,-,-,0.280,75.200,-
'25:20:28.480',-0.049,-,-,0.220,74.400,-
'25:20:28.488',-0.012,-,-,0.120,73.600,-
'25:20:28.496',0.000,-,-,0.040,72.800,-
'25:20:28.504',0.000,-,-,0.000,72.800,-
'25:20:28.512',0.000,-,-,0.000,72.000,-
'25:20:28.520',0.000,-,-,-0.040,72.000,-
'25:20:28.528',-0.012,-,-,-0.040,70.400,-
'25:20:28.536',-0.024,-,-,-0.040,70.400,-
'25:20:28.544',0.000,-,-,-0.040,71.200,-
'25:20:28.552',-0.024,-,-,-0.060,72.800,-
'25:20:28.560',0.000,-,-,-0.040,77.600,-
'25:20:28.568',0.000,-,-,-0.040,82.400,-
'25:20:28.576',0.000,-,-,-0.040,88.800,-
'25:20:28.584',-0.012,-,-,-0.040,96.000,-
'25:20:28.592',0.000,-,-,-0.040,103.200,-
'25:20:28.600',0.000,-,-,-0.040,110.400,-
'25:20:28.608',0.000,-,-,-0.040,117.600,-
'25:20:28.616',0.024,-,-,-0.040,124.800,-
'25:20:28.624',0.024,-,-,-0.040,131.200,-
'25:20:28.632',0.000,-,-,-0.020,136.000,-
'25:20:28.640',0.024,-,-,-0.040,140.000,-
'25:20:28.648',0.061,-,-,-0.020,142.400,-
'25:20:28.656',0.073,-,-,0.000,144.800,-
'25:20:28.664',0.085,-,-,0.000,145.600,-
'25:20:28.672',0.073,-,-,0.000,146.400,-
'25:20:28.680',0.085,-,-,0.020,147.200,-
'25:20:28.688',0.073,-,-,0.020,146.400,-
'25:20:28.696',0.073,-,-,0.040,145.600,-
'25:20:28.704',0.049,-,-,0.060,144.800,-
'25:20:28.712',0.037,-,-,0.040,143.200,-
'25:20:28.720',0.024,-,-,0.040,141.600,-
'25:20:28.728',0.000,-,-,0.000,140.800,-
'25:20:28.736',0.012,-,-,0.000,139.200,-
'25:20:28.744',-0.024,-,-,-0.020,137.600,-
'25:20:28.752',-0.024,-,-,-0.060,135.200,-
'25:20:28.760',0.000,-,-,-0.080,132.800,-
'25:20:28.768',-0.061,-,-,-0.060,129.600,-
'25:20:28.776',-0.085,-,-,-0.100,126.400,-
'25:20:28.784',-0.122,-,-,-0.100,122.400,-
'25:20:28.792',-0.085,-,-,-0.100,118.400,-
'25:20:28.800',-0.146,-,-,-0.080,113.600,-
'25:20:28.808',-0.061,-,-,-0.100,109.600,-
'25:20:28.816',-0.085,-,-,-0.080,106.400,-
'25:20:28.824',-0.134,-,-,-0.100,103.200,-
'25:20:28.832',-0.122,-,-,-0.100,100.800,-
'25:20:28.840',-0.061,-,-,-0.080,99.200,-
'25:20:28.848',-0.073,-,-,-0.100,98.400,-
'25:20:28.856',-0.061,-,-,-0.080,97.600,-
'25:20:28.864',-0.073,-,-,-0.100,97.600,-
'25:20:28.872',-0.085,-,-,-0.100,96.800,-
'25:20:28.880',-0.085,-,-,-0.080,96.800,-
'25:20:28.888',-0.061,-,-,-0.080,96.000,-
'25:20:28.896',-0.049,-,-,-0.060,96.000,-
'25:20:28.904',-0.073,-,-,-0.080,96.000,-
'25:20:28.912',-0.122,-,-,-0.040,96.000,-
'25:20:28.920',-0.134,-,-,-0.080,95.200,-
'25:20:28.928',-0.049,-,-,0.020,94.400,-
'25:20:28.936',0.183,-,-,0.300,94.400,-
'25:20:28.944',0.537,-,-,0.820,94.400,-
'25:20:28.952',0.561,-,-,0.880,94.400,-
'25:20:28.960',0.085,-,-,0.300,93.600,-
'25:20:28.968',0.000,-,-,0.260,92.800,-
'25:20:28.976',0.037,-,-,0.360,92.000,-
'25:20:28.984',0.049,-,-,0.340,90.400,-
'25:20:28.992',-0.024,-,-,0.280,89.600,-
'25:20:29.000',-0.061,-,-,0.160,88.800,-
'25:20:29.008',0.000,-,-,0.060,88.000,-
'25:20:29.016',0.000,-,-,0.000,88.000,-
'25:20:29.024',-0.024,-,-,-0.020,87.200,-
'25:20:29.032',0.000,-,-,-0.040,86.400,-
'25:20:29.040',-0.024,-,-,-0.040,85.600,-
'25:20:29.048',-0.024,-,-,-0.060,84.800,-
'25:20:29.056',-0.037,-,-,-0.040,84.000,-
'25:20:29.064',-0.024,-,-,-0.060,83.200,-
'25:20:29.072',-0.024,-,-,-0.060,83.200,-
'25:20:29.080',-0.024,-,-,-0.040,84.000,-
'25:20:29.088',-0.024,-,-,-0.060,85.600,-
'25:20:29.096',0.000,-,-,-0.060,88.000,-
'25:20:29.104',-0.024,-,-,-0.060,91.200,-
'25:20:29.112',-0.024,-,-,-0.060,96.000,-
'25:20:29.120',-0.012,-,-,-0.060,101.600,-
'25:20:29.128',0.000,-,-,-0.080,107.200,-
'25:20:29.136',0.000,-,-,-0.080,112.000,-
'25:20:29.144',-0.061,-,-,-0.060,117.600,-
'25:20:29.152',0.000,-,-,-0.080,122.400,-
'25:20:29.160',0.000,-,-,-0.080,126.400,-
'25:20:29.168',0.037,-,-,-0.080,130.400,-
'25:20:29.176',0.000,-,-,-0.040,132.800,-
'25:20:29.184',0.049,-,-,-0.040,135.200,-
'25:20:29.192',0.073,-,-,-0.020,136.000,-
'25:20:29.200',0.049,-,-,0.000,135.200,-
'25:20:29.208',0.024,-,-,0.000,134.400,-
'25:20:29.216',0.024,-,-,0.000,132.800,-
'25:20:29.224',-0.024,-,-,0.000,131.200,-
'25:20:29.232',-0.012,-,-,0.000,128.800,-
'25:20:29.240',-0.024,-,-,-0.020,126.400,-
'25:20:29.248',-0.049,-,-,-0.040,123.200,-
'25:20:29.256',-0.037,-,-,-0.040,120.000,-
'25:20:29.264',-0.061,-,-,-0.060,115.200,-
'25:20:29.272',-0.061,-,-,-0.060,110.400,-
'25:20:29.280',-0.061,-,-,-0.040,105.600,-
'25:20:29.288',-0.037,-,-,-0.020,100.800,-
'25:20:29.296',0.000,-,-,-0.040,97.600,-
'25:20:29.304',-0.024,-,-,-0.060,95.200,-
'25:20:29.312',-0.049,-,-,-0.040,92.800,-
'25:20:29.320',-0.037,-,-,-0.040,90.400,-
'25:20:29.328',-0.061,-,-,-0.060,88.800,-
'25:20:29.336',0.000,-,-,-0.100,88.000,-
'25:20:29.344',-0.012,-,-,-0.100,88.000,-
'25:20:29.352',-0.061,-,-,-0.100,87.200,-
'25:20:29.360',-0.061,-,-,-0.100,87.200,-
'25:20:29.368',-0.073,-,-,-0.100,87.200,-
'25:20:29.376',-0.061,-,-,-0.100,87.200,-
'25:20:29.384',-0.085,-,-,-0.100,88.000,-
'25:20:29.392',-0.073,-,-,-0.100,88.000,-
'25:20:29.400',-0.085,-,-,-0.100,88.000,-
'25:20:29.408',-0.085,-,-,-0.100,88.000,-
'25:20:29.416',-0.085,-,-,-0.100,87.200,-
'25:20:29.424',-0.085,-,-,-0.100,87.200,-
'25:20:29.432',-0.122,-,-,-0.100,86.400,-
'25:20:29.440',-0.085,-,-,-0.100,85.600,-
'25:20:29.448',-0.122,-,-,-0.100,85.600,-
'25:20:29.456',-0.122,-,-,-0.100,84.800,-
'25:20:29.464',-0.061,-,-,-0.100,84.000,-
'25:20:29.472',-0.037,-,-,-0.080,83.200,-
'25:20:29.480',-0.085,-,-,-0.060,83.200,-
'25:20:29.488',-0.061,-,-,-0.020,82.400,-
'25:20:29.496',0.073,-,-,0.120,81.600,-
'25:20:29.504',0.378,-,-,0.480,80.800,-
'25:20:29.512',0.610,-,-,0.820,80.000,-
'25:20:29.520',0.329,-,-,0.540,79.200,-
'25:20:29.528',0.049,-,-,0.220,77.600,-
'25:20:29.536',0.012,-,-,0.200,76.800,-
'25:20:29.544',0.049,-,-,0.280,76.000,-
'25:20:29.552',0.024,-,-,0.260,75.200,-
'25:20:29.560',-0.061,-,-,0.200,74.400,-
'25:20:29.568',-0.073,-,-,0.120,73.600,-
'25:20:29.576',-0.012,-,-,0.040,73.600,-
'25:20:29.584',0.000,-,-,-0.020,72.800,-
'25:20:29.592',0.000,-,-,-0.040,72.800,-
'25:20:29.600',0.000,-,-,-0.060,72.000,-
'25:20:29.608',-0.024,-,-,-0.080,72.000,-
'25:20:29.616',0.000,-,-,-0.080,72.000,-
'25:20:29.624',-0.024,-,-,-0.080,72.000,-
'25:20:29.632',-0.024,-,-,-0.080,73.600,-
'25:20:29.640',-0.012,-,-,-0.080,76.800,-
'25:20:29.648',-0.024,-,-,-0.080,80.800,-
