'Elapsed time','I','II','AVF','V','ABP','PAP'
'25:21:46.720',-0.061,-,-,0.200,72.800,-
'25:21:46.728',0.000,-,-,0.120,70.400,-
'25:21:46.736',0.012,-,-,0.040,69.600,-
'25:21:46.744',0.000,-,-,0.000,72.800,-
'25:21:46.752',0.000,-,-,0.000,76.000,-
'25:21:46.760',0.000,-,-,-0.020,78.400,-
'25:21:46.768',-0.012,-,-,-0.040,78.400,-
'25:21:46.776',-0.012,-,-,-0.040,76.800,-
'25:21:46.784',-0.024,-,-,-0.040,75.200,-
'25:21:46.792',0.000,-,-,-0.040,75.200,-
'25:21:46.800',0.000,-,-,-0.040,78.400,-
'25:21:46.808',0.000,-,-,-0.040,83.200,-
'25:21:46.816',0.000,-,-,-0.040,91.200,-
'25:21:46.824',0.000,-,-,-0.020,101.600,-
'25:21:46.832',0.000,-,-,-0.020,113.600,-
'25:21:46.840',0.000,-,-,-0.020,124.000,-
'25:21:46.848',0.012,-,-,-0.020,131.200,-
'25:21:46.856',0.037,-,-,-0.020,137.600,-
'25:21:46.864',0.037,-,-,0.000,140.800,-
'25:21:46.872',0.049,-,-,0.000,142.400,-
'25:21:46.880',0.049,-,-,0.000,143.200,-
'25:21:46.888',0.061,-,-,0.000,143.200,-
'25:21:46.896',0.049,-,-,0.000,143.200,-
'25:21:46.904',0.110,-,-,0.020,144.000,-
'25:21:46.912',0.110,-,-,0.040,145.600,-
'25:21:46.920',0.110,-,-,0.040,147.200,-
'25:21:46.928',0.073,-,-,0.040,148.800,-
'25:21:46.936',0.073,-,-,0.040,150.400,-
'25:21:46.944',0.049,-,-,0.040,151.200,-
'25:21:46.952',0.024,-,-,0.040,149.600,-
'25:21:46.960',0.012,-,-,0.020,147.200,-
'25:21:46.968',0.000,-,-,0.000,144.800,-
'25:21:46.976',0.000,-,-,0.000,144.000,-
'25:21:46.984',-0.012,-,-,-0.020,142.400,-
'25:21:46.992',-0.037,-,-,-0.040,140.800,-
'25:21:47.000',-0.061,-,-,-0.060,136.800,-
'25:21:47.008',-0.037,-,-,-0.060,131.200,-
'25:21:47.016',-0.085,-,-,-0.100,125.600,-
'25:21:47.024',-0.085,-,-,-0.100,121.600,-
'25:21:47.032',-0.073,-,-,-0.100,116.800,-
'25:21:47.040',-0.085,-,-,-0.100,112.000,-
'25:21:47.048',-0.061,-,-,-0.100,108.800,-
'25:21:47.056',-0.061,-,-,-0.080,107.200,-
'25:21:47.064',-0.061,-,-,-0.100,105.600,-
'25:21:47.072',-0.061,-,-,-0.080,104.800,-
'25:21:47.080',-0.061,-,-,-0.100,105.600,-
'25:21:47.088',-0.061,-,-,-0.080,106.400,-
'25:21:47.096',-0.073,-,-,-0.080,103.200,-
'25:21:47.104',-0.061,-,-,-0.100,98.400,-
'25:21:47.112',-0.061,-,-,-0.080,94.400,-
'25:21:47.120',-0.073,-,-,-0.100,93.600,-
'25:21:47.128',-0.061,-,-,-0.080,96.000,-
'25:21:47.136',-0.061,-,-,-0.060,102.400,-
'25:21:47.144',-0.049,-,-,-0.080,113.600,-
'25:21:47.152',-0.061,-,-,-0.080,127.200,-
'25:21:47.160',-0.085,-,-,-0.100,138.400,-
'25:21:47.168',-0.061,-,-,-0.080,140.000,-
'25:21:47.176',-0.049,-,-,-0.080,129.600,-
'25:21:47.184',-0.061,-,-,-0.080,109.600,-
'25:21:47.192',-0.061,-,-,-0.080,83.200,-
'25:21:47.200',-0.049,-,-,-0.080,60.800,-
'25:21:47.208',-0.024,-,-,-0.100,50.400,-
'25:21:47.216',-0.049,-,-,-0.100,53.600,-
'25:21:47.224',-0.012,-,-,-0.100,63.200,-
'25:21:47.232',-0.037,-,-,-0.100,72.000,-
'25:21:47.240',-0.024,-,-,-0.080,76.800,-
'25:21:47.248',-0.061,-,-,-0.100,71.200,-
'25:21:47.256',-0.061,-,-,-0.100,55.200,-
'25:21:47.264',-0.073,-,-,-0.080,44.000,-
'25:21:47.272',-0.061,-,-,-0.100,48.800,-
'25:21:47.280',-0.085,-,-,-0.080,64.000,-
'25:21:47.288',-0.061,-,-,-0.080,84.000,-
'25:21:47.296',-0.061,-,-,-0.080,108.800,-
'25:21:47.304',-0.061,-,-,-0.080,129.600,-
'25:21:47.312',-0.061,-,-,-0.080,132.800,-
'25:21:47.320',-0.061,-,-,-0.080,114.400,-
'25:21:47.328',-0.061,-,-,-0.080,89.600,-
'25:21:47.336',-0.073,-,-,-0.060,74.400,-
'25:21:47.344',-0.061,-,-,-0.060,68.000,-
'25:21:47.352',-0.061,-,-,-0.040,64.800,-
'25:21:47.360',-0.085,-,-,-0.040,64.000,-
'25:21:47.368',-0.110,-,-,0.000,64.800,-
'25:21:47.376',0.024,-,-,0.100,65.600,-
'25:21:47.384',0.305,-,-,0.380,69.600,-
'25:21:47.392',0.659,-,-,0.820,78.400,-
'25:21:47.400',0.707,-,-,0.860,84.800,-
'25:21:47.408',0.146,-,-,0.260,82.400,-
'25:21:47.416',0.049,-,-,0.200,76.000,-
'25:21:47.424',0.085,-,-,0.300,70.400,-
'25:21:47.432',0.110,-,-,0.320,65.600,-
'25:21:47.440',-0.024,-,-,0.260,62.400,-
'25:21:47.448',-0.061,-,-,0.200,65.600,-
'25:21:47.456',-0.012,-,-,0.120,75.200,-
'25:21:47.464',0.000,-,-,0.040,86.400,-
'25:21:47.472',0.012,-,-,0.000,96.000,-
'25:21:47.480',0.000,-,-,0.000,98.400,-
'25:21:47.488',0.000,-,-,-0.020,91.200,-
'25:21:47.496',0.000,-,-,-0.040,76.800,-
'25:21:47.504',0.000,-,-,-0.040,68.000,-
'25:21:47.512',0.000,-,-,-0.040,71.200,-
'25:21:47.520',0.000,-,-,-0.040,82.400,-
'25:21:47.528',0.000,-,-,-0.040,92.800,-
'25:21:47.536',-0.012,-,-,-0.020,101.600,-
'25:21:47.544',0.000,-,-,-0.040,109.600,-
'25:21:47.552',0.012,-,-,-0.040,117.600,-
'25:21:47.560',0.000,-,-,-0.020,124.000,-
'25:21:47.568',0.024,-,-,-0.020,130.400,-
'25:21:47.576',0.012,-,-,0.000,135.200,-
'25:21:47.584',0.037,-,-,0.000,132.000,-
'25:21:47.592',0.024,-,-,0.000,122.400,-
'25:21:47.600',0.073,-,-,0.000,122.400,-
'25:21:47.608',0.049,-,-,0.000,143.200,-
'25:21:47.616',0.073,-,-,0.000,172.000,-
'25:21:47.624',0.049,-,-,0.000,180.000,-
'25:21:47.632',0.110,-,-,0.020,175.200,-
'25:21:47.640',0.146,-,-,0.040,156.000,-
'25:21:47.648',0.134,-,-,0.040,140.000,-
'25:21:47.656',0.110,-,-,0.040,133.600,-
'25:21:47.664',0.073,-,-,0.040,133.600,-
'25:21:47.672',0.061,-,-,0.040,136.800,-
'25:21:47.680',0.037,-,-,0.040,139.200,-
'25:21:47.688',0.024,-,-,0.020,140.800,-
'25:21:47.696',0.012,-,-,0.000,143.200,-
'25:21:47.704',-0.012,-,-,0.000,144.000,-
'25:21:47.712',-0.024,-,-,-0.040,142.400,-
'25:21:47.720',-0.049,-,-,-0.040,140.000,-
'25:21:47.728',-0.085,-,-,-0.060,139.200,-
'25:21:47.736',-0.061,-,-,-0.080,138.400,-
'25:21:47.744',-0.061,-,-,-0.080,136.800,-
'25:21:47.752',-0.061,-,-,-0.080,132.000,-
'25:21:47.760',-0.061,-,-,-0.080,125.600,-
'25:21:47.768',-0.049,-,-,-0.100,120.800,-
'25:21:47.776',-0.061,-,-,-0.100,116.000,-
'25:21:47.784',-0.061,-,-,-0.080,112.000,-
'25:21:47.792',-0.073,-,-,-0.100,107.200,-
'25:21:47.800',-0.061,-,-,-0.080,104.000,-
'25:21:47.808',-0.049,-,-,-0.100,101.600,-
'25:21:47.816',-0.073,-,-,-0.080,100.000,-
'25:21:47.824',-0.085,-,-,-0.100,99.200,-
'25:21:47.832',-0.061,-,-,-0.080,98.400,-
'25:21:47.840',-0.073,-,-,-0.100,98.400,-
'25:21:47.848',-0.049,-,-,-0.080,99.200,-
'25:21:47.856',-0.037,-,-,-0.100,99.200,-
'25:21:47.864',-0.073,-,-,-0.080,99.200,-
'25:21:47.872',-0.061,-,-,-0.100,99.200,-
'25:21:47.880',-0.061,-,-,-0.080,98.400,-
'25:21:47.888',-0.061,-,-,-0.080,96.800,-
'25:21:47.896',-0.037,-,-,-0.060,96.800,-
'25:21:47.904',-0.061,-,-,-0.080,96.000,-
'25:21:47.912',-0.061,-,-,-0.080,96.000,-
'25:21:47.920',-0.037,-,-,-0.100,96.000,-
'25:21:47.928',-0.061,-,-,-0.100,95.200,-
'25:21:47.936',-0.024,-,-,-0.100,94.400,-
'25:21:47.944',-0.024,-,-,-0.100,93.600,-
'25:21:47.952',-0.024,-,-,-0.100,92.800,-
'25:21:47.960',-0.037,-,-,-0.100,92.000,-
'25:21:47.968',-0.061,-,-,-0.100,90.400,-
'25:21:47.976',-0.049,-,-,-0.100,89.600,-
'25:21:47.984',-0.073,-,-,-0.100,88.800,-
'25:21:47.992',-0.085,-,-,-0.080,88.000,-
'25:21:48.000',-0.061,-,-,-0.100,88.000,-
'25:21:48.008',-0.073,-,-,-0.100,88.800,-
'25:21:48.016',-0.061,-,-,-0.080,89.600,-
'25:21:48.024',-0.061,-,-,-0.080,88.000,-
'25:21:48.032',-0.061,-,-,-0.080,82.400,-
'25:21:48.040',-0.024,-,-,-0.080,76.800,-
'25:21:48.048',-0.061,-,-,-0.060,75.200,-
'25:21:48.056',-0.085,-,-,-0.080,78.400,-
'25:21:48.064',-0.061,-,-,-0.060,81.600,-
'25:21:48.072',-0.061,-,-,-0.040,82.400,-
'25:21:48.080',-0.061,-,-,-0.040,83.200,-
'25:21:48.088',-0.085,-,-,0.020,84.800,-
'25:21:48.096',0.183,-,-,0.240,87.200,-
'25:21:48.104',0.561,-,-,0.700,88.000,-
'25:21:48.112',0.659,-,-,0.860,86.400,-
'25:21:48.120',0.256,-,-,0.400,84.800,-
'25:21:48.128',0.061,-,-,0.220,84.800,-
'25:21:48.136',0.073,-,-,0.260,84.800,-
'25:21:48.144',0.061,-,-,0.320,82.400,-
'25:21:48.152',0.000,-,-,0.300,77.600,-
'25:21:48.160',-0.037,-,-,0.220,72.000,-
'25:21:48.168',0.000,-,-,0.140,68.800,-
'25:21:48.176',0.000,-,-,0.040,68.000,-
'25:21:48.184',0.000,-,-,0.020,69.600,-
'25:21:48.192',0.012,-,-,0.000,72.000,-
'25:21:48.200',0.000,-,-,0.000,70.400,-
'25:21:48.208',0.000,-,-,-0.020,67.200,-
'25:21:48.216',0.000,-,-,-0.040,68.800,-
'25:21:48.224',-0.012,-,-,-0.040,78.400,-
'25:21:48.232',0.000,-,-,-0.040,87.200,-
'25:21:48.240',0.000,-,-,-0.020,88.000,-
'25:21:48.248',0.000,-,-,-0.040,85.600,-
'25:21:48.256',0.024,-,-,-0.020,87.200,-
'25:21:48.264',0.024,-,-,0.000,95.200,-
'25:21:48.272',0.000,-,-,-0.020,102.400,-
'25:21:48.280',0.000,-,-,0.000,110.400,-
'25:21:48.288',0.024,-,-,0.000,123.200,-
'25:21:48.296',0.024,-,-,0.000,144.000,-
'25:21:48.304',0.049,-,-,0.000,164.000,-
'25:21:48.312',0.049,-,-,0.000,173.600,-
'25:21:48.320',0.049,-,-,0.000,173.600,-
'25:21:48.328',0.073,-,-,0.000,172.000,-
'25:21:48.336',0.073,-,-,0.020,176.800,-
'25:21:48.344',0.073,-,-,0.020,176.800,-
'25:21:48.352',0.122,-,-,0.040,161.600,-
'25:21:48.360',0.122,-,-,0.040,136.000,-
'25:21:48.368',0.085,-,-,0.040,122.400,-
'25:21:48.376',0.073,-,-,0.040,130.400,-
'25:21:48.384',0.073,-,-,0.040,149.600,-
'25:21:48.392',0.024,-,-,0.040,161.600,-
'25:21:48.400',0.000,-,-,0.020,162.400,-
'25:21:48.408',0.000,-,-,0.000,159.200,-
'25:21:48.416',0.000,-,-,-0.020,155.200,-
'25:21:48.424',-0.024,-,-,-0.040,146.400,-
'25:21:48.432',-0.061,-,-,-0.060,136.000,-
'25:21:48.440',-0.073,-,-,-0.060,130.400,-
'25:21:48.448',-0.061,-,-,-0.080,131.200,-
'25:21:48.456',-0.061,-,-,-0.080,135.200,-
'25:21:48.464',-0.061,-,-,-0.080,139.200,-
'25:21:48.472',-0.085,-,-,-0.100,143.200,-
'25:21:48.480',-0.061,-,-,-0.080,144.000,-
'25:21:48.488',-0.061,-,-,-0.100,141.600,-
'25:21:48.496',-0.061,-,-,-0.080,136.800,-
'25:21:48.504',-0.061,-,-,-0.100,130.400,-
'25:21:48.512',-0.061,-,-,-0.080,123.200,-
'25:21:48.520',-0.073,-,-,-0.100,119.200,-
'25:21:48.528',-0.061,-,-,-0.100,120.800,-
'25:21:48.536',-0.061,-,-,-0.080,124.000,-
'25:21:48.544',-0.061,-,-,-0.100,121.600,-
'25:21:48.552',-0.061,-,-,-0.080,111.200,-
'25:21:48.560',-0.061,-,-,-0.100,98.400,-
'25:21:48.568',-0.073,-,-,-0.100,92.000,-
'25:21:48.576',-0.061,-,-,-0.080,92.800,-
'25:21:48.584',-0.061,-,-,-0.100,96.000,-
'25:21:48.592',-0.049,-,-,-0.100,97.600,-
'25:21:48.600',-0.061,-,-,-0.100,95.200,-
'25:21:48.608',-0.073,-,-,-0.100,91.200,-
'25:21:48.616',-0.061,-,-,-0.080,86.400,-
'25:21:48.624',-0.061,-,-,-0.080,82.400,-
'25:21:48.632',-0.049,-,-,-0.080,79.200,-
'25:21:48.640',-0.037,-,-,-0.060,76.000,-
'25:21:48.648',-0.049,-,-,-0.100,72.000,-
'25:21:48.656',-0.061,-,-,-0.100,66.400,-
'25:21:48.664',-0.024,-,-,-0.100,63.200,-
'25:21:48.672',-0.012,-,-,-0.100,64.000,-
'25:21:48.680',-0.024,-,-,-0.080,65.600,-
'25:21:48.688',-0.037,-,-,-0.100,68.800,-
'25:21:48.696',-0.073,-,-,-0.080,72.000,-
'25:21:48.704',-0.061,-,-,-0.100,78.400,-
'25:21:48.712',-0.061,-,-,-0.100,82.400,-
'25:21:48.720',-0.061,-,-,-0.080,82.400,-
'25:21:48.728',-0.061,-,-,-0.100,80.000,-
'25:21:48.736',-0.073,-,-,-0.080,78.400,-
'25:21:48.744',-0.061,-,-,-0.080,76.800,-
'25:21:48.752',-0.061,-,-,-0.060,76.000,-
'25:21:48.760',-0.061,-,-,-0.080,75.200,-
'25:21:48.768',-0.061,-,-,-0.060,74.400,-
'25:21:48.776',-0.073,-,-,-0.080,76.000,-
'25:21:48.784',-0.061,-,-,-0.060,78.400,-
'25:21:48.792',-0.049,-,-,-0.060,77.600,-
'25:21:48.800',-0.061,-,-,-0.040,74.400,-
'25:21:48.808',-0.110,-,-,-0.060,72.000,-
'25:21:48.816',-0.061,-,-,0.000,69.600,-
'25:21:48.824',0.183,-,-,0.220,63.200,-
'25:21:48.832',0.549,-,-,0.680,53.600,-
'25:21:48.840',0.659,-,-,0.880,45.600,-
'25:21:48.848',0.256,-,-,0.420,40.800,-
'25:21:48.856',0.061,-,-,0.220,39.200,-
'25:21:48.864',0.049,-,-,0.260,47.200,-
'25:21:48.872',0.085,-,-,0.320,66.400,-
'25:21:48.880',0.000,-,-,0.300,89.600,-
'25:21:48.888',-0.061,-,-,0.220,104.000,-
'25:21:48.896',-0.024,-,-,0.160,112.000,-
'25:21:48.904',0.000,-,-,0.060,126.400,-
'25:21:48.912',0.000,-,-,0.000,141.600,-
'25:21:48.920',0.000,-,-,0.000,134.400,-
'25:21:48.928',0.000,-,-,-0.020,103.200,-
'25:21:48.936',0.000,-,-,-0.020,70.400,-
'25:21:48.944',0.000,-,-,-0.040,59.200,-
'25:21:48.952',0.000,-,-,-0.040,62.400,-
'25:21:48.960',-0.012,-,-,-0.040,68.800,-
'25:21:48.968',0.000,-,-,-0.040,76.000,-
'25:21:48.976',0.000,-,-,-0.040,90.400,-
'25:21:48.984',0.000,-,-,-0.020,110.400,-
'25:21:48.992',0.000,-,-,-0.020,128.800,-
'25:21:49.000',0.000,-,-,-0.020,141.600,-
'25:21:49.008',0.012,-,-,-0.020,150.400,-
'25:21:49.016',0.024,-,-,0.000,156.000,-
'25:21:49.024',0.024,-,-,0.000,160.000,-
'25:21:49.032',0.024,-,-,-0.020,161.600,-
'25:21:49.040',0.024,-,-,0.000,160.800,-
'25:21:49.048',0.049,-,-,0.000,158.400,-
'25:21:49.056',0.073,-,-,0.000,153.600,-
'25:21:49.064',0.073,-,-,0.000,148.000,-
'25:21:49.072',0.085,-,-,0.020,142.400,-
'25:21:49.080',0.073,-,-,0.040,140.800,-
'25:21:49.088',0.110,-,-,0.040,141.600,-
'25:21:49.096',0.085,-,-,0.040,144.000,-
'25:21:49.104',0.073,-,-,0.040,144.800,-
'25:21:49.112',0.049,-,-,0.040,142.400,-
'25:21:49.120',0.037,-,-,0.040,140.800,-
'25:21:49.128',0.024,-,-,0.020,139.200,-
'25:21:49.136',0.000,-,-,0.000,140.800,-
'25:21:49.144',-0.024,-,-,0.000,143.200,-
'25:21:49.152',-0.024,-,-,-0.020,144.800,-
'25:21:49.160',-0.037,-,-,-0.040,145.600,-
'25:21:49.168',-0.061,-,-,-0.060,143.200,-
'25:21:49.176',-0.061,-,-,-0.080,140.000,-
'25:21:49.184',-0.085,-,-,-0.080,135.200,-
'25:21:49.192',-0.073,-,-,-0.080,132.800,-
'25:21:49.200',-0.085,-,-,-0.080,129.600,-
'25:21:49.208',-0.061,-,-,-0.080,125.600,-
'25:21:49.216',-0.073,-,-,-0.100,120.800,-
'25:21:49.224',-0.049,-,-,-0.080,116.800,-
'25:21:49.232',-0.073,-,-,-0.100,114.400,-
'25:21:49.240',-0.073,-,-,-0.100,112.000,-
'25:21:49.248',-0.085,-,-,-0.100,108.000,-
'25:21:49.256',-0.061,-,-,-0.100,103.200,-
'25:21:49.264',-0.061,-,-,-0.080,100.000,-
'25:21:49.272',-0.061,-,-,-0.100,98.400,-
'25:21:49.280',-0.049,-,-,-0.080,96.000,-
'25:21:49.288',-0.085,-,-,-0.100,93.600,-
'25:21:49.296',-0.073,-,-,-0.100,92.000,-
'25:21:49.304',-0.085,-,-,-0.080,92.800,-
'25:21:49.312',-0.061,-,-,-0.100,93.600,-
'25:21:49.320',-0.061,-,-,-0.080,95.200,-
'25:21:49.328',-0.061,-,-,-0.100,96.000,-
'25:21:49.336',-0.085,-,-,-0.100,98.400,-
'25:21:49.344',-0.061,-,-,-0.100,100.800,-
'25:21:49.352',-0.061,-,-,-0.100,100.000,-
'25:21:49.360',-0.061,-,-,-0.080,97.600,-
'25:21:49.368',-0.061,-,-,-0.100,95.200,-
'25:21:49.376',-0.061,-,-,-0.080,93.600,-
'25:21:49.384',-0.061,-,-,-0.100,92.800,-
'25:21:49.392',-0.061,-,-,-0.100,92.000,-
'25:21:49.400',-0.061,-,-,-0.100,91.200,-
'25:21:49.408',-0.024,-,-,-0.100,90.400,-
'25:21:49.416',-0.049,-,-,-0.100,89.600,-
'25:21:49.424',-0.073,-,-,-0.080,88.800,-
'25:21:49.432',-0.061,-,-,-0.100,87.200,-
'25:21:49.440',-0.085,-,-,-0.080,86.400,-
'25:21:49.448',-0.061,-,-,-0.100,84.800,-
'25:21:49.456',-0.061,-,-,-0.080,84.000,-
'25:21:49.464',-0.085,-,-,-0.100,83.200,-
'25:21:49.472',-0.085,-,-,-0.080,82.400,-
'25:21:49.480',-0.073,-,-,-0.080,82.400,-
'25:21:49.488',-0.061,-,-,-0.080,82.400,-
'25:21:49.496',-0.073,-,-,-0.080,83.200,-
'25:21:49.504',-0.085,-,-,-0.060,83.200,-
'25:21:49.512',-0.061,-,-,-0.080,83.200,-
'25:21:49.520',-0.061,-,-,-0.060,83.200,-
'25:21:49.528',-0.085,-,-,-0.040,83.200,-
'25:21:49.536',-0.110,-,-,-0.040,83.200,-
'25:21:49.544',-0.122,-,-,0.000,83.200,-
'25:21:49.552',0.049,-,-,0.120,83.200,-
'25:21:49.560',0.341,-,-,0.420,83.200,-
'25:21:49.568',0.646,-,-,0.820,83.200,-
'25:21:49.576',0.659,-,-,0.840,82.400,-
'25:21:49.584',0.122,-,-,0.240,80.800,-
'25:21:49.592',0.024,-,-,0.180,80.000,-
'25:21:49.600',0.073,-,-,0.300,79.200,-
'25:21:49.608',0.049,-,-,0.300,78.400,-
'25:21:49.616',-0.024,-,-,0.260,76.800,-
'25:21:49.624',-0.061,-,-,0.200,76.000,-
'25:21:49.632',-0.012,-,-,0.120,75.200,-
'25:21:49.640',0.000,-,-,0.040,74.400,-
'25:21:49.648',0.000,-,-,0.000,73.600,-
'25:21:49.656',0.000,-,-,0.000,73.600,-
'25:21:49.664',-0.024,-,-,-0.040,72.800,-
'25:21:49.672',0.000,-,-,-0.040,72.800,-
'25:21:49.680',-0.037,-,-,-0.040,72.800,-
'25:21:49.688',0.000,-,-,-0.040,73.600,-
'25:21:49.696',0.000,-,-,-0.040,76.000,-
'25:21:49.704',0.000,-,-,-0.040,79.200,-
'25:21:49.712',0.000,-,-,-0.040,84.800,-
'25:21:49.720',0.000,-,-,-0.040,91.200,-
'25:21:49.728',0.000,-,-,-0.020,99.200,-
'25:21:49.736',0.000,-,-,-0.020,107.200,-
'25:21:49.744',0.000,-,-,-0.020,116.000,-
'25:21:49.752',0.012,-,-,0.000,123.200,-
'25:21:49.760',0.024,-,-,0.000,130.400,-
'25:21:49.768',0.024,-,-,0.000,136.800,-
'25:21:49.776',0.024,-,-,0.000,140.800,-
'25:21:49.784',0.049,-,-,0.000,144.800,-
'25:21:49.792',0.073,-,-,0.000,147.200,-
'25:21:49.800',0.073,-,-,0.000,148.800,-
'25:21:49.808',0.073,-,-,0.020,149.600,-
'25:21:49.816',0.110,-,-,0.040,149.600,-
'25:21:49.824',0.122,-,-,0.040,149.600,-
'25:21:49.832',0.110,-,-,0.060,148.800,-
'25:21:49.840',0.122,-,-,0.080,148.000,-
'25:21:49.848',0.085,-,-,0.080,147.200,-
'25:21:49.856',0.049,-,-,0.060,146.400,-
'25:21:49.864',0.049,-,-,0.040,145.600,-
'25:21:49.872',0.024,-,-,0.020,144.800,-
'25:21:49.880',0.037,-,-,0.000,143.200,-
'25:21:49.888',0.000,-,-,-0.040,140.800,-
'25:21:49.896',-0.061,-,-,-0.040,137.600,-
'25:21:49.904',-0.073,-,-,-0.080,134.400,-
'25:21:49.912',-0.061,-,-,-0.080,130.400,-
'25:21:49.920',-0.073,-,-,-0.100,125.600,-
'25:21:49.928',-0.085,-,-,-0.100,121.600,-
'25:21:49.936',-0.110,-,-,-0.100,116.800,-
'25:21:49.944',-0.122,-,-,-0.100,112.800,-
'25:21:49.952',-0.085,-,-,-0.100,109.600,-
'25:21:49.960',-0.122,-,-,-0.100,106.400,-
'25:21:49.968',-0.122,-,-,-0.100,104.800,-
'25:21:49.976',-0.085,-,-,-0.100,102.400,-
'25:21:49.984',-0.085,-,-,-0.100,101.600,-
'25:21:49.992',-0.085,-,-,-0.100,100.000,-
'25:21:50.000',-0.085,-,-,-0.100,100.000,-
'25:21:50.008',-0.085,-,-,-0.100,100.000,-
'25:21:50.016',-0.085,-,-,-0.100,99.200,-
'25:21:50.024',-0.085,-,-,-0.100,99.200,-
'25:21:50.032',-0.085,-,-,-0.100,99.200,-
'25:21:50.040',-0.061,-,-,-0.080,98.400,-
'25:21:50.048',-0.085,-,-,-0.060,98.400,-
'25:21:50.056',-0.122,-,-,-0.080,97.600,-
'25:21:50.064',-0.037,-,-,0.000,96.800,-
'25:21:50.072',0.171,-,-,0.240,95.200,-
'25:21:50.080',0.537,-,-,0.700,94.400,-
'25:21:50.088',0.585,-,-,0.780,93.600,-
'25:21:50.096',0.110,-,-,0.200,92.800,-
'25:21:50.104',0.000,-,-,0.120,92.000,-
'25:21:50.112',0.024,-,-,0.260,90.400,-
'25:21:50.120',0.037,-,-,0.300,89.600,-
'25:21:50.128',-0.024,-,-,0.260,88.800,-
'25:21:50.136',-0.061,-,-,0.160,88.000,-
'25:21:50.144',-0.024,-,-,0.060,87.200,-
'25:21:50.152',-0.012,-,-,0.000,86.400,-
'25:21:50.160',0.000,-,-,-0.040,86.400,-
'25:21:50.168',-0.037,-,-,-0.040,85.600,-
'25:21:50.176',-0.024,-,-,-0.060,84.800,-
'25:21:50.184',-0.024,-,-,-0.060,84.000,-
'25:21:50.192',-0.024,-,-,-0.080,84.000,-
'25:21:50.200',-0.024,-,-,-0.080,83.200,-
'25:21:50.208',-0.024,-,-,-0.080,83.200,-
'25:21:50.216',-0.024,-,-,-0.080,83.200,-
'25:21:50.224',-0.024,-,-,-0.060,83.200,-
'25:21:50.232',-0.049,-,-,-0.060,84.000,-
'25:21:50.240',0.000,-,-,-0.080,84.800,-
'25:21:50.248',0.000,-,-,-0.060,85.600,-
'25:21:50.256',0.000,-,-,-0.080,88.000,-
'25:21:50.264',0.000,-,-,-0.060,91.200,-
'25:21:50.272',0.000,-,-,-0.060,95.200,-
'25:21:50.280',-0.012,-,-,-0.080,99.200,-
'25:21:50.288',0.000,-,-,-0.060,103.200,-
'25:21:50.296',0.012,-,-,-0.060,107.200,-
'25:21:50.304',0.037,-,-,-0.060,111.200,-
'25:21:50.312',0.024,-,-,-0.040,115.200,-
'25:21:50.320',0.049,-,-,-0.040,118.400,-
'25:21:50.328',0.049,-,-,-0.020,120.800,-
'25:21:50.336',0.061,-,-,-0.020,122.400,-
'25:21:50.344',0.024,-,-,-0.020,122.400,-
'25:21:50.352',0.024,-,-,0.000,122.400,-
'25:21:50.360',0.000,-,-,0.000,120.800,-
'25:21:50.368',-0.012,-,-,-0.020,118.400,-
'25:21:50.376',0.000,-,-,-0.040,115.200,-
'25:21:50.384',-0.024,-,-,-0.040,112.000,-
'25:21:50.392',-0.049,-,-,-0.040,107.200,-
'25:21:50.400',-0.061,-,-,-0.080,102.400,-
'25:21:50.408',-0.061,-,-,-0.100,97.600,-
'25:21:50.416',-0.061,-,-,-0.080,93.600,-
'25:21:50.424',-0.061,-,-,-0.100,90.400,-
'25:21:50.432',-0.073,-,-,-0.100,88.000,-
'25:21:50.440',-0.061,-,-,-0.100,85.600,-
'25:21:50.448',-0.085,-,-,-0.100,84.800,-
'25:21:50.456',-0.073,-,-,-0.100,83.200,-
'25:21:50.464',-0.085,-,-,-0.100,83.200,-
'25:21:50.472',-0.061,-,-,-0.100,82.400,-
'25:21:50.480',-0.049,-,-,-0.100,82.400,-
'25:21:50.488',-0.061,-,-,-0.100,83.200,-
'25:21:50.496',-0.073,-,-,-0.100,84.000,-
'25:21:50.504',-0.061,-,-,-0.100,84.000,-
'25:21:50.512',-0.085,-,-,-0.100,84.800,-
'25:21:50.520',-0.061,-,-,-0.100,84.800,-
'25:21:50.528',-0.061,-,-,-0.100,84.800,-
'25:21:50.536',-0.061,-,-,-0.100,84.800,-
'25:21:50.544',-0.085,-,-,-0.100,84.000,-
'25:21:50.552',-0.061,-,-,-0.100,83.200,-
'25:21:50.560',-0.061,-,-,-0.100,83.200,-
'25:21:50.568',-0.061,-,-,-0.100,82.400,-
'25:21:50.576',-0.085,-,-,-0.100,81.600,-
'25:21:50.584',-0.061,-,-,-0.100,81.600,-
'25:21:50.592',-0.073,-,-,-0.100,80.800,-
'25:21:50.600',-0.061,-,-,-0.100,80.000,-
'25:21:50.608',-0.085,-,-,-0.100,80.000,-
'25:21:50.616',-0.061,-,-,-0.100,79.200,-
'25:21:50.624',-0.073,-,-,-0.100,78.400,-
'25:21:50.632',-0.085,-,-,-0.100,78.400,-
'25:21:50.640',-0.061,-,-,-0.100,77.600,-
'25:21:50.648',-0.085,-,-,-0.080,76.800,-
'25:21:50.656',-0.049,-,-,-0.100,76.000,-
'25:21:50.664',-0.061,-,-,-0.080,76.000,-
