'Elapsed time','I','II','V','MCL1','ABP'
'144:50:18.704',-,-3.152,-,-,-
'144:50:18.712',-,-3.208,-,-,-
'144:50:18.720',-,-3.208,-,-,-
'144:50:18.728',-,-3.256,-,-,-
'144:50:18.736',-,-3.312,-,-,-
'144:50:18.744',-,-3.368,-,-,-
'144:50:18.752',-,-3.416,-,-,-
'144:50:18.760',-,-3.472,-,-,-
'144:50:18.768',-,-3.520,-,-,-
'144:50:18.776',-,-3.576,-,-,-
'144:50:18.784',-,-3.624,-,-,-
'144:50:18.792',-,-3.736,-,-,-
'144:50:18.800',-,-3.784,-,-,-
'144:50:18.808',-,-3.784,-,-,-
'144:50:18.816',-,-3.840,-,-,-
'144:50:18.824',-,-3.888,-,-,-
'144:50:18.832',-,-3.944,-,-,-
'144:50:18.840',-,-3.944,-,-,-
'144:50:18.848',-,-3.992,-,-,-
'144:50:18.856',-,-3.992,-,-,-
'144:50:18.864',-,-3.992,-,-,-
'144:50:18.872',-,-4.048,-,-,-
'144:50:18.880',-,-4.048,-,-,-
'144:50:18.888',-,-4.048,-,-,-
'144:50:18.896',-,-3.992,-,-,-
'144:50:18.904',-,-3.992,-,-,-
'144:50:18.912',-,-3.992,-,-,-
'144:50:18.920',-,-3.992,-,-,-
'144:50:18.928',-,-3.944,-,-,-
'144:50:18.936',-,-3.944,-,-,-
'144:50:18.944',-,-3.944,-,-,-
'144:50:18.952',-,-3.944,-,-,-
'144:50:18.960',-,-3.888,-,-,-
'144:50:18.968',-,-3.888,-,-,-
'144:50:18.976',-,-3.888,-,-,-
'144:50:18.984',-,-3.840,-,-,-
'144:50:18.992',-,-3.840,-,-,-
'144:50:19.000',-,-3.784,-,-,-
'144:50:19.008',-,-3.784,-,-,-
'144:50:19.016',-,-3.736,-,-,-
'144:50:19.024',-,-3.736,-,-,-
'144:50:19.032',-,-3.680,-,-,-
'144:50:19.040',-,-3.624,-,-,-
'144:50:19.048',-,-3.624,-,-,-
'144:50:19.056',-,-3.576,-,-,-
'144:50:19.064',-,-3.576,-,-,-
'144:50:19.072',-,-3.520,-,-,-
'144:50:19.080',-,-3.520,-,-,-
'144:50:19.088',-,-3.520,-,-,-
'144:50:19.096',-,-3.472,-,-,-
'144:50:19.104',-,-3.472,-,-,-
'144:50:19.112',-,-3.416,-,-,-
'144:50:19.120',-,-3.416,-,-,-
'144:50:19.128',-,-3.416,-,-,-
'144:50:19.136',-,-3.416,-,-,-
'144:50:19.144',-,-3.416,-,-,-
'144:50:19.152',-,-3.416,-,-,-
'144:50:19.160',-,-3.368,-,-,-
'144:50:19.168',-,-3.368,-,-,-
'144:50:19.176',-,-3.312,-,-,-
'144:50:19.184',-,-3.312,-,-,-
'144:50:19.192',-,-3.256,-,-,-
'144:50:19.200',-,-3.208,-,-,-
'144:50:19.208',-,-3.208,-,-,-
'144:50:19.216',-,-3.152,-,-,-
'144:50:19.224',-,-3.152,-,-,-
'144:50:19.232',-,-3.152,-,-,-
'144:50:19.240',-,-3.104,-,-,-
'144:50:19.248',-,-3.104,-,-,-
'144:50:19.256',-,-3.104,-,-,-
'144:50:19.264',-,-3.104,-,-,-
'144:50:19.272',-,-3.048,-,-,-
'144:50:19.280',-,-3.048,-,-,-
'144:50:19.288',-,-3.104,-,-,-
'144:50:19.296',-,-3.104,-,-,-
'144:50:19.304',-,-3.104,-,-,-
'144:50:19.312',-,-3.104,-,-,-
'144:50:19.320',-,-3.104,-,-,-
'144:50:19.328',-,-3.104,-,-,-
'144:50:19.336',-,-3.104,-,-,-
'144:50:19.344',-,-3.104,-,-,-
'144:50:19.352',-,-3.104,-,-,-
'144:50:19.360',-,-3.048,-,-,-
'144:50:19.368',-,-3.048,-,-,-
'144:50:19.376',-,-3.048,-,-,-
'144:50:19.384',-,-3.048,-,-,-
'144:50:19.392',-,-3.104,-,-,-
'144:50:19.400',-,-3.104,-,-,-
'144:50:19.408',-,-3.104,-,-,-
'144:50:19.416',-,-3.104,-,-,-
'144:50:19.424',-,-3.104,-,-,-
'144:50:19.432',-,-3.104,-,-,-
'144:50:19.440',-,-3.104,-,-,-
'144:50:19.448',-,-3.104,-,-,-
'144:50:19.456',-,-3.104,-,-,-
'144:50:19.464',-,-3.104,-,-,-
'144:50:19.472',-,-3.104,-,-,-
'144:50:19.480',-,-3.104,-,-,-
'144:50:19.488',-,-3.104,-,-,-
'144:50:19.496',-,-3.104,-,-,-
'144:50:19.504',-,-3.104,-,-,-
'144:50:19.512',-,-3.152,-,-,-
'144:50:19.520',-,-3.152,-,-,-
'144:50:19.528',-,-3.208,-,-,-
'144:50:19.536',-,-3.256,-,-,-
'144:50:19.544',-,-3.256,-,-,-
'144:50:19.552',-,-3.312,-,-,-
'144:50:19.560',-,-3.368,-,-,-
'144:50:19.568',-,-3.368,-,-,-
'144:50:19.576',-,-3.368,-,-,-
'144:50:19.584',-,-3.416,-,-,-
'144:50:19.592',-,-3.416,-,-,-
'144:50:19.600',-,-3.472,-,-,-
'144:50:19.608',-,-3.472,-,-,-
'144:50:19.616',-,-3.472,-,-,-
'144:50:19.624',-,-3.520,-,-,-
'144:50:19.632',-,-3.520,-,-,-
'144:50:19.640',-,-3.520,-,-,-
'144:50:19.648',-,-3.576,-,-,-
'144:50:19.656',-,-3.576,-,-,-
'144:50:19.664',-,-3.624,-,-,-
'144:50:19.672',-,-3.624,-,-,-
'144:50:19.680',-,-3.680,-,-,-
'144:50:19.688',-,-3.680,-,-,-
'144:50:19.696',-,-3.736,-,-,-
'144:50:19.704',-,-3.736,-,-,-
'144:50:19.712',-,-3.784,-,-,-
'144:50:19.720',-,-3.784,-,-,-
'144:50:19.728',-,-3.784,-,-,-
'144:50:19.736',-,-3.840,-,-,-
'144:50:19.744',-,-3.840,-,-,-
'144:50:19.752',-,-3.888,-,-,-
'144:50:19.760',-,-3.888,-,-,-
'144:50:19.768',-,-3.888,-,-,-
'144:50:19.776',-,-3.888,-,-,-
'144:50:19.784',-,-3.888,-,-,-
'144:50:19.792',-,-3.840,-,-,-
'144:50:19.800',-,-3.784,-,-,-
'144:50:19.808',-,-3.736,-,-,-
'144:50:19.816',-,-3.680,-,-,-
'144:50:19.824',-,-3.576,-,-,-
'144:50:19.832',-,-3.472,-,-,-
'144:50:19.840',-,-3.368,-,-,-
'144:50:19.848',-,-3.256,-,-,-
'144:50:19.856',-,-3.104,-,-,-
'144:50:19.864',-,-2.992,-,-,-
'144:50:19.872',-,-2.840,-,-,-
'144:50:19.880',-,-2.736,-,-,-
'144:50:19.888',-,-2.624,-,-,-
'144:50:19.896',-,-2.520,-,-,-
'144:50:19.904',-,-2.416,-,-,-
'144:50:19.912',-,-2.368,-,-,-
'144:50:19.920',-,-2.312,-,-,-
'144:50:19.928',-,-2.208,-,-,-
'144:50:19.936',-,-2.152,-,-,-
'144:50:19.944',-,-2.104,-,-,-
'144:50:19.952',-,-2.048,-,-,-
'144:50:19.960',-,-1.992,-,-,-
'144:50:19.968',-,-1.944,-,-,-
'144:50:19.976',-,-1.840,-,-,-
'144:50:19.984',-,-1.784,-,-,-
'144:50:19.992',-,-1.736,-,-,-
'144:50:20.000',-,-1.624,-,-,-
'144:50:20.008',-,-1.576,-,-,-
'144:50:20.016',-,-1.472,-,-,-
'144:50:20.024',-,-1.416,-,-,-
'144:50:20.032',-,-1.312,-,-,-
'144:50:20.040',-,-1.256,-,-,-
'144:50:20.048',-,-1.208,-,-,-
'144:50:20.056',-,-1.104,-,-,-
'144:50:20.064',-,-1.048,-,-,-
'144:50:20.072',-,-0.944,-,-,-
'144:50:20.080',-,-0.840,-,-,-
'144:50:20.088',-,-0.784,-,-,-
'144:50:20.096',-,-0.680,-,-,-
'144:50:20.104',-,-0.576,-,-,-
'144:50:20.112',-,-0.472,-,-,-
'144:50:20.120',-,-0.416,-,-,-
'144:50:20.128',-,-0.312,-,-,-
'144:50:20.136',-,-0.208,-,-,-
'144:50:20.144',-,-0.152,-,-,-
'144:50:20.152',-,-0.048,-,-,-
'144:50:20.160',-,0.048,-,-,-
'144:50:20.168',-,0.152,-,-,-
'144:50:20.176',-,0.256,-,-,-
'144:50:20.184',-,0.368,-,-,-
'144:50:20.192',-,0.472,-,-,-
'144:50:20.200',-,0.624,-,-,-
'144:50:20.208',-,0.736,-,-,-
'144:50:20.216',-,0.840,-,-,-
'144:50:20.224',-,0.992,-,-,-
'144:50:20.232',-,1.104,-,-,-
'144:50:20.240',-,1.256,-,-,-
'144:50:20.248',-,1.416,-,-,-
'144:50:20.256',-,1.520,-,-,-
'144:50:20.264',-,1.680,-,-,-
'144:50:20.272',-,1.784,-,-,-
'144:50:20.280',-,1.944,-,-,-
'144:50:20.288',-,2.048,-,-,-
'144:50:20.296',-,2.152,-,-,-
'144:50:20.304',-,2.256,-,-,-
'144:50:20.312',-,2.416,-,-,-
'144:50:20.320',-,2.472,-,-,-
'144:50:20.328',-,2.576,-,-,-
'144:50:20.336',-,2.680,-,-,-
'144:50:20.344',-,2.736,-,-,-
'144:50:20.352',-,2.840,-,-,-
'144:50:20.360',-,2.944,-,-,-
'144:50:20.368',-,2.992,-,-,-
'144:50:20.376',-,3.104,-,-,-
'144:50:20.384',-,3.208,-,-,-
'144:50:20.392',-,3.312,-,-,-
'144:50:20.400',-,3.416,-,-,-
'144:50:20.408',-,3.472,-,-,-
'144:50:20.416',-,3.576,-,-,-
'144:50:20.424',-,3.624,-,-,-
'144:50:20.432',-,3.736,-,-,-
'144:50:20.440',-,3.784,-,-,-
'144:50:20.448',-,3.888,-,-,-
'144:50:20.456',-,3.944,-,-,-
'144:50:20.464',-,4.048,-,-,-
'144:50:20.472',-,4.104,-,-,-
'144:50:20.480',-,4.152,-,-,-
'144:50:20.488',-,4.208,-,-,-
'144:50:20.496',-,4.312,-,-,-
'144:50:20.504',-,4.368,-,-,-
'144:50:20.512',-,4.416,-,-,-
'144:50:20.520',-,4.472,-,-,-
'144:50:20.528',-,4.520,-,-,-
'144:50:20.536',-,4.624,-,-,-
'144:50:20.544',-,4.680,-,-,-
'144:50:20.552',-,4.736,-,-,-
'144:50:20.560',-,4.784,-,-,-
'144:50:20.568',-,4.840,-,-,-
'144:50:20.576',-,4.888,-,-,-
'144:50:20.584',-,4.944,-,-,-
'144:50:20.592',-,4.992,-,-,-
'144:50:20.600',-,5.048,-,-,-
'144:50:20.608',-,5.048,-,-,-
'144:50:20.616',-,5.104,-,-,-
'144:50:20.624',-,5.152,-,-,-
'144:50:20.632',-,5.208,-,-,-
'144:50:20.640',-,5.256,-,-,-
'144:50:20.648',-,5.256,-,-,-
'144:50:20.656',-,5.312,-,-,-
'144:50:20.664',-,5.368,-,-,-
'144:50:20.672',-,5.368,-,-,-
'144:50:20.680',-,5.416,-,-,-
'144:50:20.688',-,5.416,-,-,-
'144:50:20.696',-,5.472,-,-,-
'144:50:20.704',-,5.520,-,-,-
'144:50:20.712',-,5.520,-,-,-
'144:50:20.720',-,5.576,-,-,-
'144:50:20.728',-,5.576,-,-,-
'144:50:20.736',-,5.624,-,-,-
'144:50:20.744',-,5.624,-,-,-
'144:50:20.752',-,5.624,-,-,-
'144:50:20.760',-,5.624,-,-,-
'144:50:20.768',-,5.680,-,-,-
'144:50:20.776',-,5.680,-,-,-
'144:50:20.784',-,5.680,-,-,-
'144:50:20.792',-,5.680,-,-,-
'144:50:20.800',-,5.680,-,-,-
'144:50:20.808',-,5.736,-,-,-
'144:50:20.816',-,5.736,-,-,-
'144:50:20.824',-,5.736,-,-,-
'144:50:20.832',-,5.736,-,-,-
'144:50:20.840',-,5.680,-,-,-
'144:50:20.848',-,5.680,-,-,-
'144:50:20.856',-,5.624,-,-,-
'144:50:20.864',-,5.576,-,-,-
'144:50:20.872',-,5.520,-,-,-
'144:50:20.880',-,5.472,-,-,-
'144:50:20.888',-,5.416,-,-,-
'144:50:20.896',-,5.368,-,-,-
'144:50:20.904',-,5.312,-,-,-
'144:50:20.912',-,5.208,-,-,-
'144:50:20.920',-,5.104,-,-,-
'144:50:20.928',-,4.992,-,-,-
'144:50:20.936',-,4.840,-,-,-
'144:50:20.944',-,4.680,-,-,-
'144:50:20.952',-,4.520,-,-,-
'144:50:20.960',-,4.368,-,-,-
'144:50:20.968',-,4.152,-,-,-
'144:50:20.976',-,3.944,-,-,-
'144:50:20.984',-,3.736,-,-,-
'144:50:20.992',-,3.520,-,-,-
'144:50:21.000',-,3.312,-,-,-
'144:50:21.008',-,3.104,-,-,-
'144:50:21.016',-,2.888,-,-,-
'144:50:21.024',-,2.680,-,-,-
'144:50:21.032',-,2.472,-,-,-
'144:50:21.040',-,2.312,-,-,-
'144:50:21.048',-,2.104,-,-,-
'144:50:21.056',-,1.944,-,-,-
'144:50:21.064',-,1.736,-,-,-
'144:50:21.072',-,1.576,-,-,-
'144:50:21.080',-,1.416,-,-,-
'144:50:21.088',-,1.312,-,-,-
'144:50:21.096',-,1.152,-,-,-
'144:50:21.104',-,0.992,-,-,-
'144:50:21.112',-,0.840,-,-,-
'144:50:21.120',-,0.680,-,-,-
'144:50:21.128',-,0.520,-,-,-
'144:50:21.136',-,0.368,-,-,-
'144:50:21.144',-,0.208,-,-,-
'144:50:21.152',-,0.000,-,-,-
'144:50:21.160',-,-0.208,-,-,-
'144:50:21.168',-,-0.368,-,-,-
'144:50:21.176',-,-0.576,-,-,-
'144:50:21.184',-,-0.784,-,-,-
'144:50:21.192',-,-0.992,-,-,-
'144:50:21.200',-,-1.208,-,-,-
'144:50:21.208',-,-1.368,-,-,-
'144:50:21.216',-,-1.576,-,-,-
'144:50:21.224',-,-1.784,-,-,-
'144:50:21.232',-,-1.944,-,-,-
'144:50:21.240',-,-2.104,-,-,-
'144:50:21.248',-,-2.256,-,-,-
'144:50:21.256',-,-2.416,-,-,-
'144:50:21.264',-,-2.576,-,-,-
'144:50:21.272',-,-2.680,-,-,-
'144:50:21.280',-,-2.840,-,-,-
'144:50:21.288',-,-2.944,-,-,-
'144:50:21.296',-,-3.048,-,-,-
'144:50:21.304',-,-3.152,-,-,-
'144:50:21.312',-,-3.256,-,-,-
'144:50:21.320',-,-3.368,-,-,-
'144:50:21.328',-,-3.472,-,-,-
'144:50:21.336',-,-3.624,-,-,-
'144:50:21.344',-,-3.736,-,-,-
'144:50:21.352',-,-3.840,-,-,-
'144:50:21.360',-,-3.944,-,-,-
'144:50:21.368',-,-4.104,-,-,-
'144:50:21.376',-,-4.208,-,-,-
'144:50:21.384',-,-4.368,-,-,-
'144:50:21.392',-,-4.472,-,-,-
'144:50:21.400',-,-4.624,-,-,-
'144:50:21.408',-,-4.736,-,-,-
'144:50:21.416',-,-4.840,-,-,-
'144:50:21.424',-,-4.992,-,-,-
'144:50:21.432',-,-5.104,-,-,-
'144:50:21.440',-,-5.208,-,-,-
'144:50:21.448',-,-5.312,-,-,-
'144:50:21.456',-,-5.416,-,-,-
'144:50:21.464',-,-5.520,-,-,-
'144:50:21.472',-,-5.624,-,-,-
'144:50:21.480',-,-5.680,-,-,-
'144:50:21.488',-,-5.784,-,-,-
'144:50:21.496',-,-5.840,-,-,-
'144:50:21.504',-,-5.944,-,-,-
'144:50:21.512',-,-5.992,-,-,-
'144:50:21.520',-,-6.048,-,-,-
'144:50:21.528',-,-6.104,-,-,-
'144:50:21.536',-,-6.152,-,-,-
'144:50:21.544',-,-6.208,-,-,-
'144:50:21.552',-,-6.256,-,-,-
'144:50:21.560',-,-6.312,-,-,-
'144:50:21.568',-,-6.312,-,-,-
'144:50:21.576',-,-6.368,-,-,-
'144:50:21.584',-,-6.368,-,-,-
'144:50:21.592',-,-6.416,-,-,-
'144:50:21.600',-,-6.416,-,-,-
'144:50:21.608',-,-6.416,-,-,-
'144:50:21.616',-,-6.472,-,-,-
'144:50:21.624',-,-6.472,-,-,-
'144:50:21.632',-,-6.520,-,-,-
'144:50:21.640',-,-6.520,-,-,-
'144:50:21.648',-,-6.576,-,-,-
'144:50:21.656',-,-6.576,-,-,-
'144:50:21.664',-,-6.576,-,-,-
'144:50:21.672',-,-6.624,-,-,-
'144:50:21.680',-,-6.680,-,-,-
'144:50:21.688',-,-6.680,-,-,-
'144:50:21.696',-,-,-,-,-
'144:50:21.704',-,-,-,-,-
'144:50:21.712',-,-,-,-,-
'144:50:21.720',-,-,-,-,-
'144:50:21.728',-,-,-,-,-
'144:50:21.736',-,-,-,-,-
'144:50:21.744',-,-,-,-,-
'144:50:21.752',-,-,-,-,-
'144:50:21.760',-,-,-,-,-
'144:50:21.768',-,-,-,-,-
'144:50:21.776',-,-,-,-,-
'144:50:21.784',-,-,-,-,-
'144:50:21.792',-,-,-,-,-
'144:50:21.800',-,-,-,-,-
'144:50:21.808',-,-,-,-,-
'144:50:21.816',-,-,-,-,-
'144:50:21.824',-,-,-,-,-
'144:50:21.832',-,-,-,-,-
'144:50:21.840',-,-,-,-,-
'144:50:21.848',-,-,-,-,-
'144:50:21.856',-,-,-,-,-
'144:50:21.864',-,-,-,-,-
'144:50:21.872',-,-,-,-,-
'144:50:21.880',-,-,-,-,-
'144:50:21.888',-,-,-,-,-
'144:50:21.896',-,-,-,-,-
'144:50:21.904',-,-,-,-,-
'144:50:21.912',-,-,-,-,-
'144:50:21.920',-,-,-,-,-
'144:50:21.928',-,-,-,-,-
'144:50:21.936',-,-,-,-,-
'144:50:21.944',-,-,-,-,-
'144:50:21.952',-,-6.680,-,-,-
'144:50:21.960',-,-6.576,-,-,-
'144:50:21.968',-,-6.472,-,-,-
'144:50:21.976',-,-6.368,-,-,-
'144:50:21.984',-,-6.256,-,-,-
'144:50:21.992',-,-6.152,-,-,-
'144:50:22.000',-,-6.048,-,-,-
'144:50:22.008',-,-5.944,-,-,-
'144:50:22.016',-,-5.840,-,-,-
'144:50:22.024',-,-5.784,-,-,-
'144:50:22.032',-,-5.680,-,-,-
'144:50:22.040',-,-5.624,-,-,-
'144:50:22.048',-,-5.576,-,-,-
'144:50:22.056',-,-5.472,-,-,-
'144:50:22.064',-,-5.416,-,-,-
'144:50:22.072',-,-5.368,-,-,-
'144:50:22.080',-,-5.312,-,-,-
'144:50:22.088',-,-5.256,-,-,-
'144:50:22.096',-,-5.208,-,-,-
'144:50:22.104',-,-5.152,-,-,-
'144:50:22.112',-,-5.104,-,-,-
'144:50:22.120',-,-5.048,-,-,-
'144:50:22.128',-,-4.992,-,-,-
'144:50:22.136',-,-4.992,-,-,-
'144:50:22.144',-,-4.944,-,-,-
'144:50:22.152',-,-4.944,-,-,-
'144:50:22.160',-,-4.888,-,-,-
'144:50:22.168',-,-4.888,-,-,-
'144:50:22.176',-,-4.840,-,-,-
'144:50:22.184',-,-4.840,-,-,-
'144:50:22.192',-,-4.840,-,-,-
'144:50:22.200',-,-4.840,-,-,-
'144:50:22.208',-,-4.888,-,-,-
'144:50:22.216',-,-4.888,-,-,-
'144:50:22.224',-,-4.888,-,-,-
'144:50:22.232',-,-4.944,-,-,-
'144:50:22.240',-,-4.944,-,-,-
'144:50:22.248',-,-4.888,-,-,-
'144:50:22.256',-,-4.888,-,-,-
'144:50:22.264',-,-4.840,-,-,-
'144:50:22.272',-,-4.840,-,-,-
'144:50:22.280',-,-4.784,-,-,-
'144:50:22.288',-,-4.736,-,-,-
'144:50:22.296',-,-4.680,-,-,-
'144:50:22.304',-,-4.624,-,-,-
'144:50:22.312',-,-4.576,-,-,-
'144:50:22.320',-,-4.520,-,-,-
'144:50:22.328',-,-4.472,-,-,-
'144:50:22.336',-,-4.416,-,-,-
'144:50:22.344',-,-4.368,-,-,-
'144:50:22.352',-,-4.312,-,-,-
'144:50:22.360',-,-4.312,-,-,-
'144:50:22.368',-,-4.256,-,-,-
'144:50:22.376',-,-4.208,-,-,-
'144:50:22.384',-,-4.152,-,-,-
'144:50:22.392',-,-4.104,-,-,-
'144:50:22.400',-,-4.048,-,-,-
'144:50:22.408',-,-3.992,-,-,-
'144:50:22.416',-,-3.944,-,-,-
'144:50:22.424',-,-3.888,-,-,-
'144:50:22.432',-,-3.840,-,-,-
'144:50:22.440',-,-3.840,-,-,-
'144:50:22.448',-,-3.784,-,-,-
'144:50:22.456',-,-3.784,-,-,-
'144:50:22.464',-,-3.736,-,-,-
'144:50:22.472',-,-3.736,-,-,-
'144:50:22.480',-,-3.736,-,-,-
'144:50:22.488',-,-3.680,-,-,-
'144:50:22.496',-,-3.680,-,-,-
'144:50:22.504',-,-3.680,-,-,-
'144:50:22.512',-,-3.680,-,-,-
'144:50:22.520',-,-3.736,-,-,-
'144:50:22.528',-,-3.736,-,-,-
'144:50:22.536',-,-3.736,-,-,-
'144:50:22.544',-,-3.784,-,-,-
'144:50:22.552',-,-3.784,-,-,-
'144:50:22.560',-,-3.840,-,-,-
'144:50:22.568',-,-3.840,-,-,-
'144:50:22.576',-,-3.840,-,-,-
'144:50:22.584',-,-3.888,-,-,-
'144:50:22.592',-,-3.888,-,-,-
'144:50:22.600',-,-3.888,-,-,-
'144:50:22.608',-,-3.944,-,-,-
'144:50:22.616',-,-3.944,-,-,-
'144:50:22.624',-,-3.944,-,-,-
'144:50:22.632',-,-3.992,-,-,-
'144:50:22.640',-,-3.992,-,-,-
'144:50:22.648',-,-3.992,-,-,-
'144:50:22.656',-,-3.992,-,-,-
'144:50:22.664',-,-4.048,-,-,-
'144:50:22.672',-,-4.048,-,-,-
'144:50:22.680',-,-3.992,-,-,-
'144:50:22.688',-,-3.992,-,-,-
'144:50:22.696',-,-3.992,-,-,-
'144:50:22.704',-,-3.992,-,-,-
'144:50:22.712',-,-3.992,-,-,-
'144:50:22.720',-,-3.992,-,-,-
'144:50:22.728',-,-3.944,-,-,-
'144:50:22.736',-,-3.944,-,-,-
'144:50:22.744',-,-3.888,-,-,-
'144:50:22.752',-,-3.840,-,-,-
'144:50:22.760',-,-3.784,-,-,-
'144:50:22.768',-,-3.680,-,-,-
'144:50:22.776',-,-3.576,-,-,-
'144:50:22.784',-,-3.472,-,-,-
'144:50:22.792',-,-3.368,-,-,-
'144:50:22.800',-,-3.256,-,-,-
'144:50:22.808',-,-3.152,-,-,-
'144:50:22.816',-,-3.048,-,-,-
'144:50:22.824',-,-2.944,-,-,-
'144:50:22.832',-,-2.840,-,-,-
'144:50:22.840',-,-2.736,-,-,-
'144:50:22.848',-,-2.624,-,-,-
'144:50:22.856',-,-2.520,-,-,-
'144:50:22.864',-,-2.416,-,-,-
'144:50:22.872',-,-2.256,-,-,-
'144:50:22.880',-,-2.152,-,-,-
'144:50:22.888',-,-2.048,-,-,-
'144:50:22.896',-,-1.944,-,-,-
'144:50:22.904',-,-1.784,-,-,-
'144:50:22.912',-,-1.680,-,-,-
'144:50:22.920',-,-1.576,-,-,-
'144:50:22.928',-,-1.416,-,-,-
'144:50:22.936',-,-1.312,-,-,-
'144:50:22.944',-,-1.152,-,-,-
'144:50:22.952',-,-1.048,-,-,-
'144:50:22.960',-,-0.888,-,-,-
'144:50:22.968',-,-0.784,-,-,-
'144:50:22.976',-,-0.624,-,-,-
'144:50:22.984',-,-0.520,-,-,-
'144:50:22.992',-,-0.368,-,-,-
'144:50:23.000',-,-0.208,-,-,-
'144:50:23.008',-,-0.048,-,-,-
'144:50:23.016',-,0.104,-,-,-
'144:50:23.024',-,0.256,-,-,-
'144:50:23.032',-,0.416,-,-,-
'144:50:23.040',-,0.576,-,-,-
'144:50:23.048',-,0.680,-,-,-
'144:50:23.056',-,0.840,-,-,-
'144:50:23.064',-,0.992,-,-,-
'144:50:23.072',-,1.152,-,-,-
'144:50:23.080',-,1.312,-,-,-
'144:50:23.088',-,1.416,-,-,-
'144:50:23.096',-,1.576,-,-,-
'144:50:23.104',-,1.736,-,-,-
'144:50:23.112',-,1.888,-,-,-
'144:50:23.120',-,2.048,-,-,-
'144:50:23.128',-,2.152,-,-,-
'144:50:23.136',-,2.312,-,-,-
'144:50:23.144',-,2.472,-,-,-
'144:50:23.152',-,2.624,-,-,-
'144:50:23.160',-,2.736,-,-,-
'144:50:23.168',-,2.888,-,-,-
'144:50:23.176',-,3.048,-,-,-
'144:50:23.184',-,3.152,-,-,-
'144:50:23.192',-,3.312,-,-,-
'144:50:23.200',-,3.416,-,-,-
'144:50:23.208',-,3.520,-,-,-
'144:50:23.216',-,3.624,-,-,-
'144:50:23.224',-,3.736,-,-,-
'144:50:23.232',-,3.840,-,-,-
'144:50:23.240',-,3.944,-,-,-
'144:50:23.248',-,3.992,-,-,-
'144:50:23.256',-,4.104,-,-,-
'144:50:23.264',-,4.152,-,-,-
'144:50:23.272',-,4.256,-,-,-
'144:50:23.280',-,4.368,-,-,-
'144:50:23.288',-,4.416,-,-,-
'144:50:23.296',-,4.520,-,-,-
'144:50:23.304',-,4.624,-,-,-
'144:50:23.312',-,4.680,-,-,-
'144:50:23.320',-,4.784,-,-,-
'144:50:23.328',-,4.840,-,-,-
'144:50:23.336',-,4.888,-,-,-
'144:50:23.344',-,4.992,-,-,-
'144:50:23.352',-,5.048,-,-,-
'144:50:23.360',-,5.152,-,-,-
'144:50:23.368',-,5.208,-,-,-
'144:50:23.376',-,5.312,-,-,-
'144:50:23.384',-,5.416,-,-,-
'144:50:23.392',-,5.472,-,-,-
'144:50:23.400',-,5.576,-,-,-
'144:50:23.408',-,5.624,-,-,-
'144:50:23.416',-,5.736,-,-,-
'144:50:23.424',-,5.784,-,-,-
'144:50:23.432',-,5.840,-,-,-
'144:50:23.440',-,5.840,-,-,-
'144:50:23.448',-,5.888,-,-,-
'144:50:23.456',-,5.888,-,-,-
'144:50:23.464',-,5.888,-,-,-
'144:50:23.472',-,5.840,-,-,-
'144:50:23.480',-,5.840,-,-,-
'144:50:23.488',-,5.784,-,-,-
'144:50:23.496',-,5.784,-,-,-
'144:50:23.504',-,5.784,-,-,-
'144:50:23.512',-,5.784,-,-,-
'144:50:23.520',-,5.784,-,-,-
'144:50:23.528',-,5.840,-,-,-
