'Elapsed time','I','II','AVF','V','ABP','PAP'
'25:18:42.712',-,-0.008,-,-0.040,60.800,-
'25:18:42.720',-,0.000,-,-0.060,60.000,-
'25:18:42.728',-,0.000,-,-0.060,60.000,-
'25:18:42.736',-,0.000,-,-0.080,63.200,-
'25:18:42.744',-,0.008,-,-0.060,69.600,-
'25:18:42.752',-,0.000,-,-0.080,77.600,-
'25:18:42.760',-,0.024,-,-0.060,86.400,-
'25:18:42.768',-,0.024,-,-0.080,96.800,-
'25:18:42.776',-,0.048,-,-0.060,108.000,-
'25:18:42.784',-,0.048,-,-0.080,116.800,-
'25:18:42.792',-,0.080,-,-0.060,122.400,-
'25:18:42.800',-,0.080,-,-0.080,124.000,-
'25:18:42.808',-,0.104,-,-0.060,127.200,-
'25:18:42.816',-,0.120,-,-0.080,132.000,-
'25:18:42.824',-,0.152,-,-0.080,137.600,-
'25:18:42.832',-,0.176,-,-0.080,143.200,-
'25:18:42.840',-,0.192,-,-0.060,145.600,-
'25:18:42.848',-,0.176,-,-0.040,146.400,-
'25:18:42.856',-,0.192,-,-0.020,145.600,-
'25:18:42.864',-,0.152,-,0.000,144.800,-
'25:18:42.872',-,0.096,-,0.000,144.800,-
'25:18:42.880',-,0.064,-,0.000,144.000,-
'25:18:42.888',-,0.048,-,0.000,144.000,-
'25:18:42.896',-,0.000,-,0.000,142.400,-
'25:18:42.904',-,-0.008,-,0.000,139.200,-
'25:18:42.912',-,-0.024,-,-0.020,136.000,-
'25:18:42.920',-,-0.064,-,-0.040,132.800,-
'25:18:42.928',-,-0.064,-,-0.040,129.600,-
'25:18:42.936',-,-0.096,-,-0.040,126.400,-
'25:18:42.944',-,-0.080,-,-0.040,122.400,-
'25:18:42.952',-,-0.080,-,-0.060,118.400,-
'25:18:42.960',-,-0.096,-,-0.060,112.800,-
'25:18:42.968',-,-0.096,-,-0.080,106.400,-
'25:18:42.976',-,-0.080,-,-0.060,99.200,-
'25:18:42.984',-,-0.064,-,-0.040,95.200,-
'25:18:42.992',-,-0.048,-,-0.040,92.800,-
'25:18:43.000',-,-0.064,-,-0.020,91.200,-
'25:18:43.008',-,-0.024,-,-0.040,89.600,-
'25:18:43.016',-,0.000,-,-0.040,89.600,-
'25:18:43.024',-,0.000,-,-0.040,91.200,-
'25:18:43.032',-,-0.024,-,-0.060,92.000,-
'25:18:43.040',-,-0.008,-,-0.080,90.400,-
'25:18:43.048',-,-0.064,-,-0.080,88.000,-
'25:18:43.056',-,-0.096,-,-0.080,85.600,-
'25:18:43.064',-,-0.120,-,-0.080,84.800,-
'25:18:43.072',-,-0.136,-,-0.100,84.000,-
'25:18:43.080',-,-0.120,-,-0.100,83.200,-
'25:18:43.088',-,-0.120,-,-0.080,84.000,-
'25:18:43.096',-,-0.120,-,-0.080,84.800,-
'25:18:43.104',-,-0.136,-,-0.100,86.400,-
'25:18:43.112',-,-0.120,-,-0.080,86.400,-
'25:18:43.120',-,-0.120,-,-0.080,86.400,-
'25:18:43.128',-,-0.136,-,-0.080,86.400,-
'25:18:43.136',-,-0.120,-,-0.060,85.600,-
'25:18:43.144',-,-0.152,-,-0.080,84.800,-
'25:18:43.152',-,-0.136,-,-0.060,84.000,-
'25:18:43.160',-,-0.136,-,-0.060,82.400,-
'25:18:43.168',-,-0.136,-,-0.040,81.600,-
'25:18:43.176',-,-0.152,-,-0.060,80.800,-
'25:18:43.184',-,0.040,-,0.040,80.000,-
'25:18:43.192',-,0.384,-,0.260,78.400,-
'25:18:43.200',-,0.592,-,0.700,77.600,-
'25:18:43.208',-,0.472,-,0.840,76.000,-
'25:18:43.216',-,0.328,-,0.360,74.400,-
'25:18:43.224',-,0.096,-,0.240,72.800,-
'25:18:43.232',-,-0.040,-,0.300,71.200,-
'25:18:43.240',-,-0.120,-,0.300,69.600,-
'25:18:43.248',-,-0.216,-,0.260,69.600,-
'25:18:43.256',-,-0.272,-,0.200,69.600,-
'25:18:43.264',-,-0.160,-,0.120,70.400,-
'25:18:43.272',-,-0.096,-,0.020,70.400,-
'25:18:43.280',-,-0.064,-,-0.020,70.400,-
'25:18:43.288',-,-0.048,-,-0.040,70.400,-
'25:18:43.296',-,-0.048,-,-0.040,69.600,-
'25:18:43.304',-,-0.024,-,-0.040,68.800,-
'25:18:43.312',-,-0.024,-,-0.060,69.600,-
'25:18:43.320',-,-0.040,-,-0.060,70.400,-
'25:18:43.328',-,-0.024,-,-0.060,72.800,-
'25:18:43.336',-,-0.024,-,-0.080,76.800,-
'25:18:43.344',-,0.000,-,-0.040,82.400,-
'25:18:43.352',-,0.000,-,-0.060,88.800,-
'25:18:43.360',-,0.024,-,-0.060,96.800,-
'25:18:43.368',-,0.008,-,-0.080,104.000,-
'25:18:43.376',-,0.040,-,-0.080,110.400,-
'25:18:43.384',-,0.048,-,-0.080,116.800,-
'25:18:43.392',-,0.080,-,-0.080,123.200,-
'25:18:43.400',-,0.096,-,-0.080,128.000,-
'25:18:43.408',-,0.120,-,-0.080,132.000,-
'25:18:43.416',-,0.104,-,-0.080,135.200,-
'25:18:43.424',-,0.160,-,-0.060,136.800,-
'25:18:43.432',-,0.152,-,-0.040,137.600,-
'25:18:43.440',-,0.136,-,-0.040,137.600,-
'25:18:43.448',-,0.104,-,-0.020,137.600,-
'25:18:43.456',-,0.080,-,0.000,136.800,-
'25:18:43.464',-,0.048,-,0.000,135.200,-
'25:18:43.472',-,0.008,-,0.000,133.600,-
'25:18:43.480',-,-0.008,-,0.000,132.000,-
'25:18:43.488',-,-0.024,-,0.000,130.400,-
'25:18:43.496',-,-0.048,-,-0.020,128.000,-
'25:18:43.504',-,-0.064,-,-0.020,126.400,-
'25:18:43.512',-,-0.080,-,-0.040,123.200,-
'25:18:43.520',-,-0.096,-,-0.040,120.800,-
'25:18:43.528',-,-0.096,-,-0.060,116.800,-
'25:18:43.536',-,-0.096,-,-0.060,112.000,-
'25:18:43.544',-,-0.104,-,-0.060,108.000,-
'25:18:43.552',-,-0.096,-,-0.060,103.200,-
'25:18:43.560',-,-0.104,-,-0.040,99.200,-
'25:18:43.568',-,-0.096,-,-0.060,96.000,-
'25:18:43.576',-,-0.064,-,-0.040,92.800,-
'25:18:43.584',-,-0.064,-,-0.020,90.400,-
'25:18:43.592',-,-0.064,-,-0.040,88.800,-
'25:18:43.600',-,-0.040,-,-0.040,87.200,-
'25:18:43.608',-,0.000,-,-0.040,86.400,-
'25:18:43.616',-,0.000,-,-0.040,85.600,-
'25:18:43.624',-,-0.024,-,-0.040,84.800,-
'25:18:43.632',-,-0.024,-,-0.080,84.800,-
'25:18:43.640',-,-0.024,-,-0.060,84.800,-
'25:18:43.648',-,-0.048,-,-0.080,84.800,-
'25:18:43.656',-,-0.096,-,-0.100,84.800,-
'25:18:43.664',-,-0.120,-,-0.080,84.800,-
'25:18:43.672',-,-0.104,-,-0.100,84.800,-
'25:18:43.680',-,-0.120,-,-0.080,84.000,-
'25:18:43.688',-,-0.120,-,-0.100,84.000,-
'25:18:43.696',-,-0.104,-,-0.100,83.200,-
'25:18:43.704',-,-0.120,-,-0.080,83.200,-
'25:18:43.712',-,-0.120,-,-0.100,82.400,-
'25:18:43.720',-,-0.120,-,-0.080,82.400,-
'25:18:43.728',-,-0.120,-,-0.080,81.600,-
'25:18:43.736',-,-0.136,-,-0.080,81.600,-
'25:18:43.744',-,-0.120,-,-0.060,80.800,-
'25:18:43.752',-,-0.120,-,-0.060,80.000,-
'25:18:43.760',-,-0.120,-,-0.040,79.200,-
'25:18:43.768',-,-0.136,-,-0.020,79.200,-
'25:18:43.776',-,0.064,-,0.040,77.600,-
'25:18:43.784',-,0.416,-,0.280,76.800,-
'25:18:43.792',-,0.592,-,0.720,76.000,-
'25:18:43.800',-,0.472,-,0.820,76.000,-
'25:18:43.808',-,0.288,-,0.340,75.200,-
'25:18:43.816',-,0.064,-,0.240,75.200,-
'25:18:43.824',-,-0.064,-,0.300,75.200,-
'25:18:43.832',-,-0.152,-,0.300,74.400,-
'25:18:43.840',-,-0.216,-,0.260,72.800,-
'25:18:43.848',-,-0.256,-,0.220,71.200,-
'25:18:43.856',-,-0.152,-,0.120,69.600,-
'25:18:43.864',-,-0.080,-,0.020,68.800,-
'25:18:43.872',-,-0.064,-,-0.020,68.000,-
'25:18:43.880',-,-0.064,-,-0.040,67.200,-
'25:18:43.888',-,-0.048,-,-0.040,66.400,-
'25:18:43.896',-,-0.024,-,-0.060,65.600,-
'25:18:43.904',-,-0.024,-,-0.040,66.400,-
'25:18:43.912',-,-0.008,-,-0.060,68.000,-
'25:18:43.920',-,-0.024,-,-0.060,72.000,-
'25:18:43.928',-,0.000,-,-0.080,77.600,-
'25:18:43.936',-,0.000,-,-0.060,84.800,-
'25:18:43.944',-,0.024,-,-0.060,92.000,-
'25:18:43.952',-,0.008,-,-0.060,100.000,-
'25:18:43.960',-,0.040,-,-0.060,108.000,-
'25:18:43.968',-,0.048,-,-0.060,116.000,-
'25:18:43.976',-,0.080,-,-0.060,122.400,-
'25:18:43.984',-,0.080,-,-0.080,128.800,-
'25:18:43.992',-,0.120,-,-0.100,133.600,-
'25:18:44.000',-,0.152,-,-0.080,136.800,-
'25:18:44.008',-,0.152,-,-0.080,140.000,-
'25:18:44.016',-,0.192,-,-0.040,141.600,-
'25:18:44.024',-,0.176,-,-0.040,142.400,-
'25:18:44.032',-,0.152,-,-0.040,142.400,-
'25:18:44.040',-,0.152,-,-0.020,141.600,-
'25:18:44.048',-,0.104,-,0.000,140.800,-
'25:18:44.056',-,0.080,-,0.000,140.000,-
'25:18:44.064',-,0.024,-,0.000,139.200,-
'25:18:44.072',-,0.000,-,0.000,136.800,-
'25:18:44.080',-,0.000,-,0.000,135.200,-
'25:18:44.088',-,-0.024,-,0.000,132.800,-
'25:18:44.096',-,-0.048,-,-0.020,130.400,-
'25:18:44.104',-,-0.064,-,-0.040,127.200,-
'25:18:44.112',-,-0.064,-,-0.040,123.200,-
'25:18:44.120',-,-0.080,-,-0.040,119.200,-
'25:18:44.128',-,-0.064,-,-0.040,114.400,-
'25:18:44.136',-,-0.080,-,-0.040,109.600,-
'25:18:44.144',-,-0.064,-,-0.060,105.600,-
'25:18:44.152',-,-0.064,-,-0.040,101.600,-
'25:18:44.160',-,-0.024,-,-0.020,98.400,-
'25:18:44.168',-,-0.024,-,-0.040,96.000,-
'25:18:44.176',-,-0.024,-,-0.040,93.600,-
'25:18:44.184',-,0.000,-,-0.040,91.200,-
'25:18:44.192',-,0.008,-,-0.040,89.600,-
'25:18:44.200',-,0.024,-,-0.040,88.800,-
'25:18:44.208',-,0.000,-,-0.060,88.000,-
'25:18:44.216',-,0.000,-,-0.080,88.000,-
'25:18:44.224',-,-0.024,-,-0.080,88.000,-
'25:18:44.232',-,-0.048,-,-0.100,87.200,-
'25:18:44.240',-,-0.064,-,-0.080,87.200,-
'25:18:44.248',-,-0.080,-,-0.100,87.200,-
'25:18:44.256',-,-0.096,-,-0.100,87.200,-
'25:18:44.264',-,-0.096,-,-0.100,87.200,-
'25:18:44.272',-,-0.096,-,-0.100,86.400,-
'25:18:44.280',-,-0.080,-,-0.100,86.400,-
'25:18:44.288',-,-0.064,-,-0.100,85.600,-
'25:18:44.296',-,-0.096,-,-0.100,85.600,-
'25:18:44.304',-,-0.096,-,-0.080,84.800,-
'25:18:44.312',-,-0.104,-,-0.100,84.000,-
'25:18:44.320',-,-0.096,-,-0.100,83.200,-
'25:18:44.328',-,-0.104,-,-0.080,82.400,-
'25:18:44.336',-,-0.096,-,-0.080,81.600,-
'25:18:44.344',-,-0.120,-,-0.060,81.600,-
'25:18:44.352',-,-0.136,-,-0.040,80.800,-
'25:18:44.360',-,0.160,-,0.040,80.000,-
'25:18:44.368',-,0.496,-,0.360,79.200,-
'25:18:44.376',-,0.592,-,0.820,78.400,-
'25:18:44.384',-,0.456,-,0.860,77.600,-
'25:18:44.392',-,0.288,-,0.300,76.800,-
'25:18:44.400',-,0.096,-,0.260,76.000,-
'25:18:44.408',-,-0.024,-,0.320,75.200,-
'25:18:44.416',-,-0.120,-,0.300,74.400,-
'25:18:44.424',-,-0.232,-,0.260,73.600,-
'25:18:44.432',-,-0.176,-,0.160,72.800,-
'25:18:44.440',-,-0.096,-,0.080,72.000,-
'25:18:44.448',-,-0.064,-,0.000,71.200,-
'25:18:44.456',-,-0.024,-,-0.020,70.400,-
'25:18:44.464',-,-0.024,-,-0.040,70.400,-
'25:18:44.472',-,0.000,-,-0.040,70.400,-
'25:18:44.480',-,-0.024,-,-0.060,70.400,-
'25:18:44.488',-,0.000,-,-0.080,71.200,-
'25:18:44.496',-,0.000,-,-0.060,73.600,-
'25:18:44.504',-,0.000,-,-0.080,77.600,-
'25:18:44.512',-,0.008,-,-0.060,82.400,-
'25:18:44.520',-,0.024,-,-0.080,89.600,-
'25:18:44.528',-,0.040,-,-0.080,96.800,-
'25:18:44.536',-,0.048,-,-0.060,104.800,-
'25:18:44.544',-,0.048,-,-0.060,112.800,-
'25:18:44.552',-,0.080,-,-0.060,120.800,-
'25:18:44.560',-,0.080,-,-0.080,127.200,-
'25:18:44.568',-,0.104,-,-0.100,132.800,-
'25:18:44.576',-,0.152,-,-0.080,137.600,-
'25:18:44.584',-,0.152,-,-0.080,140.800,-
'25:18:44.592',-,0.176,-,-0.080,143.200,-
'25:18:44.600',-,0.192,-,-0.060,144.800,-
'25:18:44.608',-,0.176,-,-0.040,145.600,-
'25:18:44.616',-,0.192,-,-0.020,145.600,-
'25:18:44.624',-,0.152,-,0.000,144.800,-
'25:18:44.632',-,0.096,-,0.000,144.000,-
'25:18:44.640',-,0.080,-,0.000,143.200,-
'25:18:44.648',-,0.048,-,0.000,141.600,-
'25:18:44.656',-,0.008,-,0.000,140.000,-
'25:18:44.664',-,0.000,-,0.000,137.600,-
'25:18:44.672',-,-0.024,-,-0.020,135.200,-
'25:18:44.680',-,-0.040,-,-0.040,132.000,-
'25:18:44.688',-,-0.040,-,-0.040,128.800,-
'25:18:44.696',-,-0.064,-,-0.040,125.600,-
'25:18:44.704',-,-0.048,-,-0.040,121.600,-
'25:18:44.712',-,-0.064,-,-0.060,116.800,-
'25:18:44.720',-,-0.048,-,-0.060,112.800,-
'25:18:44.728',-,-0.024,-,-0.040,108.000,-
'25:18:44.736',-,-0.008,-,-0.020,104.000,-
'25:18:44.744',-,-0.024,-,-0.040,100.800,-
'25:18:44.752',-,0.000,-,-0.040,98.400,-
'25:18:44.760',-,0.008,-,-0.040,96.000,-
'25:18:44.768',-,0.024,-,-0.040,93.600,-
'25:18:44.776',-,0.024,-,-0.040,92.000,-
'25:18:44.784',-,0.000,-,-0.080,91.200,-
'25:18:44.792',-,0.008,-,-0.060,89.600,-
'25:18:44.800',-,-0.024,-,-0.100,88.800,-
'25:18:44.808',-,-0.048,-,-0.080,88.800,-
'25:18:44.816',-,-0.096,-,-0.100,88.000,-
'25:18:44.824',-,-0.096,-,-0.100,88.000,-
'25:18:44.832',-,-0.080,-,-0.080,88.000,-
'25:18:44.840',-,-0.104,-,-0.100,88.000,-
'25:18:44.848',-,-0.104,-,-0.100,88.000,-
'25:18:44.856',-,-0.096,-,-0.100,87.200,-
'25:18:44.864',-,-0.120,-,-0.100,87.200,-
'25:18:44.872',-,-0.104,-,-0.100,86.400,-
'25:18:44.880',-,-0.120,-,-0.100,85.600,-
'25:18:44.888',-,-0.120,-,-0.100,85.600,-
'25:18:44.896',-,-0.136,-,-0.080,84.800,-
'25:18:44.904',-,-0.120,-,-0.080,84.000,-
'25:18:44.912',-,-0.152,-,-0.060,83.200,-
'25:18:44.920',-,-0.160,-,-0.080,82.400,-
'25:18:44.928',-,-0.040,-,-0.040,81.600,-
'25:18:44.936',-,0.248,-,0.120,80.800,-
'25:18:44.944',-,0.568,-,0.560,80.000,-
'25:18:44.952',-,0.568,-,0.860,79.200,-
'25:18:44.960',-,0.416,-,0.540,78.400,-
'25:18:44.968',-,0.192,-,0.260,76.800,-
'25:18:44.976',-,0.040,-,0.260,76.000,-
'25:18:44.984',-,-0.080,-,0.320,75.200,-
'25:18:44.992',-,-0.176,-,0.280,74.400,-
'25:18:45.000',-,-0.272,-,0.220,73.600,-
'25:18:45.008',-,-0.176,-,0.120,72.800,-
'25:18:45.016',-,-0.096,-,0.040,72.000,-
'25:18:45.024',-,-0.064,-,0.000,71.200,-
'25:18:45.032',-,-0.040,-,-0.040,70.400,-
'25:18:45.040',-,-0.024,-,-0.040,70.400,-
'25:18:45.048',-,-0.024,-,-0.060,70.400,-
'25:18:45.056',-,-0.024,-,-0.060,70.400,-
'25:18:45.064',-,-0.024,-,-0.060,71.200,-
'25:18:45.072',-,-0.024,-,-0.080,73.600,-
'25:18:45.080',-,0.000,-,-0.080,77.600,-
'25:18:45.088',-,0.000,-,-0.080,83.200,-
'25:18:45.096',-,0.000,-,-0.080,90.400,-
'25:18:45.104',-,0.000,-,-0.080,97.600,-
'25:18:45.112',-,0.024,-,-0.080,104.800,-
'25:18:45.120',-,0.048,-,-0.080,112.800,-
'25:18:45.128',-,0.048,-,-0.080,120.800,-
'25:18:45.136',-,0.064,-,-0.100,127.200,-
'25:18:45.144',-,0.080,-,-0.080,132.800,-
'25:18:45.152',-,0.104,-,-0.080,136.800,-
'25:18:45.160',-,0.136,-,-0.080,140.000,-
'25:18:45.168',-,0.152,-,-0.060,142.400,-
'25:18:45.176',-,0.152,-,-0.040,144.000,-
'25:18:45.184',-,0.152,-,-0.040,144.000,-
'25:18:45.192',-,0.104,-,-0.020,144.000,-
'25:18:45.200',-,0.080,-,0.000,143.200,-
'25:18:45.208',-,0.048,-,0.000,141.600,-
'25:18:45.216',-,0.024,-,0.000,140.000,-
'25:18:45.224',-,0.000,-,0.000,138.400,-
'25:18:45.232',-,-0.024,-,0.000,136.800,-
'25:18:45.240',-,-0.064,-,0.000,134.400,-
'25:18:45.248',-,-0.064,-,-0.020,132.000,-
'25:18:45.256',-,-0.080,-,-0.040,128.800,-
'25:18:45.264',-,-0.096,-,-0.040,125.600,-
'25:18:45.272',-,-0.096,-,-0.040,121.600,-
'25:18:45.280',-,-0.120,-,-0.040,116.800,-
'25:18:45.288',-,-0.104,-,-0.060,112.000,-
'25:18:45.296',-,-0.120,-,-0.060,107.200,-
'25:18:45.304',-,-0.096,-,-0.060,102.400,-
'25:18:45.312',-,-0.096,-,-0.040,98.400,-
'25:18:45.320',-,-0.064,-,-0.040,96.000,-
'25:18:45.328',-,-0.064,-,-0.040,92.800,-
'25:18:45.336',-,-0.048,-,-0.040,91.200,-
'25:18:45.344',-,-0.024,-,-0.040,89.600,-
'25:18:45.352',-,-0.024,-,-0.040,88.800,-
'25:18:45.360',-,-0.024,-,-0.040,88.000,-
'25:18:45.368',-,-0.008,-,-0.060,87.200,-
'25:18:45.376',-,-0.040,-,-0.080,87.200,-
'25:18:45.384',-,-0.064,-,-0.080,86.400,-
'25:18:45.392',-,-0.096,-,-0.100,86.400,-
'25:18:45.400',-,-0.120,-,-0.100,86.400,-
'25:18:45.408',-,-0.120,-,-0.100,86.400,-
'25:18:45.416',-,-0.136,-,-0.100,86.400,-
'25:18:45.424',-,-0.120,-,-0.100,85.600,-
'25:18:45.432',-,-0.120,-,-0.100,85.600,-
'25:18:45.440',-,-0.136,-,-0.100,84.800,-
'25:18:45.448',-,-0.136,-,-0.100,84.800,-
'25:18:45.456',-,-0.136,-,-0.100,84.800,-
'25:18:45.464',-,-0.152,-,-0.100,84.000,-
'25:18:45.472',-,-0.136,-,-0.100,83.200,-
'25:18:45.480',-,-0.136,-,-0.080,82.400,-
'25:18:45.488',-,-0.136,-,-0.080,81.600,-
'25:18:45.496',-,-0.160,-,-0.060,81.600,-
'25:18:45.504',-,-0.160,-,-0.040,80.800,-
'25:18:45.512',-,-0.096,-,0.000,80.000,-
'25:18:45.520',-,0.216,-,0.120,79.200,-
'25:18:45.528',-,0.568,-,0.480,78.400,-
'25:18:45.536',-,0.592,-,0.820,77.600,-
'25:18:45.544',-,0.384,-,0.540,76.000,-
'25:18:45.552',-,0.136,-,0.260,75.200,-
'25:18:45.560',-,-0.008,-,0.240,74.400,-
'25:18:45.568',-,-0.136,-,0.300,73.600,-
'25:18:45.576',-,-0.208,-,0.280,72.800,-
'25:18:45.584',-,-0.272,-,0.240,72.000,-
'25:18:45.592',-,-0.288,-,0.160,71.200,-
'25:18:45.600',-,-0.136,-,0.060,70.400,-
'25:18:45.608',-,-0.096,-,0.000,69.600,-
'25:18:45.616',-,-0.080,-,-0.020,68.800,-
'25:18:45.624',-,-0.064,-,-0.040,68.800,-
'25:18:45.632',-,-0.040,-,-0.040,68.800,-
'25:18:45.640',-,-0.064,-,-0.060,68.800,-
'25:18:45.648',-,-0.040,-,-0.060,69.600,-
'25:18:45.656',-,-0.048,-,-0.080,72.000,-
'25:18:45.664',-,-0.024,-,-0.060,75.200,-
'25:18:45.672',-,-0.008,-,-0.060,80.800,-
'25:18:45.680',-,-0.024,-,-0.060,87.200,-
'25:18:45.688',-,0.000,-,-0.080,94.400,-
'25:18:45.696',-,0.008,-,-0.060,101.600,-
'25:18:45.704',-,0.024,-,-0.080,108.800,-
'25:18:45.712',-,0.048,-,-0.080,116.000,-
'25:18:45.720',-,0.080,-,-0.060,123.200,-
'25:18:45.728',-,0.080,-,-0.080,128.800,-
'25:18:45.736',-,0.152,-,-0.100,132.800,-
'25:18:45.744',-,0.120,-,-0.100,136.000,-
'25:18:45.752',-,0.152,-,-0.080,138.400,-
'25:18:45.760',-,0.160,-,-0.060,140.000,-
'25:18:45.768',-,0.152,-,-0.040,140.800,-
'25:18:45.776',-,0.136,-,-0.040,140.800,-
'25:18:45.784',-,0.104,-,-0.020,140.000,-
'25:18:45.792',-,0.080,-,0.000,138.400,-
'25:18:45.800',-,0.024,-,0.000,136.800,-
'25:18:45.808',-,0.008,-,0.000,135.200,-
'25:18:45.816',-,-0.008,-,0.000,132.800,-
'25:18:45.824',-,-0.024,-,0.000,130.400,-
'25:18:45.832',-,-0.048,-,-0.020,128.000,-
'25:18:45.840',-,-0.080,-,-0.040,124.800,-
'25:18:45.848',-,-0.096,-,-0.040,120.800,-
'25:18:45.856',-,-0.080,-,-0.060,116.800,-
'25:18:45.864',-,-0.096,-,-0.040,112.000,-
'25:18:45.872',-,-0.104,-,-0.060,107.200,-
'25:18:45.880',-,-0.096,-,-0.040,102.400,-
'25:18:45.888',-,-0.080,-,-0.040,97.600,-
'25:18:45.896',-,-0.064,-,-0.040,95.200,-
'25:18:45.904',-,-0.080,-,-0.040,93.600,-
'25:18:45.912',-,-0.024,-,-0.040,92.800,-
'25:18:45.920',-,0.000,-,-0.040,91.200,-
'25:18:45.928',-,-0.008,-,-0.040,88.800,-
'25:18:45.936',-,-0.024,-,-0.040,87.200,-
'25:18:45.944',-,-0.024,-,-0.060,86.400,-
'25:18:45.952',-,-0.040,-,-0.080,86.400,-
'25:18:45.960',-,-0.064,-,-0.080,85.600,-
'25:18:45.968',-,-0.096,-,-0.100,84.800,-
'25:18:45.976',-,-0.120,-,-0.080,84.800,-
'25:18:45.984',-,-0.104,-,-0.100,85.600,-
'25:18:45.992',-,-0.120,-,-0.100,87.200,-
'25:18:46.000',-,-0.104,-,-0.100,87.200,-
'25:18:46.008',-,-0.120,-,-0.100,86.400,-
'25:18:46.016',-,-0.136,-,-0.100,84.800,-
'25:18:46.024',-,-0.120,-,-0.080,84.800,-
'25:18:46.032',-,-0.120,-,-0.060,84.800,-
'25:18:46.040',-,-0.136,-,-0.100,83.200,-
'25:18:46.048',-,-0.152,-,-0.080,81.600,-
'25:18:46.056',-,-0.120,-,-0.080,80.800,-
'25:18:46.064',-,-0.152,-,-0.080,80.000,-
'25:18:46.072',-,-0.160,-,-0.080,79.200,-
'25:18:46.080',-,-0.160,-,-0.060,79.200,-
'25:18:46.088',-,-0.080,-,-0.020,80.000,-
'25:18:46.096',-,0.208,-,0.120,80.000,-
'25:18:46.104',-,0.536,-,0.480,79.200,-
'25:18:46.112',-,0.568,-,0.860,79.200,-
'25:18:46.120',-,0.360,-,0.560,78.400,-
'25:18:46.128',-,0.104,-,0.260,78.400,-
'25:18:46.136',-,-0.024,-,0.280,77.600,-
'25:18:46.144',-,-0.120,-,0.320,76.800,-
'25:18:46.152',-,-0.208,-,0.280,76.000,-
'25:18:46.160',-,-0.272,-,0.260,75.200,-
'25:18:46.168',-,-0.216,-,0.160,74.400,-
'25:18:46.176',-,-0.120,-,0.060,74.400,-
'25:18:46.184',-,-0.064,-,0.000,74.400,-
'25:18:46.192',-,-0.064,-,-0.040,74.400,-
'25:18:46.200',-,-0.064,-,-0.040,74.400,-
'25:18:46.208',-,-0.024,-,-0.040,74.400,-
'25:18:46.216',-,-0.008,-,-0.060,74.400,-
'25:18:46.224',-,-0.024,-,-0.080,76.000,-
'25:18:46.232',-,-0.024,-,-0.080,78.400,-
'25:18:46.240',-,0.000,-,-0.080,82.400,-
'25:18:46.248',-,0.000,-,-0.080,88.000,-
'25:18:46.256',-,0.024,-,-0.080,94.400,-
'25:18:46.264',-,0.024,-,-0.060,101.600,-
'25:18:46.272',-,0.040,-,-0.080,108.800,-
'25:18:46.280',-,0.024,-,-0.080,116.000,-
'25:18:46.288',-,0.080,-,-0.080,122.400,-
'25:18:46.296',-,0.080,-,-0.100,128.800,-
'25:18:46.304',-,0.104,-,-0.100,133.600,-
'25:18:46.312',-,0.120,-,-0.100,137.600,-
'25:18:46.320',-,0.152,-,-0.100,140.800,-
'25:18:46.328',-,0.152,-,-0.080,143.200,-
'25:18:46.336',-,0.160,-,-0.080,144.800,-
'25:18:46.344',-,0.152,-,-0.040,146.400,-
'25:18:46.352',-,0.120,-,-0.040,146.400,-
'25:18:46.360',-,0.096,-,-0.020,146.400,-
'25:18:46.368',-,0.048,-,0.000,144.800,-
'25:18:46.376',-,0.024,-,0.000,143.200,-
'25:18:46.384',-,0.000,-,0.000,141.600,-
'25:18:46.392',-,-0.040,-,0.000,139.200,-
'25:18:46.400',-,-0.064,-,0.000,136.800,-
'25:18:46.408',-,-0.096,-,-0.020,134.400,-
'25:18:46.416',-,-0.080,-,-0.040,131.200,-
'25:18:46.424',-,-0.104,-,-0.040,127.200,-
'25:18:46.432',-,-0.120,-,-0.040,123.200,-
'25:18:46.440',-,-0.104,-,-0.040,118.400,-
'25:18:46.448',-,-0.096,-,-0.040,114.400,-
'25:18:46.456',-,-0.064,-,-0.020,109.600,-
'25:18:46.464',-,-0.096,-,-0.040,105.600,-
'25:18:46.472',-,-0.048,-,-0.040,101.600,-
'25:18:46.480',-,-0.024,-,-0.040,99.200,-
'25:18:46.488',-,0.000,-,-0.040,96.800,-
'25:18:46.496',-,-0.024,-,-0.040,95.200,-
'25:18:46.504',-,-0.048,-,-0.060,93.600,-
'25:18:46.512',-,-0.024,-,-0.060,92.800,-
'25:18:46.520',-,-0.064,-,-0.080,92.800,-
'25:18:46.528',-,-0.096,-,-0.080,92.800,-
'25:18:46.536',-,-0.096,-,-0.100,92.800,-
'25:18:46.544',-,-0.120,-,-0.080,92.800,-
'25:18:46.552',-,-0.120,-,-0.100,92.800,-
'25:18:46.560',-,-0.096,-,-0.100,92.800,-
'25:18:46.568',-,-0.104,-,-0.100,92.000,-
'25:18:46.576',-,-0.080,-,-0.100,91.200,-
'25:18:46.584',-,-0.096,-,-0.080,90.400,-
'25:18:46.592',-,-0.104,-,-0.100,89.600,-
'25:18:46.600',-,-0.120,-,-0.100,89.600,-
'25:18:46.608',-,-0.096,-,-0.100,89.600,-
'25:18:46.616',-,-0.104,-,-0.100,88.800,-
'25:18:46.624',-,-0.096,-,-0.100,88.000,-
'25:18:46.632',-,-0.120,-,-0.080,86.400,-
'25:18:46.640',-,-0.136,-,-0.080,85.600,-
