'Elapsed time','I','II','AVF','V','ABP','PAP'
'25:21:11.696',0.024,-,-,0.160,87.200,-
'25:21:11.704',0.012,-,-,0.260,86.400,-
'25:21:11.712',0.024,-,-,0.260,85.600,-
'25:21:11.720',-0.037,-,-,0.220,85.600,-
'25:21:11.728',-0.073,-,-,0.160,84.800,-
'25:21:11.736',0.012,-,-,0.080,84.800,-
'25:21:11.744',0.024,-,-,0.000,84.000,-
'25:21:11.752',-0.037,-,-,-0.060,83.200,-
'25:21:11.760',-0.049,-,-,-0.080,82.400,-
'25:21:11.768',-0.024,-,-,-0.120,81.600,-
'25:21:11.776',-0.122,-,-,-0.140,80.800,-
'25:21:11.784',-0.159,-,-,-0.100,80.000,-
'25:21:11.792',-0.085,-,-,-0.140,80.000,-
'25:21:11.800',-0.061,-,-,-0.140,80.800,-
'25:21:11.808',0.000,-,-,-0.120,83.200,-
'25:21:11.816',0.024,-,-,-0.140,87.200,-
'25:21:11.824',0.012,-,-,-0.100,92.800,-
'25:21:11.832',0.000,-,-,-0.120,100.000,-
'25:21:11.840',-0.024,-,-,-0.100,108.000,-
'25:21:11.848',-0.012,-,-,-0.140,116.800,-
'25:21:11.856',-0.012,-,-,-0.140,124.800,-
'25:21:11.864',0.000,-,-,-0.140,132.000,-
'25:21:11.872',-0.024,-,-,-0.140,138.400,-
'25:21:11.880',0.000,-,-,-0.160,143.200,-
'25:21:11.888',0.000,-,-,-0.140,146.400,-
'25:21:11.896',0.024,-,-,-0.140,148.800,-
'25:21:11.904',0.000,-,-,-0.140,148.800,-
'25:21:11.912',0.024,-,-,-0.100,148.800,-
'25:21:11.920',0.049,-,-,-0.100,148.000,-
'25:21:11.928',0.000,-,-,-0.080,147.200,-
'25:21:11.936',0.024,-,-,-0.100,145.600,-
'25:21:11.944',-0.012,-,-,-0.080,144.000,-
'25:21:11.952',0.049,-,-,-0.100,142.400,-
'25:21:11.960',0.061,-,-,-0.080,140.000,-
'25:21:11.968',0.000,-,-,-0.100,138.400,-
'25:21:11.976',0.024,-,-,-0.080,136.000,-
'25:21:11.984',0.000,-,-,-0.100,133.600,-
'25:21:11.992',-0.012,-,-,-0.100,129.600,-
'25:21:12.000',0.000,-,-,-0.120,125.600,-
'25:21:12.008',0.000,-,-,-0.120,120.800,-
'25:21:12.016',-0.024,-,-,-0.180,116.000,-
'25:21:12.024',-0.110,-,-,-0.180,111.200,-
'25:21:12.032',-0.244,-,-,-0.180,108.000,-
'25:21:12.040',0.037,-,-,-0.160,105.600,-
'25:21:12.048',0.049,-,-,-0.180,103.200,-
'25:21:12.056',-0.061,-,-,-0.180,101.600,-
'25:21:12.064',-0.061,-,-,-0.200,100.800,-
'25:21:12.072',-0.110,-,-,-0.200,100.000,-
'25:21:12.080',-0.049,-,-,-0.180,99.200,-
'25:21:12.088',-0.085,-,-,-0.180,99.200,-
'25:21:12.096',-0.085,-,-,-0.200,99.200,-
'25:21:12.104',-0.073,-,-,-0.200,99.200,-
'25:21:12.112',-0.061,-,-,-0.200,99.200,-
'25:21:12.120',-0.110,-,-,-0.220,99.200,-
'25:21:12.128',-0.134,-,-,-0.220,98.400,-
'25:21:12.136',-0.073,-,-,-0.220,98.400,-
'25:21:12.144',-0.049,-,-,-0.200,97.600,-
'25:21:12.152',-0.061,-,-,-0.220,96.000,-
'25:21:12.160',-0.061,-,-,-0.220,95.200,-
'25:21:12.168',-0.037,-,-,-0.200,93.600,-
'25:21:12.176',-0.061,-,-,-0.180,92.000,-
'25:21:12.184',-0.085,-,-,-0.180,91.200,-
'25:21:12.192',-0.085,-,-,-0.100,90.400,-
'25:21:12.200',0.171,-,-,0.040,89.600,-
'25:21:12.208',0.451,-,-,0.480,89.600,-
'25:21:12.216',0.488,-,-,0.660,88.800,-
'25:21:12.224',0.183,-,-,0.260,88.000,-
'25:21:12.232',0.073,-,-,0.100,87.200,-
'25:21:12.240',0.085,-,-,0.160,86.400,-
'25:21:12.248',0.073,-,-,0.200,85.600,-
'25:21:12.256',0.024,-,-,0.160,84.800,-
'25:21:12.264',-0.024,-,-,0.120,84.000,-
'25:21:12.272',0.000,-,-,0.020,84.000,-
'25:21:12.280',0.012,-,-,-0.080,83.200,-
'25:21:12.288',-0.024,-,-,-0.160,81.600,-
'25:21:12.296',-0.049,-,-,-0.180,81.600,-
'25:21:12.304',-0.024,-,-,-0.180,80.800,-
'25:21:12.312',-0.049,-,-,-0.180,80.800,-
'25:21:12.320',0.000,-,-,-0.180,80.000,-
'25:21:12.328',-0.024,-,-,-0.180,80.000,-
'25:21:12.336',-0.012,-,-,-0.180,80.800,-
'25:21:12.344',0.000,-,-,-0.180,82.400,-
'25:21:12.352',-0.049,-,-,-0.200,85.600,-
'25:21:12.360',-0.024,-,-,-0.180,90.400,-
'25:21:12.368',-0.049,-,-,-0.180,96.000,-
'25:21:12.376',0.000,-,-,-0.180,101.600,-
'25:21:12.384',0.000,-,-,-0.180,108.000,-
'25:21:12.392',0.000,-,-,-0.180,114.400,-
'25:21:12.400',0.000,-,-,-0.180,120.000,-
'25:21:12.408',0.037,-,-,-0.160,126.400,-
'25:21:12.416',0.000,-,-,-0.180,131.200,-
'25:21:12.424',0.024,-,-,-0.180,135.200,-
'25:21:12.432',0.037,-,-,-0.180,137.600,-
'25:21:12.440',0.024,-,-,-0.160,140.000,-
'25:21:12.448',0.073,-,-,-0.140,140.800,-
'25:21:12.456',0.049,-,-,-0.140,140.800,-
'25:21:12.464',0.037,-,-,-0.120,140.800,-
'25:21:12.472',0.024,-,-,-0.100,140.000,-
'25:21:12.480',0.024,-,-,-0.100,138.400,-
'25:21:12.488',0.024,-,-,-0.100,136.800,-
'25:21:12.496',0.000,-,-,-0.100,134.400,-
'25:21:12.504',0.000,-,-,-0.100,132.000,-
'25:21:12.512',-0.024,-,-,-0.100,128.800,-
'25:21:12.520',-0.024,-,-,-0.140,125.600,-
'25:21:12.528',-0.049,-,-,-0.140,120.800,-
'25:21:12.536',-0.037,-,-,-0.140,116.000,-
'25:21:12.544',-0.061,-,-,-0.140,112.000,-
'25:21:12.552',-0.061,-,-,-0.160,108.000,-
'25:21:12.560',-0.024,-,-,-0.140,104.800,-
'25:21:12.568',0.000,-,-,-0.120,101.600,-
'25:21:12.576',-0.024,-,-,-0.100,99.200,-
'25:21:12.584',-0.037,-,-,-0.140,96.800,-
'25:21:12.592',-0.049,-,-,-0.140,95.200,-
'25:21:12.600',-0.012,-,-,-0.140,93.600,-
'25:21:12.608',0.000,-,-,-0.100,92.800,-
'25:21:12.616',-0.012,-,-,-0.140,92.800,-
'25:21:12.624',-0.024,-,-,-0.140,92.800,-
'25:21:12.632',-0.024,-,-,-0.140,92.800,-
'25:21:12.640',-0.061,-,-,-0.160,92.800,-
'25:21:12.648',-0.061,-,-,-0.160,92.800,-
'25:21:12.656',-0.061,-,-,-0.140,92.800,-
'25:21:12.664',-0.049,-,-,-0.160,92.800,-
'25:21:12.672',-0.085,-,-,-0.160,92.000,-
'25:21:12.680',-0.061,-,-,-0.160,91.200,-
'25:21:12.688',-0.037,-,-,-0.160,90.400,-
'25:21:12.696',-0.085,-,-,-0.180,90.400,-
'25:21:12.704',-0.061,-,-,-0.160,89.600,-
'25:21:12.712',-0.085,-,-,-0.180,89.600,-
'25:21:12.720',-0.061,-,-,-0.140,88.800,-
'25:21:12.728',-0.085,-,-,-0.160,88.000,-
'25:21:12.736',-0.085,-,-,-0.160,87.200,-
'25:21:12.744',-0.085,-,-,-0.140,86.400,-
'25:21:12.752',-0.061,-,-,-0.140,85.600,-
'25:21:12.760',-0.061,-,-,-0.140,85.600,-
'25:21:12.768',-0.110,-,-,-0.100,84.800,-
'25:21:12.776',-0.061,-,-,-0.060,84.800,-
'25:21:12.784',0.073,-,-,0.080,84.000,-
'25:21:12.792',0.378,-,-,0.420,83.200,-
'25:21:12.800',0.585,-,-,0.760,82.400,-
'25:21:12.808',0.354,-,-,0.480,80.800,-
'25:21:12.816',0.061,-,-,0.160,80.000,-
'25:21:12.824',0.037,-,-,0.200,79.200,-
'25:21:12.832',0.073,-,-,0.260,78.400,-
'25:21:12.840',0.024,-,-,0.220,76.800,-
'25:21:12.848',-0.049,-,-,0.180,76.000,-
'25:21:12.856',-0.061,-,-,0.120,74.400,-
'25:21:12.864',0.000,-,-,0.040,74.400,-
'25:21:12.872',0.000,-,-,-0.020,73.600,-
'25:21:12.880',0.024,-,-,-0.040,73.600,-
'25:21:12.888',-0.037,-,-,-0.100,73.600,-
'25:21:12.896',-0.073,-,-,-0.120,74.400,-
'25:21:12.904',-0.024,-,-,-0.100,74.400,-
'25:21:12.912',-0.085,-,-,-0.100,76.000,-
'25:21:12.920',-0.024,-,-,-0.100,78.400,-
'25:21:12.928',0.000,-,-,-0.100,83.200,-
'25:21:12.936',-0.012,-,-,-0.100,88.800,-
'25:21:12.944',0.000,-,-,-0.100,96.800,-
'25:21:12.952',0.000,-,-,-0.100,106.400,-
'25:21:12.960',0.000,-,-,-0.100,115.200,-
'25:21:12.968',0.000,-,-,-0.080,124.000,-
'25:21:12.976',0.000,-,-,-0.080,132.000,-
'25:21:12.984',0.024,-,-,-0.080,139.200,-
'25:21:12.992',0.024,-,-,-0.080,144.000,-
'25:21:13.000',0.024,-,-,-0.100,148.000,-
'25:21:13.008',0.037,-,-,-0.080,150.400,-
'25:21:13.016',0.049,-,-,-0.060,152.800,-
'25:21:13.024',0.049,-,-,-0.040,154.400,-
'25:21:13.032',0.061,-,-,-0.040,155.200,-
'25:21:13.040',0.049,-,-,-0.040,156.000,-
'25:21:13.048',0.073,-,-,-0.020,155.200,-
'25:21:13.056',0.061,-,-,0.000,154.400,-
'25:21:13.064',0.049,-,-,0.000,153.600,-
'25:21:13.072',0.037,-,-,0.000,152.800,-
'25:21:13.080',0.024,-,-,0.000,152.000,-
'25:21:13.088',0.012,-,-,0.000,150.400,-
'25:21:13.096',0.000,-,-,0.000,148.800,-
'25:21:13.104',-0.012,-,-,-0.020,147.200,-
'25:21:13.112',-0.024,-,-,-0.040,144.800,-
'25:21:13.120',0.000,-,-,-0.020,141.600,-
'25:21:13.128',0.000,-,-,0.000,138.400,-
'25:21:13.136',0.000,-,-,-0.020,133.600,-
'25:21:13.144',-0.012,-,-,-0.020,128.000,-
'25:21:13.152',-0.024,-,-,-0.020,123.200,-
'25:21:13.160',0.000,-,-,-0.020,119.200,-
'25:21:13.168',-0.012,-,-,-0.040,117.600,-
'25:21:13.176',0.000,-,-,-0.040,115.200,-
'25:21:13.184',-0.024,-,-,-0.040,112.800,-
'25:21:13.192',-0.110,-,-,-0.040,110.400,-
'25:21:13.200',-0.085,-,-,-0.060,107.200,-
'25:21:13.208',-0.061,-,-,-0.040,104.800,-
'25:21:13.216',-0.024,-,-,-0.060,104.000,-
'25:21:13.224',-0.024,-,-,-0.060,102.400,-
'25:21:13.232',-0.061,-,-,-0.080,102.400,-
'25:21:13.240',-0.049,-,-,-0.080,101.600,-
'25:21:13.248',-0.085,-,-,-0.080,100.000,-
'25:21:13.256',-0.122,-,-,-0.080,98.400,-
'25:21:13.264',-0.122,-,-,-0.100,96.000,-
'25:21:13.272',-0.049,-,-,-0.060,94.400,-
'25:21:13.280',-0.085,-,-,-0.040,93.600,-
'25:21:13.288',-0.110,-,-,-0.080,92.000,-
'25:21:13.296',-0.024,-,-,-0.080,91.200,-
'25:21:13.304',-0.049,-,-,-0.080,89.600,-
'25:21:13.312',-0.061,-,-,-0.060,88.000,-
'25:21:13.320',-0.073,-,-,-0.040,84.800,-
'25:21:13.328',-0.085,-,-,-0.080,81.600,-
'25:21:13.336',-0.024,-,-,0.020,79.200,-
'25:21:13.344',0.220,-,-,0.260,78.400,-
'25:21:13.352',0.561,-,-,0.760,79.200,-
'25:21:13.360',0.634,-,-,0.920,80.000,-
'25:21:13.368',0.220,-,-,0.440,80.000,-
'25:21:13.376',0.073,-,-,0.300,79.200,-
'25:21:13.384',0.061,-,-,0.360,78.400,-
'25:21:13.392',0.122,-,-,0.380,77.600,-
'25:21:13.400',-0.012,-,-,0.320,77.600,-
'25:21:13.408',-0.037,-,-,0.220,76.800,-
'25:21:13.416',0.000,-,-,0.100,75.200,-
'25:21:13.424',0.000,-,-,0.040,73.600,-
'25:21:13.432',0.000,-,-,0.000,72.000,-
'25:21:13.440',-0.024,-,-,-0.020,70.400,-
'25:21:13.448',0.000,-,-,-0.040,69.600,-
'25:21:13.456',-0.024,-,-,-0.040,71.200,-
'25:21:13.464',-0.024,-,-,-0.040,73.600,-
'25:21:13.472',-0.024,-,-,-0.060,77.600,-
'25:21:13.480',-0.024,-,-,-0.040,82.400,-
'25:21:13.488',-0.024,-,-,-0.060,88.800,-
'25:21:13.496',-0.012,-,-,-0.040,95.200,-
'25:21:13.504',-0.024,-,-,-0.060,102.400,-
'25:21:13.512',0.000,-,-,-0.040,109.600,-
'25:21:13.520',-0.024,-,-,-0.040,116.800,-
'25:21:13.528',0.000,-,-,-0.040,124.000,-
'25:21:13.536',-0.012,-,-,-0.040,129.600,-
'25:21:13.544',0.000,-,-,-0.040,134.400,-
'25:21:13.552',0.000,-,-,-0.040,138.400,-
'25:21:13.560',0.024,-,-,-0.040,141.600,-
'25:21:13.568',0.024,-,-,-0.060,144.000,-
'25:21:13.576',0.024,-,-,-0.040,145.600,-
'25:21:13.584',0.037,-,-,-0.040,146.400,-
'25:21:13.592',0.049,-,-,-0.020,147.200,-
'25:21:13.600',0.049,-,-,0.000,148.000,-
'25:21:13.608',0.037,-,-,0.000,148.800,-
'25:21:13.616',0.024,-,-,0.000,150.400,-
'25:21:13.624',0.024,-,-,0.000,152.000,-
'25:21:13.632',0.000,-,-,0.020,152.800,-
'25:21:13.640',0.000,-,-,0.000,150.400,-
'25:21:13.648',0.000,-,-,0.000,148.800,-
'25:21:13.656',-0.024,-,-,0.000,148.800,-
'25:21:13.664',-0.024,-,-,-0.020,148.800,-
'25:21:13.672',-0.024,-,-,0.000,144.800,-
'25:21:13.680',-0.012,-,-,0.000,140.800,-
'25:21:13.688',-0.024,-,-,-0.020,136.800,-
'25:21:13.696',-0.012,-,-,-0.020,132.000,-
'25:21:13.704',-0.024,-,-,-0.020,127.200,-
'25:21:13.712',0.000,-,-,-0.020,121.600,-
'25:21:13.720',0.000,-,-,-0.040,116.000,-
'25:21:13.728',-0.012,-,-,-0.060,110.400,-
'25:21:13.736',-0.024,-,-,-0.040,104.800,-
'25:21:13.744',-0.061,-,-,-0.060,102.400,-
'25:21:13.752',-0.085,-,-,-0.080,101.600,-
'25:21:13.760',-0.061,-,-,-0.060,102.400,-
'25:21:13.768',-0.073,-,-,-0.080,104.000,-
'25:21:13.776',-0.085,-,-,-0.080,104.800,-
'25:21:13.784',-0.061,-,-,-0.080,104.000,-
'25:21:13.792',-0.061,-,-,-0.080,102.400,-
'25:21:13.800',-0.085,-,-,-0.080,99.200,-
'25:21:13.808',-0.085,-,-,-0.100,96.800,-
'25:21:13.816',-0.061,-,-,-0.080,94.400,-
'25:21:13.824',-0.073,-,-,-0.080,93.600,-
'25:21:13.832',-0.061,-,-,-0.080,93.600,-
'25:21:13.840',-0.085,-,-,-0.080,94.400,-
'25:21:13.848',-0.061,-,-,-0.080,95.200,-
'25:21:13.856',-0.085,-,-,-0.080,94.400,-
'25:21:13.864',-0.061,-,-,-0.080,92.800,-
'25:21:13.872',-0.073,-,-,-0.060,92.000,-
'25:21:13.880',-0.122,-,-,-0.040,91.200,-
'25:21:13.888',0.000,-,-,0.040,90.400,-
'25:21:13.896',0.256,-,-,0.340,89.600,-
'25:21:13.904',0.585,-,-,0.840,88.800,-
'25:21:13.912',0.622,-,-,0.900,87.200,-
'25:21:13.920',0.122,-,-,0.360,85.600,-
'25:21:13.928',0.049,-,-,0.260,84.000,-
'25:21:13.936',0.073,-,-,0.340,82.400,-
'25:21:13.944',0.049,-,-,0.360,80.800,-
'25:21:13.952',-0.012,-,-,0.300,80.000,-
'25:21:13.960',-0.037,-,-,0.200,79.200,-
'25:21:13.968',0.000,-,-,0.080,78.400,-
'25:21:13.976',0.000,-,-,0.020,77.600,-
'25:21:13.984',0.000,-,-,0.000,76.800,-
'25:21:13.992',-0.024,-,-,-0.040,76.000,-
'25:21:14.000',-0.024,-,-,-0.040,76.000,-
'25:21:14.008',-0.024,-,-,-0.040,76.000,-
'25:21:14.016',-0.024,-,-,-0.060,77.600,-
'25:21:14.024',-0.024,-,-,-0.060,80.000,-
'25:21:14.032',-0.024,-,-,-0.060,83.200,-
'25:21:14.040',-0.024,-,-,-0.060,88.800,-
'25:21:14.048',-0.024,-,-,-0.040,96.000,-
'25:21:14.056',-0.024,-,-,-0.060,104.000,-
'25:21:14.064',-0.012,-,-,-0.040,112.000,-
'25:21:14.072',0.000,-,-,-0.040,120.000,-
'25:21:14.080',-0.012,-,-,-0.040,127.200,-
'25:21:14.088',0.000,-,-,-0.060,134.400,-
'25:21:14.096',0.000,-,-,-0.040,140.000,-
'25:21:14.104',0.012,-,-,-0.040,145.600,-
'25:21:14.112',0.012,-,-,-0.060,149.600,-
'25:21:14.120',0.000,-,-,-0.040,152.000,-
'25:21:14.128',0.049,-,-,-0.040,152.800,-
'25:21:14.136',0.049,-,-,-0.040,152.800,-
'25:21:14.144',0.037,-,-,0.000,152.800,-
'25:21:14.152',0.049,-,-,0.000,152.000,-
'25:21:14.160',0.049,-,-,0.000,150.400,-
'25:21:14.168',0.037,-,-,0.000,148.800,-
'25:21:14.176',0.024,-,-,0.000,147.200,-
'25:21:14.184',0.024,-,-,0.000,145.600,-
'25:21:14.192',0.012,-,-,0.000,143.200,-
'25:21:14.200',0.000,-,-,0.000,140.800,-
'25:21:14.208',-0.012,-,-,-0.020,137.600,-
'25:21:14.216',-0.037,-,-,-0.040,135.200,-
'25:21:14.224',-0.024,-,-,-0.040,131.200,-
'25:21:14.232',0.000,-,-,0.000,127.200,-
'25:21:14.240',-0.012,-,-,0.000,122.400,-
'25:21:14.248',-0.012,-,-,-0.020,117.600,-
'25:21:14.256',0.000,-,-,-0.020,112.800,-
'25:21:14.264',-0.024,-,-,-0.040,108.800,-
'25:21:14.272',-0.012,-,-,-0.040,105.600,-
'25:21:14.280',0.000,-,-,-0.040,103.200,-
'25:21:14.288',-0.024,-,-,-0.040,100.800,-
'25:21:14.296',-0.024,-,-,-0.060,98.400,-
'25:21:14.304',-0.061,-,-,-0.080,96.000,-
'25:21:14.312',-0.073,-,-,-0.080,95.200,-
'25:21:14.320',-0.061,-,-,-0.100,94.400,-
'25:21:14.328',-0.110,-,-,-0.060,93.600,-
'25:21:14.336',-0.122,-,-,-0.080,93.600,-
'25:21:14.344',-0.024,-,-,-0.080,92.800,-
'25:21:14.352',0.000,-,-,-0.080,92.800,-
'25:21:14.360',-0.085,-,-,-0.100,92.800,-
'25:21:14.368',-0.122,-,-,-0.100,92.800,-
'25:21:14.376',-0.085,-,-,-0.100,92.800,-
'25:21:14.384',-0.085,-,-,-0.100,92.800,-
'25:21:14.392',-0.085,-,-,-0.100,92.000,-
'25:21:14.400',-0.073,-,-,-0.100,91.200,-
'25:21:14.408',-0.085,-,-,-0.100,91.200,-
'25:21:14.416',-0.073,-,-,-0.080,90.400,-
'25:21:14.424',-0.061,-,-,-0.080,90.400,-
'25:21:14.432',-0.134,-,-,-0.100,89.600,-
'25:21:14.440',-0.122,-,-,-0.080,88.800,-
'25:21:14.448',0.024,-,-,0.080,88.000,-
'25:21:14.456',0.366,-,-,0.480,88.000,-
'25:21:14.464',0.610,-,-,0.920,87.200,-
'25:21:14.472',0.341,-,-,0.640,85.600,-
'25:21:14.480',0.073,-,-,0.300,84.800,-
'25:21:14.488',0.049,-,-,0.260,84.000,-
'25:21:14.496',0.049,-,-,0.360,83.200,-
'25:21:14.504',0.012,-,-,0.340,81.600,-
'25:21:14.512',-0.049,-,-,0.260,80.800,-
'25:21:14.520',-0.012,-,-,0.160,79.200,-
'25:21:14.528',0.000,-,-,0.060,79.200,-
'25:21:14.536',0.000,-,-,0.000,78.400,-
'25:21:14.544',-0.024,-,-,-0.020,78.400,-
'25:21:14.552',-0.012,-,-,-0.040,78.400,-
'25:21:14.560',-0.037,-,-,-0.040,79.200,-
'25:21:14.568',-0.061,-,-,-0.040,79.200,-
'25:21:14.576',-0.085,-,-,-0.060,80.000,-
'25:21:14.584',0.000,-,-,-0.040,81.600,-
'25:21:14.592',-0.061,-,-,-0.100,84.800,-
'25:21:14.600',-0.012,-,-,-0.060,89.600,-
'25:21:14.608',0.000,-,-,-0.040,95.200,-
'25:21:14.616',-0.024,-,-,-0.060,101.600,-
'25:21:14.624',0.000,-,-,-0.060,108.800,-
'25:21:14.632',0.000,-,-,-0.060,116.000,-
'25:21:14.640',0.000,-,-,-0.040,123.200,-
'25:21:14.648',0.000,-,-,-0.040,130.400,-
'25:21:14.656',0.000,-,-,-0.060,135.200,-
'25:21:14.664',0.000,-,-,-0.060,139.200,-
'25:21:14.672',0.012,-,-,-0.060,142.400,-
'25:21:14.680',0.000,-,-,-0.060,144.000,-
'25:21:14.688',0.024,-,-,-0.040,145.600,-
'25:21:14.696',0.037,-,-,-0.040,145.600,-
'25:21:14.704',0.073,-,-,-0.020,145.600,-
'25:21:14.712',0.024,-,-,-0.020,144.000,-
'25:21:14.720',0.024,-,-,0.000,142.400,-
'25:21:14.728',0.024,-,-,0.000,140.800,-
'25:21:14.736',0.012,-,-,0.000,138.400,-
'25:21:14.744',0.000,-,-,0.000,136.800,-
'25:21:14.752',0.000,-,-,0.000,134.400,-
'25:21:14.760',-0.012,-,-,0.000,132.000,-
'25:21:14.768',0.012,-,-,0.000,128.800,-
'25:21:14.776',-0.012,-,-,-0.020,124.800,-
'25:21:14.784',0.000,-,-,-0.040,120.800,-
'25:21:14.792',-0.024,-,-,-0.040,116.000,-
'25:21:14.800',-0.024,-,-,-0.040,111.200,-
'25:21:14.808',-0.012,-,-,-0.040,107.200,-
'25:21:14.816',-0.024,-,-,-0.080,104.000,-
'25:21:14.824',-0.049,-,-,-0.100,100.800,-
'25:21:14.832',-0.073,-,-,-0.100,98.400,-
'25:21:14.840',-0.085,-,-,-0.100,96.000,-
'25:21:14.848',-0.073,-,-,-0.100,93.600,-
'25:21:14.856',-0.122,-,-,-0.120,92.000,-
'25:21:14.864',-0.085,-,-,-0.100,92.000,-
'25:21:14.872',-0.110,-,-,-0.100,92.000,-
'25:21:14.880',-0.122,-,-,-0.100,92.000,-
'25:21:14.888',-0.122,-,-,-0.100,92.800,-
'25:21:14.896',-0.085,-,-,-0.100,92.800,-
'25:21:14.904',-0.085,-,-,-0.120,92.800,-
'25:21:14.912',-0.085,-,-,-0.100,92.800,-
'25:21:14.920',-0.061,-,-,-0.100,92.000,-
'25:21:14.928',-0.122,-,-,-0.120,91.200,-
'25:21:14.936',-0.134,-,-,-0.140,90.400,-
'25:21:14.944',-0.110,-,-,-0.100,88.800,-
'25:21:14.952',-0.085,-,-,-0.100,88.000,-
'25:21:14.960',-0.085,-,-,-0.100,87.200,-
'25:21:14.968',-0.122,-,-,-0.100,87.200,-
'25:21:14.976',-0.134,-,-,-0.060,87.200,-
'25:21:14.984',0.000,-,-,0.060,86.400,-
'25:21:14.992',0.305,-,-,0.420,85.600,-
'25:21:15.000',0.610,-,-,0.860,84.800,-
'25:21:15.008',0.329,-,-,0.540,83.200,-
'25:21:15.016',0.037,-,-,0.200,82.400,-
'25:21:15.024',0.000,-,-,0.160,81.600,-
'25:21:15.032',0.049,-,-,0.280,80.800,-
'25:21:15.040',0.000,-,-,0.260,80.000,-
'25:21:15.048',-0.061,-,-,0.220,79.200,-
'25:21:15.056',-0.061,-,-,0.140,77.600,-
'25:21:15.064',-0.024,-,-,0.040,76.000,-
'25:21:15.072',-0.024,-,-,-0.020,74.400,-
'25:21:15.080',-0.024,-,-,-0.040,74.400,-
'25:21:15.088',-0.024,-,-,-0.060,73.600,-
'25:21:15.096',-0.037,-,-,-0.060,73.600,-
'25:21:15.104',-0.061,-,-,-0.100,73.600,-
'25:21:15.112',-0.037,-,-,-0.100,73.600,-
'25:21:15.120',-0.024,-,-,-0.100,74.400,-
'25:21:15.128',-0.024,-,-,-0.100,75.200,-
'25:21:15.136',-0.012,-,-,-0.100,76.800,-
'25:21:15.144',-0.049,-,-,-0.080,80.000,-
'25:21:15.152',-0.037,-,-,-0.100,85.600,-
'25:21:15.160',-0.024,-,-,-0.080,92.000,-
'25:21:15.168',-0.024,-,-,-0.080,98.400,-
'25:21:15.176',-0.012,-,-,-0.080,105.600,-
'25:21:15.184',0.000,-,-,-0.100,112.000,-
'25:21:15.192',0.000,-,-,-0.080,117.600,-
'25:21:15.200',0.000,-,-,-0.080,122.400,-
'25:21:15.208',0.000,-,-,-0.100,126.400,-
'25:21:15.216',0.012,-,-,-0.100,129.600,-
'25:21:15.224',0.024,-,-,-0.080,132.000,-
'25:21:15.232',0.037,-,-,-0.060,132.800,-
'25:21:15.240',0.049,-,-,-0.040,132.800,-
'25:21:15.248',0.012,-,-,-0.040,132.800,-
'25:21:15.256',0.000,-,-,-0.020,131.200,-
'25:21:15.264',0.049,-,-,-0.040,128.800,-
'25:21:15.272',0.049,-,-,-0.020,126.400,-
'25:21:15.280',0.012,-,-,-0.040,124.000,-
'25:21:15.288',0.000,-,-,-0.020,120.800,-
'25:21:15.296',-0.024,-,-,-0.040,116.800,-
'25:21:15.304',-0.049,-,-,-0.060,112.800,-
'25:21:15.312',-0.037,-,-,-0.060,108.800,-
'25:21:15.320',-0.061,-,-,-0.100,104.800,-
'25:21:15.328',-0.037,-,-,-0.100,100.000,-
'25:21:15.336',-0.049,-,-,-0.060,96.000,-
'25:21:15.344',0.000,-,-,-0.060,92.800,-
'25:21:15.352',-0.037,-,-,-0.080,89.600,-
'25:21:15.360',-0.024,-,-,-0.080,88.000,-
'25:21:15.368',0.000,-,-,-0.080,86.400,-
'25:21:15.376',-0.024,-,-,-0.100,86.400,-
'25:21:15.384',0.000,-,-,-0.100,86.400,-
'25:21:15.392',-0.024,-,-,-0.120,87.200,-
'25:21:15.400',-0.061,-,-,-0.100,87.200,-
'25:21:15.408',-0.085,-,-,-0.140,87.200,-
'25:21:15.416',-0.061,-,-,-0.120,87.200,-
'25:21:15.424',-0.061,-,-,-0.140,87.200,-
'25:21:15.432',-0.061,-,-,-0.140,87.200,-
'25:21:15.440',-0.073,-,-,-0.140,87.200,-
'25:21:15.448',-0.085,-,-,-0.140,87.200,-
'25:21:15.456',-0.061,-,-,-0.140,86.400,-
'25:21:15.464',-0.073,-,-,-0.160,85.600,-
'25:21:15.472',-0.085,-,-,-0.140,84.800,-
'25:21:15.480',-0.073,-,-,-0.140,84.000,-
'25:21:15.488',-0.085,-,-,-0.140,83.200,-
'25:21:15.496',-0.061,-,-,-0.100,82.400,-
'25:21:15.504',-0.049,-,-,-0.140,82.400,-
'25:21:15.512',-0.061,-,-,-0.140,81.600,-
'25:21:15.520',-0.085,-,-,-0.140,81.600,-
'25:21:15.528',-0.061,-,-,-0.100,80.000,-
'25:21:15.536',-0.110,-,-,-0.060,79.200,-
'25:21:15.544',-0.024,-,-,0.000,78.400,-
'25:21:15.552',0.146,-,-,0.160,78.400,-
'25:21:15.560',0.439,-,-,0.540,77.600,-
'25:21:15.568',0.561,-,-,0.740,76.800,-
'25:21:15.576',0.220,-,-,0.340,76.000,-
'25:21:15.584',0.037,-,-,0.160,75.200,-
'25:21:15.592',0.024,-,-,0.240,74.400,-
'25:21:15.600',0.073,-,-,0.260,72.800,-
'25:21:15.608',0.012,-,-,0.240,72.000,-
'25:21:15.616',-0.049,-,-,0.180,71.200,-
'25:21:15.624',-0.024,-,-,0.120,70.400,-
'25:21:15.632',0.000,-,-,0.040,69.600,-
