'Elapsed time','II','AVF','MCL1','ABP','PAP'
'120:52:48.528',0.056,0.053,-,-,-
'120:52:48.536',0.064,0.070,-,-,-
'120:52:48.544',0.064,0.053,-,-,-
'120:52:48.552',0.064,0.079,-,-,-
'120:52:48.560',0.064,0.053,-,-,-
'120:52:48.568',0.056,0.079,-,-,-
'120:52:48.576',0.040,0.044,-,-,-
'120:52:48.584',0.032,0.053,-,-,-
'120:52:48.592',0.032,0.035,-,-,-
'120:52:48.600',0.024,0.053,-,-,-
'120:52:48.608',0.016,0.026,-,-,-
'120:52:48.616',0.008,0.035,-,-,-
'120:52:48.624',0.000,0.009,-,-,-
'120:52:48.632',0.000,0.018,-,-,-
'120:52:48.640',-0.008,0.000,-,-,-
'120:52:48.648',-0.016,0.018,-,-,-
'120:52:48.656',-0.048,-0.009,-,-,-
'120:52:48.664',-0.096,-0.035,-,-,-
'120:52:48.672',-0.176,-0.096,-,-,-
'120:52:48.680',-0.224,-0.211,-,-,-
'120:52:48.688',-0.064,-0.281,-,-,-
'120:52:48.696',0.360,-0.026,-,-,-
'120:52:48.704',0.720,0.535,-,-,-
'120:52:48.712',0.728,0.807,-,-,-
'120:52:48.720',0.248,0.421,-,-,-
'120:52:48.728',-0.008,0.061,-,-,-
'120:52:48.736',-0.056,-0.070,-,-,-
'120:52:48.744',-0.008,-0.079,-,-,-
'120:52:48.752',0.032,0.035,-,-,-
'120:52:48.760',0.032,0.044,-,-,-
'120:52:48.768',0.024,0.044,-,-,-
'120:52:48.776',0.024,0.018,-,-,-
'120:52:48.784',0.024,0.035,-,-,-
'120:52:48.792',0.024,0.018,-,-,-
'120:52:48.800',0.016,0.026,-,-,-
'120:52:48.808',0.008,0.018,-,-,-
'120:52:48.816',0.000,0.009,-,-,-
'120:52:48.824',-0.008,0.018,-,-,-
'120:52:48.832',-0.016,-0.009,-,-,-
'120:52:48.840',-0.024,-0.018,-,-,-
'120:52:48.848',-0.024,-0.009,-,-,-
'120:52:48.856',-0.024,0.000,-,-,-
'120:52:48.864',-0.040,-0.018,-,-,-
'120:52:48.872',-0.056,-0.044,-,-,-
'120:52:48.880',-0.088,-0.070,-,-,-
'120:52:48.888',-0.112,-0.061,-,-,-
'120:52:48.896',-0.136,-0.132,-,-,-
'120:52:48.904',-0.160,-0.149,-,-,-
'120:52:48.912',-0.168,-0.175,-,-,-
'120:52:48.920',-0.144,-0.167,-,-,-
'120:52:48.928',-0.088,-0.132,-,-,-
'120:52:48.936',-0.032,-0.061,-,-,-
'120:52:48.944',0.000,-0.018,-,-,-
'120:52:48.952',0.016,0.000,-,-,-
'120:52:48.960',0.032,0.000,-,-,-
'120:52:48.968',0.048,0.018,-,-,-
'120:52:48.976',0.056,0.035,-,-,-
'120:52:48.984',0.064,0.061,-,-,-
'120:52:48.992',0.064,0.044,-,-,-
'120:52:49.000',0.064,0.061,-,-,-
'120:52:49.008',0.056,0.053,-,-,-
'120:52:49.016',0.048,0.061,-,-,-
'120:52:49.024',0.040,0.044,-,-,-
'120:52:49.032',0.032,0.053,-,-,-
'120:52:49.040',0.024,0.026,-,-,-
'120:52:49.048',0.016,0.026,-,-,-
'120:52:49.056',0.000,0.018,-,-,-
'120:52:49.064',-0.016,0.000,-,-,-
'120:52:49.072',-0.024,-0.026,-,-,-
'120:52:49.080',-0.032,-0.018,-,-,-
'120:52:49.088',-0.048,-0.009,-,-,-
'120:52:49.096',-0.072,-0.044,-,-,-
'120:52:49.104',-0.104,-0.070,-,-,-
'120:52:49.112',-0.120,-0.096,-,-,-
'120:52:49.120',-0.136,-0.105,-,-,-
'120:52:49.128',-0.160,-0.123,-,-,-
'120:52:49.136',-0.192,-0.140,-,-,-
'120:52:49.144',-0.152,-0.202,-,-,-
'120:52:49.152',0.072,-0.167,-,-,-
'120:52:49.160',0.528,0.114,-,-,-
'120:52:49.168',0.840,0.702,-,-,-
'120:52:49.176',0.664,0.912,-,-,-
'120:52:49.184',0.264,0.421,-,-,-
'120:52:49.192',0.000,0.061,-,-,-
'120:52:49.200',-0.056,-0.088,-,-,-
'120:52:49.208',-0.008,-0.096,-,-,-
'120:52:49.216',0.024,0.009,-,-,-
'120:52:49.224',0.016,0.018,-,-,-
'120:52:49.232',0.008,0.009,-,-,-
'120:52:49.240',0.000,-0.009,-,-,-
'120:52:49.248',-0.008,-0.018,-,-,-
'120:52:49.256',-0.016,0.000,-,-,-
'120:52:49.264',-0.024,-0.018,-,-,-
'120:52:49.272',-0.032,-0.018,-,-,-
'120:52:49.280',-0.032,-0.035,-,-,-
'120:52:49.288',-0.040,-0.026,-,-,-
'120:52:49.296',-0.048,-0.044,-,-,-
'120:52:49.304',-0.064,-0.035,-,-,-
'120:52:49.312',-0.096,-0.079,-,-,-
'120:52:49.320',-0.128,-0.105,-,-,-
'120:52:49.328',-0.152,-0.140,-,-,-
'120:52:49.336',-0.168,-0.140,-,-,-
'120:52:49.344',-0.168,-0.175,-,-,-
'120:52:49.352',-0.144,-0.167,-,-,-
'120:52:49.360',-0.096,-0.140,-,-,-
'120:52:49.368',-0.040,-0.070,-,-,-
'120:52:49.376',0.000,-0.018,-,-,-
'120:52:49.384',0.016,0.009,-,-,-
'120:52:49.392',0.008,0.000,-,-,-
'120:52:49.400',0.008,0.000,-,-,-
'120:52:49.408',0.008,-0.009,-,-,-
'120:52:49.416',0.016,-0.018,-,-,-
'120:52:49.424',0.024,0.000,-,-,-
'120:52:49.432',0.040,0.018,-,-,-
'120:52:49.440',0.040,0.018,-,-,-
'120:52:49.448',0.040,0.035,-,-,-
'120:52:49.456',0.032,0.026,-,-,-
'120:52:49.464',0.024,0.044,-,-,-
'120:52:49.472',0.016,0.018,-,-,-
'120:52:49.480',0.008,0.018,-,-,-
'120:52:49.488',0.008,0.018,-,-,-
'120:52:49.496',0.000,0.000,-,-,-
'120:52:49.504',0.000,0.018,-,-,-
'120:52:49.512',-0.008,0.000,-,-,-
'120:52:49.520',-0.032,0.009,-,-,-
'120:52:49.528',-0.064,-0.035,-,-,-
'120:52:49.536',-0.096,-0.070,-,-,-
'120:52:49.544',-0.136,-0.105,-,-,-
'120:52:49.552',-0.152,-0.132,-,-,-
'120:52:49.560',-0.160,-0.149,-,-,-
'120:52:49.568',-0.136,-0.140,-,-,-
'120:52:49.576',-0.096,-0.114,-,-,-
'120:52:49.584',-0.032,-0.044,-,-,-
'120:52:49.592',0.016,0.009,-,-,-
'120:52:49.600',0.040,0.053,-,-,-
'120:52:49.608',0.048,0.044,-,-,-
'120:52:49.616',0.040,0.053,-,-,-
'120:52:49.624',0.048,0.044,-,-,-
'120:52:49.632',0.048,0.053,-,-,-
'120:52:49.640',0.040,0.044,-,-,-
'120:52:49.648',0.040,0.035,-,-,-
'120:52:49.656',0.032,0.044,-,-,-
'120:52:49.664',0.032,0.026,-,-,-
'120:52:49.672',0.024,0.035,-,-,-
'120:52:49.680',0.024,0.018,-,-,-
'120:52:49.688',0.008,0.026,-,-,-
'120:52:49.696',0.000,0.018,-,-,-
'120:52:49.704',0.000,0.018,-,-,-
'120:52:49.712',-0.008,-0.009,-,-,-
'120:52:49.720',-0.016,0.000,-,-,-
'120:52:49.728',-0.024,-0.009,-,-,-
'120:52:49.736',-0.040,0.000,-,-,-
'120:52:49.744',-0.072,-0.035,-,-,-
'120:52:49.752',-0.112,-0.070,-,-,-
'120:52:49.760',-0.136,-0.105,-,-,-
'120:52:49.768',-0.152,-0.132,-,-,-
'120:52:49.776',-0.152,-0.149,-,-,-
'120:52:49.784',-0.136,-0.132,-,-,-
'120:52:49.792',-0.080,-0.114,-,-,-
'120:52:49.800',-0.016,-0.026,-,-,-
'120:52:49.808',0.040,0.026,-,-,-
'120:52:49.816',0.056,0.061,-,-,-
'120:52:49.824',0.056,0.053,-,-,-
'120:52:49.832',0.048,0.061,-,-,-
'120:52:49.840',0.056,0.044,-,-,-
'120:52:49.848',0.056,0.061,-,-,-
'120:52:49.856',0.048,0.044,-,-,-
'120:52:49.864',0.040,0.044,-,-,-
'120:52:49.872',0.040,0.026,-,-,-
'120:52:49.880',0.040,0.044,-,-,-
'120:52:49.888',0.024,0.026,-,-,-
'120:52:49.896',-0.016,0.018,-,-,-
'120:52:49.904',-0.056,-0.061,-,-,-
'120:52:49.912',0.056,-0.114,-,-,-
'120:52:49.920',0.432,0.026,-,-,-
'120:52:49.928',0.808,0.553,-,-,-
'120:52:49.936',0.848,0.886,-,-,-
'120:52:49.944',0.328,0.509,-,-,-
'120:52:49.952',-0.048,0.088,-,-,-
'120:52:49.960',-0.192,-0.202,-,-,-
'120:52:49.968',-0.192,-0.211,-,-,-
'120:52:49.976',-0.160,-0.175,-,-,-
'120:52:49.984',-0.152,-0.140,-,-,-
'120:52:49.992',-0.160,-0.175,-,-,-
'120:52:50.000',-0.144,-0.158,-,-,-
'120:52:50.008',-0.104,-0.149,-,-,-
'120:52:50.016',-0.040,-0.070,-,-,-
'120:52:50.024',0.008,-0.018,-,-,-
'120:52:50.032',0.032,0.018,-,-,-
'120:52:50.040',0.040,0.026,-,-,-
'120:52:50.048',0.040,0.018,-,-,-
'120:52:50.056',0.048,0.018,-,-,-
'120:52:50.064',0.048,0.026,-,-,-
'120:52:50.072',0.040,0.009,-,-,-
'120:52:50.080',0.040,0.018,-,-,-
'120:52:50.088',0.032,0.009,-,-,-
'120:52:50.096',0.024,0.000,-,-,-
'120:52:50.104',0.024,0.018,-,-,-
'120:52:50.112',0.016,0.000,-,-,-
'120:52:50.120',0.008,-0.009,-,-,-
'120:52:50.128',0.008,-0.018,-,-,-
'120:52:50.136',0.000,0.000,-,-,-
'120:52:50.144',-0.008,-0.026,-,-,-
'120:52:50.152',-0.016,-0.018,-,-,-
'120:52:50.160',-0.016,-0.053,-,-,-
'120:52:50.168',-0.032,-0.035,-,-,-
'120:52:50.176',-0.064,-0.079,-,-,-
'120:52:50.184',-0.096,-0.114,-,-,-
'120:52:50.192',-0.120,-0.158,-,-,-
'120:52:50.200',-0.144,-0.175,-,-,-
'120:52:50.208',-0.136,-0.193,-,-,-
'120:52:50.216',-0.120,-0.158,-,-,-
'120:52:50.224',-0.080,-0.140,-,-,-
'120:52:50.232',-0.024,-0.079,-,-,-
'120:52:50.240',0.032,-0.018,-,-,-
'120:52:50.248',0.072,0.053,-,-,-
'120:52:50.256',0.088,0.061,-,-,-
'120:52:50.264',0.080,0.079,-,-,-
'120:52:50.272',0.080,0.061,-,-,-
'120:52:50.280',0.080,0.079,-,-,-
'120:52:50.288',0.080,0.088,-,-,-
'120:52:50.296',0.080,0.070,-,-,-
'120:52:50.304',0.080,0.079,-,-,-
'120:52:50.312',0.072,0.061,-,-,-
'120:52:50.320',0.072,0.070,-,-,-
'120:52:50.328',0.064,0.053,-,-,-
'120:52:50.336',0.048,0.061,-,-,-
'120:52:50.344',0.032,0.035,-,-,-
'120:52:50.352',0.024,0.026,-,-,-
'120:52:50.360',0.008,0.018,-,-,-
'120:52:50.368',-0.016,0.018,-,-,-
'120:52:50.376',-0.088,-0.018,-,-,-
'120:52:50.384',-0.120,-0.140,-,-,-
'120:52:50.392',0.096,-0.193,-,-,-
'120:52:50.400',0.536,0.158,-,-,-
'120:52:50.408',0.744,0.719,-,-,-
'120:52:50.416',0.440,0.816,-,-,-
'120:52:50.424',-0.016,0.149,-,-,-
'120:52:50.432',-0.256,-0.219,-,-,-
'120:52:50.440',-0.272,-0.316,-,-,-
'120:52:50.448',-0.144,-0.202,-,-,-
'120:52:50.456',-0.056,-0.096,-,-,-
'120:52:50.464',-0.008,-0.018,-,-,-
'120:52:50.472',0.000,0.000,-,-,-
'120:52:50.480',0.008,0.000,-,-,-
'120:52:50.488',0.000,0.009,-,-,-
'120:52:50.496',0.008,0.000,-,-,-
'120:52:50.504',0.016,0.009,-,-,-
'120:52:50.512',0.008,0.000,-,-,-
'120:52:50.520',0.008,0.000,-,-,-
'120:52:50.528',0.008,-0.009,-,-,-
'120:52:50.536',0.000,0.000,-,-,-
'120:52:50.544',0.000,-0.018,-,-,-
'120:52:50.552',-0.008,-0.009,-,-,-
'120:52:50.560',-0.016,-0.026,-,-,-
'120:52:50.568',-0.032,-0.018,-,-,-
'120:52:50.576',-0.032,-0.044,-,-,-
'120:52:50.584',-0.048,-0.035,-,-,-
'120:52:50.592',-0.056,-0.061,-,-,-
'120:52:50.600',-0.064,-0.053,-,-,-
'120:52:50.608',-0.080,-0.079,-,-,-
'120:52:50.616',-0.120,-0.096,-,-,-
'120:52:50.624',-0.160,-0.149,-,-,-
'120:52:50.632',-0.200,-0.175,-,-,-
'120:52:50.640',-0.224,-0.211,-,-,-
'120:52:50.648',-0.232,-0.228,-,-,-
'120:52:50.656',-0.216,-0.246,-,-,-
'120:52:50.664',-0.168,-0.202,-,-,-
'120:52:50.672',-0.096,-0.149,-,-,-
'120:52:50.680',-0.024,-0.053,-,-,-
'120:52:50.688',0.024,0.018,-,-,-
'120:52:50.696',0.048,0.053,-,-,-
'120:52:50.704',0.048,0.044,-,-,-
'120:52:50.712',0.048,0.044,-,-,-
'120:52:50.720',0.048,0.053,-,-,-
'120:52:50.728',0.048,0.044,-,-,-
'120:52:50.736',0.040,0.053,-,-,-
'120:52:50.744',0.032,0.044,-,-,-
'120:52:50.752',0.032,0.053,-,-,-
'120:52:50.760',0.032,0.035,-,-,-
'120:52:50.768',0.024,0.044,-,-,-
'120:52:50.776',0.016,0.018,-,-,-
'120:52:50.784',0.008,0.026,-,-,-
'120:52:50.792',0.000,0.009,-,-,-
'120:52:50.800',-0.008,0.018,-,-,-
'120:52:50.808',-0.008,0.000,-,-,-
'120:52:50.816',-0.016,0.000,-,-,-
'120:52:50.824',-0.032,-0.009,-,-,-
'120:52:50.832',-0.088,-0.018,-,-,-
'120:52:50.840',-0.176,-0.114,-,-,-
'120:52:50.848',-0.200,-0.237,-,-,-
'120:52:50.856',0.096,-0.263,-,-,-
'120:52:50.864',0.552,0.184,-,-,-
'120:52:50.872',0.688,0.737,-,-,-
'120:52:50.880',0.376,0.781,-,-,-
'120:52:50.888',0.032,0.149,-,-,-
'120:52:50.896',-0.088,-0.070,-,-,-
'120:52:50.904',-0.056,-0.105,-,-,-
'120:52:50.912',0.000,-0.009,-,-,-
'120:52:50.920',0.016,0.018,-,-,-
'120:52:50.928',0.016,0.009,-,-,-
'120:52:50.936',0.024,0.026,-,-,-
'120:52:50.944',0.016,0.018,-,-,-
'120:52:50.952',0.016,0.026,-,-,-
'120:52:50.960',0.008,0.000,-,-,-
'120:52:50.968',0.008,0.018,-,-,-
'120:52:50.976',0.000,0.000,-,-,-
'120:52:50.984',0.000,0.009,-,-,-
'120:52:50.992',-0.008,-0.009,-,-,-
'120:52:51.000',-0.016,0.000,-,-,-
'120:52:51.008',-0.024,-0.026,-,-,-
'120:52:51.016',-0.032,-0.018,-,-,-
'120:52:51.024',-0.040,-0.035,-,-,-
'120:52:51.032',-0.040,-0.026,-,-,-
'120:52:51.040',-0.048,-0.053,-,-,-
'120:52:51.048',-0.072,-0.044,-,-,-
'120:52:51.056',-0.104,-0.096,-,-,-
'120:52:51.064',-0.136,-0.114,-,-,-
'120:52:51.072',-0.168,-0.158,-,-,-
'120:52:51.080',-0.192,-0.175,-,-,-
'120:52:51.088',-0.200,-0.211,-,-,-
'120:52:51.096',-0.184,-0.211,-,-,-
'120:52:51.104',-0.144,-0.184,-,-,-
'120:52:51.112',-0.080,-0.114,-,-,-
'120:52:51.120',-0.016,-0.061,-,-,-
'120:52:51.128',0.024,0.000,-,-,-
'120:52:51.136',0.040,0.026,-,-,-
'120:52:51.144',0.056,0.035,-,-,-
'120:52:51.152',0.072,0.053,-,-,-
'120:52:51.160',0.080,0.070,-,-,-
'120:52:51.168',0.072,0.088,-,-,-
'120:52:51.176',0.064,0.061,-,-,-
'120:52:51.184',0.056,0.070,-,-,-
'120:52:51.192',0.056,0.053,-,-,-
'120:52:51.200',0.048,0.061,-,-,-
'120:52:51.208',0.040,0.044,-,-,-
'120:52:51.216',0.024,0.035,-,-,-
'120:52:51.224',0.016,0.018,-,-,-
'120:52:51.232',0.016,0.026,-,-,-
'120:52:51.240',0.008,0.018,-,-,-
'120:52:51.248',0.000,0.009,-,-,-
'120:52:51.256',-0.008,0.018,-,-,-
'120:52:51.264',-0.024,0.000,-,-,-
'120:52:51.272',-0.056,-0.026,-,-,-
'120:52:51.280',-0.088,-0.061,-,-,-
'120:52:51.288',-0.120,-0.096,-,-,-
'120:52:51.296',-0.144,-0.105,-,-,-
'120:52:51.304',-0.184,-0.140,-,-,-
'120:52:51.312',-0.232,-0.184,-,-,-
'120:52:51.320',-0.176,-0.281,-,-,-
'120:52:51.328',0.160,-0.184,-,-,-
'120:52:51.336',0.672,0.281,-,-,-
'120:52:51.344',0.864,0.886,-,-,-
'120:52:51.352',0.560,0.956,-,-,-
'120:52:51.360',0.152,0.307,-,-,-
'120:52:51.368',-0.032,-0.009,-,-,-
'120:52:51.376',-0.048,-0.088,-,-,-
'120:52:51.384',0.008,-0.018,-,-,-
'120:52:51.392',0.024,0.018,-,-,-
'120:52:51.400',0.016,0.009,-,-,-
'120:52:51.408',0.008,0.000,-,-,-
'120:52:51.416',0.008,0.009,-,-,-
'120:52:51.424',-0.008,-0.009,-,-,-
'120:52:51.432',-0.016,-0.009,-,-,-
'120:52:51.440',-0.016,-0.018,-,-,-
'120:52:51.448',-0.016,-0.018,-,-,-
'120:52:51.456',-0.024,-0.018,-,-,-
'120:52:51.464',-0.024,-0.026,-,-,-
'120:52:51.472',-0.032,-0.018,-,-,-
'120:52:51.480',-0.048,-0.035,-,-,-
'120:52:51.488',-0.080,-0.061,-,-,-
'120:52:51.496',-0.112,-0.096,-,-,-
'120:52:51.504',-0.144,-0.132,-,-,-
'120:52:51.512',-0.168,-0.149,-,-,-
'120:52:51.520',-0.184,-0.175,-,-,-
'120:52:51.528',-0.176,-0.184,-,-,-
'120:52:51.536',-0.144,-0.175,-,-,-
'120:52:51.544',-0.088,-0.132,-,-,-
'120:52:51.552',-0.032,-0.061,-,-,-
'120:52:51.560',0.000,-0.018,-,-,-
'120:52:51.568',0.000,0.000,-,-,-
'120:52:51.576',0.000,-0.018,-,-,-
'120:52:51.584',0.008,-0.018,-,-,-
'120:52:51.592',0.016,0.000,-,-,-
'120:52:51.600',0.032,0.009,-,-,-
'120:52:51.608',0.048,0.018,-,-,-
'120:52:51.616',0.056,0.035,-,-,-
'120:52:51.624',0.064,0.035,-,-,-
'120:52:51.632',0.056,0.053,-,-,-
'120:52:51.640',0.048,0.044,-,-,-
'120:52:51.648',0.040,0.053,-,-,-
'120:52:51.656',0.024,0.026,-,-,-
'120:52:51.664',0.016,0.026,-,-,-
'120:52:51.672',0.008,0.018,-,-,-
'120:52:51.680',0.008,0.018,-,-,-
'120:52:51.688',0.000,0.018,-,-,-
'120:52:51.696',-0.016,0.000,-,-,-
'120:52:51.704',-0.040,0.009,-,-,-
'120:52:51.712',-0.072,-0.044,-,-,-
'120:52:51.720',-0.112,-0.079,-,-,-
'120:52:51.728',-0.136,-0.105,-,-,-
'120:52:51.736',-0.152,-0.140,-,-,-
'120:52:51.744',-0.144,-0.140,-,-,-
'120:52:51.752',-0.112,-0.123,-,-,-
'120:52:51.760',-0.056,-0.079,-,-,-
'120:52:51.768',0.000,-0.018,-,-,-
'120:52:51.776',0.040,0.035,-,-,-
'120:52:51.784',0.048,0.061,-,-,-
'120:52:51.792',0.048,0.053,-,-,-
'120:52:51.800',0.040,0.053,-,-,-
'120:52:51.808',0.048,0.053,-,-,-
'120:52:51.816',0.056,0.053,-,-,-
'120:52:51.824',0.048,0.053,-,-,-
'120:52:51.832',0.040,0.053,-,-,-
'120:52:51.840',0.032,0.035,-,-,-
'120:52:51.848',0.032,0.026,-,-,-
'120:52:51.856',0.024,0.044,-,-,-
'120:52:51.864',0.016,0.026,-,-,-
'120:52:51.872',0.008,0.018,-,-,-
'120:52:51.880',0.008,0.018,-,-,-
'120:52:51.888',0.008,0.018,-,-,-
'120:52:51.896',0.000,0.009,-,-,-
'120:52:51.904',-0.008,0.000,-,-,-
'120:52:51.912',-0.024,0.000,-,-,-
'120:52:51.920',-0.048,0.000,-,-,-
'120:52:51.928',-0.080,-0.053,-,-,-
'120:52:51.936',-0.112,-0.088,-,-,-
'120:52:51.944',-0.144,-0.114,-,-,-
'120:52:51.952',-0.152,-0.140,-,-,-
'120:52:51.960',-0.144,-0.140,-,-,-
'120:52:51.968',-0.104,-0.123,-,-,-
'120:52:51.976',-0.040,-0.061,-,-,-
'120:52:51.984',0.024,0.009,-,-,-
'120:52:51.992',0.056,0.053,-,-,-
'120:52:52.000',0.056,0.061,-,-,-
'120:52:52.008',0.048,0.053,-,-,-
'120:52:52.016',0.048,0.053,-,-,-
'120:52:52.024',0.056,0.053,-,-,-
'120:52:52.032',0.056,0.053,-,-,-
'120:52:52.040',0.056,0.053,-,-,-
'120:52:52.048',0.048,0.044,-,-,-
'120:52:52.056',0.048,0.053,-,-,-
'120:52:52.064',0.040,0.035,-,-,-
'120:52:52.072',0.008,0.044,-,-,-
'120:52:52.080',-0.040,0.000,-,-,-
'120:52:52.088',-0.056,-0.096,-,-,-
'120:52:52.096',0.152,-0.123,-,-,-
'120:52:52.104',0.576,0.167,-,-,-
'120:52:52.112',0.840,0.737,-,-,-
'120:52:52.120',0.616,0.895,-,-,-
'120:52:52.128',0.176,0.351,-,-,-
'120:52:52.136',-0.112,-0.053,-,-,-
'120:52:52.144',-0.184,-0.202,-,-,-
'120:52:52.152',-0.160,-0.184,-,-,-
'120:52:52.160',-0.152,-0.158,-,-,-
'120:52:52.168',-0.160,-0.149,-,-,-
'120:52:52.176',-0.152,-0.175,-,-,-
'120:52:52.184',-0.120,-0.149,-,-,-
'120:52:52.192',-0.064,-0.096,-,-,-
'120:52:52.200',0.000,-0.018,-,-,-
'120:52:52.208',0.032,0.009,-,-,-
'120:52:52.216',0.040,0.026,-,-,-
'120:52:52.224',0.040,0.035,-,-,-
'120:52:52.232',0.040,0.018,-,-,-
'120:52:52.240',0.040,0.018,-,-,-
'120:52:52.248',0.032,0.018,-,-,-
'120:52:52.256',0.040,0.018,-,-,-
'120:52:52.264',0.032,0.009,-,-,-
'120:52:52.272',0.032,0.018,-,-,-
'120:52:52.280',0.024,0.000,-,-,-
'120:52:52.288',0.024,0.009,-,-,-
'120:52:52.296',0.016,0.000,-,-,-
'120:52:52.304',0.016,-0.009,-,-,-
'120:52:52.312',0.008,-0.018,-,-,-
'120:52:52.320',0.000,-0.018,-,-,-
'120:52:52.328',-0.008,-0.035,-,-,-
'120:52:52.336',-0.008,-0.026,-,-,-
'120:52:52.344',-0.024,-0.053,-,-,-
'120:52:52.352',-0.056,-0.044,-,-,-
'120:52:52.360',-0.096,-0.096,-,-,-
'120:52:52.368',-0.120,-0.140,-,-,-
'120:52:52.376',-0.136,-0.158,-,-,-
'120:52:52.384',-0.144,-0.175,-,-,-
'120:52:52.392',-0.128,-0.175,-,-,-
'120:52:52.400',-0.080,-0.140,-,-,-
'120:52:52.408',-0.016,-0.079,-,-,-
'120:52:52.416',0.048,0.009,-,-,-
'120:52:52.424',0.080,0.053,-,-,-
'120:52:52.432',0.088,0.079,-,-,-
'120:52:52.440',0.088,0.088,-,-,-
'120:52:52.448',0.080,0.079,-,-,-
'120:52:52.456',0.080,0.088,-,-,-
'120:52:52.464',0.080,0.070,-,-,-
'120:52:52.472',0.080,0.096,-,-,-
'120:52:52.480',0.064,0.070,-,-,-
'120:52:52.488',0.064,0.061,-,-,-
'120:52:52.496',0.056,0.053,-,-,-
'120:52:52.504',0.048,0.061,-,-,-
'120:52:52.512',0.040,0.044,-,-,-
'120:52:52.520',0.032,0.026,-,-,-
'120:52:52.528',0.024,0.018,-,-,-
'120:52:52.536',0.016,0.026,-,-,-
'120:52:52.544',-0.008,0.009,-,-,-
'120:52:52.552',-0.064,0.018,-,-,-
'120:52:52.560',-0.128,-0.114,-,-,-
'120:52:52.568',-0.040,-0.193,-,-,-
'120:52:52.576',0.328,-0.202,-,-,-
'120:52:52.584',0.656,0.474,-,-,-
'120:52:52.592',0.528,0.746,-,-,-
'120:52:52.600',0.128,0.289,-,-,-
'120:52:52.608',-0.152,-0.061,-,-,-
'120:52:52.616',-0.208,-0.246,-,-,-
'120:52:52.624',-0.096,-0.167,-,-,-
'120:52:52.632',-0.016,-0.026,-,-,-
'120:52:52.640',0.016,0.000,-,-,-
'120:52:52.648',0.016,0.018,-,-,-
'120:52:52.656',0.016,0.000,-,-,-
'120:52:52.664',0.024,0.018,-,-,-
'120:52:52.672',0.024,0.018,-,-,-
'120:52:52.680',0.024,0.009,-,-,-
'120:52:52.688',0.024,0.018,-,-,-
'120:52:52.696',0.016,0.009,-,-,-
'120:52:52.704',0.016,0.018,-,-,-
'120:52:52.712',0.008,0.000,-,-,-
'120:52:52.720',0.008,0.009,-,-,-
'120:52:52.728',-0.008,-0.009,-,-,-
'120:52:52.736',-0.016,-0.018,-,-,-
'120:52:52.744',-0.016,-0.026,-,-,-
'120:52:52.752',-0.024,-0.018,-,-,-
'120:52:52.760',-0.032,-0.044,-,-,-
'120:52:52.768',-0.040,-0.035,-,-,-
'120:52:52.776',-0.056,-0.061,-,-,-
'120:52:52.784',-0.088,-0.079,-,-,-
'120:52:52.792',-0.120,-0.114,-,-,-
'120:52:52.800',-0.168,-0.149,-,-,-
'120:52:52.808',-0.192,-0.184,-,-,-
'120:52:52.816',-0.216,-0.211,-,-,-
'120:52:52.824',-0.216,-0.219,-,-,-
'120:52:52.832',-0.176,-0.202,-,-,-
'120:52:52.840',-0.112,-0.158,-,-,-
'120:52:52.848',-0.040,-0.061,-,-,-
'120:52:52.856',0.016,0.000,-,-,-
'120:52:52.864',0.048,0.053,-,-,-
'120:52:52.872',0.048,0.044,-,-,-
'120:52:52.880',0.056,0.053,-,-,-
'120:52:52.888',0.064,0.061,-,-,-
'120:52:52.896',0.064,0.070,-,-,-
'120:52:52.904',0.056,0.053,-,-,-
'120:52:52.912',0.048,0.053,-,-,-
'120:52:52.920',0.040,0.053,-,-,-
'120:52:52.928',0.032,0.035,-,-,-
'120:52:52.936',0.024,0.053,-,-,-
'120:52:52.944',0.016,0.018,-,-,-
'120:52:52.952',0.008,0.018,-,-,-
'120:52:52.960',0.000,0.000,-,-,-
'120:52:52.968',-0.008,0.018,-,-,-
'120:52:52.976',-0.016,-0.009,-,-,-
'120:52:52.984',-0.024,0.000,-,-,-
'120:52:52.992',-0.040,-0.018,-,-,-
'120:52:53.000',-0.064,-0.018,-,-,-
'120:52:53.008',-0.104,-0.061,-,-,-
'120:52:53.016',-0.144,-0.096,-,-,-
'120:52:53.024',-0.208,-0.140,-,-,-
'120:52:53.032',-0.232,-0.237,-,-,-
'120:52:53.040',-0.024,-0.281,-,-,-
'120:52:53.048',0.424,0.009,-,-,-
'120:52:53.056',0.784,0.596,-,-,-
'120:52:53.064',0.792,0.860,-,-,-
'120:52:53.072',0.272,0.456,-,-,-
'120:52:53.080',-0.016,0.053,-,-,-
'120:52:53.088',-0.080,-0.105,-,-,-
'120:52:53.096',-0.024,-0.123,-,-,-
'120:52:53.104',0.016,0.000,-,-,-
'120:52:53.112',0.024,0.018,-,-,-
'120:52:53.120',0.016,0.009,-,-,-
'120:52:53.128',0.008,0.000,-,-,-
'120:52:53.136',0.008,0.000,-,-,-
'120:52:53.144',0.000,0.000,-,-,-
'120:52:53.152',0.000,0.009,-,-,-
'120:52:53.160',-0.008,-0.018,-,-,-
'120:52:53.168',-0.016,-0.018,-,-,-
'120:52:53.176',-0.024,-0.026,-,-,-
'120:52:53.184',-0.024,-0.026,-,-,-
'120:52:53.192',-0.032,-0.044,-,-,-
