'Elapsed time','I','II','V','MCL1','ABP','PAP'
'8:57:38.864',-,-0.128,-,-,104.800,-
'8:57:38.872',-,-0.085,-,-,106.400,-
'8:57:38.880',-,-0.111,-,-,107.200,-
'8:57:38.888',-,-0.085,-,-,107.200,-
'8:57:38.896',-,-0.111,-,-,107.200,-
'8:57:38.904',-,-0.085,-,-,106.400,-
'8:57:38.912',-,-0.060,-,-,105.600,-
'8:57:38.920',-,-0.085,-,-,104.000,-
'8:57:38.928',-,-0.043,-,-,102.400,-
'8:57:38.936',-,-0.017,-,-,100.800,-
'8:57:38.944',-,-0.043,-,-,98.400,-
'8:57:38.952',-,0.000,-,-,96.000,-
'8:57:38.960',-,0.000,-,-,92.800,-
'8:57:38.968',-,0.000,-,-,89.600,-
'8:57:38.976',-,0.000,-,-,85.600,-
'8:57:38.984',-,0.000,-,-,81.600,-
'8:57:38.992',-,0.017,-,-,77.600,-
'8:57:39.000',-,0.043,-,-,73.600,-
'8:57:39.008',-,0.060,-,-,69.600,-
'8:57:39.016',-,0.085,-,-,65.600,-
'8:57:39.024',-,0.111,-,-,63.200,-
'8:57:39.032',-,0.128,-,-,60.000,-
'8:57:39.040',-,0.085,-,-,58.400,-
'8:57:39.048',-,0.060,-,-,56.800,-
'8:57:39.056',-,0.043,-,-,56.000,-
'8:57:39.064',-,0.000,-,-,54.400,-
'8:57:39.072',-,0.000,-,-,54.400,-
'8:57:39.080',-,-0.043,-,-,53.600,-
'8:57:39.088',-,-0.043,-,-,52.800,-
'8:57:39.096',-,-0.043,-,-,52.800,-
'8:57:39.104',-,-0.043,-,-,52.800,-
'8:57:39.112',-,-0.043,-,-,52.000,-
'8:57:39.120',-,-0.043,-,-,52.000,-
'8:57:39.128',-,-0.043,-,-,52.000,-
'8:57:39.136',-,0.085,-,-,52.000,-
'8:57:39.144',-,0.291,-,-,51.200,-
'8:57:39.152',-,0.427,-,-,51.200,-
'8:57:39.160',-,0.179,-,-,50.400,-
'8:57:39.168',-,0.000,-,-,50.400,-
'8:57:39.176',-,0.017,-,-,50.400,-
'8:57:39.184',-,0.000,-,-,49.600,-
'8:57:39.192',-,-0.043,-,-,49.600,-
'8:57:39.200',-,-0.111,-,-,49.600,-
'8:57:39.208',-,-0.111,-,-,48.800,-
'8:57:39.216',-,-0.111,-,-,48.800,-
'8:57:39.224',-,-0.085,-,-,48.000,-
'8:57:39.232',-,-0.111,-,-,48.000,-
'8:57:39.240',-,-0.111,-,-,48.000,-
'8:57:39.248',-,-0.111,-,-,48.000,-
'8:57:39.256',-,-0.060,-,-,49.600,-
'8:57:39.264',-,-0.043,-,-,52.800,-
'8:57:39.272',-,-0.060,-,-,58.400,-
'8:57:39.280',-,-0.111,-,-,64.800,-
'8:57:39.288',-,-0.111,-,-,72.000,-
'8:57:39.296',-,-0.111,-,-,79.200,-
'8:57:39.304',-,-0.111,-,-,85.600,-
'8:57:39.312',-,-0.128,-,-,91.200,-
'8:57:39.320',-,-0.128,-,-,95.200,-
'8:57:39.328',-,-0.128,-,-,98.400,-
'8:57:39.336',-,-0.128,-,-,101.600,-
'8:57:39.344',-,-0.154,-,-,103.200,-
'8:57:39.352',-,-0.154,-,-,104.000,-
'8:57:39.360',-,-0.128,-,-,104.800,-
'8:57:39.368',-,-0.128,-,-,104.800,-
'8:57:39.376',-,-0.128,-,-,104.000,-
'8:57:39.384',-,-0.111,-,-,103.200,-
'8:57:39.392',-,-0.111,-,-,102.400,-
'8:57:39.400',-,-0.085,-,-,100.800,-
'8:57:39.408',-,-0.043,-,-,99.200,-
'8:57:39.416',-,-0.043,-,-,96.800,-
'8:57:39.424',-,-0.060,-,-,93.600,-
'8:57:39.432',-,-0.043,-,-,90.400,-
'8:57:39.440',-,-0.043,-,-,87.200,-
'8:57:39.448',-,-0.043,-,-,83.200,-
'8:57:39.456',-,-0.017,-,-,78.400,-
'8:57:39.464',-,-0.017,-,-,74.400,-
'8:57:39.472',-,0.000,-,-,70.400,-
'8:57:39.480',-,0.000,-,-,66.400,-
'8:57:39.488',-,0.000,-,-,63.200,-
'8:57:39.496',-,0.043,-,-,60.000,-
'8:57:39.504',-,0.060,-,-,57.600,-
'8:57:39.512',-,0.085,-,-,56.000,-
'8:57:39.520',-,0.060,-,-,54.400,-
'8:57:39.528',-,0.085,-,-,52.800,-
'8:57:39.536',-,0.085,-,-,52.000,-
'8:57:39.544',-,0.000,-,-,52.000,-
'8:57:39.552',-,-0.085,-,-,51.200,-
'8:57:39.560',-,-0.111,-,-,51.200,-
'8:57:39.568',-,-0.111,-,-,50.400,-
'8:57:39.576',-,-0.111,-,-,50.400,-
'8:57:39.584',-,-0.085,-,-,50.400,-
'8:57:39.592',-,-0.111,-,-,49.600,-
'8:57:39.600',-,-0.111,-,-,49.600,-
'8:57:39.608',-,-0.128,-,-,49.600,-
'8:57:39.616',-,-0.043,-,-,49.600,-
'8:57:39.624',-,0.179,-,-,48.800,-
'8:57:39.632',-,0.385,-,-,48.800,-
'8:57:39.640',-,0.402,-,-,48.800,-
'8:57:39.648',-,-0.017,-,-,48.800,-
'8:57:39.656',-,0.017,-,-,48.800,-
'8:57:39.664',-,0.000,-,-,48.000,-
'8:57:39.672',-,0.000,-,-,48.000,-
'8:57:39.680',-,-0.085,-,-,47.200,-
'8:57:39.688',-,-0.111,-,-,47.200,-
'8:57:39.696',-,-0.085,-,-,46.400,-
'8:57:39.704',-,-0.111,-,-,46.400,-
'8:57:39.712',-,-0.111,-,-,45.600,-
'8:57:39.720',-,-0.085,-,-,45.600,-
'8:57:39.728',-,-0.111,-,-,45.600,-
'8:57:39.736',-,-0.085,-,-,46.400,-
'8:57:39.744',-,-0.111,-,-,48.800,-
'8:57:39.752',-,-0.085,-,-,52.800,-
'8:57:39.760',-,-0.111,-,-,58.400,-
'8:57:39.768',-,-0.060,-,-,64.800,-
'8:57:39.776',-,-0.085,-,-,71.200,-
'8:57:39.784',-,-0.060,-,-,77.600,-
'8:57:39.792',-,-0.060,-,-,83.200,-
'8:57:39.800',-,-0.085,-,-,88.000,-
'8:57:39.808',-,-0.111,-,-,92.000,-
'8:57:39.816',-,-0.085,-,-,95.200,-
'8:57:39.824',-,-0.111,-,-,97.600,-
'8:57:39.832',-,-0.085,-,-,99.200,-
'8:57:39.840',-,-0.111,-,-,100.000,-
'8:57:39.848',-,-0.060,-,-,100.000,-
'8:57:39.856',-,-0.043,-,-,100.000,-
'8:57:39.864',-,-0.085,-,-,99.200,-
'8:57:39.872',-,-0.043,-,-,98.400,-
'8:57:39.880',-,-0.043,-,-,97.600,-
'8:57:39.888',-,-0.043,-,-,95.200,-
'8:57:39.896',-,-0.017,-,-,93.600,-
'8:57:39.904',-,0.000,-,-,90.400,-
'8:57:39.912',-,-0.017,-,-,88.000,-
'8:57:39.920',-,0.000,-,-,84.000,-
'8:57:39.928',-,0.000,-,-,80.000,-
'8:57:39.936',-,0.017,-,-,76.000,-
'8:57:39.944',-,0.000,-,-,72.000,-
'8:57:39.952',-,0.043,-,-,68.000,-
'8:57:39.960',-,0.017,-,-,64.000,-
'8:57:39.968',-,0.060,-,-,60.000,-
'8:57:39.976',-,0.085,-,-,57.600,-
'8:57:39.984',-,0.085,-,-,55.200,-
'8:57:39.992',-,0.085,-,-,52.800,-
'8:57:40.000',-,0.085,-,-,51.200,-
'8:57:40.008',-,0.085,-,-,50.400,-
'8:57:40.016',-,0.000,-,-,49.600,-
'8:57:40.024',-,0.000,-,-,49.600,-
'8:57:40.032',-,0.000,-,-,48.800,-
'8:57:40.040',-,-0.017,-,-,48.800,-
'8:57:40.048',-,-0.043,-,-,48.800,-
'8:57:40.056',-,-0.017,-,-,48.000,-
'8:57:40.064',-,0.000,-,-,48.000,-
'8:57:40.072',-,-0.017,-,-,47.200,-
'8:57:40.080',-,-0.043,-,-,47.200,-
'8:57:40.088',-,-0.043,-,-,47.200,-
'8:57:40.096',-,0.179,-,-,46.400,-
'8:57:40.104',-,0.427,-,-,46.400,-
'8:57:40.112',-,0.521,-,-,46.400,-
'8:57:40.120',-,0.179,-,-,46.400,-
'8:57:40.128',-,0.043,-,-,46.400,-
'8:57:40.136',-,0.000,-,-,45.600,-
'8:57:40.144',-,0.000,-,-,45.600,-
'8:57:40.152',-,-0.043,-,-,45.600,-
'8:57:40.160',-,-0.043,-,-,45.600,-
'8:57:40.168',-,-0.043,-,-,44.800,-
'8:57:40.176',-,0.000,-,-,44.800,-
'8:57:40.184',-,-0.017,-,-,44.000,-
'8:57:40.192',-,-0.043,-,-,44.000,-
'8:57:40.200',-,-0.043,-,-,44.000,-
'8:57:40.208',-,-0.017,-,-,43.200,-
'8:57:40.216',-,-0.017,-,-,44.000,-
'8:57:40.224',-,-0.043,-,-,45.600,-
'8:57:40.232',-,-0.043,-,-,48.000,-
'8:57:40.240',-,-0.017,-,-,52.800,-
'8:57:40.248',-,-0.043,-,-,58.400,-
'8:57:40.256',-,-0.017,-,-,64.800,-
'8:57:40.264',-,-0.043,-,-,71.200,-
'8:57:40.272',-,-0.017,-,-,77.600,-
'8:57:40.280',-,-0.043,-,-,82.400,-
'8:57:40.288',-,-0.017,-,-,86.400,-
'8:57:40.296',-,-0.085,-,-,89.600,-
'8:57:40.304',-,-0.043,-,-,92.800,-
'8:57:40.312',-,-0.017,-,-,94.400,-
'8:57:40.320',-,-0.060,-,-,95.200,-
'8:57:40.328',-,-0.085,-,-,96.000,-
'8:57:40.336',-,0.000,-,-,96.000,-
'8:57:40.344',-,0.000,-,-,95.200,-
'8:57:40.352',-,-0.043,-,-,94.400,-
'8:57:40.360',-,-0.017,-,-,92.800,-
'8:57:40.368',-,-0.043,-,-,90.400,-
'8:57:40.376',-,0.000,-,-,88.000,-
'8:57:40.384',-,0.017,-,-,84.800,-
'8:57:40.392',-,0.043,-,-,81.600,-
'8:57:40.400',-,0.000,-,-,77.600,-
'8:57:40.408',-,0.043,-,-,73.600,-
'8:57:40.416',-,0.043,-,-,69.600,-
'8:57:40.424',-,0.017,-,-,65.600,-
'8:57:40.432',-,0.085,-,-,61.600,-
'8:57:40.440',-,0.060,-,-,59.200,-
'8:57:40.448',-,0.085,-,-,56.800,-
'8:57:40.456',-,0.128,-,-,55.200,-
'8:57:40.464',-,0.179,-,-,53.600,-
'8:57:40.472',-,0.179,-,-,52.000,-
'8:57:40.480',-,0.128,-,-,51.200,-
'8:57:40.488',-,0.085,-,-,50.400,-
'8:57:40.496',-,0.043,-,-,49.600,-
'8:57:40.504',-,0.017,-,-,49.600,-
'8:57:40.512',-,0.000,-,-,48.800,-
'8:57:40.520',-,0.000,-,-,48.800,-
'8:57:40.528',-,0.000,-,-,48.000,-
'8:57:40.536',-,0.000,-,-,48.000,-
'8:57:40.544',-,0.017,-,-,48.000,-
'8:57:40.552',-,0.017,-,-,48.000,-
'8:57:40.560',-,0.000,-,-,48.000,-
'8:57:40.568',-,0.017,-,-,48.000,-
'8:57:40.576',-,0.248,-,-,48.000,-
'8:57:40.584',-,0.496,-,-,48.000,-
'8:57:40.592',-,0.564,-,-,48.000,-
'8:57:40.600',-,0.128,-,-,48.800,-
'8:57:40.608',-,0.017,-,-,48.800,-
'8:57:40.616',-,0.000,-,-,48.800,-
'8:57:40.624',-,0.017,-,-,48.800,-
'8:57:40.632',-,-0.017,-,-,48.800,-
'8:57:40.640',-,-0.043,-,-,48.000,-
'8:57:40.648',-,-0.043,-,-,48.000,-
'8:57:40.656',-,-0.043,-,-,47.200,-
'8:57:40.664',-,-0.043,-,-,47.200,-
'8:57:40.672',-,-0.017,-,-,46.400,-
'8:57:40.680',-,-0.043,-,-,46.400,-
'8:57:40.688',-,-0.043,-,-,47.200,-
'8:57:40.696',-,-0.017,-,-,49.600,-
'8:57:40.704',-,-0.043,-,-,52.800,-
'8:57:40.712',-,-0.017,-,-,58.400,-
'8:57:40.720',-,0.000,-,-,64.800,-
'8:57:40.728',-,-0.043,-,-,71.200,-
'8:57:40.736',-,-0.043,-,-,78.400,-
'8:57:40.744',-,-0.043,-,-,84.000,-
'8:57:40.752',-,-0.017,-,-,89.600,-
'8:57:40.760',-,-0.043,-,-,93.600,-
'8:57:40.768',-,-0.017,-,-,96.800,-
'8:57:40.776',-,-0.043,-,-,99.200,-
'8:57:40.784',-,-0.043,-,-,101.600,-
'8:57:40.792',-,-0.043,-,-,102.400,-
'8:57:40.800',-,-0.060,-,-,103.200,-
'8:57:40.808',-,-0.043,-,-,103.200,-
'8:57:40.816',-,-0.085,-,-,103.200,-
'8:57:40.824',-,-0.060,-,-,102.400,-
'8:57:40.832',-,-0.085,-,-,101.600,-
'8:57:40.840',-,-0.043,-,-,100.000,-
'8:57:40.848',-,-0.017,-,-,98.400,-
'8:57:40.856',-,0.000,-,-,96.800,-
'8:57:40.864',-,-0.017,-,-,94.400,-
'8:57:40.872',-,0.000,-,-,91.200,-
'8:57:40.880',-,0.000,-,-,88.000,-
'8:57:40.888',-,0.000,-,-,84.000,-
'8:57:40.896',-,0.017,-,-,80.000,-
'8:57:40.904',-,0.043,-,-,76.000,-
'8:57:40.912',-,0.017,-,-,71.200,-
'8:57:40.920',-,0.043,-,-,67.200,-
'8:57:40.928',-,0.085,-,-,64.000,-
'8:57:40.936',-,0.111,-,-,60.800,-
'8:57:40.944',-,0.085,-,-,57.600,-
'8:57:40.952',-,0.111,-,-,56.000,-
'8:57:40.960',-,0.060,-,-,54.400,-
'8:57:40.968',-,0.043,-,-,52.800,-
'8:57:40.976',-,0.000,-,-,52.000,-
'8:57:40.984',-,-0.017,-,-,51.200,-
'8:57:40.992',-,-0.043,-,-,51.200,-
'8:57:41.000',-,-0.017,-,-,50.400,-
'8:57:41.008',-,-0.043,-,-,50.400,-
'8:57:41.016',-,-0.043,-,-,49.600,-
'8:57:41.024',-,-0.017,-,-,49.600,-
'8:57:41.032',-,0.000,-,-,48.800,-
'8:57:41.040',-,-0.043,-,-,48.800,-
'8:57:41.048',-,0.085,-,-,48.000,-
'8:57:41.056',-,0.333,-,-,48.000,-
'8:57:41.064',-,0.453,-,-,48.000,-
'8:57:41.072',-,0.085,-,-,48.000,-
'8:57:41.080',-,-0.043,-,-,47.200,-
'8:57:41.088',-,0.017,-,-,46.400,-
'8:57:41.096',-,0.000,-,-,45.600,-
'8:57:41.104',-,-0.043,-,-,45.600,-
'8:57:41.112',-,-0.111,-,-,44.800,-
'8:57:41.120',-,-0.111,-,-,44.800,-
'8:57:41.128',-,-0.111,-,-,45.600,-
'8:57:41.136',-,-0.060,-,-,45.600,-
'8:57:41.144',-,-0.043,-,-,45.600,-
'8:57:41.152',-,-0.085,-,-,45.600,-
'8:57:41.160',-,-0.085,-,-,46.400,-
'8:57:41.168',-,-0.085,-,-,48.000,-
'8:57:41.176',-,-0.060,-,-,52.000,-
'8:57:41.184',-,-0.085,-,-,57.600,-
'8:57:41.192',-,-0.085,-,-,64.000,-
'8:57:41.200',-,-0.111,-,-,71.200,-
'8:57:41.208',-,-0.085,-,-,77.600,-
'8:57:41.216',-,-0.111,-,-,84.000,-
'8:57:41.224',-,-0.111,-,-,88.800,-
'8:57:41.232',-,-0.111,-,-,92.800,-
'8:57:41.240',-,-0.111,-,-,96.000,-
'8:57:41.248',-,-0.111,-,-,98.400,-
'8:57:41.256',-,-0.111,-,-,100.000,-
'8:57:41.264',-,-0.111,-,-,101.600,-
'8:57:41.272',-,-0.128,-,-,102.400,-
'8:57:41.280',-,-0.111,-,-,103.200,-
'8:57:41.288',-,-0.128,-,-,103.200,-
'8:57:41.296',-,-0.085,-,-,102.400,-
'8:57:41.304',-,-0.060,-,-,101.600,-
'8:57:41.312',-,-0.060,-,-,100.800,-
'8:57:41.320',-,-0.043,-,-,99.200,-
'8:57:41.328',-,-0.043,-,-,97.600,-
'8:57:41.336',-,-0.017,-,-,95.200,-
'8:57:41.344',-,0.000,-,-,92.800,-
'8:57:41.352',-,0.000,-,-,90.400,-
'8:57:41.360',-,-0.017,-,-,86.400,-
'8:57:41.368',-,0.000,-,-,83.200,-
'8:57:41.376',-,0.000,-,-,78.400,-
'8:57:41.384',-,0.000,-,-,73.600,-
'8:57:41.392',-,0.000,-,-,69.600,-
'8:57:41.400',-,0.017,-,-,64.800,-
'8:57:41.408',-,0.043,-,-,61.600,-
'8:57:41.416',-,0.060,-,-,58.400,-
'8:57:41.424',-,0.085,-,-,56.000,-
'8:57:41.432',-,0.111,-,-,54.400,-
'8:57:41.440',-,0.085,-,-,52.800,-
'8:57:41.448',-,0.060,-,-,51.200,-
'8:57:41.456',-,0.000,-,-,51.200,-
'8:57:41.464',-,0.000,-,-,50.400,-
'8:57:41.472',-,-0.017,-,-,49.600,-
'8:57:41.480',-,-0.043,-,-,49.600,-
'8:57:41.488',-,-0.043,-,-,48.800,-
'8:57:41.496',-,-0.060,-,-,48.800,-
'8:57:41.504',-,-0.043,-,-,48.000,-
'8:57:41.512',-,-0.060,-,-,48.000,-
'8:57:41.520',-,-0.085,-,-,47.200,-
'8:57:41.528',-,-0.111,-,-,46.400,-
'8:57:41.536',-,0.179,-,-,46.400,-
'8:57:41.544',-,0.427,-,-,46.400,-
'8:57:41.552',-,0.470,-,-,46.400,-
'8:57:41.560',-,0.017,-,-,46.400,-
'8:57:41.568',-,0.000,-,-,47.200,-
'8:57:41.576',-,0.043,-,-,47.200,-
'8:57:41.584',-,0.000,-,-,48.000,-
'8:57:41.592',-,-0.043,-,-,48.000,-
'8:57:41.600',-,-0.111,-,-,47.200,-
'8:57:41.608',-,-0.111,-,-,47.200,-
'8:57:41.616',-,-0.085,-,-,46.400,-
'8:57:41.624',-,-0.060,-,-,46.400,-
'8:57:41.632',-,-0.085,-,-,46.400,-
'8:57:41.640',-,-0.043,-,-,46.400,-
'8:57:41.648',-,-0.085,-,-,47.200,-
'8:57:41.656',-,-0.111,-,-,49.600,-
'8:57:41.664',-,-0.085,-,-,53.600,-
'8:57:41.672',-,-0.111,-,-,59.200,-
'8:57:41.680',-,-0.060,-,-,65.600,-
'8:57:41.688',-,-0.085,-,-,72.000,-
'8:57:41.696',-,-0.060,-,-,79.200,-
'8:57:41.704',-,-0.111,-,-,85.600,-
'8:57:41.712',-,-0.085,-,-,91.200,-
'8:57:41.720',-,-0.085,-,-,95.200,-
'8:57:41.728',-,-0.111,-,-,98.400,-
'8:57:41.736',-,-0.085,-,-,101.600,-
'8:57:41.744',-,-0.111,-,-,103.200,-
'8:57:41.752',-,-0.111,-,-,104.800,-
'8:57:41.760',-,-0.128,-,-,104.800,-
'8:57:41.768',-,-0.085,-,-,104.800,-
'8:57:41.776',-,-0.085,-,-,104.000,-
'8:57:41.784',-,-0.111,-,-,102.400,-
'8:57:41.792',-,-0.060,-,-,101.600,-
'8:57:41.800',-,-0.043,-,-,99.200,-
'8:57:41.808',-,-0.043,-,-,97.600,-
'8:57:41.816',-,0.000,-,-,94.400,-
'8:57:41.824',-,-0.017,-,-,92.000,-
'8:57:41.832',-,0.000,-,-,88.000,-
'8:57:41.840',-,0.000,-,-,84.000,-
'8:57:41.848',-,0.000,-,-,80.000,-
'8:57:41.856',-,0.000,-,-,76.000,-
'8:57:41.864',-,0.043,-,-,72.000,-
'8:57:41.872',-,0.085,-,-,69.600,-
'8:57:41.880',-,0.085,-,-,66.400,-
'8:57:41.888',-,0.085,-,-,64.000,-
'8:57:41.896',-,0.111,-,-,62.400,-
'8:57:41.904',-,0.128,-,-,60.000,-
'8:57:41.912',-,0.111,-,-,58.400,-
'8:57:41.920',-,0.043,-,-,56.800,-
'8:57:41.928',-,0.043,-,-,56.000,-
'8:57:41.936',-,0.043,-,-,54.400,-
'8:57:41.944',-,0.000,-,-,53.600,-
'8:57:41.952',-,-0.017,-,-,52.800,-
'8:57:41.960',-,-0.043,-,-,52.800,-
'8:57:41.968',-,-0.017,-,-,52.000,-
'8:57:41.976',-,-0.043,-,-,51.200,-
'8:57:41.984',-,0.000,-,-,51.200,-
'8:57:41.992',-,0.000,-,-,50.400,-
'8:57:42.000',-,0.000,-,-,49.600,-
'8:57:42.008',-,0.000,-,-,48.800,-
'8:57:42.016',-,0.222,-,-,48.000,-
'8:57:42.024',-,0.453,-,-,48.000,-
'8:57:42.032',-,0.470,-,-,47.200,-
'8:57:42.040',-,0.060,-,-,47.200,-
'8:57:42.048',-,0.043,-,-,46.400,-
'8:57:42.056',-,0.060,-,-,46.400,-
'8:57:42.064',-,0.000,-,-,46.400,-
'8:57:42.072',-,-0.043,-,-,46.400,-
'8:57:42.080',-,-0.043,-,-,45.600,-
'8:57:42.088',-,-0.043,-,-,45.600,-
'8:57:42.096',-,-0.043,-,-,44.800,-
'8:57:42.104',-,0.000,-,-,44.000,-
'8:57:42.112',-,-0.043,-,-,44.000,-
'8:57:42.120',-,-0.017,-,-,44.000,-
'8:57:42.128',-,-0.043,-,-,44.000,-
'8:57:42.136',-,-0.017,-,-,46.400,-
'8:57:42.144',-,-0.043,-,-,49.600,-
'8:57:42.152',-,-0.043,-,-,54.400,-
'8:57:42.160',-,-0.043,-,-,60.800,-
'8:57:42.168',-,0.000,-,-,67.200,-
'8:57:42.176',-,-0.043,-,-,74.400,-
'8:57:42.184',-,-0.017,-,-,80.800,-
'8:57:42.192',-,-0.043,-,-,85.600,-
'8:57:42.200',-,-0.043,-,-,90.400,-
'8:57:42.208',-,-0.043,-,-,93.600,-
'8:57:42.216',-,-0.043,-,-,95.200,-
'8:57:42.224',-,-0.043,-,-,96.800,-
'8:57:42.232',-,-0.060,-,-,97.600,-
'8:57:42.240',-,-0.043,-,-,97.600,-
'8:57:42.248',-,-0.060,-,-,97.600,-
'8:57:42.256',-,-0.043,-,-,96.800,-
'8:57:42.264',-,-0.017,-,-,96.000,-
'8:57:42.272',-,0.000,-,-,94.400,-
'8:57:42.280',-,0.000,-,-,92.800,-
'8:57:42.288',-,0.000,-,-,91.200,-
'8:57:42.296',-,0.000,-,-,88.800,-
'8:57:42.304',-,0.000,-,-,85.600,-
'8:57:42.312',-,0.000,-,-,82.400,-
'8:57:42.320',-,0.043,-,-,79.200,-
'8:57:42.328',-,0.043,-,-,75.200,-
'8:57:42.336',-,0.043,-,-,70.400,-
'8:57:42.344',-,0.085,-,-,67.200,-
'8:57:42.352',-,0.085,-,-,63.200,-
'8:57:42.360',-,0.111,-,-,60.000,-
'8:57:42.368',-,0.128,-,-,56.800,-
'8:57:42.376',-,0.154,-,-,54.400,-
'8:57:42.384',-,0.128,-,-,52.800,-
'8:57:42.392',-,0.111,-,-,51.200,-
'8:57:42.400',-,0.060,-,-,50.400,-
'8:57:42.408',-,0.043,-,-,49.600,-
'8:57:42.416',-,0.000,-,-,48.800,-
'8:57:42.424',-,0.017,-,-,48.800,-
'8:57:42.432',-,0.000,-,-,48.000,-
'8:57:42.440',-,0.000,-,-,48.000,-
'8:57:42.448',-,0.000,-,-,47.200,-
'8:57:42.456',-,0.000,-,-,47.200,-
'8:57:42.464',-,0.000,-,-,47.200,-
'8:57:42.472',-,0.000,-,-,46.400,-
'8:57:42.480',-,0.043,-,-,46.400,-
'8:57:42.488',-,0.333,-,-,46.400,-
'8:57:42.496',-,0.590,-,-,46.400,-
'8:57:42.504',-,0.402,-,-,46.400,-
'8:57:42.512',-,0.085,-,-,45.600,-
'8:57:42.520',-,0.017,-,-,45.600,-
'8:57:42.528',-,0.000,-,-,45.600,-
'8:57:42.536',-,0.000,-,-,44.800,-
'8:57:42.544',-,-0.017,-,-,44.800,-
'8:57:42.552',-,0.000,-,-,44.800,-
'8:57:42.560',-,-0.043,-,-,44.000,-
'8:57:42.568',-,-0.043,-,-,44.000,-
'8:57:42.576',-,-0.017,-,-,43.200,-
'8:57:42.584',-,-0.043,-,-,43.200,-
'8:57:42.592',-,0.000,-,-,42.400,-
'8:57:42.600',-,-0.017,-,-,43.200,-
'8:57:42.608',-,0.000,-,-,44.000,-
'8:57:42.616',-,0.000,-,-,47.200,-
'8:57:42.624',-,-0.017,-,-,51.200,-
'8:57:42.632',-,-0.043,-,-,56.800,-
'8:57:42.640',-,-0.017,-,-,64.000,-
'8:57:42.648',-,-0.043,-,-,70.400,-
'8:57:42.656',-,-0.017,-,-,77.600,-
'8:57:42.664',-,-0.043,-,-,83.200,-
'8:57:42.672',-,-0.043,-,-,87.200,-
'8:57:42.680',-,-0.017,-,-,91.200,-
'8:57:42.688',-,-0.043,-,-,93.600,-
'8:57:42.696',-,-0.060,-,-,95.200,-
'8:57:42.704',-,-0.043,-,-,96.000,-
'8:57:42.712',-,-0.043,-,-,96.000,-
'8:57:42.720',-,-0.043,-,-,96.000,-
'8:57:42.728',-,0.000,-,-,96.000,-
'8:57:42.736',-,-0.017,-,-,95.200,-
'8:57:42.744',-,0.000,-,-,93.600,-
'8:57:42.752',-,0.000,-,-,92.000,-
'8:57:42.760',-,0.000,-,-,90.400,-
'8:57:42.768',-,0.000,-,-,87.200,-
'8:57:42.776',-,0.017,-,-,84.800,-
'8:57:42.784',-,0.000,-,-,80.800,-
'8:57:42.792',-,0.000,-,-,76.800,-
'8:57:42.800',-,0.017,-,-,73.600,-
'8:57:42.808',-,0.043,-,-,69.600,-
'8:57:42.816',-,0.017,-,-,65.600,-
'8:57:42.824',-,0.085,-,-,62.400,-
'8:57:42.832',-,0.085,-,-,59.200,-
'8:57:42.840',-,0.085,-,-,56.800,-
'8:57:42.848',-,0.128,-,-,54.400,-
'8:57:42.856',-,0.154,-,-,52.800,-
'8:57:42.864',-,0.128,-,-,52.000,-
'8:57:42.872',-,0.154,-,-,51.200,-
'8:57:42.880',-,0.085,-,-,50.400,-
'8:57:42.888',-,0.043,-,-,49.600,-
'8:57:42.896',-,0.000,-,-,49.600,-
'8:57:42.904',-,0.000,-,-,49.600,-
'8:57:42.912',-,0.000,-,-,48.800,-
'8:57:42.920',-,0.000,-,-,48.800,-
'8:57:42.928',-,0.000,-,-,48.800,-
'8:57:42.936',-,0.000,-,-,48.800,-
'8:57:42.944',-,0.000,-,-,48.800,-
'8:57:42.952',-,0.000,-,-,48.800,-
'8:57:42.960',-,0.043,-,-,48.000,-
'8:57:42.968',-,0.291,-,-,48.000,-
'8:57:42.976',-,0.538,-,-,48.000,-
'8:57:42.984',-,0.538,-,-,48.000,-
'8:57:42.992',-,0.017,-,-,48.000,-
'8:57:43.000',-,0.000,-,-,48.000,-
'8:57:43.008',-,0.017,-,-,48.000,-
'8:57:43.016',-,0.000,-,-,48.000,-
'8:57:43.024',-,-0.043,-,-,48.000,-
'8:57:43.032',-,-0.043,-,-,47.200,-
'8:57:43.040',-,-0.043,-,-,47.200,-
'8:57:43.048',-,-0.060,-,-,47.200,-
'8:57:43.056',-,-0.043,-,-,47.200,-
'8:57:43.064',-,-0.043,-,-,47.200,-
'8:57:43.072',-,-0.017,-,-,48.000,-
'8:57:43.080',-,-0.043,-,-,49.600,-
'8:57:43.088',-,-0.017,-,-,53.600,-
'8:57:43.096',-,-0.043,-,-,58.400,-
'8:57:43.104',-,-0.060,-,-,65.600,-
'8:57:43.112',-,-0.060,-,-,72.800,-
'8:57:43.120',-,-0.017,-,-,80.000,-
'8:57:43.128',-,-0.043,-,-,86.400,-
'8:57:43.136',-,-0.060,-,-,91.200,-
'8:57:43.144',-,-0.111,-,-,96.000,-
'8:57:43.152',-,-0.085,-,-,99.200,-
'8:57:43.160',-,-0.111,-,-,101.600,-
'8:57:43.168',-,-0.085,-,-,103.200,-
'8:57:43.176',-,-0.085,-,-,104.000,-
'8:57:43.184',-,-0.111,-,-,104.800,-
'8:57:43.192',-,-0.128,-,-,104.800,-
'8:57:43.200',-,-0.085,-,-,104.000,-
'8:57:43.208',-,-0.085,-,-,103.200,-
'8:57:43.216',-,-0.085,-,-,102.400,-
'8:57:43.224',-,-0.111,-,-,101.600,-
