'Elapsed time','I','II','V','MCL1','ABP','PAP'
'9:03:46.864',-,0.000,-,-,61.600,-
'9:03:46.872',-,-0.017,-,-,60.000,-
'9:03:46.880',-,-0.043,-,-,59.200,-
'9:03:46.888',-,-0.043,-,-,58.400,-
'9:03:46.896',-,-0.060,-,-,56.800,-
'9:03:46.904',-,-0.060,-,-,56.800,-
'9:03:46.912',-,-0.085,-,-,56.000,-
'9:03:46.920',-,-0.060,-,-,55.200,-
'9:03:46.928',-,-0.111,-,-,54.400,-
'9:03:46.936',-,-0.043,-,-,53.600,-
'9:03:46.944',-,0.197,-,-,52.800,-
'9:03:46.952',-,0.453,-,-,52.800,-
'9:03:46.960',-,0.470,-,-,52.000,-
'9:03:46.968',-,-0.017,-,-,51.200,-
'9:03:46.976',-,-0.043,-,-,51.200,-
'9:03:46.984',-,0.017,-,-,51.200,-
'9:03:46.992',-,-0.043,-,-,51.200,-
'9:03:47.000',-,-0.111,-,-,51.200,-
'9:03:47.008',-,-0.111,-,-,51.200,-
'9:03:47.016',-,-0.128,-,-,51.200,-
'9:03:47.024',-,-0.111,-,-,51.200,-
'9:03:47.032',-,-0.128,-,-,51.200,-
'9:03:47.040',-,-0.111,-,-,50.400,-
'9:03:47.048',-,-0.085,-,-,50.400,-
'9:03:47.056',-,-0.128,-,-,51.200,-
'9:03:47.064',-,-0.111,-,-,52.000,-
'9:03:47.072',-,-0.111,-,-,54.400,-
'9:03:47.080',-,-0.111,-,-,59.200,-
'9:03:47.088',-,-0.128,-,-,65.600,-
'9:03:47.096',-,-0.085,-,-,73.600,-
'9:03:47.104',-,-0.128,-,-,81.600,-
'9:03:47.112',-,-0.128,-,-,88.000,-
'9:03:47.120',-,-0.154,-,-,93.600,-
'9:03:47.128',-,-0.111,-,-,98.400,-
'9:03:47.136',-,-0.111,-,-,100.800,-
'9:03:47.144',-,-0.111,-,-,103.200,-
'9:03:47.152',-,-0.111,-,-,104.800,-
'9:03:47.160',-,-0.111,-,-,105.600,-
'9:03:47.168',-,-0.111,-,-,106.400,-
'9:03:47.176',-,-0.111,-,-,106.400,-
'9:03:47.184',-,-0.154,-,-,106.400,-
'9:03:47.192',-,-0.085,-,-,105.600,-
'9:03:47.200',-,-0.111,-,-,104.000,-
'9:03:47.208',-,-0.043,-,-,102.400,-
'9:03:47.216',-,0.000,-,-,100.800,-
'9:03:47.224',-,0.000,-,-,97.600,-
'9:03:47.232',-,0.000,-,-,95.200,-
'9:03:47.240',-,0.000,-,-,91.200,-
'9:03:47.248',-,0.000,-,-,87.200,-
'9:03:47.256',-,0.017,-,-,83.200,-
'9:03:47.264',-,0.000,-,-,79.200,-
'9:03:47.272',-,0.085,-,-,74.400,-
'9:03:47.280',-,0.085,-,-,70.400,-
'9:03:47.288',-,0.043,-,-,67.200,-
'9:03:47.296',-,0.085,-,-,64.000,-
'9:03:47.304',-,0.128,-,-,61.600,-
'9:03:47.312',-,0.128,-,-,59.200,-
'9:03:47.320',-,0.128,-,-,57.600,-
'9:03:47.328',-,0.060,-,-,56.000,-
'9:03:47.336',-,0.043,-,-,54.400,-
'9:03:47.344',-,0.000,-,-,53.600,-
'9:03:47.352',-,0.000,-,-,52.000,-
'9:03:47.360',-,-0.017,-,-,51.200,-
'9:03:47.368',-,0.000,-,-,50.400,-
'9:03:47.376',-,-0.017,-,-,49.600,-
'9:03:47.384',-,-0.017,-,-,49.600,-
'9:03:47.392',-,-0.017,-,-,48.800,-
'9:03:47.400',-,-0.043,-,-,48.000,-
'9:03:47.408',-,0.043,-,-,48.000,-
'9:03:47.416',-,0.291,-,-,47.200,-
'9:03:47.424',-,0.470,-,-,47.200,-
'9:03:47.432',-,0.291,-,-,46.400,-
'9:03:47.440',-,0.043,-,-,46.400,-
'9:03:47.448',-,0.060,-,-,46.400,-
'9:03:47.456',-,0.000,-,-,46.400,-
'9:03:47.464',-,0.000,-,-,46.400,-
'9:03:47.472',-,-0.043,-,-,45.600,-
'9:03:47.480',-,-0.060,-,-,45.600,-
'9:03:47.488',-,-0.085,-,-,45.600,-
'9:03:47.496',-,-0.060,-,-,44.800,-
'9:03:47.504',-,-0.043,-,-,44.800,-
'9:03:47.512',-,-0.043,-,-,44.000,-
'9:03:47.520',-,-0.043,-,-,44.000,-
'9:03:47.528',-,-0.043,-,-,44.800,-
'9:03:47.536',-,-0.060,-,-,45.600,-
'9:03:47.544',-,-0.043,-,-,48.800,-
'9:03:47.552',-,-0.085,-,-,53.600,-
'9:03:47.560',-,-0.017,-,-,60.000,-
'9:03:47.568',-,-0.043,-,-,67.200,-
'9:03:47.576',-,-0.060,-,-,73.600,-
'9:03:47.584',-,-0.043,-,-,80.000,-
'9:03:47.592',-,-0.017,-,-,84.800,-
'9:03:47.600',-,-0.060,-,-,88.800,-
'9:03:47.608',-,-0.085,-,-,92.000,-
'9:03:47.616',-,-0.111,-,-,93.600,-
'9:03:47.624',-,-0.043,-,-,95.200,-
'9:03:47.632',-,-0.060,-,-,96.800,-
'9:03:47.640',-,-0.060,-,-,96.800,-
'9:03:47.648',-,-0.043,-,-,97.600,-
'9:03:47.656',-,-0.017,-,-,96.800,-
'9:03:47.664',-,0.000,-,-,96.000,-
'9:03:47.672',-,-0.043,-,-,95.200,-
'9:03:47.680',-,-0.017,-,-,93.600,-
'9:03:47.688',-,0.000,-,-,91.200,-
'9:03:47.696',-,0.000,-,-,88.800,-
'9:03:47.704',-,0.043,-,-,85.600,-
'9:03:47.712',-,0.017,-,-,81.600,-
'9:03:47.720',-,0.060,-,-,77.600,-
'9:03:47.728',-,0.043,-,-,73.600,-
'9:03:47.736',-,0.111,-,-,69.600,-
'9:03:47.744',-,0.154,-,-,66.400,-
'9:03:47.752',-,0.128,-,-,63.200,-
'9:03:47.760',-,0.179,-,-,60.800,-
'9:03:47.768',-,0.154,-,-,58.400,-
'9:03:47.776',-,0.128,-,-,56.800,-
'9:03:47.784',-,0.085,-,-,55.200,-
'9:03:47.792',-,0.085,-,-,53.600,-
'9:03:47.800',-,0.000,-,-,52.800,-
'9:03:47.808',-,0.000,-,-,52.000,-
'9:03:47.816',-,0.000,-,-,52.000,-
'9:03:47.824',-,0.000,-,-,51.200,-
'9:03:47.832',-,0.000,-,-,50.400,-
'9:03:47.840',-,0.017,-,-,50.400,-
'9:03:47.848',-,0.000,-,-,50.400,-
'9:03:47.856',-,-0.043,-,-,50.400,-
'9:03:47.864',-,0.000,-,-,49.600,-
'9:03:47.872',-,0.248,-,-,49.600,-
'9:03:47.880',-,0.496,-,-,49.600,-
'9:03:47.888',-,0.538,-,-,49.600,-
'9:03:47.896',-,0.128,-,-,48.800,-
'9:03:47.904',-,0.017,-,-,48.800,-
'9:03:47.912',-,0.000,-,-,48.800,-
'9:03:47.920',-,0.043,-,-,48.800,-
'9:03:47.928',-,0.000,-,-,48.800,-
'9:03:47.936',-,0.000,-,-,48.800,-
'9:03:47.944',-,0.000,-,-,48.000,-
'9:03:47.952',-,-0.043,-,-,48.000,-
'9:03:47.960',-,-0.043,-,-,47.200,-
'9:03:47.968',-,-0.017,-,-,47.200,-
'9:03:47.976',-,-0.043,-,-,47.200,-
'9:03:47.984',-,0.000,-,-,48.000,-
'9:03:47.992',-,0.000,-,-,49.600,-
'9:03:48.000',-,-0.043,-,-,52.800,-
'9:03:48.008',-,-0.017,-,-,58.400,-
'9:03:48.016',-,-0.043,-,-,64.800,-
'9:03:48.024',-,0.000,-,-,71.200,-
'9:03:48.032',-,-0.043,-,-,77.600,-
'9:03:48.040',-,-0.043,-,-,84.000,-
'9:03:48.048',-,-0.043,-,-,88.800,-
'9:03:48.056',-,-0.111,-,-,92.800,-
'9:03:48.064',-,-0.060,-,-,95.200,-
'9:03:48.072',-,-0.060,-,-,97.600,-
'9:03:48.080',-,-0.085,-,-,100.000,-
'9:03:48.088',-,-0.060,-,-,100.800,-
'9:03:48.096',-,-0.111,-,-,101.600,-
'9:03:48.104',-,-0.085,-,-,101.600,-
'9:03:48.112',-,-0.043,-,-,101.600,-
'9:03:48.120',-,-0.017,-,-,100.800,-
'9:03:48.128',-,0.000,-,-,100.000,-
'9:03:48.136',-,0.000,-,-,98.400,-
'9:03:48.144',-,0.000,-,-,96.000,-
'9:03:48.152',-,0.000,-,-,93.600,-
'9:03:48.160',-,0.000,-,-,91.200,-
'9:03:48.168',-,0.043,-,-,88.000,-
'9:03:48.176',-,0.043,-,-,84.000,-
'9:03:48.184',-,0.017,-,-,79.200,-
'9:03:48.192',-,0.043,-,-,75.200,-
'9:03:48.200',-,0.060,-,-,71.200,-
'9:03:48.208',-,0.085,-,-,68.000,-
'9:03:48.216',-,0.111,-,-,64.800,-
'9:03:48.224',-,0.128,-,-,62.400,-
'9:03:48.232',-,0.128,-,-,60.000,-
'9:03:48.240',-,0.128,-,-,58.400,-
'9:03:48.248',-,0.085,-,-,56.800,-
'9:03:48.256',-,0.043,-,-,56.000,-
'9:03:48.264',-,0.000,-,-,55.200,-
'9:03:48.272',-,0.000,-,-,55.200,-
'9:03:48.280',-,0.000,-,-,54.400,-
'9:03:48.288',-,0.000,-,-,54.400,-
'9:03:48.296',-,0.000,-,-,53.600,-
'9:03:48.304',-,-0.043,-,-,52.800,-
'9:03:48.312',-,-0.043,-,-,52.800,-
'9:03:48.320',-,-0.043,-,-,52.000,-
'9:03:48.328',-,0.000,-,-,52.000,-
'9:03:48.336',-,0.154,-,-,51.200,-
'9:03:48.344',-,0.427,-,-,51.200,-
'9:03:48.352',-,0.521,-,-,51.200,-
'9:03:48.360',-,0.085,-,-,50.400,-
'9:03:48.368',-,-0.043,-,-,50.400,-
'9:03:48.376',-,0.043,-,-,50.400,-
'9:03:48.384',-,0.000,-,-,49.600,-
'9:03:48.392',-,-0.017,-,-,49.600,-
'9:03:48.400',-,-0.060,-,-,48.800,-
'9:03:48.408',-,-0.085,-,-,48.800,-
'9:03:48.416',-,-0.060,-,-,48.000,-
'9:03:48.424',-,-0.111,-,-,48.000,-
'9:03:48.432',-,-0.043,-,-,48.000,-
'9:03:48.440',-,-0.043,-,-,48.000,-
'9:03:48.448',-,-0.060,-,-,49.600,-
'9:03:48.456',-,-0.111,-,-,52.000,-
'9:03:48.464',-,-0.111,-,-,56.800,-
'9:03:48.472',-,-0.111,-,-,63.200,-
'9:03:48.480',-,-0.111,-,-,70.400,-
'9:03:48.488',-,-0.060,-,-,76.800,-
'9:03:48.496',-,-0.085,-,-,83.200,-
'9:03:48.504',-,-0.111,-,-,88.800,-
'9:03:48.512',-,-0.085,-,-,93.600,-
'9:03:48.520',-,-0.111,-,-,97.600,-
'9:03:48.528',-,-0.111,-,-,100.000,-
'9:03:48.536',-,-0.128,-,-,102.400,-
'9:03:48.544',-,-0.111,-,-,104.000,-
'9:03:48.552',-,-0.111,-,-,104.800,-
'9:03:48.560',-,-0.085,-,-,105.600,-
'9:03:48.568',-,-0.128,-,-,105.600,-
'9:03:48.576',-,-0.111,-,-,104.800,-
'9:03:48.584',-,-0.085,-,-,104.000,-
'9:03:48.592',-,-0.085,-,-,103.200,-
'9:03:48.600',-,-0.043,-,-,101.600,-
'9:03:48.608',-,-0.043,-,-,100.000,-
'9:03:48.616',-,-0.017,-,-,98.400,-
'9:03:48.624',-,0.000,-,-,96.000,-
'9:03:48.632',-,0.000,-,-,92.800,-
'9:03:48.640',-,0.000,-,-,89.600,-
'9:03:48.648',-,-0.017,-,-,85.600,-
'9:03:48.656',-,0.000,-,-,81.600,-
'9:03:48.664',-,0.043,-,-,77.600,-
'9:03:48.672',-,0.043,-,-,73.600,-
'9:03:48.680',-,0.060,-,-,70.400,-
'9:03:48.688',-,0.085,-,-,67.200,-
'9:03:48.696',-,0.085,-,-,64.000,-
'9:03:48.704',-,0.085,-,-,61.600,-
'9:03:48.712',-,0.085,-,-,60.000,-
'9:03:48.720',-,0.043,-,-,58.400,-
'9:03:48.728',-,0.000,-,-,56.800,-
'9:03:48.736',-,-0.017,-,-,56.000,-
'9:03:48.744',-,-0.060,-,-,55.200,-
'9:03:48.752',-,-0.060,-,-,54.400,-
'9:03:48.760',-,-0.060,-,-,54.400,-
'9:03:48.768',-,-0.111,-,-,53.600,-
'9:03:48.776',-,-0.060,-,-,53.600,-
'9:03:48.784',-,-0.043,-,-,52.800,-
'9:03:48.792',-,-0.085,-,-,52.800,-
'9:03:48.800',-,0.111,-,-,52.000,-
'9:03:48.808',-,0.402,-,-,52.000,-
'9:03:48.816',-,0.470,-,-,51.200,-
'9:03:48.824',-,0.060,-,-,51.200,-
'9:03:48.832',-,-0.017,-,-,51.200,-
'9:03:48.840',-,0.043,-,-,50.400,-
'9:03:48.848',-,0.000,-,-,50.400,-
'9:03:48.856',-,-0.060,-,-,50.400,-
'9:03:48.864',-,-0.085,-,-,50.400,-
'9:03:48.872',-,-0.111,-,-,49.600,-
'9:03:48.880',-,-0.111,-,-,49.600,-
'9:03:48.888',-,-0.128,-,-,49.600,-
'9:03:48.896',-,-0.111,-,-,49.600,-
'9:03:48.904',-,-0.111,-,-,49.600,-
'9:03:48.912',-,-0.128,-,-,51.200,-
'9:03:48.920',-,-0.128,-,-,53.600,-
'9:03:48.928',-,-0.128,-,-,58.400,-
'9:03:48.936',-,-0.111,-,-,64.000,-
'9:03:48.944',-,-0.085,-,-,70.400,-
'9:03:48.952',-,-0.111,-,-,76.800,-
'9:03:48.960',-,-0.111,-,-,82.400,-
'9:03:48.968',-,-0.128,-,-,88.000,-
'9:03:48.976',-,-0.111,-,-,92.000,-
'9:03:48.984',-,-0.128,-,-,95.200,-
'9:03:48.992',-,-0.111,-,-,98.400,-
'9:03:49.000',-,-0.128,-,-,100.800,-
'9:03:49.008',-,-0.154,-,-,102.400,-
'9:03:49.016',-,-0.197,-,-,103.200,-
'9:03:49.024',-,-0.154,-,-,104.000,-
'9:03:49.032',-,-0.128,-,-,103.200,-
'9:03:49.040',-,-0.154,-,-,103.200,-
'9:03:49.048',-,-0.111,-,-,102.400,-
'9:03:49.056',-,-0.128,-,-,100.800,-
'9:03:49.064',-,-0.043,-,-,99.200,-
'9:03:49.072',-,-0.085,-,-,97.600,-
'9:03:49.080',-,-0.017,-,-,95.200,-
'9:03:49.088',-,0.000,-,-,92.000,-
'9:03:49.096',-,0.000,-,-,88.800,-
'9:03:49.104',-,0.000,-,-,84.800,-
'9:03:49.112',-,-0.017,-,-,80.800,-
'9:03:49.120',-,0.000,-,-,76.800,-
'9:03:49.128',-,0.017,-,-,72.800,-
'9:03:49.136',-,0.017,-,-,69.600,-
'9:03:49.144',-,0.043,-,-,67.200,-
'9:03:49.152',-,0.085,-,-,64.800,-
'9:03:49.160',-,0.111,-,-,62.400,-
'9:03:49.168',-,0.085,-,-,60.800,-
'9:03:49.176',-,0.085,-,-,59.200,-
'9:03:49.184',-,0.060,-,-,58.400,-
'9:03:49.192',-,0.017,-,-,57.600,-
'9:03:49.200',-,0.000,-,-,56.800,-
'9:03:49.208',-,0.000,-,-,56.000,-
'9:03:49.216',-,-0.043,-,-,56.000,-
'9:03:49.224',-,-0.060,-,-,55.200,-
'9:03:49.232',-,-0.085,-,-,55.200,-
'9:03:49.240',-,0.000,-,-,54.400,-
'9:03:49.248',-,-0.060,-,-,54.400,-
'9:03:49.256',-,-0.111,-,-,53.600,-
'9:03:49.264',-,-0.111,-,-,53.600,-
'9:03:49.272',-,0.179,-,-,52.800,-
'9:03:49.280',-,0.402,-,-,52.800,-
'9:03:49.288',-,0.427,-,-,52.000,-
'9:03:49.296',-,0.043,-,-,51.200,-
'9:03:49.304',-,0.085,-,-,51.200,-
'9:03:49.312',-,0.043,-,-,50.400,-
'9:03:49.320',-,0.000,-,-,49.600,-
'9:03:49.328',-,-0.043,-,-,49.600,-
'9:03:49.336',-,-0.043,-,-,48.800,-
'9:03:49.344',-,-0.043,-,-,48.000,-
'9:03:49.352',-,-0.060,-,-,47.200,-
'9:03:49.360',-,-0.060,-,-,47.200,-
'9:03:49.368',-,-0.017,-,-,47.200,-
'9:03:49.376',-,-0.043,-,-,47.200,-
'9:03:49.384',-,-0.043,-,-,48.000,-
'9:03:49.392',-,-0.043,-,-,49.600,-
'9:03:49.400',-,-0.060,-,-,53.600,-
'9:03:49.408',-,-0.043,-,-,59.200,-
'9:03:49.416',-,-0.060,-,-,65.600,-
'9:03:49.424',-,-0.043,-,-,72.000,-
'9:03:49.432',-,-0.085,-,-,77.600,-
'9:03:49.440',-,-0.085,-,-,83.200,-
'9:03:49.448',-,-0.085,-,-,87.200,-
'9:03:49.456',-,-0.085,-,-,91.200,-
'9:03:49.464',-,-0.111,-,-,94.400,-
'9:03:49.472',-,-0.111,-,-,96.800,-
'9:03:49.480',-,-0.085,-,-,98.400,-
'9:03:49.488',-,-0.111,-,-,99.200,-
'9:03:49.496',-,-0.111,-,-,99.200,-
'9:03:49.504',-,-0.060,-,-,99.200,-
'9:03:49.512',-,-0.043,-,-,98.400,-
'9:03:49.520',-,-0.085,-,-,96.800,-
'9:03:49.528',-,-0.043,-,-,95.200,-
'9:03:49.536',-,-0.043,-,-,92.800,-
'9:03:49.544',-,0.000,-,-,90.400,-
'9:03:49.552',-,0.000,-,-,87.200,-
'9:03:49.560',-,0.000,-,-,84.000,-
'9:03:49.568',-,0.000,-,-,80.000,-
'9:03:49.576',-,0.043,-,-,76.000,-
'9:03:49.584',-,0.085,-,-,72.000,-
'9:03:49.592',-,0.085,-,-,68.000,-
'9:03:49.600',-,0.111,-,-,64.800,-
'9:03:49.608',-,0.128,-,-,61.600,-
'9:03:49.616',-,0.128,-,-,59.200,-
'9:03:49.624',-,0.154,-,-,56.800,-
'9:03:49.632',-,0.085,-,-,55.200,-
'9:03:49.640',-,0.060,-,-,53.600,-
'9:03:49.648',-,0.043,-,-,52.800,-
'9:03:49.656',-,0.000,-,-,52.000,-
'9:03:49.664',-,-0.017,-,-,51.200,-
'9:03:49.672',-,-0.043,-,-,50.400,-
'9:03:49.680',-,-0.017,-,-,49.600,-
'9:03:49.688',-,-0.043,-,-,49.600,-
'9:03:49.696',-,0.000,-,-,48.800,-
'9:03:49.704',-,0.000,-,-,48.800,-
'9:03:49.712',-,-0.017,-,-,48.000,-
'9:03:49.720',-,0.000,-,-,48.000,-
'9:03:49.728',-,0.248,-,-,47.200,-
'9:03:49.736',-,0.538,-,-,47.200,-
'9:03:49.744',-,0.590,-,-,47.200,-
'9:03:49.752',-,0.179,-,-,47.200,-
'9:03:49.760',-,0.043,-,-,46.400,-
'9:03:49.768',-,0.000,-,-,46.400,-
'9:03:49.776',-,0.000,-,-,46.400,-
'9:03:49.784',-,-0.043,-,-,46.400,-
'9:03:49.792',-,-0.043,-,-,45.600,-
'9:03:49.800',-,-0.043,-,-,45.600,-
'9:03:49.808',-,-0.043,-,-,44.800,-
'9:03:49.816',-,0.000,-,-,44.800,-
'9:03:49.824',-,0.000,-,-,44.000,-
'9:03:49.832',-,-0.043,-,-,44.000,-
'9:03:49.840',-,-0.043,-,-,44.000,-
'9:03:49.848',-,0.000,-,-,44.800,-
'9:03:49.856',-,0.000,-,-,47.200,-
'9:03:49.864',-,-0.043,-,-,50.400,-
'9:03:49.872',-,-0.043,-,-,55.200,-
'9:03:49.880',-,-0.017,-,-,61.600,-
'9:03:49.888',-,0.000,-,-,68.000,-
'9:03:49.896',-,0.000,-,-,73.600,-
'9:03:49.904',-,-0.017,-,-,78.400,-
'9:03:49.912',-,0.000,-,-,83.200,-
'9:03:49.920',-,-0.017,-,-,86.400,-
'9:03:49.928',-,-0.017,-,-,89.600,-
'9:03:49.936',-,-0.060,-,-,92.000,-
'9:03:49.944',-,-0.043,-,-,92.800,-
'9:03:49.952',-,-0.085,-,-,93.600,-
'9:03:49.960',-,-0.043,-,-,93.600,-
'9:03:49.968',-,-0.060,-,-,93.600,-
'9:03:49.976',-,-0.017,-,-,92.000,-
'9:03:49.984',-,0.000,-,-,91.200,-
'9:03:49.992',-,0.000,-,-,88.800,-
'9:03:50.000',-,0.000,-,-,86.400,-
'9:03:50.008',-,0.017,-,-,83.200,-
'9:03:50.016',-,0.043,-,-,80.000,-
'9:03:50.024',-,0.043,-,-,76.000,-
'9:03:50.032',-,0.017,-,-,72.000,-
'9:03:50.040',-,0.043,-,-,68.000,-
'9:03:50.048',-,0.085,-,-,64.800,-
'9:03:50.056',-,0.111,-,-,61.600,-
'9:03:50.064',-,0.128,-,-,59.200,-
'9:03:50.072',-,0.128,-,-,56.800,-
'9:03:50.080',-,0.179,-,-,55.200,-
'9:03:50.088',-,0.154,-,-,53.600,-
'9:03:50.096',-,0.179,-,-,52.800,-
'9:03:50.104',-,0.085,-,-,52.000,-
'9:03:50.112',-,0.043,-,-,51.200,-
'9:03:50.120',-,0.000,-,-,50.400,-
'9:03:50.128',-,0.000,-,-,50.400,-
'9:03:50.136',-,0.000,-,-,49.600,-
'9:03:50.144',-,-0.043,-,-,49.600,-
'9:03:50.152',-,-0.043,-,-,49.600,-
'9:03:50.160',-,0.000,-,-,48.800,-
'9:03:50.168',-,-0.017,-,-,48.800,-
'9:03:50.176',-,-0.043,-,-,48.800,-
'9:03:50.184',-,-0.017,-,-,48.800,-
'9:03:50.192',-,0.197,-,-,48.800,-
'9:03:50.200',-,0.470,-,-,48.800,-
'9:03:50.208',-,0.538,-,-,48.800,-
'9:03:50.216',-,0.128,-,-,48.800,-
'9:03:50.224',-,0.017,-,-,48.800,-
'9:03:50.232',-,0.043,-,-,48.800,-
'9:03:50.240',-,0.000,-,-,48.000,-
'9:03:50.248',-,0.000,-,-,48.000,-
'9:03:50.256',-,-0.043,-,-,48.000,-
'9:03:50.264',-,-0.017,-,-,47.200,-
'9:03:50.272',-,-0.043,-,-,47.200,-
'9:03:50.280',-,-0.043,-,-,46.400,-
'9:03:50.288',-,-0.043,-,-,46.400,-
'9:03:50.296',-,-0.043,-,-,46.400,-
'9:03:50.304',-,-0.043,-,-,48.000,-
'9:03:50.312',-,-0.043,-,-,50.400,-
'9:03:50.320',-,-0.043,-,-,55.200,-
'9:03:50.328',-,-0.043,-,-,61.600,-
'9:03:50.336',-,-0.085,-,-,68.000,-
'9:03:50.344',-,-0.043,-,-,75.200,-
'9:03:50.352',-,-0.060,-,-,81.600,-
'9:03:50.360',-,-0.043,-,-,88.000,-
'9:03:50.368',-,-0.060,-,-,92.800,-
'9:03:50.376',-,-0.043,-,-,96.800,-
'9:03:50.384',-,-0.111,-,-,100.000,-
'9:03:50.392',-,-0.043,-,-,102.400,-
'9:03:50.400',-,-0.111,-,-,104.000,-
'9:03:50.408',-,-0.111,-,-,104.800,-
'9:03:50.416',-,-0.085,-,-,105.600,-
'9:03:50.424',-,-0.085,-,-,105.600,-
'9:03:50.432',-,-0.085,-,-,104.800,-
'9:03:50.440',-,-0.060,-,-,104.000,-
'9:03:50.448',-,-0.043,-,-,103.200,-
'9:03:50.456',-,-0.043,-,-,101.600,-
'9:03:50.464',-,-0.043,-,-,100.000,-
'9:03:50.472',-,-0.017,-,-,97.600,-
'9:03:50.480',-,0.000,-,-,95.200,-
'9:03:50.488',-,-0.017,-,-,92.000,-
'9:03:50.496',-,0.000,-,-,88.000,-
'9:03:50.504',-,0.000,-,-,84.000,-
'9:03:50.512',-,0.043,-,-,80.000,-
'9:03:50.520',-,0.060,-,-,75.200,-
'9:03:50.528',-,0.060,-,-,72.000,-
'9:03:50.536',-,0.128,-,-,68.000,-
'9:03:50.544',-,0.128,-,-,64.800,-
'9:03:50.552',-,0.128,-,-,62.400,-
'9:03:50.560',-,0.085,-,-,60.800,-
'9:03:50.568',-,0.017,-,-,58.400,-
'9:03:50.576',-,0.000,-,-,57.600,-
'9:03:50.584',-,-0.017,-,-,56.000,-
'9:03:50.592',-,0.000,-,-,55.200,-
'9:03:50.600',-,-0.017,-,-,54.400,-
'9:03:50.608',-,-0.043,-,-,54.400,-
'9:03:50.616',-,-0.043,-,-,53.600,-
'9:03:50.624',-,-0.043,-,-,53.600,-
'9:03:50.632',-,-0.043,-,-,53.600,-
'9:03:50.640',-,-0.017,-,-,53.600,-
'9:03:50.648',-,0.128,-,-,52.800,-
'9:03:50.656',-,0.385,-,-,52.800,-
'9:03:50.664',-,0.470,-,-,52.800,-
'9:03:50.672',-,0.085,-,-,52.800,-
'9:03:50.680',-,-0.017,-,-,52.000,-
'9:03:50.688',-,0.043,-,-,52.000,-
'9:03:50.696',-,0.000,-,-,52.000,-
'9:03:50.704',-,-0.043,-,-,52.000,-
'9:03:50.712',-,-0.085,-,-,52.000,-
'9:03:50.720',-,-0.111,-,-,51.200,-
'9:03:50.728',-,-0.111,-,-,51.200,-
'9:03:50.736',-,-0.111,-,-,51.200,-
'9:03:50.744',-,-0.111,-,-,51.200,-
'9:03:50.752',-,-0.111,-,-,52.000,-
'9:03:50.760',-,-0.085,-,-,53.600,-
'9:03:50.768',-,-0.060,-,-,56.800,-
'9:03:50.776',-,-0.111,-,-,61.600,-
'9:03:50.784',-,-0.111,-,-,68.000,-
'9:03:50.792',-,-0.111,-,-,74.400,-
'9:03:50.800',-,-0.111,-,-,81.600,-
'9:03:50.808',-,-0.111,-,-,87.200,-
'9:03:50.816',-,-0.111,-,-,92.800,-
'9:03:50.824',-,-0.111,-,-,97.600,-
'9:03:50.832',-,-0.128,-,-,101.600,-
'9:03:50.840',-,-0.154,-,-,104.000,-
'9:03:50.848',-,-0.154,-,-,106.400,-
'9:03:50.856',-,-0.154,-,-,107.200,-
'9:03:50.864',-,-0.128,-,-,108.000,-
'9:03:50.872',-,-0.111,-,-,108.800,-
'9:03:50.880',-,-0.111,-,-,108.800,-
'9:03:50.888',-,-0.128,-,-,108.000,-
'9:03:50.896',-,-0.085,-,-,107.200,-
'9:03:50.904',-,-0.060,-,-,105.600,-
'9:03:50.912',-,-0.043,-,-,104.000,-
'9:03:50.920',-,-0.043,-,-,102.400,-
'9:03:50.928',-,-0.017,-,-,100.000,-
'9:03:50.936',-,-0.043,-,-,96.800,-
'9:03:50.944',-,-0.017,-,-,94.400,-
'9:03:50.952',-,0.000,-,-,90.400,-
'9:03:50.960',-,0.000,-,-,86.400,-
'9:03:50.968',-,0.000,-,-,82.400,-
'9:03:50.976',-,0.017,-,-,78.400,-
'9:03:50.984',-,0.000,-,-,74.400,-
'9:03:50.992',-,0.043,-,-,70.400,-
'9:03:51.000',-,0.085,-,-,67.200,-
'9:03:51.008',-,0.085,-,-,64.800,-
'9:03:51.016',-,0.085,-,-,62.400,-
'9:03:51.024',-,0.085,-,-,60.800,-
'9:03:51.032',-,0.043,-,-,59.200,-
'9:03:51.040',-,0.043,-,-,57.600,-
'9:03:51.048',-,0.000,-,-,56.800,-
'9:03:51.056',-,0.000,-,-,56.000,-
'9:03:51.064',-,-0.043,-,-,55.200,-
'9:03:51.072',-,-0.017,-,-,55.200,-
'9:03:51.080',-,-0.060,-,-,54.400,-
'9:03:51.088',-,-0.043,-,-,53.600,-
'9:03:51.096',-,-0.085,-,-,53.600,-
'9:03:51.104',-,-0.060,-,-,52.800,-
'9:03:51.112',-,-0.085,-,-,52.800,-
'9:03:51.120',-,0.060,-,-,52.000,-
'9:03:51.128',-,0.291,-,-,52.000,-
'9:03:51.136',-,0.427,-,-,51.200,-
'9:03:51.144',-,0.154,-,-,50.400,-
'9:03:51.152',-,0.000,-,-,50.400,-
'9:03:51.160',-,0.043,-,-,49.600,-
'9:03:51.168',-,0.000,-,-,48.800,-
'9:03:51.176',-,-0.043,-,-,48.800,-
'9:03:51.184',-,-0.060,-,-,48.000,-
'9:03:51.192',-,-0.085,-,-,47.200,-
'9:03:51.200',-,-0.060,-,-,47.200,-
'9:03:51.208',-,-0.043,-,-,46.400,-
'9:03:51.216',-,-0.060,-,-,46.400,-
'9:03:51.224',-,-0.085,-,-,45.600,-
