'Elapsed time','II','MCL1','ABP','PAP'
'34:22:02.536',-,0.149,123.600,-
'34:22:02.544',-,0.134,122.400,-
'34:22:02.552',-,0.104,121.200,-
'34:22:02.560',-,0.060,120.000,-
'34:22:02.568',-,0.045,117.600,-
'34:22:02.576',-,0.015,116.400,-
'34:22:02.584',-,0.000,112.800,-
'34:22:02.592',-,-0.015,110.400,-
'34:22:02.600',-,-0.045,106.800,-
'34:22:02.608',-,-0.045,103.200,-
'34:22:02.616',-,-0.045,99.600,-
'34:22:02.624',-,-0.060,94.800,-
'34:22:02.632',-,-0.060,91.200,-
'34:22:02.640',-,-0.045,86.400,-
'34:22:02.648',-,-0.045,82.800,-
'34:22:02.656',-,-0.045,78.000,-
'34:22:02.664',-,-0.015,75.600,-
'34:22:02.672',-,-0.015,73.200,-
'34:22:02.680',-,-0.015,72.000,-
'34:22:02.688',-,0.000,70.800,-
'34:22:02.696',-,0.000,70.800,-
'34:22:02.704',-,0.000,69.600,-
'34:22:02.712',-,0.000,69.600,-
'34:22:02.720',-,0.015,69.600,-
'34:22:02.728',-,0.015,69.600,-
'34:22:02.736',-,0.015,69.600,-
'34:22:02.744',-,0.015,69.600,-
'34:22:02.752',-,0.015,69.600,-
'34:22:02.760',-,0.015,69.600,-
'34:22:02.768',-,0.000,68.400,-
'34:22:02.776',-,0.000,68.400,-
'34:22:02.784',-,0.000,67.200,-
'34:22:02.792',-,0.000,67.200,-
'34:22:02.800',-,0.000,66.000,-
'34:22:02.808',-,0.000,64.800,-
'34:22:02.816',-,0.000,64.800,-
'34:22:02.824',-,0.000,63.600,-
'34:22:02.832',-,0.000,63.600,-
'34:22:02.840',-,0.000,62.400,-
'34:22:02.848',-,0.000,62.400,-
'34:22:02.856',-,0.000,61.200,-
'34:22:02.864',-,0.000,60.000,-
'34:22:02.872',-,0.000,60.000,-
'34:22:02.880',-,0.000,58.800,-
'34:22:02.888',-,0.000,58.800,-
'34:22:02.896',-,0.000,58.800,-
'34:22:02.904',-,0.000,57.600,-
'34:22:02.912',-,0.000,57.600,-
'34:22:02.920',-,-0.015,56.400,-
'34:22:02.928',-,-0.015,56.400,-
'34:22:02.936',-,-0.015,56.400,-
'34:22:02.944',-,-0.015,55.200,-
'34:22:02.952',-,0.000,55.200,-
'34:22:02.960',-,0.000,55.200,-
'34:22:02.968',-,0.000,54.000,-
'34:22:02.976',-,0.015,54.000,-
'34:22:02.984',-,0.045,54.000,-
'34:22:02.992',-,0.045,54.000,-
'34:22:03.000',-,0.000,52.800,-
'34:22:03.008',-,-0.060,52.800,-
'34:22:03.016',-,-0.104,52.800,-
'34:22:03.024',-,-0.104,52.800,-
'34:22:03.032',-,-0.090,51.600,-
'34:22:03.040',-,-0.045,51.600,-
'34:22:03.048',-,-0.015,51.600,-
'34:22:03.056',-,0.000,51.600,-
'34:22:03.064',-,0.000,51.600,-
'34:22:03.072',-,0.000,50.400,-
'34:22:03.080',-,0.000,50.400,-
'34:22:03.088',-,0.000,50.400,-
'34:22:03.096',-,0.000,50.400,-
'34:22:03.104',-,0.000,50.400,-
'34:22:03.112',-,0.000,50.400,-
'34:22:03.120',-,0.000,50.400,-
'34:22:03.128',-,0.045,49.200,-
'34:22:03.136',-,0.149,49.200,-
'34:22:03.144',-,0.239,49.200,-
'34:22:03.152',-,0.284,49.200,-
'34:22:03.160',-,0.149,49.200,-
'34:22:03.168',-,-0.179,49.200,-
'34:22:03.176',-,-0.567,49.200,-
'34:22:03.184',-,-0.791,49.200,-
'34:22:03.192',-,-0.836,49.200,-
'34:22:03.200',-,-0.761,48.000,-
'34:22:03.208',-,-0.612,48.000,-
'34:22:03.216',-,-0.358,48.000,-
'34:22:03.224',-,-0.134,48.000,-
'34:22:03.232',-,0.000,48.000,-
'34:22:03.240',-,0.045,46.800,-
'34:22:03.248',-,0.060,46.800,-
'34:22:03.256',-,0.060,46.800,-
'34:22:03.264',-,0.060,46.800,-
'34:22:03.272',-,0.060,46.800,-
'34:22:03.280',-,0.060,48.000,-
'34:22:03.288',-,0.060,50.400,-
'34:22:03.296',-,0.060,54.000,-
'34:22:03.304',-,0.060,60.000,-
'34:22:03.312',-,0.060,67.200,-
'34:22:03.320',-,0.060,75.600,-
'34:22:03.328',-,0.060,85.200,-
'34:22:03.336',-,0.060,93.600,-
'34:22:03.344',-,0.060,102.000,-
'34:22:03.352',-,0.060,109.200,-
'34:22:03.360',-,0.060,115.200,-
'34:22:03.368',-,0.060,120.000,-
'34:22:03.376',-,0.090,123.600,-
'34:22:03.384',-,0.090,127.200,-
'34:22:03.392',-,0.104,128.400,-
'34:22:03.400',-,0.104,128.400,-
'34:22:03.408',-,0.134,129.600,-
'34:22:03.416',-,0.149,129.600,-
'34:22:03.424',-,0.149,128.400,-
'34:22:03.432',-,0.179,128.400,-
'34:22:03.440',-,0.179,128.400,-
'34:22:03.448',-,0.194,127.200,-
'34:22:03.456',-,0.194,127.200,-
'34:22:03.464',-,0.194,127.200,-
'34:22:03.472',-,0.179,126.000,-
'34:22:03.480',-,0.149,124.800,-
'34:22:03.488',-,0.134,124.800,-
'34:22:03.496',-,0.134,123.600,-
'34:22:03.504',-,0.090,122.400,-
'34:22:03.512',-,0.060,120.000,-
'34:22:03.520',-,0.045,118.800,-
'34:22:03.528',-,0.015,116.400,-
'34:22:03.536',-,0.000,114.000,-
'34:22:03.544',-,-0.015,110.400,-
'34:22:03.552',-,-0.045,106.800,-
'34:22:03.560',-,-0.045,103.200,-
'34:22:03.568',-,-0.045,99.600,-
'34:22:03.576',-,-0.045,94.800,-
'34:22:03.584',-,-0.045,90.000,-
'34:22:03.592',-,-0.045,85.200,-
'34:22:03.600',-,-0.045,81.600,-
'34:22:03.608',-,-0.045,78.000,-
'34:22:03.616',-,-0.015,75.600,-
'34:22:03.624',-,-0.015,73.200,-
'34:22:03.632',-,0.000,72.000,-
'34:22:03.640',-,0.000,70.800,-
'34:22:03.648',-,0.015,70.800,-
'34:22:03.656',-,0.015,70.800,-
'34:22:03.664',-,0.015,70.800,-
'34:22:03.672',-,0.015,70.800,-
'34:22:03.680',-,0.015,70.800,-
'34:22:03.688',-,0.015,69.600,-
'34:22:03.696',-,0.015,69.600,-
'34:22:03.704',-,0.015,69.600,-
'34:22:03.712',-,0.015,69.600,-
'34:22:03.720',-,0.015,68.400,-
'34:22:03.728',-,0.015,68.400,-
'34:22:03.736',-,0.015,67.200,-
'34:22:03.744',-,0.015,67.200,-
'34:22:03.752',-,0.000,66.000,-
'34:22:03.760',-,0.000,64.800,-
'34:22:03.768',-,0.000,64.800,-
'34:22:03.776',-,0.000,63.600,-
'34:22:03.784',-,0.000,63.600,-
'34:22:03.792',-,0.000,62.400,-
'34:22:03.800',-,0.000,61.200,-
'34:22:03.808',-,0.000,61.200,-
'34:22:03.816',-,0.000,60.000,-
'34:22:03.824',-,0.000,60.000,-
'34:22:03.832',-,0.000,60.000,-
'34:22:03.840',-,0.000,58.800,-
'34:22:03.848',-,0.000,58.800,-
'34:22:03.856',-,0.000,57.600,-
'34:22:03.864',-,0.000,57.600,-
'34:22:03.872',-,0.000,56.400,-
'34:22:03.880',-,0.000,56.400,-
'34:22:03.888',-,0.000,56.400,-
'34:22:03.896',-,-0.015,56.400,-
'34:22:03.904',-,0.000,55.200,-
'34:22:03.912',-,0.000,55.200,-
'34:22:03.920',-,0.015,55.200,-
'34:22:03.928',-,0.045,54.000,-
'34:22:03.936',-,0.045,54.000,-
'34:22:03.944',-,0.015,54.000,-
'34:22:03.952',-,-0.045,54.000,-
'34:22:03.960',-,-0.090,52.800,-
'34:22:03.968',-,-0.104,52.800,-
'34:22:03.976',-,-0.090,52.800,-
'34:22:03.984',-,-0.060,52.800,-
'34:22:03.992',-,-0.015,52.800,-
'34:22:04.000',-,0.000,51.600,-
'34:22:04.008',-,0.000,51.600,-
'34:22:04.016',-,0.000,51.600,-
'34:22:04.024',-,0.000,51.600,-
'34:22:04.032',-,0.000,51.600,-
'34:22:04.040',-,0.000,51.600,-
'34:22:04.048',-,0.000,51.600,-
'34:22:04.056',-,0.000,50.400,-
'34:22:04.064',-,0.000,50.400,-
'34:22:04.072',-,0.015,50.400,-
'34:22:04.080',-,0.134,50.400,-
'34:22:04.088',-,0.239,50.400,-
'34:22:04.096',-,0.313,50.400,-
'34:22:04.104',-,0.239,50.400,-
'34:22:04.112',-,-0.015,50.400,-
'34:22:04.120',-,-0.403,50.400,-
'34:22:04.128',-,-0.701,50.400,-
'34:22:04.136',-,-0.791,50.400,-
'34:22:04.144',-,-0.761,49.200,-
'34:22:04.152',-,-0.627,49.200,-
'34:22:04.160',-,-0.403,49.200,-
'34:22:04.168',-,-0.179,49.200,-
'34:22:04.176',-,-0.015,49.200,-
'34:22:04.184',-,0.045,49.200,-
'34:22:04.192',-,0.060,48.000,-
'34:22:04.200',-,0.060,48.000,-
'34:22:04.208',-,0.060,48.000,-
'34:22:04.216',-,0.060,48.000,-
'34:22:04.224',-,0.060,49.200,-
'34:22:04.232',-,0.060,51.600,-
'34:22:04.240',-,0.060,54.000,-
'34:22:04.248',-,0.060,60.000,-
'34:22:04.256',-,0.060,67.200,-
'34:22:04.264',-,0.060,75.600,-
'34:22:04.272',-,0.060,84.000,-
'34:22:04.280',-,0.060,93.600,-
'34:22:04.288',-,0.060,102.000,-
'34:22:04.296',-,0.060,109.200,-
'34:22:04.304',-,0.090,115.200,-
'34:22:04.312',-,0.090,120.000,-
'34:22:04.320',-,0.090,124.800,-
'34:22:04.328',-,0.090,127.200,-
'34:22:04.336',-,0.104,129.600,-
'34:22:04.344',-,0.104,130.800,-
'34:22:04.352',-,0.134,130.800,-
'34:22:04.360',-,0.134,130.800,-
'34:22:04.368',-,0.149,130.800,-
'34:22:04.376',-,0.179,129.600,-
'34:22:04.384',-,0.179,129.600,-
'34:22:04.392',-,0.194,128.400,-
'34:22:04.400',-,0.194,128.400,-
'34:22:04.408',-,0.194,127.200,-
'34:22:04.416',-,0.179,127.200,-
'34:22:04.424',-,0.179,126.000,-
'34:22:04.432',-,0.149,124.800,-
'34:22:04.440',-,0.134,124.800,-
'34:22:04.448',-,0.104,123.600,-
'34:22:04.456',-,0.090,122.400,-
'34:22:04.464',-,0.060,120.000,-
'34:22:04.472',-,0.045,118.800,-
'34:22:04.480',-,0.015,116.400,-
'34:22:04.488',-,0.000,112.800,-
'34:22:04.496',-,-0.015,110.400,-
'34:22:04.504',-,-0.015,106.800,-
'34:22:04.512',-,-0.045,102.000,-
'34:22:04.520',-,-0.045,98.400,-
'34:22:04.528',-,-0.045,93.600,-
'34:22:04.536',-,-0.045,90.000,-
'34:22:04.544',-,-0.045,85.200,-
'34:22:04.552',-,-0.015,81.600,-
'34:22:04.560',-,-0.015,78.000,-
'34:22:04.568',-,0.000,75.600,-
'34:22:04.576',-,0.000,74.400,-
'34:22:04.584',-,0.015,73.200,-
'34:22:04.592',-,0.015,72.000,-
'34:22:04.600',-,0.015,72.000,-
'34:22:04.608',-,0.045,72.000,-
'34:22:04.616',-,0.045,72.000,-
'34:22:04.624',-,0.045,72.000,-
'34:22:04.632',-,0.045,72.000,-
'34:22:04.640',-,0.045,72.000,-
'34:22:04.648',-,0.045,70.800,-
'34:22:04.656',-,0.045,70.800,-
'34:22:04.664',-,0.015,70.800,-
'34:22:04.672',-,0.015,69.600,-
'34:22:04.680',-,0.015,68.400,-
'34:22:04.688',-,0.015,68.400,-
'34:22:04.696',-,0.015,67.200,-
'34:22:04.704',-,0.015,66.000,-
'34:22:04.712',-,0.015,66.000,-
'34:22:04.720',-,0.015,64.800,-
'34:22:04.728',-,0.015,64.800,-
'34:22:04.736',-,0.000,63.600,-
'34:22:04.744',-,0.000,62.400,-
'34:22:04.752',-,0.000,62.400,-
'34:22:04.760',-,0.000,61.200,-
'34:22:04.768',-,0.000,61.200,-
'34:22:04.776',-,0.000,61.200,-
'34:22:04.784',-,0.000,60.000,-
'34:22:04.792',-,0.000,60.000,-
'34:22:04.800',-,0.000,58.800,-
'34:22:04.808',-,0.000,58.800,-
'34:22:04.816',-,0.000,57.600,-
'34:22:04.824',-,0.000,57.600,-
'34:22:04.832',-,0.000,57.600,-
'34:22:04.840',-,0.000,56.400,-
'34:22:04.848',-,0.000,56.400,-
'34:22:04.856',-,0.000,55.200,-
'34:22:04.864',-,0.015,55.200,-
'34:22:04.872',-,0.045,55.200,-
'34:22:04.880',-,0.060,54.000,-
'34:22:04.888',-,0.045,54.000,-
'34:22:04.896',-,0.000,54.000,-
'34:22:04.904',-,-0.060,54.000,-
'34:22:04.912',-,-0.104,52.800,-
'34:22:04.920',-,-0.104,52.800,-
'34:22:04.928',-,-0.060,52.800,-
'34:22:04.936',-,-0.015,52.800,-
'34:22:04.944',-,0.000,51.600,-
'34:22:04.952',-,0.000,51.600,-
'34:22:04.960',-,-0.015,51.600,-
'34:22:04.968',-,-0.015,51.600,-
'34:22:04.976',-,0.015,51.600,-
'34:22:04.984',-,0.090,51.600,-
'34:22:04.992',-,0.149,50.400,-
'34:22:05.000',-,0.239,50.400,-
'34:22:05.008',-,0.358,50.400,-
'34:22:05.016',-,0.448,50.400,-
'34:22:05.024',-,0.522,50.400,-
'34:22:05.032',-,0.612,50.400,-
'34:22:05.040',-,0.627,50.400,-
'34:22:05.048',-,0.582,50.400,-
'34:22:05.056',-,0.418,49.200,-
'34:22:05.064',-,0.194,49.200,-
'34:22:05.072',-,-0.015,49.200,-
'34:22:05.080',-,-0.104,49.200,-
'34:22:05.088',-,-0.149,49.200,-
'34:22:05.096',-,-0.149,49.200,-
'34:22:05.104',-,-0.149,49.200,-
'34:22:05.112',-,-0.149,49.200,-
'34:22:05.120',-,-0.149,50.400,-
'34:22:05.128',-,-0.149,54.000,-
'34:22:05.136',-,-0.149,58.800,-
'34:22:05.144',-,-0.149,67.200,-
'34:22:05.152',-,-0.149,75.600,-
'34:22:05.160',-,-0.149,85.200,-
'34:22:05.168',-,-0.149,94.800,-
'34:22:05.176',-,-0.149,103.200,-
'34:22:05.184',-,-0.149,111.600,-
'34:22:05.192',-,-0.149,116.400,-
'34:22:05.200',-,-0.149,121.200,-
'34:22:05.208',-,-0.149,124.800,-
'34:22:05.216',-,-0.149,126.000,-
'34:22:05.224',-,-0.179,127.200,-
'34:22:05.232',-,-0.179,127.200,-
'34:22:05.240',-,-0.194,127.200,-
'34:22:05.248',-,-0.194,127.200,-
'34:22:05.256',-,-0.224,127.200,-
'34:22:05.264',-,-0.239,127.200,-
'34:22:05.272',-,-0.269,126.000,-
'34:22:05.280',-,-0.269,126.000,-
'34:22:05.288',-,-0.269,124.800,-
'34:22:05.296',-,-0.284,124.800,-
'34:22:05.304',-,-0.284,123.600,-
'34:22:05.312',-,-0.269,121.200,-
'34:22:05.320',-,-0.239,120.000,-
'34:22:05.328',-,-0.224,117.600,-
'34:22:05.336',-,-0.194,115.200,-
'34:22:05.344',-,-0.179,112.800,-
'34:22:05.352',-,-0.149,109.200,-
'34:22:05.360',-,-0.134,105.600,-
'34:22:05.368',-,-0.090,100.800,-
'34:22:05.376',-,-0.060,97.200,-
'34:22:05.384',-,-0.045,92.400,-
'34:22:05.392',-,-0.045,87.600,-
'34:22:05.400',-,-0.015,84.000,-
'34:22:05.408',-,-0.015,79.200,-
'34:22:05.416',-,0.000,76.800,-
'34:22:05.424',-,0.000,74.400,-
'34:22:05.432',-,0.000,72.000,-
'34:22:05.440',-,0.000,70.800,-
'34:22:05.448',-,0.015,70.800,-
'34:22:05.456',-,0.015,70.800,-
'34:22:05.464',-,0.015,70.800,-
'34:22:05.472',-,0.015,70.800,-
'34:22:05.480',-,0.015,70.800,-
'34:22:05.488',-,0.015,69.600,-
'34:22:05.496',-,0.045,69.600,-
'34:22:05.504',-,0.045,69.600,-
'34:22:05.512',-,0.045,69.600,-
'34:22:05.520',-,0.045,68.400,-
'34:22:05.528',-,0.060,68.400,-
'34:22:05.536',-,0.060,67.200,-
'34:22:05.544',-,0.060,67.200,-
'34:22:05.552',-,0.060,66.000,-
'34:22:05.560',-,0.060,66.000,-
'34:22:05.568',-,0.060,64.800,-
'34:22:05.576',-,0.060,64.800,-
'34:22:05.584',-,0.060,63.600,-
'34:22:05.592',-,0.060,62.400,-
'34:22:05.600',-,0.060,62.400,-
'34:22:05.608',-,0.060,61.200,-
'34:22:05.616',-,0.060,61.200,-
'34:22:05.624',-,0.060,60.000,-
'34:22:05.632',-,0.060,60.000,-
'34:22:05.640',-,0.060,58.800,-
'34:22:05.648',-,0.060,58.800,-
'34:22:05.656',-,0.060,57.600,-
'34:22:05.664',-,0.060,57.600,-
'34:22:05.672',-,0.045,57.600,-
'34:22:05.680',-,0.045,56.400,-
'34:22:05.688',-,0.045,56.400,-
'34:22:05.696',-,0.045,55.200,-
'34:22:05.704',-,0.045,55.200,-
'34:22:05.712',-,0.045,55.200,-
'34:22:05.720',-,0.045,54.000,-
'34:22:05.728',-,0.045,54.000,-
'34:22:05.736',-,0.045,54.000,-
'34:22:05.744',-,0.045,54.000,-
'34:22:05.752',-,0.045,52.800,-
'34:22:05.760',-,0.045,52.800,-
'34:22:05.768',-,0.045,52.800,-
'34:22:05.776',-,0.045,52.800,-
'34:22:05.784',-,0.045,51.600,-
'34:22:05.792',-,0.045,51.600,-
'34:22:05.800',-,0.045,51.600,-
'34:22:05.808',-,0.045,51.600,-
'34:22:05.816',-,0.060,51.600,-
'34:22:05.824',-,0.090,50.400,-
'34:22:05.832',-,0.090,50.400,-
'34:22:05.840',-,0.045,50.400,-
'34:22:05.848',-,0.000,50.400,-
'34:22:05.856',-,-0.060,50.400,-
'34:22:05.864',-,-0.090,50.400,-
'34:22:05.872',-,-0.045,49.200,-
'34:22:05.880',-,-0.015,49.200,-
'34:22:05.888',-,0.000,49.200,-
'34:22:05.896',-,0.015,49.200,-
'34:22:05.904',-,0.015,49.200,-
'34:22:05.912',-,0.015,48.000,-
'34:22:05.920',-,0.015,48.000,-
'34:22:05.928',-,0.015,48.000,-
'34:22:05.936',-,0.015,48.000,-
'34:22:05.944',-,0.015,48.000,-
'34:22:05.952',-,0.015,48.000,-
'34:22:05.960',-,0.015,48.000,-
'34:22:05.968',-,0.060,48.000,-
'34:22:05.976',-,0.149,48.000,-
'34:22:05.984',-,0.269,46.800,-
'34:22:05.992',-,0.313,46.800,-
'34:22:06.000',-,0.194,46.800,-
'34:22:06.008',-,-0.104,46.800,-
'34:22:06.016',-,-0.493,46.800,-
'34:22:06.024',-,-0.746,46.800,-
'34:22:06.032',-,-0.791,46.800,-
'34:22:06.040',-,-0.761,46.800,-
'34:22:06.048',-,-0.612,46.800,-
'34:22:06.056',-,-0.328,45.600,-
'34:22:06.064',-,-0.104,45.600,-
'34:22:06.072',-,0.000,45.600,-
'34:22:06.080',-,0.060,45.600,-
'34:22:06.088',-,0.090,45.600,-
'34:22:06.096',-,0.090,45.600,-
'34:22:06.104',-,0.090,45.600,-
'34:22:06.112',-,0.090,45.600,-
'34:22:06.120',-,0.090,46.800,-
'34:22:06.128',-,0.090,49.200,-
'34:22:06.136',-,0.090,52.800,-
'34:22:06.144',-,0.090,60.000,-
'34:22:06.152',-,0.090,67.200,-
'34:22:06.160',-,0.090,76.800,-
'34:22:06.168',-,0.090,85.200,-
'34:22:06.176',-,0.090,94.800,-
'34:22:06.184',-,0.090,103.200,-
'34:22:06.192',-,0.090,110.400,-
'34:22:06.200',-,0.090,116.400,-
'34:22:06.208',-,0.104,121.200,-
'34:22:06.216',-,0.104,124.800,-
'34:22:06.224',-,0.104,127.200,-
'34:22:06.232',-,0.104,128.400,-
'34:22:06.240',-,0.134,129.600,-
'34:22:06.248',-,0.134,129.600,-
'34:22:06.256',-,0.149,130.800,-
'34:22:06.264',-,0.179,129.600,-
'34:22:06.272',-,0.179,129.600,-
'34:22:06.280',-,0.194,129.600,-
'34:22:06.288',-,0.224,128.400,-
'34:22:06.296',-,0.224,128.400,-
'34:22:06.304',-,0.224,127.200,-
'34:22:06.312',-,0.194,126.000,-
'34:22:06.320',-,0.179,124.800,-
'34:22:06.328',-,0.179,124.800,-
'34:22:06.336',-,0.149,123.600,-
'34:22:06.344',-,0.104,121.200,-
'34:22:06.352',-,0.090,120.000,-
'34:22:06.360',-,0.060,117.600,-
'34:22:06.368',-,0.045,116.400,-
'34:22:06.376',-,0.015,112.800,-
'34:22:06.384',-,0.000,110.400,-
'34:22:06.392',-,-0.015,106.800,-
'34:22:06.400',-,-0.045,103.200,-
'34:22:06.408',-,-0.045,99.600,-
'34:22:06.416',-,-0.045,94.800,-
'34:22:06.424',-,-0.045,90.000,-
'34:22:06.432',-,-0.045,86.400,-
'34:22:06.440',-,-0.045,81.600,-
'34:22:06.448',-,-0.015,78.000,-
'34:22:06.456',-,-0.015,75.600,-
'34:22:06.464',-,-0.015,73.200,-
'34:22:06.472',-,0.000,72.000,-
'34:22:06.480',-,0.000,72.000,-
'34:22:06.488',-,0.015,70.800,-
'34:22:06.496',-,0.015,70.800,-
'34:22:06.504',-,0.015,70.800,-
'34:22:06.512',-,0.015,70.800,-
'34:22:06.520',-,0.045,70.800,-
'34:22:06.528',-,0.045,70.800,-
'34:22:06.536',-,0.015,70.800,-
'34:22:06.544',-,0.015,69.600,-
'34:22:06.552',-,0.015,69.600,-
'34:22:06.560',-,0.015,68.400,-
'34:22:06.568',-,0.015,68.400,-
'34:22:06.576',-,0.015,67.200,-
'34:22:06.584',-,0.000,67.200,-
'34:22:06.592',-,0.000,66.000,-
'34:22:06.600',-,0.000,64.800,-
'34:22:06.608',-,0.000,64.800,-
'34:22:06.616',-,0.000,63.600,-
'34:22:06.624',-,0.000,63.600,-
'34:22:06.632',-,0.000,62.400,-
'34:22:06.640',-,0.000,61.200,-
'34:22:06.648',-,0.000,61.200,-
'34:22:06.656',-,0.000,60.000,-
'34:22:06.664',-,0.000,60.000,-
'34:22:06.672',-,0.000,58.800,-
'34:22:06.680',-,-0.015,58.800,-
'34:22:06.688',-,0.000,58.800,-
'34:22:06.696',-,0.000,57.600,-
'34:22:06.704',-,0.000,57.600,-
'34:22:06.712',-,0.000,56.400,-
'34:22:06.720',-,0.000,56.400,-
'34:22:06.728',-,-0.015,56.400,-
'34:22:06.736',-,0.000,55.200,-
'34:22:06.744',-,-0.015,55.200,-
'34:22:06.752',-,0.000,55.200,-
'34:22:06.760',-,0.015,54.000,-
'34:22:06.768',-,0.045,54.000,-
'34:22:06.776',-,0.045,54.000,-
'34:22:06.784',-,0.015,54.000,-
'34:22:06.792',-,-0.045,52.800,-
'34:22:06.800',-,-0.104,52.800,-
'34:22:06.808',-,-0.104,52.800,-
'34:22:06.816',-,-0.090,52.800,-
'34:22:06.824',-,-0.060,51.600,-
'34:22:06.832',-,-0.045,51.600,-
'34:22:06.840',-,-0.015,51.600,-
'34:22:06.848',-,-0.015,51.600,-
'34:22:06.856',-,0.000,50.400,-
'34:22:06.864',-,0.000,50.400,-
'34:22:06.872',-,0.000,50.400,-
'34:22:06.880',-,0.000,50.400,-
'34:22:06.888',-,0.000,50.400,-
'34:22:06.896',-,0.000,50.400,-
'34:22:06.904',-,0.000,50.400,-
'34:22:06.912',-,0.015,50.400,-
'34:22:06.920',-,0.104,49.200,-
'34:22:06.928',-,0.224,49.200,-
'34:22:06.936',-,0.284,49.200,-
'34:22:06.944',-,0.194,49.200,-
'34:22:06.952',-,-0.104,49.200,-
'34:22:06.960',-,-0.493,49.200,-
'34:22:06.968',-,-0.746,49.200,-
'34:22:06.976',-,-0.836,49.200,-
'34:22:06.984',-,-0.806,49.200,-
'34:22:06.992',-,-0.657,48.000,-
'34:22:07.000',-,-0.403,48.000,-
'34:22:07.008',-,-0.179,48.000,-
'34:22:07.016',-,-0.015,48.000,-
'34:22:07.024',-,0.045,46.800,-
'34:22:07.032',-,0.060,46.800,-
'34:22:07.040',-,0.060,46.800,-
'34:22:07.048',-,0.060,46.800,-
'34:22:07.056',-,0.060,46.800,-
'34:22:07.064',-,0.060,46.800,-
'34:22:07.072',-,0.060,49.200,-
'34:22:07.080',-,0.060,52.800,-
'34:22:07.088',-,0.060,57.600,-
'34:22:07.096',-,0.060,64.800,-
'34:22:07.104',-,0.060,73.200,-
'34:22:07.112',-,0.060,81.600,-
'34:22:07.120',-,0.060,90.000,-
'34:22:07.128',-,0.060,98.400,-
'34:22:07.136',-,0.060,105.600,-
'34:22:07.144',-,0.060,112.800,-
'34:22:07.152',-,0.060,117.600,-
'34:22:07.160',-,0.060,121.200,-
'34:22:07.168',-,0.090,123.600,-
'34:22:07.176',-,0.104,124.800,-
'34:22:07.184',-,0.104,126.000,-
'34:22:07.192',-,0.134,127.200,-
'34:22:07.200',-,0.134,127.200,-
'34:22:07.208',-,0.149,127.200,-
'34:22:07.216',-,0.149,127.200,-
'34:22:07.224',-,0.179,127.200,-
'34:22:07.232',-,0.179,126.000,-
'34:22:07.240',-,0.194,126.000,-
'34:22:07.248',-,0.194,124.800,-
'34:22:07.256',-,0.179,124.800,-
'34:22:07.264',-,0.149,123.600,-
'34:22:07.272',-,0.149,122.400,-
'34:22:07.280',-,0.134,121.200,-
'34:22:07.288',-,0.090,120.000,-
'34:22:07.296',-,0.060,118.800,-
